ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
876,3516,2940890,6212,2940890
876,3516,2940890,6212,2940890
876,3516,2941890,6212,2941890
877,3524,2942890,6212,2942890
877,3524,2942890,6212,2942890
877,3524,2942890,6212,2942890
877,3524,2943210,6212,2943210
877,3524,2943530,6212,2943530
877,3524,2944530,6212,2944530
877,3524,2944760,6212,2944760
877,3524,2944760,6212,2944760
878,3532,2945570,6212,2945570
878,3532,2945570,6212,2945570
878,3532,2946570,6212,2946570
878,3532,2947570,6212,2947570
878,3532,2947940,6212,2947940
878,3532,2948940,6212,2948940
878,3532,2948940,6212,2948940
878,3532,2949940,6212,2949940
878,3532,2950750,6212,2950750
878,3532,2951560,6212,2951560
879,3540,2952560,6212,2952560
879,3540,2952560,6212,2952560
879,3540,2953560,6212,2953560
879,3540,2954560,6212,2954560
879,3540,2955560,6212,2955560
879,3540,2955880,6212,2955880
879,3540,2956430,6212,2956430
879,3540,2956900,6212,2956900
879,3540,2956900,6212,2956900
879,3540,2956900,6212,2956900
879,3540,2957710,6212,2957710
880,3548,2958260,6212,2958260
880,3548,2959260,6212,2959260
880,3548,2959260,6212,2959260
880,3548,2960070,6212,2960070
880,3548,2960530,6212,2960530
880,3548,2961530,6212,2961530
880,3548,2961530,6212,2961530
880,3548,2961530,6212,2961530
880,3548,2962530,6212,2962530
880,3548,2963530,6212,2963530
880,3548,2963530,6212,2963530
880,3548,2964530,6212,2964530
881,3556,2965530,6212,2965530
881,3556,2966530,6212,2966530
881,3556,2966530,6212,2966530
881,3556,2967530,6212,2967530
882,3564,2971530,6212,2971530
882,3564,2972530,6212,2972530
882,3564,2973530,6212,2973530
882,3564,2974530,6212,2974530
882,3564,2975530,6212,2975530
882,3564,2976000,6212,2976000
882,3564,2976000,6212,2976000
882,3564,2977000,6212,2977000
883,3572,2977470,6212,2977470
883,3572,2977930,6212,2977930
883,3572,2978930,6212,2978930
883,3572,2979400,6212,2979400
883,3572,2979400,6212,2979400
883,3572,2980400,6212,2980400
883,3572,2980720,6212,2980720
883,3572,2981190,6212,2981190
883,3572,2982190,6212,2982190
883,3572,2983190,6212,2983190
883,3572,2984190,6212,2984190
883,3572,2985190,6212,2985190
883,3572,2986190,6212,2986190
884,3580,2986840,6212,2986840
884,3580,2986840,6212,2986840
884,3580,2987000,6212,2987000
884,3580,2987810,6212,2987810
884,3580,2988810,6212,2988810
884,3580,2989810,6212,2989810
884,3580,2990810,6212,2990810
884,3580,2991810,6212,2991810
884,3580,2991810,6212,2991810
885,3588,2992810,6212,2992810
885,3588,2993460,6212,2993460
885,3588,2994460,6212,2994460
885,3588,2995460,6212,2995460
885,3588,2996460,6212,2996460
885,3588,2997110,6212,2997110
885,3588,2997110,6212,2997110
885,3588,2997110,6212,2997110
885,3588,2997110,6212,2997110
886,3596,2998110,6212,2998110
886,3596,2998110,6212,2998110
886,3596,2999110,6212,2999110
886,3596,2999110,6212,2999110
886,3596,2999110,6212,2999110
886,3596,3000110,6212,3000110
886,3596,3000430,6212,3000430
886,3596,3000430,6212,3000430
887,3604,3008430,6212,3008430
887,3604,3009430,6212,3009430
887,3604,3010240,6212,3010240
888,3612,3011050,6212,3011050
888,3612,3011370,6212,3011370
888,3612,3012370,6212,3012370
888,3612,3013370,6212,3013370
888,3612,3013840,6212,3013840
888,3612,3014840,6212,3014840
888,3612,3015160,6212,3015160
888,3612,3015480,6212,3015480
888,3612,3016480,6212,3016480
888,3612,3017480,6212,3017480
888,3612,3017480,6212,3017480
888,3612,3017480,6212,3017480
889,3620,3018480,6212,3018480
889,3620,3018800,6212,3018800
889,3620,3018800,6212,3018800
889,3620,3019610,6212,3019610
889,3620,3020610,6212,3020610
889,3620,3020610,6212,3020610
889,3620,3021260,6212,3021260
889,3620,3021580,6212,3021580
889,3620,3021580,6212,3021580
889,3620,3022390,6212,3022390
889,3620,3022860,6212,3022860
889,3620,3023860,6212,3023860
889,3620,3024860,6212,3024860
890,3628,3025670,6212,3025670
890,3628,3026480,6212,3026480
890,3628,3027480,6212,3027480
890,3628,3028290,6212,3028290
890,3628,3029100,6212,3029100
890,3628,3029100,6212,3029100
890,3628,3029100,6212,3029100
890,3628,3029100,6212,3029100
890,3628,3029910,6212,3029910
890,3628,3030720,6212,3030720
890,3628,3031720,6212,3031720
890,3628,3031720,6212,3031720
890,3628,3031720,6212,3031720
891,3636,3032530,6212,3032530
891,3636,3033000,6212,3033000
891,3636,3033810,6212,3033810
891,3636,3034810,6212,3034810
891,3636,3035810,6212,3035810
891,3636,3036140,6212,3036140
891,3636,3037140,6212,3037140
891,3636,3038140,6212,3038140
891,3636,3038510,6212,3038510
892,3644,3039510,6212,3039510
892,3644,3039510,6212,3039510
892,3644,3039510,6212,3039510
892,3644,3039740,6212,3039740
892,3644,3040740,6212,3040740
892,3644,3041740,6212,3041740
892,3644,3041740,6212,3041740
892,3644,3042740,6212,3042740
892,3644,3042740,6212,3042740
893,3652,3043740,6212,3043740
893,3652,3044740,6212,3044740
893,3652,3045550,6212,3045550
893,3652,3046550,6212,3046550
893,3652,3047020,6212,3047020
893,3652,3047490,6212,3047490
893,3652,3047490,6212,3047490
893,3652,3048490,6212,3048490
893,3652,3048490,6212,3048490
894,3660,3049490,6212,3049490
894,3660,3050490,6212,3050490
894,3660,3050490,6212,3050490
894,3660,3051490,6212,3051490
894,3660,3052490,6212,3052490
894,3660,3053300,6212,3053300
894,3660,3053300,6212,3053300
894,3660,3054300,6212,3054300
894,3660,3054770,6212,3054770
894,3660,3055420,6212,3055420
894,3660,3056420,6212,3056420
894,3660,3057420,6212,3057420
894,3660,3058230,6212,3058230
895,3668,3059230,6212,3059230
895,3668,3060230,6212,3060230
895,3668,3060700,6212,3060700
895,3668,3061020,6212,3061020
895,3668,3061020,6212,3061020
895,3668,3061240,6212,3061240
895,3668,3061240,6212,3061240
895,3668,3061240,6212,3061240
895,3668,3062050,6212,3062050
895,3668,3062050,6212,3062050
895,3668,3062860,6212,3062860
895,3668,3062860,6212,3062860
895,3668,3063330,6212,3063330
895,3668,3063330,6212,3063330
895,3668,3063330,6212,3063330
895,3668,3063330,6212,3063330
895,3668,3063330,6212,3063330
895,3668,3063330,6212,3063330
896,3676,3064330,6212,3064330
896,3676,3065140,6212,3065140
896,3676,3066140,6212,3066140
896,3676,3066140,6212,3066140
896,3676,3067140,6212,3067140
896,3676,3068140,6212,3068140
896,3676,3069140,6212,3069140
896,3676,3070140,6212,3070140
896,3676,3070610,6212,3070610
897,3684,3071420,6212,3071420
897,3684,3072420,6212,3072420
897,3684,3073420,6212,3073420
897,3684,3074420,6212,3074420
897,3684,3075420,6212,3075420
897,3684,3075420,6212,3075420
897,3684,3076420,6212,3076420
897,3684,3076420,6212,3076420
897,3684,3076740,6212,3076740
897,3684,3077210,6212,3077210
898,3692,3078210,6212,3078210
898,3692,3078260,6212,3078260
898,3692,3079260,6212,3079260
898,3692,3079260,6212,3079260
898,3692,3080260,6212,3080260
898,3692,3080260,6212,3080260
898,3692,3081260,6212,3081260
898,3692,3082070,6212,3082070
898,3692,3082070,6212,3082070
899,3700,3082540,6212,3082540
899,3700,3083010,6212,3083010
899,3700,3083480,6212,3083480
899,3700,3083480,6212,3083480
899,3700,3084480,6212,3084480
899,3700,3085290,6212,3085290
899,3700,3085760,6212,3085760
899,3700,3085760,6212,3085760
899,3700,3086760,6212,3086760
899,3700,3086760,6212,3086760
900,3708,3087760,6212,3087760
900,3708,3088760,6212,3088760
900,3708,3089570,6212,3089570
900,3708,3090040,6212,3090040
900,3708,3090360,6212,3090360
900,3708,3090830,6212,3090830
900,3708,3090830,6212,3090830
900,3708,3090830,6212,3090830
900,3708,3091830,6212,3091830
901,3716,3092060,6212,3092060
902,3724,3093060,6212,3093060
902,3724,3093060,6212,3093060
902,3724,3093060,6212,3093060
902,3724,3093870,6212,3093870
902,3724,3094340,6212,3094340
902,3724,3094340,6212,3094340
902,3724,3095340,6212,3095340
902,3724,3096150,6212,3096150
902,3724,3096620,6212,3096620
902,3724,3097430,6212,3097430
902,3724,3097430,6212,3097430
902,3724,3098430,6212,3098430
902,3724,3099240,6212,3099240
903,3732,3100240,6212,3100240
903,3732,3101240,6212,3101240
903,3732,3102240,6212,3102240
903,3732,3103240,6212,3103240
903,3732,3104240,6212,3104240
903,3732,3105240,6212,3105240
904,3740,3113240,6212,3113240
905,3748,3114050,6212,3114050
905,3748,3115050,6212,3115050
905,3748,3115050,6212,3115050
905,3748,3115050,6212,3115050
905,3748,3115280,6212,3115280
905,3748,3115750,6212,3115750
905,3748,3116560,6212,3116560
905,3748,3116560,6212,3116560
905,3748,3117560,6212,3117560
905,3748,3117560,6212,3117560
905,3748,3117560,6212,3117560
905,3748,3118560,6212,3118560
905,3748,3119560,6212,3119560
905,3748,3119560,6212,3119560
906,3756,3120210,6212,3120210
906,3756,3120680,6212,3120680
906,3756,3121490,6212,3121490
906,3756,3121490,6212,3121490
906,3756,3122300,6212,3122300
906,3756,3122300,6212,3122300
906,3756,3122530,6212,3122530
906,3756,3123530,6212,3123530
906,3756,3123530,6212,3123530
906,3756,3124340,6212,3124340
906,3756,3124340,6212,3124340
906,3756,3124340,6212,3124340
906,3756,3124810,6212,3124810
906,3756,3125040,6212,3125040
906,3756,3126040,6212,3126040
906,3756,3127040,6212,3127040
906,3756,3127630,6212,3127630
906,3756,3127630,6212,3127630
906,3756,3127630,6212,3127630
906,3756,3128440,6212,3128440
906,3756,3128440,6212,3128440
906,3756,3129440,6212,3129440
906,3756,3129440,6212,3129440
906,3756,3130440,6212,3130440
906,3756,3131250,6212,3131250
906,3756,3131250,6212,3131250
906,3756,3131720,6212,3131720
907,3764,3132720,6212,3132720
907,3764,3133720,6212,3133720
907,3764,3133720,6212,3133720
907,3764,3134720,6212,3134720
907,3764,3135720,6212,3135720
907,3764,3136720,6212,3136720
907,3764,3137720,6212,3137720
907,3764,3138720,6212,3138720
907,3764,3138720,6212,3138720
907,3764,3139530,6212,3139530
907,3764,3139530,6212,3139530
907,3764,3139530,6212,3139530
908,3772,3140530,6212,3140530
908,3772,3141530,6212,3141530
908,3772,3141990,6212,3141990
908,3772,3142640,6212,3142640
908,3772,3142690,6212,3142690
908,3772,3143500,6212,3143500
908,3772,3143970,6212,3143970
908,3772,3143970,6212,3143970
909,3780,3144970,6212,3144970
909,3780,3145200,6212,3145200
909,3780,3146200,6212,3146200
909,3780,3146200,6212,3146200
909,3780,3146200,6212,3146200
909,3780,3147010,6212,3147010
909,3780,3148010,6212,3148010
909,3780,3149010,6212,3149010
909,3780,3150010,6212,3150010
909,3780,3151010,6212,3151010
909,3780,3152010,6212,3152010
909,3780,3152010,6212,3152010
910,3788,3153010,6212,3153010
910,3788,3154010,6212,3154010
910,3788,3154010,6212,3154010
910,3788,3155010,6212,3155010
910,3788,3156010,6212,3156010
910,3788,3156820,6212,3156820
910,3788,3157630,6212,3157630
911,3796,3158630,6212,3158630
911,3796,3158630,6212,3158630
911,3796,3158630,6212,3158630
911,3796,3159630,6212,3159630
911,3796,3160630,6212,3160630
911,3796,3161630,6212,3161630
911,3796,3161630,6212,3161630
911,3796,3162630,6212,3162630
911,3796,3163100,6212,3163100
911,3796,3163100,6212,3163100
911,3796,3164100,6212,3164100
911,3796,3165100,6212,3165100
911,3796,3165570,6212,3165570
912,3804,3166570,6212,3166570
912,3804,3167040,6212,3167040
912,3804,3168040,6212,3168040
912,3804,3169040,6212,3169040
912,3804,3170040,6212,3170040
912,3804,3170510,6212,3170510
912,3804,3171510,6212,3171510
912,3804,3171510,6212,3171510
913,3812,3172510,6212,3172510
913,3812,3173320,6212,3173320
913,3812,3173320,6212,3173320
913,3812,3173790,6212,3173790
914,3820,3181790,6212,3181790
914,3820,3181790,6212,3181790
914,3820,3181790,6212,3181790
914,3820,3182790,6212,3182790
914,3820,3182790,6212,3182790
914,3820,3183790,6212,3183790
914,3820,3184790,6212,3184790
914,3820,3185790,6212,3185790
914,3820,3185790,6212,3185790
914,3820,3186790,6212,3186790
914,3820,3186790,6212,3186790
914,3820,3187790,6212,3187790
914,3820,3188440,6212,3188440
915,3828,3189440,6212,3189440
915,3828,3190440,6212,3190440
915,3828,3190440,6212,3190440
915,3828,3190440,6212,3190440
915,3828,3191440,6212,3191440
915,3828,3192440,6212,3192440
915,3828,3192440,6212,3192440
915,3828,3192910,6212,3192910
915,3828,3193460,6212,3193460
916,3836,3194460,6212,3194460
916,3836,3195270,6212,3195270
916,3836,3196270,6212,3196270
916,3836,3197270,6212,3197270
916,3836,3198080,6212,3198080
916,3836,3198890,6212,3198890
916,3836,3199890,6212,3199890
916,3836,3200890,6212,3200890
916,3836,3201890,6212,3201890
916,3836,3202700,6212,3202700
917,3844,3203170,6212,3203170
917,3844,3203980,6212,3203980
917,3844,3203980,6212,3203980
917,3844,3204980,6212,3204980
917,3844,3205630,6212,3205630
917,3844,3206180,6212,3206180
917,3844,3207180,6212,3207180
917,3844,3207650,6212,3207650
917,3844,3207650,6212,3207650
917,3844,3208650,6212,3208650
917,3844,3209650,6212,3209650
918,3852,3210650,6212,3210650
918,3852,3211650,6212,3211650
918,3852,3212120,6212,3212120
918,3852,3213120,6212,3213120
918,3852,3214120,6212,3214120
918,3852,3214590,6212,3214590
918,3852,3215590,6212,3215590
918,3852,3216590,6212,3216590
918,3852,3217060,6212,3217060
918,3852,3217060,6212,3217060
919,3860,3218060,6212,3218060
919,3860,3218870,6212,3218870
919,3860,3219870,6212,3219870
919,3860,3220870,6212,3220870
919,3860,3220870,6212,3220870
919,3860,3221520,6212,3221520
919,3860,3222520,6212,3222520
919,3860,3223520,6212,3223520
919,3860,3224520,6212,3224520
920,3868,3225330,6212,3225330
920,3868,3226140,6212,3226140
920,3868,3227140,6212,3227140
920,3868,3228140,6212,3228140
920,3868,3229140,6212,3229140
920,3868,3230140,6212,3230140
920,3868,3230730,6212,3230730
920,3868,3230730,6212,3230730
920,3868,3231730,6212,3231730
920,3868,3232730,6212,3232730
921,3876,3233730,6212,3233730
921,3876,3233730,6212,3233730
921,3876,3234540,6212,3234540
921,3876,3235010,6212,3235010
921,3876,3235480,6212,3235480
921,3876,3235480,6212,3235480
921,3876,3236290,6212,3236290
921,3876,3237290,6212,3237290
921,3876,3237290,6212,3237290
921,3876,3238290,6212,3238290
921,3876,3238750,6212,3238750
921,3876,3238750,6212,3238750
922,3884,3239750,6212,3239750
922,3884,3239750,6212,3239750
922,3884,3240220,6212,3240220
922,3884,3241220,6212,3241220
922,3884,3241450,6212,3241450
922,3884,3242450,6212,3242450
922,3884,3243450,6212,3243450
922,3884,3244450,6212,3244450
922,3884,3245450,6212,3245450
922,3884,3246000,6212,3246000
922,3884,3246000,6212,3246000
922,3884,3246000,6212,3246000
922,3884,3246000,6212,3246000
923,3892,3246470,6212,3246470
923,3892,3247470,6212,3247470
923,3892,3247470,6212,3247470
923,3892,3247470,6212,3247470
923,3892,3248470,6212,3248470
923,3892,3249280,6212,3249280
923,3892,3253280,6212,3253280
923,3892,3253750,6212,3253750
923,3892,3254750,6212,3254750
923,3892,3254750,6212,3254750
924,3900,3255750,6212,3255750
924,3900,3256750,6212,3256750
924,3900,3257560,6212,3257560
924,3900,3258370,6212,3258370
924,3900,3258370,6212,3258370
924,3900,3259370,6212,3259370
924,3900,3259370,6212,3259370
924,3900,3260370,6212,3260370
924,3900,3261370,6212,3261370
924,3900,3261370,6212,3261370
924,3900,3262370,6212,3262370
924,3900,3263370,6212,3263370
925,3908,3263960,6212,3263960
926,3916,3264610,6212,3264610
926,3916,3264930,6212,3264930
926,3916,3264930,6212,3264930
926,3916,3265930,6212,3265930
926,3916,3265930,6212,3265930
926,3916,3266400,6212,3266400
926,3916,3267050,6212,3267050
926,3916,3268050,6212,3268050
926,3916,3268050,6212,3268050
926,3916,3268050,6212,3268050
926,3916,3268050,6212,3268050
927,3924,3269050,6212,3269050
927,3924,3269860,6212,3269860
927,3924,3270860,6212,3270860
927,3924,3271860,6212,3271860
927,3924,3272860,6212,3272860
927,3924,3273300,6212,3273300
927,3924,3273460,6212,3273460
927,3924,3273460,6212,3273460
927,3924,3273460,6212,3273460
927,3924,3273460,6212,3273460
927,3924,3273780,6212,3273780
927,3924,3273780,6212,3273780
928,3932,3274780,6212,3274780
928,3932,3275430,6212,3275430
928,3932,3275430,6212,3275430
928,3932,3276430,6212,3276430
928,3932,3277240,6212,3277240
928,3932,3278240,6212,3278240
928,3932,3279240,6212,3279240
928,3932,3280240,6212,3280240
928,3932,3281240,6212,3281240
928,3932,3281240,6212,3281240
928,3932,3281240,6212,3281240
928,3932,3281240,6212,3281240
928,3932,3281240,6212,3281240
928,3932,3282050,6212,3282050
928,3932,3282860,6212,3282860
928,3932,3282860,6212,3282860
929,3940,3290860,6212,3290860
929,3940,3291860,6212,3291860
929,3940,3291860,6212,3291860
929,3940,3292860,6212,3292860
929,3940,3293080,6212,3293080
929,3940,3293400,6212,3293400
929,3940,3293400,6212,3293400
929,3940,3294400,6212,3294400
929,3940,3295400,6212,3295400
929,3940,3296400,6212,3296400
929,3940,3296400,6212,3296400
930,3948,3297400,6212,3297400
930,3948,3298400,6212,3298400
930,3948,3299400,6212,3299400
930,3948,3299400,6212,3299400
930,3948,3300400,6212,3300400
930,3948,3300870,6212,3300870
930,3948,3300870,6212,3300870
930,3948,3301340,6212,3301340
930,3948,3302150,6212,3302150
930,3948,3303150,6212,3303150
930,3948,3303150,6212,3303150
930,3948,3304150,6212,3304150
930,3948,3304150,6212,3304150
931,3956,3304620,6212,3304620
931,3956,3304620,6212,3304620
931,3956,3305270,6212,3305270
931,3956,3305740,6212,3305740
931,3956,3306740,6212,3306740
931,3956,3307740,6212,3307740
931,3956,3307740,6212,3307740
931,3956,3308060,6212,3308060
931,3956,3308060,6212,3308060
931,3956,3309060,6212,3309060
931,3956,3309290,6212,3309290
932,3964,3309760,6212,3309760
932,3964,3310080,6212,3310080
932,3964,3311080,6212,3311080
932,3964,3311080,6212,3311080
932,3964,3311080,6212,3311080
932,3964,3311890,6212,3311890
932,3964,3312890,6212,3312890
932,3964,3314890,6212,3314890
933,3972,3315350,6212,3315350
933,3972,3316350,6212,3316350
933,3972,3317350,6212,3317350
933,3972,3318160,6212,3318160
933,3972,3318160,6212,3318160
933,3972,3318970,6212,3318970
933,3972,3318970,6212,3318970
933,3972,3319970,6212,3319970
933,3972,3319970,6212,3319970
933,3972,3320970,6212,3320970
934,3980,3321970,6212,3321970
934,3980,3322440,6212,3322440
934,3980,3323440,6212,3323440
934,3980,3324090,6212,3324090
934,3980,3324090,6212,3324090
934,3980,3325090,6212,3325090
934,3980,3326090,6212,3326090
934,3980,3327090,6212,3327090
934,3980,3327410,6212,3327410
934,3980,3328410,6212,3328410
935,3988,3329410,6212,3329410
935,3988,3329410,6212,3329410
935,3988,3330220,6212,3330220
935,3988,3331220,6212,3331220
935,3988,3331220,6212,3331220
935,3988,3331220,6212,3331220
935,3988,3331440,6212,3331440
935,3988,3332440,6212,3332440
935,3988,3332440,6212,3332440
935,3988,3333440,6212,3333440
935,3988,3334090,6212,3334090
935,3988,3335090,6212,3335090
935,3988,3336090,6212,3336090
936,3996,3336560,6212,3336560
936,3996,3337210,6212,3337210
936,3996,3337430,6212,3337430
936,3996,3337430,6212,3337430
936,3996,3338430,6212,3338430
936,3996,3339240,6212,3339240
936,3996,3340240,6212,3340240
936,3996,3340240,6212,3340240
937,4004,3341240,6212,3341240
937,4004,3342050,6212,3342050
937,4004,3343050,6212,3343050
937,4004,3343640,6212,3343640
937,4004,3344640,6212,3344640
937,4004,3345110,6212,3345110
937,4004,3345110,6212,3345110
937,4004,3346110,6212,3346110
938,4012,3346660,6212,3346660
938,4012,3347310,6212,3347310
938,4012,3347310,6212,3347310
938,4012,3348120,6212,3348120
938,4012,3349120,6212,3349120
938,4012,3349490,6212,3349490
938,4012,3349960,6212,3349960
938,4012,3350960,6212,3350960
938,4012,3350960,6212,3350960
938,4012,3350960,6212,3350960
938,4012,3351770,6212,3351770
938,4012,3352770,6212,3352770
939,4020,3353770,6212,3353770
939,4020,3354770,6212,3354770
939,4020,3355770,6212,3355770
939,4020,3356770,6212,3356770
939,4020,3356770,6212,3356770
939,4020,3357770,6212,3357770
939,4020,3357770,6212,3357770
939,4020,3358770,6212,3358770
940,4028,3359770,6212,3359770
940,4028,3360580,6212,3360580
940,4028,3360580,6212,3360580
940,4028,3360580,6212,3360580
940,4028,3361580,6212,3361580
940,4028,3361580,6212,3361580
940,4028,3362050,6212,3362050
940,4028,3362050,6212,3362050
940,4028,3362050,6212,3362050
940,4028,3362420,6212,3362420
941,4036,3363230,6212,3363230
941,4036,3364230,6212,3364230
941,4036,3365230,6212,3365230
941,4036,3365230,6212,3365230
