ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
990480.38,99.32,73.75,991602.54,99.44
990480.38,99.32,73.75,991602.54,99.44
990480.38,99.32,73.75,991602.54,99.44
990480.38,99.32,73.75,991589.8,99.43
990480.38,99.32,73.75,991589.8,99.43
990480.38,99.32,73.75,991589.8,99.43
990480.38,99.32,73.75,991589.8,99.43
990480.38,99.32,73.75,991635.34,99.44
990480.38,99.32,73.75,991635.34,99.44
990480.38,99.32,73.75,991635.34,99.44
990321.65,99.32,73.75,991476.61,99.44
990321.65,99.32,73.75,991516.54,99.44
990321.65,99.32,73.75,991511.01,99.44
990321.65,99.32,73.75,991511.01,99.44
990322.79,99.32,73.75,991520.73,99.44
990322.79,99.32,73.75,991504.65,99.44
990322.79,99.32,73.75,991504.65,99.44
990322.79,99.32,73.75,991504.65,99.44
990322.79,99.32,73.75,991526.08,99.44
990322.79,99.32,73.75,991493.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991443.75,99.44
990272.79,99.32,73.75,991417.73,99.44
990272.79,99.32,73.75,991417.73,99.44
990272.79,99.32,73.75,991417.73,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991453.36,99.44
990272.79,99.32,73.75,991484.02,99.44
990272.79,99.32,73.75,991484.02,99.44
990272.79,99.32,73.75,991484.02,99.44
990272.79,99.32,73.75,991469.95,99.44
990272.79,99.32,73.75,991469.95,99.44
990272.79,99.32,73.75,991469.95,99.44
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991489.21,99.45
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990272.79,99.32,73.75,991463.18,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991464.33,99.44
990273.93,99.32,73.75,991451.59,99.44
990273.93,99.32,73.75,991451.59,99.44
990273.93,99.32,73.75,991451.59,99.44
990273.93,99.32,73.75,991451.59,99.44
990273.93,99.32,73.75,991451.59,99.44
990273.93,99.32,73.75,991480.92,99.44
990273.93,99.32,73.75,991491.6,99.45
990273.93,99.32,73.75,991491.6,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991501.32,99.45
990275.08,99.32,73.75,991496.8,99.45
990275.08,99.32,73.75,991470.78,99.44
990275.08,99.32,73.75,991503.59,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991543.52,99.45
990275.08,99.32,73.75,991537.99,99.45
990275.08,99.32,73.75,991537.99,99.45
990275.08,99.32,73.75,991498.05,99.45
990275.08,99.32,73.75,991542.89,99.45
990275.08,99.32,73.75,991532.9,99.45
990275.08,99.32,73.75,991532.9,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991547.79,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991556.36,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991517.26,99.45
990276.22,99.32,73.75,991559.76,99.45
990276.22,99.32,73.75,991559.76,99.45
990276.22,99.32,73.75,991529.55,99.45
990276.22,99.32,73.75,991563.22,99.45
990276.22,99.32,73.75,991563.22,99.45
990276.22,99.32,73.75,991563.22,99.45
990276.22,99.32,73.75,991536.86,99.45
990276.22,99.32,73.75,991536.86,99.45
990276.22,99.32,73.75,991536.86,99.45
990276.22,99.32,73.75,991571.33,99.45
990276.22,99.32,73.75,991573.96,99.45
990276.22,99.32,73.75,991573.96,99.45
990276.22,99.32,73.75,991575.34,99.45
990276.22,99.32,73.75,991575.34,99.45
990276.22,99.32,73.75,991575.34,99.45
990118.51,99.32,73.75,991416.3,99.45
990118.51,99.32,73.75,991416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
989118.51,99.32,73.75,990416.3,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990341.77,99.46
988959.65,99.32,73.75,990341.77,99.46
988959.65,99.32,73.75,990341.77,99.46
988959.65,99.32,73.75,990341.77,99.46
988959.65,99.32,73.75,990341.77,99.46
988959.65,99.32,73.75,990341.77,99.46
988959.65,99.32,73.75,990315.07,99.46
988959.65,99.32,73.75,990315.07,99.46
988959.65,99.32,73.75,990315.07,99.46
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990338.68,99.46
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990257.8,99.45
988959.65,99.32,73.75,990354.85,99.46
988959.65,99.32,73.75,990354.85,99.46
988959.65,99.32,73.75,990354.99,99.46
988959.65,99.32,73.75,990354.99,99.46
988959.65,99.32,73.75,990354.99,99.46
988959.65,99.32,73.75,990326.35,99.46
988959.65,99.32,73.75,990326.35,99.46
988959.65,99.32,73.75,990326.35,99.46
988959.65,99.32,73.75,990326.35,99.46
988959.65,99.32,73.75,990326.35,99.46
988959.65,99.32,73.75,990365.12,99.46
988959.65,99.32,73.75,990365.12,99.46
988959.65,99.32,73.75,990339.09,99.46
988959.65,99.32,73.75,990339.09,99.46
988959.65,99.32,73.75,990339.09,99.46
988959.65,99.32,73.75,990339.09,99.46
988959.65,99.32,73.75,990368.14,99.46
988959.65,99.32,73.75,990368.14,99.46
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988800.79,99.32,73.75,990216.08,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988694.34,99.32,73.75,990109.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988404.34,99.32,73.75,989819.63,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988245.49,99.32,73.75,989660.78,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
988086.63,99.32,73.75,989503.0,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
987931.2,99.32,73.75,989347.58,99.47
