ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1127,5524,4903900,6212,4903900
1127,5524,4904220,6212,4904220
1127,5524,4905030,6212,4905030
1127,5524,4906030,6212,4906030
1127,5524,4906500,6212,4906500
1127,5524,4907500,6212,4907500
1127,5524,4907500,6212,4907500
1128,5532,4907970,6212,4907970
1128,5532,4908290,6212,4908290
1128,5532,4909290,6212,4909290
1128,5532,4910290,6212,4910290
1128,5532,4911290,6212,4911290
1128,5532,4911290,6212,4911290
1128,5532,4911610,6212,4911610
1128,5532,4912610,6212,4912610
1128,5532,4913420,6212,4913420
1128,5532,4914420,6212,4914420
1129,5540,4915230,6212,4915230
1129,5540,4915690,6212,4915690
1129,5540,4916240,6212,4916240
1129,5540,4917050,6212,4917050
1129,5540,4918050,6212,4918050
1129,5540,4918370,6212,4918370
1129,5540,4919370,6212,4919370
1129,5540,4920370,6212,4920370
1129,5540,4921370,6212,4921370
1129,5540,4922370,6212,4922370
1129,5540,4922370,6212,4922370
1130,5548,4923370,6212,4923370
1130,5548,4924370,6212,4924370
1130,5548,4924840,6212,4924840
1130,5548,4925840,6212,4925840
1130,5548,4926840,6212,4926840
1130,5548,4926840,6212,4926840
1130,5548,4927840,6212,4927840
1130,5548,4928840,6212,4928840
1130,5548,4929160,6212,4929160
1130,5548,4929210,6212,4929210
1130,5548,4930210,6212,4930210
1130,5548,4930210,6212,4930210
1131,5556,4931020,6212,4931020
1131,5556,4932020,6212,4932020
1131,5556,4932830,6212,4932830
1131,5556,4933300,6212,4933300
1131,5556,4933300,6212,4933300
1131,5556,4934300,6212,4934300
1131,5556,4934520,6212,4934520
1131,5556,4935330,6212,4935330
1131,5556,4936330,6212,4936330
1131,5556,4937140,6212,4937140
1132,5564,4937730,6212,4937730
1132,5564,4937730,6212,4937730
1132,5564,4938200,6212,4938200
1132,5564,4939200,6212,4939200
1132,5564,4939670,6212,4939670
1132,5564,4939900,6212,4939900
1132,5564,4940370,6212,4940370
1132,5564,4941180,6212,4941180
1132,5564,4941650,6212,4941650
1132,5564,4942300,6212,4942300
1132,5564,4943300,6212,4943300
1132,5564,4944300,6212,4944300
1133,5572,4945110,6212,4945110
1133,5572,4946110,6212,4946110
1133,5572,4946920,6212,4946920
1133,5572,4946920,6212,4946920
1133,5572,4947920,6212,4947920
1133,5572,4948920,6212,4948920
1133,5572,4949920,6212,4949920
1133,5572,4950730,6212,4950730
1133,5572,4951730,6212,4951730
1133,5572,4952050,6212,4952050
1134,5580,4953050,6212,4953050
1134,5580,4953700,6212,4953700
1134,5580,4954510,6212,4954510
1134,5580,4955510,6212,4955510
1134,5580,4955510,6212,4955510
1134,5580,4956320,6212,4956320
1134,5580,4957130,6212,4957130
1134,5580,4957600,6212,4957600
1134,5580,4958410,6212,4958410
1134,5580,4958850,6212,4958850
1134,5580,4959010,6212,4959010
1135,5588,4959820,6212,4959820
1135,5588,4960820,6212,4960820
1135,5588,4960820,6212,4960820
1135,5588,4961820,6212,4961820
1135,5588,4962820,6212,4962820
1136,5596,4970820,6212,4970820
1136,5596,4971140,6212,4971140
1136,5596,4971950,6212,4971950
1136,5596,4972760,6212,4972760
1136,5596,4973230,6212,4973230
1136,5596,4974230,6212,4974230
1136,5596,4974700,6212,4974700
1137,5604,4975510,6212,4975510
1137,5604,4976320,6212,4976320
1137,5604,4976790,6212,4976790
1137,5604,4977110,6212,4977110
1137,5604,4977580,6212,4977580
1137,5604,4978580,6212,4978580
1137,5604,4979050,6212,4979050
1137,5604,4979280,6212,4979280
1137,5604,4979280,6212,4979280
1137,5604,4979750,6212,4979750
1138,5612,4980220,6212,4980220
1138,5612,4981220,6212,4981220
1138,5612,4981690,6212,4981690
1138,5612,4982690,6212,4982690
1138,5612,4982850,6212,4982850
1138,5612,4983320,6212,4983320
1138,5612,4983910,6212,4983910
1138,5612,4983910,6212,4983910
1138,5612,4984910,6212,4984910
1138,5612,4985500,6212,4985500
1138,5612,4986310,6212,4986310
1138,5612,4987310,6212,4987310
1139,5620,4988120,6212,4988120
1139,5620,4988930,6212,4988930
1139,5620,4988930,6212,4988930
1139,5620,4989930,6212,4989930
1139,5620,4990930,6212,4990930
1139,5620,4991400,6212,4991400
1139,5620,4992210,6212,4992210
1139,5620,4992860,6212,4992860
1139,5620,4993670,6212,4993670
1140,5628,4994670,6212,4994670
1140,5628,4995220,6212,4995220
1140,5628,4996220,6212,4996220
1140,5628,4996220,6212,4996220
1140,5628,4996220,6212,4996220
1140,5628,4997220,6212,4997220
1140,5628,4998220,6212,4998220
1140,5628,4998220,6212,4998220
1140,5628,4999030,6212,4999030
1140,5628,5000030,6212,5000030
1140,5628,5001030,6212,5001030
1141,5636,5002030,6212,5002030
1141,5636,5002030,6212,5002030
1141,5636,5003030,6212,5003030
1141,5636,5003030,6212,5003030
1141,5636,5003840,6212,5003840
1141,5636,5004840,6212,5004840
1141,5636,5005650,6212,5005650
1141,5636,5006650,6212,5006650
1141,5636,5006870,6212,5006870
1141,5636,5006870,6212,5006870
1141,5636,5007190,6212,5007190
1141,5636,5008190,6212,5008190
1141,5636,5008540,6212,5008540
1141,5636,5008860,6212,5008860
1142,5644,5009860,6212,5009860
1142,5644,5010860,6212,5010860
1142,5644,5011670,6212,5011670
1142,5644,5011670,6212,5011670
1142,5644,5012670,6212,5012670
1142,5644,5013670,6212,5013670
1142,5644,5014320,6212,5014320
1142,5644,5014640,6212,5014640
1142,5644,5015640,6212,5015640
1142,5644,5016230,6212,5016230
1143,5652,5017040,6212,5017040
1143,5652,5017510,6212,5017510
1143,5652,5018320,6212,5018320
1143,5652,5019320,6212,5019320
1143,5652,5020130,6212,5020130
1143,5652,5020130,6212,5020130
1143,5652,5020350,6212,5020350
1143,5652,5021160,6212,5021160
1143,5652,5022160,6212,5022160
1143,5652,5023160,6212,5023160
1144,5660,5024160,6212,5024160
1144,5660,5024480,6212,5024480
1144,5660,5025130,6212,5025130
1144,5660,5026130,6212,5026130
1144,5660,5026940,6212,5026940
1144,5660,5027410,6212,5027410
1144,5660,5027880,6212,5027880
1144,5660,5028690,6212,5028690
1144,5660,5029690,6212,5029690
1144,5660,5029920,6212,5029920
1144,5660,5029920,6212,5029920
1144,5660,5029920,6212,5029920
1144,5660,5030920,6212,5030920
1145,5668,5031920,6212,5031920
1145,5668,5032240,6212,5032240
1145,5668,5032890,6212,5032890
1145,5668,5033700,6212,5033700
1145,5668,5034700,6212,5034700
1145,5668,5035700,6212,5035700
1145,5668,5036700,6212,5036700
1145,5668,5037350,6212,5037350
1145,5668,5038350,6212,5038350
1146,5676,5038820,6212,5038820
1146,5676,5039050,6212,5039050
1146,5676,5039050,6212,5039050
1146,5676,5039520,6212,5039520
1146,5676,5039520,6212,5039520
1146,5676,5040330,6212,5040330
1146,5676,5040650,6212,5040650
1146,5676,5040650,6212,5040650
1146,5676,5041650,6212,5041650
1146,5676,5042650,6212,5042650
1146,5676,5043460,6212,5043460
1146,5676,5044270,6212,5044270
1147,5684,5044920,6212,5044920
1147,5684,5044920,6212,5044920
1147,5684,5045470,6212,5045470
1147,5684,5046470,6212,5046470
1147,5684,5047470,6212,5047470
1147,5684,5048470,6212,5048470
1147,5684,5049470,6212,5049470
1147,5684,5049940,6212,5049940
1147,5684,5050410,6212,5050410
1147,5684,5050960,6212,5050960
1148,5692,5051430,6212,5051430
1148,5692,5051540,6212,5051540
1148,5692,5052010,6212,5052010
1148,5692,5052660,6212,5052660
1148,5692,5053130,6212,5053130
1148,5692,5053720,6212,5053720
1148,5692,5054040,6212,5054040
1148,5692,5055040,6212,5055040
1148,5692,5055370,6212,5055370
1148,5692,5055370,6212,5055370
1148,5692,5056370,6212,5056370
1148,5692,5056920,6212,5056920
1148,5692,5056920,6212,5056920
1148,5692,5057920,6212,5057920
1149,5700,5058920,6212,5058920
1149,5700,5059150,6212,5059150
1149,5700,5059960,6212,5059960
1149,5700,5060960,6212,5060960
1149,5700,5061960,6212,5061960
1149,5700,5062770,6212,5062770
1149,5700,5063240,6212,5063240
1149,5700,5063890,6212,5063890
1149,5700,5063890,6212,5063890
1149,5700,5063890,6212,5063890
1150,5708,5064890,6212,5064890
1150,5708,5065350,6212,5065350
1150,5708,5066160,6212,5066160
1150,5708,5067160,6212,5067160
1150,5708,5067390,6212,5067390
1150,5708,5068200,6212,5068200
1150,5708,5068200,6212,5068200
1150,5708,5068660,6212,5068660
1150,5708,5069660,6212,5069660
1150,5708,5070660,6212,5070660
1150,5708,5071660,6212,5071660
1150,5708,5071660,6212,5071660
1151,5716,5072660,6212,5072660
1151,5716,5073660,6212,5073660
1151,5716,5074660,6212,5074660
1151,5716,5074660,6212,5074660
1151,5716,5075130,6212,5075130
1151,5716,5075600,6212,5075600
1151,5716,5076600,6212,5076600
1151,5716,5077600,6212,5077600
1151,5716,5078410,6212,5078410
1151,5716,5079220,6212,5079220
1151,5716,5079680,6212,5079680
1152,5724,5080490,6212,5080490
1152,5724,5081300,6212,5081300
1152,5724,5082110,6212,5082110
1152,5724,5082580,6212,5082580
1152,5724,5083050,6212,5083050
1152,5724,5084050,6212,5084050
1152,5724,5084860,6212,5084860
1152,5724,5085330,6212,5085330
1152,5724,5085800,6212,5085800
1152,5724,5086800,6212,5086800
1152,5724,5086910,6212,5086910
1152,5724,5087070,6212,5087070
1153,5732,5087550,6212,5087550
1153,5732,5087660,6212,5087660
1153,5732,5088660,6212,5088660
1153,5732,5089470,6212,5089470
1153,5732,5090280,6212,5090280
1153,5732,5091090,6212,5091090
1153,5732,5091090,6212,5091090
1153,5732,5091090,6212,5091090
1153,5732,5091740,6212,5091740
1153,5732,5092740,6212,5092740
1153,5732,5093550,6212,5093550
1154,5740,5094550,6212,5094550
1154,5740,5095360,6212,5095360
1154,5740,5096360,6212,5096360
1154,5740,5096360,6212,5096360
1154,5740,5097170,6212,5097170
1154,5740,5097640,6212,5097640
1154,5740,5098640,6212,5098640
1154,5740,5099640,6212,5099640
1154,5740,5100640,6212,5100640
1154,5740,5101450,6212,5101450
1155,5748,5102260,6212,5102260
1155,5748,5102420,6212,5102420
1155,5748,5102420,6212,5102420
1155,5748,5102470,6212,5102470
1155,5748,5103470,6212,5103470
1155,5748,5103580,6212,5103580
1155,5748,5103580,6212,5103580
1155,5748,5103800,6212,5103800
1155,5748,5104800,6212,5104800
1155,5748,5104800,6212,5104800
1155,5748,5105800,6212,5105800
1155,5748,5106610,6212,5106610
1155,5748,5107610,6212,5107610
1155,5748,5108610,6212,5108610
1155,5748,5109080,6212,5109080
1156,5756,5110080,6212,5110080
1156,5756,5111080,6212,5111080
1156,5756,5112080,6212,5112080
1156,5756,5112890,6212,5112890
1156,5756,5113890,6212,5113890
1156,5756,5114360,6212,5114360
1156,5756,5114830,6212,5114830
1156,5756,5115830,6212,5115830
1157,5764,5116830,6212,5116830
1157,5764,5117830,6212,5117830
1157,5764,5118480,6212,5118480
1157,5764,5119130,6212,5119130
1157,5764,5120130,6212,5120130
1157,5764,5120130,6212,5120130
1158,5772,5128130,6212,5128130
1158,5772,5129130,6212,5129130
1158,5772,5130130,6212,5130130
1158,5772,5130130,6212,5130130
1158,5772,5131130,6212,5131130
1159,5780,5132130,6212,5132130
1159,5780,5132500,6212,5132500
1159,5780,5133310,6212,5133310
1159,5780,5133310,6212,5133310
1159,5780,5134310,6212,5134310
1159,5780,5134310,6212,5134310
1159,5780,5135120,6212,5135120
1159,5780,5135930,6212,5135930
1159,5780,5136740,6212,5136740
1159,5780,5137740,6212,5137740
1159,5780,5138550,6212,5138550
1159,5780,5138870,6212,5138870
1160,5788,5139870,6212,5139870
1160,5788,5140680,6212,5140680
1160,5788,5141680,6212,5141680
1160,5788,5142000,6212,5142000
1160,5788,5142000,6212,5142000
1160,5788,5143000,6212,5143000
1160,5788,5144000,6212,5144000
1160,5788,5145000,6212,5145000
1160,5788,5145220,6212,5145220
1160,5788,5145220,6212,5145220
1160,5788,5145540,6212,5145540
1160,5788,5146350,6212,5146350
1161,5796,5147350,6212,5147350
1161,5796,5147570,6212,5147570
1161,5796,5148380,6212,5148380
1161,5796,5148380,6212,5148380
1161,5796,5149380,6212,5149380
1161,5796,5149850,6212,5149850
1161,5796,5149850,6212,5149850
1161,5796,5150320,6212,5150320
1161,5796,5151320,6212,5151320
1161,5796,5152130,6212,5152130
1161,5796,5152130,6212,5152130
1161,5796,5153130,6212,5153130
1161,5796,5153940,6212,5153940
1162,5804,5154940,6212,5154940
1162,5804,5155940,6212,5155940
1162,5804,5156940,6212,5156940
1162,5804,5156940,6212,5156940
1162,5804,5157940,6212,5157940
1162,5804,5158750,6212,5158750
1162,5804,5159070,6212,5159070
1162,5804,5159390,6212,5159390
1162,5804,5159860,6212,5159860
1162,5804,5160860,6212,5160860
1163,5812,5161860,6212,5161860
1163,5812,5162670,6212,5162670
1163,5812,5163670,6212,5163670
1163,5812,5163990,6212,5163990
1163,5812,5164800,6212,5164800
1163,5812,5164800,6212,5164800
1163,5812,5165610,6212,5165610
1163,5812,5166080,6212,5166080
1163,5812,5166550,6212,5166550
1163,5812,5167010,6212,5167010
1163,5812,5167490,6212,5167490
1163,5812,5167490,6212,5167490
1163,5812,5168300,6212,5168300
1163,5812,5168300,6212,5168300
1163,5812,5168770,6212,5168770
1163,5812,5169240,6212,5169240
1164,5820,5170050,6212,5170050
1164,5820,5170050,6212,5170050
1164,5820,5170530,6212,5170530
1164,5820,5170760,6212,5170760
1164,5820,5170760,6212,5170760
1164,5820,5171410,6212,5171410
1164,5820,5171880,6212,5171880
1164,5820,5172250,6212,5172250
1164,5820,5173060,6212,5173060
1164,5820,5173530,6212,5173530
1164,5820,5174530,6212,5174530
1164,5820,5175530,6212,5175530
1164,5820,5176000,6212,5176000
1164,5820,5176320,6212,5176320
1165,5828,5176910,6212,5176910
1165,5828,5176910,6212,5176910
1165,5828,5177720,6212,5177720
1165,5828,5178720,6212,5178720
1165,5828,5179180,6212,5179180
1165,5828,5179990,6212,5179990
1165,5828,5180310,6212,5180310
1165,5828,5181310,6212,5181310
1165,5828,5181630,6212,5181630
1165,5828,5182630,6212,5182630
1165,5828,5183630,6212,5183630
1165,5828,5183630,6212,5183630
1165,5828,5184100,6212,5184100
1165,5828,5184910,6212,5184910
1166,5836,5185380,6212,5185380
1166,5836,5185850,6212,5185850
1166,5836,5186850,6212,5186850
1166,5836,5187850,6212,5187850
1166,5836,5188660,6212,5188660
1166,5836,5189660,6212,5189660
1166,5836,5190470,6212,5190470
1166,5836,5191470,6212,5191470
1166,5836,5191940,6212,5191940
1167,5844,5192490,6212,5192490
1167,5844,5193140,6212,5193140
1167,5844,5193610,6212,5193610
1167,5844,5194610,6212,5194610
1167,5844,5195420,6212,5195420
1167,5844,5195420,6212,5195420
1167,5844,5196230,6212,5196230
1167,5844,5197230,6212,5197230
1167,5844,5197820,6212,5197820
1168,5852,5198470,6212,5198470
1168,5852,5199470,6212,5199470
1168,5852,5200280,6212,5200280
1168,5852,5200930,6212,5200930
1168,5852,5201250,6212,5201250
1168,5852,5202250,6212,5202250
1168,5852,5202410,6212,5202410
1168,5852,5203060,6212,5203060
1168,5852,5204060,6212,5204060
1168,5852,5205060,6212,5205060
1168,5852,5205530,6212,5205530
1169,5860,5206530,6212,5206530
1169,5860,5206760,6212,5206760
1169,5860,5207760,6212,5207760
1169,5860,5208760,6212,5208760
1169,5860,5208760,6212,5208760
1169,5860,5209760,6212,5209760
1169,5860,5210080,6212,5210080
1169,5860,5211080,6212,5211080
1169,5860,5212080,6212,5212080
1169,5860,5212550,6212,5212550
1169,5860,5213550,6212,5213550
1170,5868,5214360,6212,5214360
1170,5868,5214830,6212,5214830
1170,5868,5215830,6212,5215830
1170,5868,5215830,6212,5215830
1170,5868,5216300,6212,5216300
1170,5868,5217300,6212,5217300
1170,5868,5218300,6212,5218300
1170,5868,5219110,6212,5219110
1170,5868,5220110,6212,5220110
1170,5868,5220920,6212,5220920
1171,5876,5221730,6212,5221730
1171,5876,5222730,6212,5222730
1171,5876,5223380,6212,5223380
1171,5876,5224380,6212,5224380
1171,5876,5225380,6212,5225380
1171,5876,5225700,6212,5225700
1171,5876,5226700,6212,5226700
1171,5876,5226700,6212,5226700
1171,5876,5227170,6212,5227170
1171,5876,5228170,6212,5228170
1171,5876,5229170,6212,5229170
1172,5884,5229980,6212,5229980
1172,5884,5229980,6212,5229980
1172,5884,5230980,6212,5230980
1172,5884,5231530,6212,5231530
1172,5884,5232340,6212,5232340
1172,5884,5232340,6212,5232340
1172,5884,5233340,6212,5233340
1172,5884,5234340,6212,5234340
1172,5884,5234570,6212,5234570
1172,5884,5235040,6212,5235040
1172,5884,5236040,6212,5236040
1172,5884,5236510,6212,5236510
1173,5892,5237510,6212,5237510
1173,5892,5238510,6212,5238510
1173,5892,5238830,6212,5238830
1173,5892,5239150,6212,5239150
1173,5892,5239960,6212,5239960
1173,5892,5240190,6212,5240190
1173,5892,5241190,6212,5241190
1173,5892,5242190,6212,5242190
1173,5892,5243000,6212,5243000
1173,5892,5243550,6212,5243550
1173,5892,5243780,6212,5243780
1173,5892,5244010,6212,5244010
1173,5892,5244010,6212,5244010
1174,5900,5245010,6212,5245010
1174,5900,5246010,6212,5246010
1174,5900,5247010,6212,5247010
1174,5900,5247820,6212,5247820
1174,5900,5248820,6212,5248820
1174,5900,5248820,6212,5248820
1174,5900,5248820,6212,5248820
1174,5900,5249630,6212,5249630
1174,5900,5250630,6212,5250630
1174,5900,5251180,6212,5251180
1175,5908,5252180,6212,5252180
1175,5908,5253180,6212,5253180
1175,5908,5253990,6212,5253990
1175,5908,5254640,6212,5254640
1175,5908,5254640,6212,5254640
1175,5908,5254640,6212,5254640
1175,5908,5255290,6212,5255290
1175,5908,5255610,6212,5255610
1175,5908,5256260,6212,5256260
1175,5908,5257260,6212,5257260
1175,5908,5258070,6212,5258070
1176,5916,5259070,6212,5259070
1176,5916,5259540,6212,5259540
1176,5916,5260540,6212,5260540
1176,5916,5260540,6212,5260540
1176,5916,5261540,6212,5261540
1176,5916,5262350,6212,5262350
1176,5916,5262820,6212,5262820
1176,5916,5263290,6212,5263290
1176,5916,5264100,6212,5264100
1176,5916,5264420,6212,5264420
1176,5916,5265230,6212,5265230
1177,5924,5266040,6212,5266040
1177,5924,5267040,6212,5267040
1177,5924,5268040,6212,5268040
1177,5924,5269040,6212,5269040
1177,5924,5270040,6212,5270040
1177,5924,5270510,6212,5270510
1177,5924,5270510,6212,5270510
1177,5924,5271320,6212,5271320
1177,5924,5271640,6212,5271640
1177,5924,5272450,6212,5272450
1177,5924,5272770,6212,5272770
1178,5932,5273580,6212,5273580
1178,5932,5274580,6212,5274580
1178,5932,5275050,6212,5275050
1178,5932,5276050,6212,5276050
1178,5932,5277050,6212,5277050
1178,5932,5277210,6212,5277210
1178,5932,5277530,6212,5277530
1178,5932,5278530,6212,5278530
1178,5932,5278530,6212,5278530
1178,5932,5279530,6212,5279530
1178,5932,5279530,6212,5279530
1178,5932,5280530,6212,5280530
1178,5932,5281010,6212,5281010
1178,5932,5281010,6212,5281010
1179,5940,5281480,6212,5281480
1179,5940,5282290,6212,5282290
1179,5940,5282610,6212,5282610
1179,5940,5282610,6212,5282610
1179,5940,5283610,6212,5283610
1179,5940,5284610,6212,5284610
1179,5940,5285080,6212,5285080
1179,5940,5285400,6212,5285400
1179,5940,5285880,6212,5285880
1179,5940,5286880,6212,5286880
1179,5940,5287200,6212,5287200
1179,5940,5288200,6212,5288200
1180,5948,5289010,6212,5289010
1180,5948,5289600,6212,5289600
1180,5948,5289830,6212,5289830
1180,5948,5290830,6212,5290830
1180,5948,5291830,6212,5291830
1180,5948,5292830,6212,5292830
1180,5948,5293640,6212,5293640
1181,5956,5301640,6212,5301640
1181,5956,5302640,6212,5302640
1181,5956,5302960,6212,5302960
1181,5956,5303420,6212,5303420
1182,5964,5307420,6212,5307420
1182,5964,5308420,6212,5308420
1182,5964,5308740,6212,5308740
1182,5964,5309550,6212,5309550
1183,5972,5310200,6212,5310200
1183,5972,5311200,6212,5311200
1183,5972,5312200,6212,5312200
1183,5972,5313200,6212,5313200
1183,5972,5313470,6212,5313470
1183,5972,5314470,6212,5314470
1183,5972,5315470,6212,5315470
1183,5972,5315790,6212,5315790
1183,5972,5316250,6212,5316250
1183,5972,5317250,6212,5317250
1183,5972,5318060,6212,5318060
1183,5972,5319060,6212,5319060
1184,5980,5319710,6212,5319710
1184,5980,5320710,6212,5320710
1184,5980,5321520,6212,5321520
1184,5980,5322520,6212,5322520
1184,5980,5323000,6212,5323000
1184,5980,5323550,6212,5323550
1184,5980,5324550,6212,5324550
1184,5980,5325550,6212,5325550
1184,5980,5325550,6212,5325550
1184,5980,5326550,6212,5326550
1185,5988,5327360,6212,5327360
1185,5988,5327680,6212,5327680
1185,5988,5328490,6212,5328490
1185,5988,5329300,6212,5329300
1185,5988,5329620,6212,5329620
1185,5988,5330620,6212,5330620
1185,5988,5331270,6212,5331270
1185,5988,5331270,6212,5331270
1185,5988,5331740,6212,5331740
1185,5988,5331740,6212,5331740
1185,5988,5331740,6212,5331740
1185,5988,5332390,6212,5332390
1185,5988,5333200,6212,5333200
1186,5996,5334200,6212,5334200
1186,5996,5335010,6212,5335010
1186,5996,5336010,6212,5336010
1186,5996,5336820,6212,5336820
1186,5996,5337820,6212,5337820
1186,5996,5338290,6212,5338290
1186,5996,5339100,6212,5339100
1186,5996,5339420,6212,5339420
1186,5996,5340420,6212,5340420
1186,5996,5341420,6212,5341420
1187,6004,5342230,6212,5342230
1187,6004,5343230,6212,5343230
1187,6004,5344230,6212,5344230
1187,6004,5348230,6212,5348230
1187,6004,5348230,6212,5348230
1187,6004,5349230,6212,5349230
1188,6012,5349880,6212,5349880
1188,6012,5350880,6212,5350880
1188,6012,5351350,6212,5351350
1188,6012,5351350,6212,5351350
1188,6012,5352350,6212,5352350
1188,6012,5352820,6212,5352820
1188,6012,5353820,6212,5353820
1188,6012,5354190,6212,5354190
1188,6012,5355000,6212,5355000
1188,6012,5355000,6212,5355000
1188,6012,5355470,6212,5355470
1189,6020,5356470,6212,5356470
1189,6020,5356790,6212,5356790
