ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1226069.5,31.3,5.72,300289.14,7.66
1226143.36,31.3,5.73,300281.74,7.67
1226076.48,31.31,5.73,300281.74,7.67
1225820.74,31.31,5.73,300344.92,7.67
1225753.86,31.31,5.74,300329.47,7.67
1225943.31,31.32,5.75,300301.56,7.67
1225558.12,31.32,5.74,300281.74,7.67
1225558.12,31.32,5.74,300270.68,7.67
1225302.38,31.32,5.74,300826.81,7.69
1225046.64,31.32,5.74,300804.73,7.69
1224790.91,31.32,5.75,300907.24,7.69
1224581.3,31.32,5.74,300731.22,7.69
1224325.56,31.32,5.74,300723.82,7.69
1224258.68,31.32,5.75,300723.82,7.69
1224191.8,31.33,5.75,300723.82,7.7
1224124.92,31.33,5.76,300780.17,7.7
1223869.18,31.33,5.76,300724.38,7.7
1223613.44,31.34,5.76,301263.91,7.72
1223357.7,31.34,5.76,301034.35,7.71
1223101.96,31.34,5.76,301197.4,7.72
1223124.65,31.34,5.77,301241.6,7.72
1223147.33,31.34,5.77,301395.04,7.72
1223147.33,31.34,5.77,301490.5,7.72
1223080.45,31.34,5.77,301485.38,7.73
1222824.71,31.35,5.77,301483.1,7.73
1222824.71,31.35,5.77,301605.08,7.73
1222824.71,31.35,5.77,301603.12,7.73
1222568.97,31.35,5.77,301603.12,7.73
1222568.97,31.35,5.77,301603.12,7.73
1222313.23,31.35,5.78,301651.61,7.74
1222246.35,31.35,5.78,301603.85,7.74
1222435.8,31.36,5.79,301603.12,7.74
1222180.06,31.36,5.79,302288.37,7.76
1221924.33,31.37,5.79,302196.84,7.76
1221668.59,31.37,5.79,302191.97,7.76
1221601.7,31.37,5.8,302189.45,7.76
1221345.97,31.37,5.8,302189.45,7.76
1221090.23,31.37,5.8,302251.46,7.77
1220813.83,31.37,5.8,301946.73,7.76
1220558.09,31.37,5.8,301956.04,7.76
1220645.19,31.37,5.8,302272.32,7.77
1220578.31,31.38,5.8,302201.0,7.77
1220322.57,31.38,5.81,302668.05,7.78
1220396.43,31.39,5.81,302801.55,7.79
1220594.28,31.4,5.82,302794.15,7.79
1220338.54,31.4,5.82,302794.15,7.79
1220082.81,31.4,5.83,302920.95,7.8
1219827.07,31.4,5.83,302819.63,7.8
1218827.07,31.38,5.81,301819.63,7.77
1218827.07,31.38,5.81,301819.63,7.77
1218571.33,31.38,5.81,301795.02,7.77
1218504.45,31.39,5.82,301801.58,7.77
1218248.71,31.39,5.82,302381.6,7.79
1217865.12,31.38,5.81,302073.1,7.78
1217938.98,31.39,5.82,302385.75,7.79
1217872.1,31.4,5.82,302380.64,7.8
1217616.36,31.4,5.82,302378.36,7.8
1217316.76,31.39,5.82,302075.01,7.79
1217017.16,31.39,5.81,301879.97,7.79
1217280.29,31.4,5.82,301942.33,7.79
1217136.1,31.4,5.82,301879.97,7.79
1217325.55,31.4,5.83,301879.97,7.79
1216940.36,31.4,5.82,302428.32,7.8
1216940.36,31.4,5.82,302428.32,7.8
1216873.48,31.4,5.83,302206.41,7.8
1216617.74,31.4,5.83,302162.98,7.8
1216362.0,31.41,5.83,302850.74,7.82
1216106.26,31.41,5.83,302606.06,7.82
1216234.57,31.42,5.84,302598.66,7.82
1216028.87,31.41,5.84,302481.6,7.81
1215870.01,31.41,5.84,302323.22,7.81
1215614.27,31.41,5.84,302323.22,7.81
1215358.53,31.41,5.84,302506.85,7.82
1215358.53,31.41,5.84,302506.85,7.82
1215102.79,31.41,5.84,302505.72,7.82
1215292.25,31.42,5.85,302323.32,7.82
1215036.51,31.42,5.85,303588.25,7.85
1214852.86,31.43,5.85,303173.64,7.84
1214597.13,31.43,5.86,303166.24,7.84
1214486.27,31.43,5.86,303475.94,7.85
1214486.27,31.43,5.86,303477.85,7.85
1214675.72,31.44,5.86,303477.85,7.85
1214675.72,31.44,5.86,303477.85,7.85
1214675.72,31.44,5.86,303477.85,7.85
1214199.5,31.43,5.86,302887.72,7.84
1213943.76,31.44,5.86,303399.49,7.86
1213688.02,31.44,5.86,303007.27,7.85
1213688.02,31.44,5.86,303007.27,7.85
1213432.29,31.44,5.86,302887.72,7.85
1213432.29,31.44,5.86,302887.72,7.85
1213146.13,31.43,5.86,303701.95,7.87
1213146.13,31.43,5.86,303701.95,7.87
1213079.25,31.44,5.87,303248.01,7.86
1213012.37,31.44,5.87,303082.0,7.86
1212756.63,31.45,5.87,303423.11,7.87
1212500.89,31.45,5.87,303418.24,7.87
1212245.15,31.45,5.87,303415.71,7.87
1211989.41,31.45,5.88,303559.36,7.88
1211733.67,31.45,5.88,303671.67,7.88
1211735.96,31.45,5.88,303674.25,7.88
1212022.31,31.46,5.89,303426.05,7.88
1211766.57,31.46,5.89,304116.29,7.9
1211563.5,31.46,5.89,303691.46,7.89
1211496.62,31.47,5.89,303524.0,7.88
1211240.88,31.47,5.89,303949.92,7.9
1211430.33,31.48,5.9,303945.23,7.9
1211174.59,31.48,5.9,303942.52,7.9
1211107.71,31.48,5.91,304180.69,7.91
1210084.76,31.49,5.91,304642.17,7.93
1209708.93,31.48,5.91,304283.72,7.92
1209443.83,31.48,5.91,304191.01,7.92
1209188.09,31.49,5.91,304185.84,7.92
1208932.35,31.49,5.91,304183.62,7.92
1208932.35,31.49,5.91,304183.62,7.92
1209121.8,31.5,5.92,304255.86,7.93
1209054.92,31.5,5.93,304222.05,7.93
1209054.92,31.5,5.93,304222.05,7.93
1209220.7,31.51,5.94,304183.62,7.93
1208964.96,31.51,5.94,304554.09,7.94
1208709.22,31.51,5.94,304462.48,7.94
1208453.48,31.51,5.94,305226.06,7.96
1208453.48,31.51,5.94,305226.06,7.96
1208254.46,31.51,5.94,305023.48,7.95
1208187.58,31.52,5.94,305018.36,7.96
1208261.44,31.52,5.95,305016.08,7.96
1208005.71,31.52,5.95,305079.25,7.96
1207749.97,31.53,5.95,305063.07,7.96
1207494.23,31.53,5.95,305016.08,7.96
1207427.35,31.53,5.96,305016.08,7.97
1207171.61,31.53,5.96,305688.08,7.99
1206880.09,31.53,5.95,305250.57,7.97
1206624.35,31.53,5.96,305217.4,7.98
1206515.49,31.53,5.95,305108.54,7.97
1206259.75,31.53,5.96,305101.15,7.97
1206282.44,31.53,5.96,305192.31,7.98
1206139.68,31.53,5.95,305204.17,7.98
1205883.94,31.53,5.96,305204.17,7.98
1205885.09,31.53,5.96,305205.13,7.98
1206074.54,31.54,5.97,305652.32,7.99
1206075.68,31.54,5.97,305653.82,7.99
1205819.94,31.54,5.97,305522.44,7.99
1205434.75,31.53,5.96,305261.09,7.99
1205438.06,31.53,5.96,305262.07,7.99
1205182.32,31.54,5.96,306306.38,8.02
1205099.53,31.54,5.97,306079.69,8.01
1205415.11,31.56,5.98,306267.61,8.02
1205159.37,31.56,5.99,306262.74,8.02
1205092.49,31.57,5.99,306260.21,8.02
1204836.75,31.57,5.99,306260.21,8.02
1204769.87,31.57,6.0,306371.2,8.03
1205056.22,31.58,6.01,306279.26,8.03
1204800.48,31.58,6.01,306260.21,8.03
1204288.39,31.58,6.0,306771.5,8.04
1204288.39,31.58,6.0,306748.49,8.04
1204032.65,31.58,6.0,306665.16,8.04
1203776.91,31.58,6.0,306567.85,8.04
1203521.17,31.58,6.01,306560.45,8.04
1203807.52,31.59,6.02,306560.45,8.04
1203551.79,31.59,6.02,306649.17,8.05
1203296.05,31.59,6.02,306621.8,8.05
1203299.3,31.59,6.02,306649.42,8.05
1203232.41,31.6,6.02,306611.87,8.05
1203165.53,31.6,6.03,306594.3,8.05
1202943.1,31.6,6.03,306300.09,8.05
1202876.21,31.6,6.03,307071.51,8.07
1202876.21,31.6,6.03,307117.61,8.07
1202551.75,31.6,6.03,306568.69,8.06
1202551.75,31.6,6.03,306645.15,8.06
1202741.2,31.61,6.03,307626.98,8.08
1202741.2,31.61,6.03,307704.0,8.09
1202485.46,31.61,6.04,307696.6,8.09
1202229.72,31.61,6.04,307696.6,8.09
1202162.84,31.62,6.04,307773.53,8.09
1201907.1,31.62,6.04,307750.96,8.1
1201651.36,31.62,6.05,307713.38,8.1
1201395.62,31.62,6.05,307704.83,8.1
1201159.17,31.62,6.04,307409.57,8.09
1200903.43,31.62,6.05,307705.12,8.1
1200647.69,31.62,6.05,307587.16,8.1
1200391.95,31.62,6.05,307579.76,8.1
1200136.21,31.62,6.05,307723.6,8.11
1200138.5,31.62,6.05,307725.94,8.11
1199882.76,31.63,6.05,307692.85,8.11
1199815.88,31.63,6.06,307625.62,8.11
1199560.14,31.63,6.06,307587.91,8.11
1199493.26,31.64,6.06,307619.72,8.11
1199426.38,31.64,6.07,307593.45,8.11
1199689.51,31.65,6.08,308629.43,8.14
1199329.67,31.65,6.07,308250.84,8.13
1199073.93,31.65,6.07,308245.97,8.14
1199263.39,31.66,6.08,308243.44,8.14
1199007.65,31.66,6.09,308243.44,8.14
1198622.46,31.65,6.08,308639.45,8.15
1198811.91,31.66,6.09,308645.65,8.15
1198745.03,31.67,6.09,308474.34,8.15
1198489.29,31.67,6.09,308446.39,8.15
1198288.04,31.67,6.1,309338.81,8.18
1198063.76,31.67,6.1,309023.44,8.17
1198063.76,31.67,6.1,309017.91,8.17
1197996.88,31.68,6.11,309012.79,8.17
1197741.14,31.68,6.11,309010.51,8.17
1197815.01,31.69,6.11,309150.05,8.18
1197980.78,31.7,6.12,309033.72,8.18
1197985.18,31.7,6.12,309094.99,8.18
1198174.63,31.71,6.13,309071.78,8.18
1198248.49,31.71,6.14,310111.02,8.21
1198322.36,31.72,6.15,310156.04,8.21
1198066.62,31.72,6.15,310520.2,8.22
1198066.62,31.72,6.15,310602.78,8.22
1197810.88,31.72,6.15,310597.96,8.23
1197555.14,31.73,6.15,310595.39,8.23
1197299.4,31.73,6.15,310739.03,8.23
1197043.66,31.73,6.16,310634.89,8.23
1196834.06,31.73,6.15,311096.37,8.25
1196578.32,31.73,6.15,311056.86,8.25
1196301.63,31.72,6.15,310670.08,8.24
1196064.62,31.72,6.15,311549.94,8.26
1196169.92,31.74,6.16,311374.54,8.26
1196169.92,31.74,6.16,311342.76,8.26
1195534.42,31.73,6.15,310638.3,8.24
1195534.42,31.73,6.15,310677.2,8.24
1195278.68,31.73,6.16,310672.02,8.25
1195352.54,31.74,6.16,310669.8,8.25
1195096.8,31.74,6.16,310758.7,8.25
1195286.25,31.75,6.17,310717.58,8.25
1194901.06,31.74,6.17,310669.8,8.25
1194902.33,31.74,6.17,310671.55,8.25
1194646.59,31.74,6.17,312209.37,8.3
1194598.43,31.75,6.17,311496.41,8.28
1194725.46,31.76,6.19,312009.37,8.29
1194469.72,31.76,6.19,312004.55,8.3
1194470.87,31.76,6.19,312014.27,8.3
1194470.87,31.76,6.19,312014.27,8.3
1194470.87,31.76,6.19,312014.27,8.3
1194345.62,31.76,6.19,311692.42,8.29
1194345.62,31.76,6.19,311692.42,8.29
1193605.17,31.75,6.17,311046.44,8.27
1193605.17,31.75,6.17,311046.44,8.27
1193341.78,31.74,6.17,310858.06,8.27
1193341.78,31.74,6.17,310858.06,8.27
1193341.78,31.74,6.17,310858.06,8.27
1193415.65,31.75,6.18,310855.49,8.27
1193159.91,31.75,6.18,311118.98,8.28
1192904.17,31.76,6.18,310926.57,8.28
1193102.02,31.76,6.19,311412.39,8.29
1193102.02,31.76,6.19,311412.39,8.29
1192846.28,31.77,6.19,311054.17,8.28
1192846.28,31.77,6.19,311054.17,8.28
1192846.28,31.77,6.19,311054.17,8.28
1192590.54,31.77,6.19,310861.3,8.28
1192325.85,31.76,6.19,310556.57,8.27
1192399.72,31.77,6.2,311678.75,8.3
1192115.1,31.77,6.19,311206.89,8.29
1191859.36,31.77,6.19,311202.02,8.29
1191603.62,31.77,6.2,311199.49,8.3
1191347.89,31.77,6.2,311492.95,8.31
1191281.0,31.78,6.2,311265.54,8.3
1191025.27,31.78,6.2,311232.92,8.3
1190958.38,31.78,6.21,311811.04,8.32
1190740.42,31.79,6.21,311438.68,8.31
1190740.42,31.79,6.21,311438.68,8.31
1190446.91,31.79,6.21,311578.36,8.32
1190191.17,31.79,6.21,311573.18,8.32
1190193.45,31.79,6.21,311574.32,8.32
1189937.71,31.79,6.22,311572.1,8.32
1189681.98,31.79,6.22,311615.84,8.33
1189426.24,31.79,6.22,311591.1,8.33
1189615.69,31.8,6.23,311572.1,8.33
1189548.81,31.81,6.23,312001.19,8.34
1189481.92,31.81,6.24,312046.04,8.35
1189096.73,31.81,6.23,311670.3,8.34
1189294.59,31.82,6.24,312453.33,8.36
1189038.85,31.82,6.24,312445.93,8.36
1188783.11,31.82,6.24,312445.93,8.36
1188716.23,31.82,6.25,312539.96,8.37
1188716.23,31.82,6.25,312539.96,8.37
1188649.34,31.83,6.25,312484.93,8.37
1188393.6,31.83,6.26,312445.93,8.37
1188326.72,31.84,6.26,312445.93,8.37
1187943.13,31.83,6.26,312048.61,8.36
1187945.42,31.83,6.26,312074.7,8.36
1187645.82,31.82,6.25,311946.38,8.36
1187486.96,31.82,6.25,311788.25,8.36
1187231.22,31.82,6.25,312440.5,8.37
1187164.34,31.83,6.25,312538.62,8.38
1187185.76,31.83,6.25,312560.8,8.38
1186930.02,31.83,6.26,312553.4,8.38
1186674.28,31.83,6.26,312635.38,8.39
1186418.54,31.83,6.26,312721.01,8.39
1186162.8,31.84,6.26,312664.26,8.39
1186425.93,31.85,6.27,313187.46,8.41
1186057.07,31.84,6.27,313204.33,8.41
1185801.33,31.84,6.27,312802.61,8.4
1185990.78,31.85,6.28,312667.97,8.4
1185735.04,31.85,6.28,313166.65,8.41
1185349.85,31.85,6.27,312763.4,8.4
1185094.11,31.85,6.27,312756.0,8.4
1185101.18,31.85,6.27,312758.09,8.4
1185034.3,31.85,6.28,312758.09,8.41
1184778.56,31.85,6.28,312813.03,8.41
1184522.82,31.86,6.28,312762.21,8.41
1184522.82,31.86,6.28,312758.63,8.41
1184455.94,31.86,6.29,312754.52,8.41
1184389.06,31.87,6.29,312754.52,8.41
1184133.32,31.87,6.29,313361.86,8.43
1184133.32,31.87,6.29,313370.49,8.43
1183877.58,31.87,6.3,313222.82,8.43
1183621.84,31.87,6.3,313217.95,8.43
1183908.19,31.88,6.31,313215.42,8.43
1183841.31,31.89,6.31,313215.42,8.44
1183585.57,31.89,6.32,313242.48,8.44
1183518.69,31.89,6.32,313215.42,8.44
1183262.95,31.9,6.32,313215.42,8.44
1183007.21,31.9,6.32,313829.06,8.46
1182751.47,31.9,6.33,313991.67,8.47
1182239.38,31.89,6.32,313616.94,8.46
1182239.38,31.89,6.32,313725.49,8.46
1181983.64,31.89,6.32,313718.09,8.46
1179937.73,31.91,6.33,313710.69,8.48
1179937.73,31.91,6.33,313709.04,8.48
1179870.85,31.91,6.34,313709.04,8.48
1179615.11,31.91,6.34,313932.11,8.49
1179615.11,31.91,6.34,313938.12,8.49
1179359.37,31.92,6.34,313834.5,8.49
1179359.37,31.92,6.34,313834.5,8.49
1179103.64,31.92,6.34,313715.06,8.49
1178923.45,31.92,6.35,314938.91,8.53
1179064.63,31.93,6.36,314660.95,8.52
1178787.56,31.93,6.36,314355.06,8.52
1178531.82,31.93,6.36,314349.88,8.52
1178531.82,31.93,6.36,314349.88,8.52
1178276.09,31.93,6.36,314347.66,8.52
1178276.09,31.93,6.36,314347.66,8.52
1178020.35,31.94,6.36,314347.66,8.52
1177508.87,31.94,6.36,314411.31,8.53
1177698.32,31.95,6.37,314361.48,8.53
1177313.13,31.94,6.37,314347.66,8.53
1177313.13,31.94,6.37,314347.66,8.53
1177057.39,31.94,6.37,314600.92,8.54
1177801.65,31.96,6.39,315407.66,8.56
1177734.77,31.97,6.39,315402.54,8.56
1177479.03,31.97,6.4,315400.26,8.56
1177223.29,31.97,6.4,315502.8,8.57
1177509.64,31.98,6.41,315400.55,8.57
1177253.91,31.98,6.41,315400.26,8.57
1177187.02,31.99,6.42,315820.0,8.58
1176931.28,31.99,6.42,315699.87,8.58
1176931.28,31.99,6.42,315699.87,8.58
1176675.55,31.99,6.42,315974.2,8.59
1176675.55,31.99,6.42,316321.88,8.6
1176342.19,31.99,6.41,315969.31,8.59
1176628.54,32.0,6.43,315961.91,8.59
1176511.19,32.0,6.42,316005.06,8.59
1176255.45,32.0,6.43,315997.63,8.6
1175920.71,31.99,6.42,315961.91,8.6
1175924.26,31.99,6.42,315982.86,8.6
1175924.26,31.99,6.42,315982.86,8.6
1175668.53,32.0,6.42,315982.86,8.6
1175412.79,32.0,6.42,316760.29,8.62
1175157.05,32.0,6.42,316587.99,8.62
1174976.86,32.0,6.43,316451.67,8.62
1174909.98,32.01,6.43,316446.55,8.62
1174654.24,32.01,6.44,316444.27,8.62
1174398.5,32.01,6.44,316444.27,8.63
1174398.5,32.01,6.44,316444.27,8.63
1174142.76,32.01,6.44,316622.53,8.63
1174142.76,32.01,6.44,316622.53,8.63
1174271.07,32.02,6.45,316464.21,8.63
1174271.07,32.02,6.45,316464.21,8.63
1174204.19,32.03,6.45,316444.27,8.63
1174204.19,32.03,6.45,316444.27,8.63
1173948.45,32.03,6.45,317231.21,8.66
1174022.32,32.04,6.46,317429.17,8.66
1173766.58,32.04,6.46,317421.77,8.66
1173466.97,32.03,6.46,317230.8,8.66
1173466.97,32.03,6.46,317230.8,8.66
1173495.21,32.03,6.46,317256.87,8.66
1173495.21,32.03,6.46,317256.87,8.66
1173495.21,32.03,6.46,317256.87,8.66
1173495.21,32.03,6.46,317256.87,8.66
1173239.47,32.04,6.46,317256.87,8.66
1172983.73,32.04,6.46,317523.5,8.67
1172983.73,32.04,6.46,317523.5,8.67
1172728.0,32.04,6.47,317402.82,8.67
1172917.45,32.05,6.47,317348.5,8.67
1172661.71,32.05,6.48,317785.45,8.69
1172594.83,32.06,6.48,317739.22,8.69
1172339.09,32.06,6.48,317726.63,8.69
1172083.35,32.06,6.48,317721.8,8.69
1172083.35,32.06,6.48,317896.87,8.7
1172016.47,32.06,6.49,317894.3,8.7
1171760.73,32.07,6.49,317894.3,8.7
1171504.99,32.07,6.49,318030.45,8.71
1171504.99,32.07,6.49,318030.45,8.71
1171249.25,32.07,6.5,317932.21,8.71
1170864.06,32.06,6.49,317524.6,8.7
1170608.32,32.06,6.49,317486.68,8.7
1170797.77,32.07,6.5,318178.14,8.72
1170542.03,32.08,6.5,318102.21,8.72
1170286.29,32.08,6.5,318097.34,8.72
1170341.81,32.08,6.51,318162.02,8.72
1170086.07,32.08,6.51,318159.49,8.72
1169830.33,32.08,6.51,318159.49,8.73
1169574.59,32.08,6.51,318464.3,8.74
1169318.86,32.09,6.51,318223.08,8.73
1169318.86,32.09,6.51,318223.08,8.73
1169063.12,32.09,6.51,318159.51,8.73
1169063.12,32.09,6.51,318159.51,8.73
1168904.26,32.09,6.51,318000.65,8.73
1168837.38,32.09,6.52,318306.26,8.74
1168581.64,32.09,6.52,318167.77,8.74
1168581.64,32.09,6.52,318189.44,8.74
1168292.08,32.09,6.51,317909.23,8.73
1168292.08,32.09,6.51,317909.23,8.73
1168481.53,32.1,6.52,317904.55,8.73
1168161.53,32.09,6.52,317584.55,8.72
1167905.79,32.09,6.52,317581.84,8.73
1167650.05,32.09,6.52,317836.95,8.74
1167650.05,32.09,6.52,317836.95,8.74
1167583.17,32.1,6.53,317807.47,8.74
1167346.71,32.1,6.52,317581.84,8.73
1167090.98,32.1,6.52,318400.74,8.76
1166835.24,32.1,6.53,318200.89,8.75
1166665.97,32.1,6.53,317997.75,8.75
1166665.97,32.1,6.53,317997.75,8.75
1166824.47,32.11,6.54,318496.56,8.77
1166568.73,32.11,6.54,318491.74,8.77
1166642.59,32.12,6.55,318489.16,8.77
1166642.59,32.12,6.55,318489.16,8.77
1166643.73,32.12,6.55,318490.36,8.77
1166643.73,32.12,6.55,318490.36,8.77
1166387.99,32.12,6.55,318638.25,8.78
1166387.99,32.12,6.55,318638.25,8.78
1166387.99,32.12,6.55,318638.25,8.78
1166132.26,32.13,6.55,318517.33,8.77
1165876.52,32.13,6.55,318490.36,8.78
1165620.78,32.13,6.55,318994.09,8.79
1165321.18,32.12,6.55,318665.62,8.78
1165548.4,32.13,6.56,319327.47,8.8
1165254.89,32.13,6.56,318959.35,8.8
1164999.15,32.14,6.56,318954.48,8.8
1164613.96,32.13,6.56,318575.49,8.79
1164613.96,32.13,6.56,318575.49,8.79
1164547.08,32.14,6.56,318572.96,8.79
1164714.67,32.15,6.57,319011.21,8.81
1164715.82,32.15,6.57,319024.0,8.81
1164648.93,32.15,6.58,319024.0,8.81
1164393.19,32.16,6.58,319099.49,8.81
1164393.19,32.16,6.58,319099.49,8.81
1164393.19,32.16,6.58,319099.49,8.81
1164326.31,32.16,6.59,319056.19,8.81
1164259.43,32.17,6.59,319037.16,8.81
1164003.69,32.17,6.59,319024.0,8.82
1164193.14,32.18,6.6,320181.29,8.85
1163937.4,32.18,6.61,320173.89,8.85
1163681.67,32.18,6.61,320173.89,8.85
1163529.15,32.18,6.61,319855.52,8.85
1163306.48,32.18,6.6,319839.53,8.85
1163050.74,32.18,6.6,320130.39,8.86
1163055.31,32.18,6.6,320137.45,8.86
1162799.57,32.18,6.61,320203.62,8.86
1162543.83,32.18,6.61,320051.19,8.86
1162808.84,32.19,6.62,321402.64,8.9
1162742.51,32.2,6.62,320903.74,8.89
1162486.77,32.2,6.63,320896.35,8.89
1162231.03,32.2,6.63,320896.35,8.89
1161985.14,32.2,6.63,320559.2,8.88
1162182.99,32.21,6.64,320760.39,8.89
1162182.99,32.21,6.64,320760.39,8.89
1161927.25,32.21,6.64,320660.57,8.89
1161671.51,32.22,6.64,320559.2,8.89
1161671.51,32.22,6.64,320559.2,8.89
1161604.63,32.22,6.65,321079.81,8.91
1161604.63,32.22,6.65,321079.81,8.91
1161604.63,32.22,6.65,321079.81,8.91
1161348.89,32.22,6.65,320871.58,8.9
1161348.89,32.22,6.65,320871.58,8.9
1161348.89,32.22,6.65,320871.58,8.9
1160984.66,32.22,6.64,321110.39,8.91
1160719.56,32.22,6.65,320827.58,8.91
1160463.82,32.22,6.65,320820.18,8.91
1160463.82,32.22,6.65,320820.18,8.91
1159952.35,32.23,6.65,320850.84,8.91
1160310.44,32.24,6.66,320821.63,8.91
1160311.59,32.24,6.66,320823.25,8.91
1160055.85,32.24,6.67,321208.37,8.93
1160055.85,32.24,6.67,321208.37,8.93
1159988.97,32.24,6.67,321036.17,8.92
1159988.97,32.24,6.67,321036.17,8.92
1159733.23,32.25,6.67,320821.81,8.92
1159733.23,32.25,6.67,320821.81,8.92
1159733.23,32.25,6.67,320821.81,8.92
1159477.49,32.25,6.67,321654.03,8.95
1158983.65,32.24,6.67,321115.95,8.93
1158983.65,32.24,6.67,321115.95,8.93
1158916.77,32.25,6.67,321110.83,8.93
1158661.03,32.25,6.67,321108.55,8.94
1158858.88,32.26,6.68,321192.6,8.94
1158858.88,32.26,6.68,321192.6,8.94
1158475.29,32.25,6.68,321128.37,8.94
1158664.74,32.26,6.69,321108.55,8.94
1158597.86,32.27,6.69,321108.55,8.94
1158361.41,32.26,6.69,321500.25,8.95
1158105.67,32.26,6.69,321465.58,8.96
1157936.4,32.27,6.69,322212.93,8.98
1157783.05,32.27,6.7,321953.44,8.97
1157783.05,32.27,6.7,321953.44,8.97
1157972.5,32.28,6.71,321948.75,8.97
1157716.76,32.28,6.71,321946.04,8.98
1157461.02,32.28,6.71,321946.04,8.98
1157534.89,32.29,6.72,322172.4,8.99
1157279.15,32.29,6.72,322169.75,8.99
1157023.41,32.3,6.72,322079.83,8.99
1156767.67,32.3,6.72,322764.16,9.01
1156767.67,32.3,6.72,322764.16,9.01
1156511.93,32.3,6.73,322705.96,9.01
1156256.19,32.3,6.73,322698.56,9.02
1156000.45,32.3,6.73,322698.56,9.02
1155744.71,32.31,6.73,323048.84,9.03
1155488.97,32.31,6.73,322771.04,9.02
1155233.24,32.31,6.74,322703.4,9.03
1155237.93,32.31,6.74,322708.52,9.03
1155171.05,32.31,6.74,322745.18,9.03
1154795.86,32.31,6.73,322387.51,9.02
1154284.38,32.31,6.74,322534.31,9.03
1154284.38,32.31,6.74,322534.86,9.03
1153984.78,32.31,6.73,322232.61,9.02
1153729.04,32.31,6.73,322225.21,9.02
1153802.9,32.32,6.74,322225.21,9.03
1153736.02,32.32,6.75,322306.52,9.03
1153480.28,32.32,6.75,322278.37,9.03
1153413.4,32.33,6.76,322245.79,9.03
1153346.52,32.33,6.76,322225.21,9.03
1153346.52,32.33,6.76,322225.21,9.03
1153346.52,32.33,6.76,322225.21,9.03
1153090.78,32.34,6.76,323089.8,9.06
1152835.04,32.34,6.76,322919.06,9.06
1152768.16,32.34,6.77,322913.94,9.06
1152957.61,32.35,6.78,322911.66,9.06
1152890.73,32.36,6.79,322911.66,9.06
1152823.84,32.36,6.79,322948.79,9.07
1152568.11,32.37,6.79,322941.79,9.07
1152501.22,32.37,6.8,322930.71,9.07
1152126.03,32.37,6.79,323388.01,9.08
1152126.03,32.37,6.79,323388.01,9.08
1152126.03,32.37,6.79,323594.15,9.09
1152126.03,32.37,6.79,323594.15,9.09
1151826.43,32.36,6.79,323263.48,9.08
1151570.69,32.36,6.79,323338.01,9.09
1151570.69,32.36,6.79,323338.01,9.09
1151760.14,32.37,6.8,323581.7,9.09
1151504.4,32.37,6.8,323574.3,9.1
1151119.21,32.37,6.79,323666.9,9.1
1151119.21,32.37,6.79,323664.37,9.1
1151308.67,32.38,6.8,323664.37,9.1
1149262.76,32.39,6.82,323656.97,9.12
1149195.87,32.4,6.82,323829.54,9.13
1148959.42,32.39,6.82,323697.89,9.13
1148703.68,32.4,6.82,323684.22,9.13
1148703.68,32.4,6.82,323684.22,9.13
1148447.94,32.4,6.82,324671.52,9.16
1148381.06,32.4,6.83,324152.99,9.15
1148125.32,32.4,6.83,323765.41,9.14
1148125.32,32.4,6.83,323765.41,9.14
1148058.44,32.41,6.84,324432.48,9.16
1148058.44,32.41,6.84,324432.28,9.16
1148132.3,32.42,6.84,324424.88,9.16
1148065.42,32.42,6.85,324424.88,9.16
1147998.54,32.43,6.86,324424.88,9.16
1147998.54,32.43,6.86,324424.88,9.16
1147742.8,32.43,6.86,324475.38,9.17
1147742.8,32.43,6.86,324475.38,9.17
1147742.8,32.43,6.86,324475.38,9.17
1147633.94,32.43,6.86,324367.07,9.17
1147799.72,32.44,6.87,324317.44,9.17
1147543.98,32.44,6.87,324316.57,9.17
1147288.24,32.44,6.87,325345.99,9.2
1147288.24,32.44,6.87,325345.99,9.2
1147032.51,32.45,6.87,325369.15,9.2
1147032.51,32.45,6.87,325369.15,9.2
1146834.21,32.44,6.87,325154.42,9.2
1144788.3,32.46,6.88,325147.03,9.22
1144532.56,32.46,6.89,325139.63,9.22
1144276.82,32.46,6.89,325139.63,9.22
1144021.08,32.46,6.89,325444.24,9.23
1143811.48,32.46,6.89,325294.02,9.23
1143555.74,32.46,6.89,325374.22,9.24
1143300.0,32.46,6.89,325234.78,9.23
1143300.0,32.46,6.89,325234.78,9.23
1143300.0,32.46,6.89,325234.78,9.23
1143303.61,32.46,6.89,325246.2,9.24
