ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
804,2940,2600680,6212,2834230
804,2940,2600680,6212,2834550
804,2940,2600680,6212,2835550
804,2940,2601160,6212,2836030
804,2940,2602160,6212,2837030
804,2940,2602160,6212,2838030
804,2940,2603160,6212,2839030
804,2940,2604160,6212,2840030
804,2940,2604970,6212,2840840
805,2948,2605780,6212,2841650
805,2948,2606590,6212,2842460
806,2956,2607590,6212,2843460
806,2956,2607590,6212,2843460
807,2964,2608590,6212,2844460
807,2964,2609060,6212,2844930
807,2964,2610060,6212,2845930
807,2964,2610870,6212,2846740
807,2964,2610870,6212,2847110
807,2964,2611870,6212,2848110
807,2964,2612680,6212,2848920
807,2964,2612680,6212,2848920
807,2964,2612680,6212,2848920
807,2964,2612680,6212,2848920
807,2964,2613000,6212,2849240
807,2964,2613000,6212,2849240
807,2964,2614000,6212,2850240
807,2964,2614230,6212,2850470
807,2964,2614230,6212,2850940
807,2964,2615040,6212,2851750
807,2964,2615040,6212,2852750
807,2964,2615040,6212,2853750
807,2964,2615040,6212,2853750
807,2964,2615040,6212,2853750
807,2964,2615690,6212,2854400
807,2964,2616010,6212,2854720
807,2964,2617010,6212,2855720
807,2964,2617010,6212,2856190
807,2964,2618010,6212,2857190
807,2964,2618010,6212,2858190
807,2964,2619010,6212,2859190
807,2964,2619010,6212,2859190
807,2964,2620010,6212,2860190
807,2964,2621010,6212,2861190
807,2964,2621010,6212,2861660
807,2964,2621330,6212,2861980
807,2964,2621790,6212,2862440
807,2964,2621790,6212,2862910
807,2964,2621790,6212,2863910
808,2972,2622790,6212,2864910
808,2972,2622790,6212,2865910
808,2972,2623790,6212,2866910
808,2972,2624790,6212,2867910
809,2980,2625440,6212,2868560
809,2980,2625440,6212,2869110
809,2980,2625440,6212,2870110
809,2980,2625440,6212,2871110
809,2980,2625910,6212,2871580
809,2980,2626910,6212,2872580
809,2980,2627910,6212,2873580
809,2980,2628910,6212,2874580
810,2988,2629910,6212,2875580
810,2988,2629910,6212,2875810
810,2988,2630720,6212,2876620
810,2988,2631720,6212,2877620
810,2988,2631720,6212,2878620
810,2988,2632530,6212,2879430
810,2988,2633530,6212,2880430
810,2988,2633530,6212,2881430
810,2988,2634530,6212,2882430
810,2988,2634530,6212,2883430
810,2988,2635530,6212,2884430
810,2988,2636530,6212,2885430
810,2988,2637000,6212,2885900
810,2988,2638000,6212,2886900
810,2988,2638470,6212,2887370
810,2988,2638790,6212,2887690
810,2988,2639790,6212,2888690
810,2988,2640260,6212,2889160
810,2988,2640260,6212,2889970
810,2988,2640730,6212,2890440
810,2988,2640730,6212,2890910
810,2988,2641730,6212,2891910
810,2988,2642200,6212,2892380
810,2988,2642200,6212,2893380
810,2988,2643200,6212,2894380
810,2988,2644010,6212,2895190
810,2988,2645010,6212,2896190
810,2988,2646010,6212,2897190
810,2988,2647010,6212,2898190
810,2988,2647010,6212,2898510
810,2988,2647010,6212,2898510
810,2988,2648010,6212,2899510
810,2988,2649010,6212,2900510
811,2996,2650010,6212,2901510
811,2996,2650010,6212,2902320
811,2996,2650010,6212,2903130
811,2996,2650820,6212,2903940
812,3004,2651290,6212,2904410
812,3004,2651290,6212,2905410
812,3004,2652290,6212,2906410
812,3004,2652290,6212,2907220
812,3004,2652290,6212,2908220
812,3004,2652290,6212,2908220
812,3004,2653290,6212,2909220
813,3012,2654290,6212,2910220
813,3012,2654290,6212,2910870
813,3012,2654290,6212,2911100
813,3012,2655290,6212,2912100
813,3012,2655290,6212,2912910
813,3012,2656290,6212,2913910
813,3012,2656760,6212,2914380
813,3012,2657570,6212,2915190
813,3012,2658040,6212,2915660
813,3012,2658040,6212,2915660
813,3012,2658850,6212,2916470
813,3012,2659850,6212,2917470
813,3012,2660330,6212,2917950
813,3012,2661330,6212,2918950
813,3012,2661800,6212,2919420
814,3020,2669800,6212,2927420
814,3020,2670800,6212,2928420
814,3020,2671270,6212,2928890
814,3020,2671270,6212,2929890
814,3020,2671270,6212,2930360
814,3020,2672270,6212,2931360
814,3020,2672270,6212,2931360
814,3020,2672270,6212,2931360
814,3020,2672270,6212,2932360
814,3020,2672590,6212,2932680
814,3020,2672590,6212,2933680
814,3020,2672590,6212,2934490
814,3020,2672590,6212,2935490
814,3020,2673240,6212,2936140
814,3020,2673710,6212,2936610
814,3020,2674520,6212,2937420
814,3020,2675520,6212,2938420
814,3020,2676520,6212,2939420
814,3020,2676520,6212,2939420
815,3028,2676990,6212,2939890
815,3028,2677460,6212,2940360
815,3028,2678270,6212,2941170
815,3028,2678270,6212,2942170
815,3028,2679270,6212,2943170
815,3028,2679270,6212,2943640
815,3028,2679270,6212,2944450
815,3028,2679500,6212,2944680
815,3028,2680500,6212,2945680
815,3028,2681500,6212,2946680
815,3028,2682500,6212,2947680
815,3028,2682500,6212,2948680
816,3036,2683500,6212,2949680
816,3036,2683970,6212,2950150
816,3036,2684440,6212,2950620
816,3036,2685440,6212,2951620
816,3036,2685910,6212,2952090
816,3036,2685910,6212,2952090
816,3036,2686910,6212,2953090
816,3036,2687910,6212,2954090
816,3036,2687910,6212,2954090
816,3036,2688560,6212,2954740
816,3036,2688560,6212,2954740
816,3036,2688560,6212,2954740
816,3036,2689030,6212,2955210
816,3036,2689350,6212,2955530
816,3036,2689350,6212,2956530
816,3036,2689350,6212,2956990
816,3036,2689350,6212,2956990
816,3036,2689350,6212,2957990
816,3036,2689350,6212,2957990
816,3036,2689350,6212,2957990
816,3036,2690160,6212,2958800
816,3036,2691160,6212,2959800
816,3036,2692160,6212,2960800
816,3036,2692970,6212,2961610
816,3036,2692970,6212,2962080
816,3036,2693970,6212,2963080
816,3036,2693970,6212,2964080
816,3036,2693970,6212,2964080
816,3036,2694970,6212,2965080
816,3036,2694970,6212,2965080
816,3036,2694970,6212,2965890
817,3044,2695970,6212,2966890
817,3044,2696970,6212,2967890
817,3044,2697970,6212,2968890
817,3044,2698780,6212,2969700
817,3044,2698780,6212,2970170
817,3044,2699780,6212,2971170
817,3044,2700780,6212,2972170
817,3044,2700780,6212,2972170
817,3044,2701780,6212,2973170
818,3052,2702240,6212,2973630
818,3052,2702240,6212,2974630
818,3052,2702680,6212,2975070
818,3052,2703490,6212,2975880
818,3052,2704490,6212,2976880
819,3060,2705490,6212,2977880
819,3060,2706490,6212,2978880
819,3060,2706490,6212,2978880
819,3060,2707300,6212,2979690
819,3060,2708110,6212,2980500
819,3060,2708580,6212,2980970
819,3060,2708580,6212,2981970
819,3060,2709580,6212,2982970
819,3060,2709580,6212,2983970
819,3060,2710580,6212,2984970
819,3060,2711580,6212,2985970
819,3060,2711580,6212,2986440
819,3060,2711580,6212,2987440
819,3060,2712580,6212,2988440
819,3060,2712580,6212,2988440
819,3060,2712580,6212,2988910
819,3060,2713580,6212,2989910
819,3060,2714580,6212,2990910
819,3060,2714810,6212,2991140
819,3060,2714810,6212,2992140
819,3060,2715280,6212,2992610
819,3060,2716280,6212,2993610
819,3060,2716280,6212,2994420
819,3060,2716280,6212,2995420
819,3060,2716280,6212,2995420
820,3068,2717280,6212,2996420
820,3068,2717280,6212,2996640
820,3068,2718280,6212,2997640
820,3068,2719090,6212,2998450
820,3068,2719090,6212,2998450
820,3068,2719090,6212,2999450
820,3068,2720090,6212,3000450
820,3068,2720090,6212,3001450
820,3068,2721090,6212,3002450
820,3068,2722090,6212,3003450
820,3068,2722900,6212,3004260
820,3068,2723900,6212,3005260
820,3068,2723900,6212,3005260
820,3068,2724270,6212,3005630
820,3068,2724500,6212,3005860
820,3068,2725500,6212,3006860
821,3076,2726310,6212,3007670
822,3084,2734310,6212,3015670
822,3084,2735120,6212,3016480
823,3092,2736120,6212,3017480
823,3092,2736120,6212,3018480
823,3092,2737120,6212,3019480
823,3092,2738120,6212,3020480
823,3092,2738120,6212,3021130
823,3092,2739120,6212,3022130
823,3092,2739440,6212,3022450
823,3092,2739440,6212,3023260
823,3092,2739440,6212,3024070
823,3092,2739440,6212,3025070
823,3092,2739440,6212,3026070
823,3092,2740440,6212,3027070
823,3092,2741440,6212,3028070
823,3092,2741440,6212,3029070
823,3092,2742440,6212,3030070
823,3092,2743440,6212,3031070
823,3092,2743440,6212,3031880
823,3092,2744250,6212,3032690
823,3092,2744250,6212,3033500
824,3100,2745250,6212,3034500
824,3100,2745250,6212,3034970
824,3100,2746250,6212,3035970
824,3100,2746250,6212,3035970
824,3100,2747060,6212,3036780
824,3100,2747060,6212,3037590
824,3100,2748060,6212,3038590
824,3100,2748870,6212,3039400
824,3100,2749340,6212,3039870
824,3100,2749500,6212,3040030
824,3100,2750500,6212,3041030
824,3100,2750500,6212,3041030
824,3100,2751500,6212,3042030
824,3100,2751500,6212,3042840
824,3100,2751500,6212,3043070
824,3100,2751970,6212,3043540
824,3100,2752970,6212,3044540
824,3100,2752970,6212,3044540
824,3100,2752970,6212,3044540
824,3100,2752970,6212,3044540
824,3100,2753970,6212,3045540
824,3100,2753970,6212,3046540
824,3100,2754970,6212,3047540
824,3100,2754970,6212,3048350
824,3100,2755780,6212,3049160
824,3100,2756780,6212,3050160
825,3108,2757780,6212,3051160
826,3116,2758330,6212,3051710
826,3116,2759330,6212,3052710
826,3116,2760330,6212,3053710
826,3116,2761330,6212,3054710
826,3116,2761330,6212,3055180
826,3116,2761330,6212,3055180
826,3116,2762140,6212,3055990
826,3116,2762460,6212,3056310
826,3116,2762460,6212,3057120
826,3116,2762460,6212,3057120
826,3116,2762460,6212,3057120
826,3116,2763460,6212,3058120
826,3116,2764460,6212,3059120
826,3116,2764460,6212,3059590
826,3116,2764460,6212,3060060
826,3116,2764930,6212,3060530
827,3124,2765930,6212,3061530
827,3124,2766930,6212,3062530
827,3124,2767930,6212,3063530
827,3124,2767930,6212,3064340
827,3124,2768930,6212,3065340
827,3124,2769580,6212,3065990
827,3124,2769580,6212,3065990
827,3124,2770050,6212,3066460
827,3124,2771050,6212,3067460
827,3124,2771520,6212,3067930
827,3124,2771520,6212,3067930
827,3124,2772170,6212,3068580
827,3124,2772170,6212,3068580
827,3124,2772170,6212,3069580
827,3124,2772540,6212,3069950
827,3124,2773130,6212,3070540
827,3124,2773130,6212,3071540
827,3124,2773130,6212,3072540
827,3124,2773940,6212,3073350
827,3124,2774940,6212,3074350
827,3124,2774940,6212,3075350
827,3124,2774940,6212,3075350
827,3124,2774940,6212,3075350
827,3124,2775940,6212,3076350
827,3124,2775940,6212,3077350
828,3132,2776750,6212,3078160
828,3132,2777340,6212,3078750
828,3132,2777340,6212,3078750
828,3132,2777810,6212,3079220
828,3132,2777810,6212,3079450
828,3132,2778810,6212,3080450
829,3140,2779810,6212,3081450
829,3140,2780810,6212,3082450
829,3140,2780810,6212,3083450
829,3140,2780810,6212,3084260
829,3140,2780810,6212,3085260
829,3140,2780810,6212,3086260
829,3140,2780810,6212,3086490
829,3140,2781460,6212,3087140
829,3140,2781460,6212,3087140
829,3140,2781930,6212,3087610
829,3140,2782740,6212,3088420
829,3140,2782740,6212,3089420
829,3140,2783740,6212,3090420
829,3140,2784740,6212,3091420
829,3140,2784740,6212,3092420
829,3140,2785740,6212,3093420
829,3140,2785740,6212,3093420
829,3140,2786740,6212,3094420
829,3140,2787550,6212,3095230
829,3140,2787870,6212,3095550
829,3140,2788870,6212,3096550
829,3140,2789680,6212,3097360
829,3140,2790680,6212,3098360
829,3140,2791680,6212,3099360
829,3140,2791680,6212,3099730
829,3140,2792490,6212,3100540
829,3140,2792490,6212,3100540
829,3140,2793490,6212,3101540
829,3140,2793490,6212,3101540
830,3148,2794300,6212,3102350
830,3148,2794300,6212,3102940
830,3148,2795110,6212,3103750
831,3156,2796110,6212,3104750
831,3156,2796110,6212,3105750
831,3156,2796110,6212,3106750
831,3156,2796580,6212,3107220
831,3156,2796580,6212,3108220
831,3156,2796580,6212,3109220
831,3156,2797050,6212,3109690
831,3156,2797050,6212,3110150
831,3156,2798050,6212,3111150
831,3156,2799050,6212,3112150
831,3156,2800050,6212,3113150
831,3156,2800050,6212,3113620
831,3156,2801050,6212,3114620
831,3156,2801050,6212,3115620
831,3156,2801050,6212,3115620
831,3156,2802050,6212,3116620
832,3164,2810050,6212,3124620
832,3164,2810050,6212,3125620
832,3164,2810050,6212,3125620
832,3164,2810050,6212,3126620
832,3164,2811050,6212,3127620
832,3164,2812050,6212,3128620
833,3172,2813050,6212,3129620
833,3172,2813050,6212,3130620
833,3172,2814050,6212,3131620
833,3172,2814050,6212,3131620
833,3172,2815050,6212,3132620
833,3172,2815520,6212,3133090
833,3172,2815520,6212,3133090
833,3172,2816520,6212,3134090
833,3172,2817110,6212,3134680
833,3172,2818110,6212,3135680
833,3172,2819110,6212,3136680
833,3172,2819110,6212,3137490
833,3172,2819920,6212,3138300
833,3172,2820920,6212,3139300
833,3172,2821730,6212,3140110
833,3172,2821730,6212,3140110
833,3172,2822730,6212,3141110
833,3172,2822730,6212,3141920
833,3172,2822730,6212,3141920
833,3172,2822730,6212,3142920
834,3180,2823730,6212,3143920
834,3180,2824730,6212,3144920
834,3180,2825200,6212,3145390
834,3180,2825200,6212,3146390
834,3180,2825200,6212,3146860
834,3180,2826200,6212,3147860
834,3180,2827200,6212,3148860
834,3180,2828200,6212,3149860
834,3180,2829200,6212,3150860
834,3180,2830200,6212,3151860
834,3180,2831200,6212,3152860
834,3180,2831430,6212,3153090
834,3180,2831430,6212,3153900
834,3180,2831430,6212,3154220
834,3180,2832430,6212,3155220
834,3180,2832430,6212,3156220
835,3188,2833430,6212,3157220
835,3188,2833900,6212,3157690
835,3188,2833900,6212,3158690
835,3188,2833900,6212,3159160
835,3188,2834900,6212,3160160
835,3188,2834900,6212,3160160
835,3188,2835900,6212,3161160
835,3188,2836710,6212,3161970
835,3188,2837030,6212,3162290
835,3188,2838030,6212,3163290
835,3188,2839030,6212,3164290
835,3188,2839350,6212,3164610
836,3196,2839820,6212,3165080
836,3196,2839820,6212,3165890
836,3196,2840820,6212,3166890
836,3196,2840820,6212,3166890
836,3196,2841820,6212,3167890
836,3196,2842820,6212,3168890
837,3204,2843820,6212,3169890
837,3204,2843820,6212,3170890
837,3204,2844140,6212,3171210
837,3204,2844140,6212,3172210
837,3204,2844460,6212,3172530
837,3204,2845460,6212,3173530
837,3204,2846460,6212,3174530
837,3204,2847460,6212,3175530
837,3204,2847460,6212,3175530
837,3204,2847620,6212,3175690
837,3204,2847620,6212,3176160
837,3204,2847620,6212,3176750
837,3204,2847780,6212,3176910
837,3204,2847780,6212,3177910
837,3204,2847780,6212,3177910
837,3204,2848250,6212,3178380
837,3204,2848720,6212,3178850
837,3204,2848720,6212,3179500
837,3204,2848720,6212,3179820
837,3204,2849720,6212,3180820
837,3204,2850720,6212,3181820
837,3204,2850720,6212,3182630
837,3204,2850720,6212,3182630
837,3204,2850720,6212,3183440
837,3204,2850720,6212,3184440
838,3212,2851720,6212,3185440
838,3212,2852180,6212,3185900
838,3212,2853180,6212,3186900
838,3212,2854180,6212,3187900
838,3212,2854730,6212,3188450
838,3212,2854730,6212,3189450
838,3212,2854730,6212,3189450
838,3212,2855200,6212,3189920
838,3212,2856200,6212,3190920
838,3212,2857200,6212,3191920
838,3212,2857520,6212,3192240
838,3212,2858520,6212,3193240
838,3212,2859330,6212,3194050
838,3212,2860330,6212,3195050
838,3212,2861330,6212,3196050
838,3212,2862140,6212,3196860
838,3212,2863140,6212,3197860
838,3212,2863370,6212,3198090
839,3220,2864370,6212,3199090
839,3220,2865370,6212,3200090
839,3220,2865370,6212,3200560
839,3220,2865600,6212,3200790
839,3220,2865600,6212,3200790
839,3220,2866600,6212,3201790
839,3220,2867600,6212,3202790
839,3220,2867600,6212,3202790
839,3220,2868600,6212,3203790
839,3220,2868600,6212,3204790
839,3220,2868600,6212,3204790
839,3220,2868600,6212,3205790
839,3220,2869070,6212,3206260
839,3220,2870070,6212,3207260
839,3220,2870070,6212,3207580
839,3220,2870070,6212,3208580
839,3220,2870530,6212,3209040
839,3220,2870640,6212,3209150
839,3220,2871640,6212,3210150
839,3220,2871800,6212,3210310
839,3220,2872610,6212,3211120
840,3228,2873080,6212,3211590
840,3228,2874080,6212,3212590
840,3228,2874080,6212,3212910
840,3228,2874550,6212,3213380
840,3228,2875360,6212,3214190
841,3236,2876360,6212,3215190
841,3236,2876360,6212,3216190
841,3236,2876360,6212,3216190
842,3244,2877360,6212,3217190
842,3244,2878360,6212,3218190
842,3244,2879360,6212,3219190
842,3244,2879590,6212,3219420
842,3244,2880060,6212,3219890
842,3244,2881060,6212,3220890
842,3244,2881870,6212,3221700
842,3244,2882340,6212,3222170
842,3244,2882990,6212,3222820
842,3244,2883990,6212,3223820
842,3244,2884990,6212,3224820
842,3244,2884990,6212,3225820
842,3244,2885460,6212,3226290
842,3244,2885460,6212,3226290
842,3244,2886270,6212,3227100
842,3244,2887270,6212,3228100
842,3244,2888080,6212,3228910
842,3244,2888240,6212,3229070
842,3244,2888240,6212,3229880
842,3244,2888240,6212,3229880
842,3244,2889240,6212,3230880
842,3244,2889240,6212,3231200
842,3244,2890240,6212,3232200
842,3244,2891240,6212,3233200
842,3244,2892240,6212,3234200
842,3244,2893240,6212,3235200
842,3244,2893240,6212,3236010
843,3252,2894050,6212,3236820
843,3252,2894050,6212,3237820
843,3252,2894050,6212,3237820
843,3252,2894050,6212,3238630
843,3252,2894700,6212,3239280
843,3252,2895700,6212,3240280
843,3252,2896700,6212,3241280
843,3252,2897700,6212,3242280
843,3252,2897700,6212,3243090
843,3252,2897930,6212,3243320
844,3260,2898930,6212,3244320
844,3260,2899580,6212,3244970
844,3260,2900580,6212,3245970
844,3260,2900580,6212,3246440
844,3260,2900580,6212,3247090
844,3260,2901580,6212,3248090
844,3260,2901580,6212,3249090
844,3260,2902050,6212,3249560
844,3260,2902050,6212,3249560
844,3260,2902860,6212,3250370
844,3260,2903860,6212,3251370
844,3260,2903860,6212,3252370
844,3260,2904860,6212,3253370
844,3260,2905320,6212,3253830
844,3260,2906130,6212,3254640
844,3260,2907130,6212,3255640
844,3260,2907130,6212,3256640
844,3260,2907130,6212,3256640
844,3260,2908130,6212,3257640
845,3268,2909130,6212,3258640
845,3268,2910130,6212,3259640
845,3268,2910130,6212,3260640
845,3268,2911130,6212,3261640
845,3268,2911130,6212,3262640
845,3268,2911600,6212,3263110
845,3268,2912600,6212,3264110
845,3268,2913600,6212,3265110
845,3268,2914600,6212,3266110
846,3276,2915600,6212,3267110
846,3276,2916410,6212,3267920
847,3284,2917220,6212,3268730
847,3284,2918220,6212,3269730
847,3284,2919220,6212,3270730
847,3284,2919220,6212,3270730
847,3284,2919220,6212,3270730
847,3284,2920030,6212,3271540
847,3284,2921030,6212,3272540
847,3284,2922030,6212,3273540
847,3284,2922840,6212,3274350
847,3284,2922840,6212,3275160
847,3284,2923840,6212,3276160
847,3284,2924650,6212,3276970
847,3284,2924650,6212,3277200
847,3284,2925460,6212,3278010
847,3284,2926460,6212,3279010
847,3284,2927460,6212,3280010
847,3284,2928460,6212,3281010
847,3284,2928460,6212,3282010
847,3284,2928460,6212,3283010
847,3284,2929460,6212,3284010
847,3284,2929460,6212,3284010
847,3284,2930270,6212,3284820
847,3284,2930500,6212,3285050
847,3284,2931500,6212,3286050
847,3284,2931500,6212,3286050
847,3284,2932150,6212,3286700
847,3284,2932610,6212,3287160
847,3284,2933420,6212,3287970
847,3284,2933420,6212,3288780
847,3284,2933420,6212,3289780
847,3284,2933420,6212,3290780
847,3284,2933420,6212,3291250
848,3292,2934230,6212,3292060
848,3292,2934700,6212,3292530
849,3300,2942700,6212,3300530
849,3300,2943350,6212,3301180
849,3300,2943350,6212,3301180
849,3300,2943350,6212,3301180
849,3300,2943350,6212,3302180
849,3300,2944160,6212,3302990
849,3300,2944160,6212,3302990
850,3308,2945160,6212,3303990
850,3308,2945970,6212,3304800
850,3308,2945970,6212,3305800
850,3308,2946970,6212,3306800
850,3308,2946970,6212,3307270
850,3308,2947970,6212,3308270
850,3308,2948430,6212,3308730
850,3308,2948900,6212,3309200
850,3308,2948900,6212,3309200
850,3308,2948900,6212,3309200
850,3308,2949900,6212,3310200
850,3308,2950900,6212,3311200
850,3308,2951900,6212,3312200
850,3308,2951900,6212,3313200
850,3308,2951900,6212,3313200
850,3308,2952900,6212,3314200
850,3308,2953060,6212,3314360
850,3308,2953220,6212,3314520
850,3308,2953220,6212,3315520
850,3308,2953540,6212,3315840
850,3308,2953540,6212,3316650
851,3316,2954540,6212,3317650
851,3316,2955540,6212,3318650
851,3316,2955540,6212,3318650
851,3316,2955540,6212,3319120
851,3316,2955540,6212,3319120
851,3316,2955860,6212,3319440
851,3316,2956860,6212,3320440
851,3316,2957670,6212,3321250
851,3316,2958140,6212,3321720
851,3316,2959140,6212,3322720
851,3316,2959140,6212,3323190
851,3316,2959140,6212,3324190
