ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
754,2540,2200060,6212,2334560
754,2540,2200170,6212,2334670
754,2540,2200760,6212,2335260
755,2548,2201760,6212,2336260
755,2548,2201760,6212,2337260
755,2548,2201760,6212,2337260
755,2548,2202760,6212,2338260
755,2548,2202760,6212,2338910
755,2548,2203570,6212,2339720
755,2548,2203570,6212,2340720
755,2548,2204570,6212,2341720
755,2548,2205570,6212,2342720
755,2548,2206570,6212,2343720
755,2548,2207570,6212,2344720
756,2556,2208040,6212,2345190
756,2556,2208040,6212,2345840
757,2564,2212040,6212,2349840
757,2564,2212040,6212,2349840
757,2564,2212270,6212,2350070
757,2564,2212270,6212,2350540
757,2564,2213270,6212,2351540
757,2564,2214270,6212,2352540
757,2564,2214430,6212,2352700
757,2564,2215240,6212,2353510
757,2564,2216240,6212,2354510
757,2564,2216710,6212,2354980
757,2564,2216710,6212,2355790
757,2564,2217710,6212,2356790
757,2564,2217710,6212,2356790
757,2564,2218710,6212,2357790
758,2572,2219710,6212,2358790
758,2572,2220170,6212,2359250
758,2572,2221170,6212,2360250
758,2572,2221170,6212,2360710
758,2572,2221170,6212,2361710
758,2572,2221170,6212,2361710
759,2580,2222170,6212,2362710
759,2580,2222980,6212,2363520
759,2580,2222980,6212,2363520
759,2580,2223980,6212,2364520
759,2580,2224980,6212,2365520
759,2580,2225980,6212,2366520
759,2580,2226980,6212,2367520
759,2580,2227980,6212,2368520
759,2580,2227980,6212,2368520
759,2580,2228980,6212,2369520
759,2580,2228980,6212,2369520
759,2580,2228980,6212,2369520
759,2580,2229790,6212,2370330
759,2580,2230260,6212,2370800
759,2580,2231070,6212,2371610
759,2580,2232070,6212,2372610
759,2580,2232300,6212,2372840
759,2580,2232770,6212,2373310
759,2580,2232770,6212,2373310
759,2580,2233240,6212,2373780
760,2588,2234240,6212,2374780
760,2588,2235240,6212,2375780
761,2596,2236050,6212,2376590
761,2596,2237050,6212,2377590
761,2596,2238050,6212,2378590
761,2596,2239050,6212,2379590
761,2596,2240050,6212,2380590
761,2596,2240050,6212,2380590
761,2596,2240370,6212,2380910
761,2596,2240840,6212,2381380
761,2596,2241310,6212,2381850
761,2596,2242310,6212,2382850
761,2596,2242310,6212,2382850
761,2596,2243310,6212,2383850
761,2596,2243310,6212,2384320
761,2596,2243310,6212,2384320
761,2596,2243960,6212,2384970
761,2596,2244960,6212,2385970
762,2604,2245960,6212,2386970
762,2604,2245960,6212,2387970
762,2604,2246960,6212,2388970
762,2604,2247960,6212,2389970
762,2604,2248960,6212,2390970
762,2604,2248960,6212,2390970
762,2604,2249960,6212,2391970
762,2604,2249960,6212,2391970
762,2604,2250770,6212,2392780
762,2604,2251580,6212,2393590
762,2604,2252580,6212,2394590
763,2612,2253580,6212,2395590
763,2612,2254050,6212,2396060
763,2612,2254270,6212,2396280
763,2612,2254270,6212,2397280
763,2612,2255080,6212,2398090
763,2612,2255080,6212,2398090
763,2612,2255080,6212,2398320
763,2612,2256080,6212,2399320
763,2612,2257080,6212,2400320
763,2612,2258080,6212,2401320
763,2612,2259080,6212,2402320
763,2612,2260080,6212,2403320
763,2612,2261080,6212,2404320
763,2612,2262080,6212,2405320
763,2612,2262890,6212,2406130
763,2612,2263890,6212,2407130
763,2612,2263890,6212,2407600
763,2612,2264360,6212,2408070
763,2612,2265360,6212,2409070
763,2612,2265360,6212,2409070
763,2612,2265360,6212,2409070
764,2620,2266010,6212,2409720
765,2628,2267010,6212,2410720
765,2628,2267480,6212,2411190
766,2636,2268480,6212,2412190
766,2636,2269480,6212,2413190
766,2636,2269800,6212,2413510
766,2636,2270030,6212,2413740
766,2636,2271030,6212,2414740
766,2636,2272030,6212,2415740
766,2636,2272030,6212,2415740
766,2636,2273030,6212,2416740
766,2636,2274030,6212,2417740
766,2636,2274840,6212,2418550
766,2636,2275840,6212,2419550
766,2636,2275840,6212,2420550
766,2636,2276840,6212,2421550
766,2636,2277840,6212,2422550
766,2636,2277840,6212,2423100
766,2636,2278840,6212,2424100
766,2636,2279840,6212,2425100
766,2636,2280310,6212,2425570
766,2636,2280310,6212,2425570
766,2636,2281310,6212,2426570
767,2644,2282310,6212,2427570
767,2644,2282310,6212,2427570
767,2644,2282540,6212,2427800
767,2644,2283540,6212,2428800
767,2644,2283540,6212,2428800
767,2644,2283540,6212,2428800
767,2644,2284350,6212,2429610
767,2644,2285350,6212,2430610
767,2644,2285350,6212,2431610
767,2644,2286000,6212,2432260
767,2644,2286320,6212,2432580
767,2644,2286320,6212,2432580
767,2644,2286970,6212,2433230
767,2644,2287780,6212,2434040
767,2644,2287780,6212,2434040
767,2644,2288780,6212,2435040
767,2644,2288780,6212,2435040
767,2644,2288940,6212,2435200
767,2644,2289940,6212,2436200
767,2644,2289940,6212,2436200
767,2644,2290310,6212,2436570
767,2644,2290310,6212,2436570
767,2644,2290310,6212,2437380
767,2644,2290310,6212,2437380
767,2644,2290470,6212,2437540
767,2644,2290470,6212,2438540
767,2644,2290470,6212,2439010
767,2644,2290950,6212,2439490
768,2652,2291950,6212,2440490
769,2660,2292270,6212,2440810
769,2660,2293270,6212,2441810
769,2660,2293590,6212,2442130
769,2660,2294400,6212,2442940
769,2660,2295400,6212,2443940
769,2660,2296400,6212,2444940
769,2660,2297400,6212,2445940
769,2660,2298210,6212,2446750
769,2660,2299210,6212,2447750
769,2660,2300210,6212,2448750
769,2660,2301020,6212,2449560
769,2660,2301020,6212,2450370
769,2660,2301830,6212,2451180
769,2660,2302830,6212,2452180
769,2660,2303420,6212,2452770
769,2660,2304420,6212,2453770
769,2660,2305420,6212,2454770
769,2660,2305650,6212,2455000
769,2660,2306650,6212,2456000
769,2660,2306650,6212,2456000
769,2660,2306650,6212,2456000
769,2660,2307460,6212,2456810
769,2660,2307460,6212,2457810
769,2660,2308110,6212,2458460
770,2668,2308580,6212,2458930
770,2668,2308950,6212,2459300
770,2668,2309760,6212,2460110
770,2668,2310080,6212,2460430
770,2668,2311080,6212,2461430
770,2668,2311890,6212,2462240
770,2668,2312890,6212,2463240
770,2668,2312890,6212,2464050
771,2676,2313890,6212,2465050
771,2676,2314700,6212,2465860
771,2676,2314700,6212,2466180
771,2676,2315700,6212,2467180
771,2676,2316020,6212,2467500
771,2676,2317020,6212,2468500
771,2676,2317020,6212,2468500
771,2676,2317020,6212,2468500
771,2676,2317020,6212,2468820
771,2676,2317830,6212,2469630
771,2676,2318150,6212,2469950
771,2676,2318150,6212,2470950
771,2676,2319150,6212,2471950
771,2676,2319620,6212,2472420
771,2676,2319620,6212,2472420
771,2676,2320620,6212,2473420
771,2676,2321090,6212,2473890
771,2676,2322090,6212,2474890
771,2676,2322090,6212,2475890
771,2676,2322560,6212,2476360
771,2676,2323560,6212,2477360
771,2676,2324030,6212,2477830
771,2676,2325030,6212,2478830
771,2676,2325030,6212,2479480
771,2676,2325500,6212,2479950
771,2676,2325820,6212,2480270
771,2676,2326820,6212,2481270
772,2684,2327820,6212,2482270
772,2684,2327980,6212,2482430
772,2684,2328980,6212,2483430
772,2684,2329980,6212,2484430
772,2684,2330980,6212,2485430
773,2692,2331790,6212,2486240
773,2692,2332340,6212,2486790
774,2700,2333340,6212,2487790
774,2700,2334340,6212,2488790
774,2700,2334340,6212,2488790
774,2700,2335340,6212,2489790
774,2700,2336340,6212,2490790
774,2700,2336810,6212,2491260
774,2700,2337620,6212,2492070
774,2700,2338090,6212,2492540
774,2700,2338900,6212,2493350
774,2700,2338900,6212,2493350
774,2700,2339900,6212,2494350
774,2700,2340550,6212,2495000
774,2700,2341360,6212,2495810
774,2700,2342360,6212,2496810
774,2700,2343170,6212,2497620
774,2700,2344170,6212,2498620
774,2700,2344490,6212,2498940
775,2708,2345490,6212,2499940
775,2708,2345490,6212,2499940
775,2708,2346490,6212,2500940
775,2708,2347490,6212,2501940
776,2716,2348300,6212,2502750
776,2716,2348620,6212,2503070
777,2724,2349620,6212,2504070
777,2724,2350430,6212,2504880
777,2724,2350900,6212,2505350
777,2724,2351370,6212,2505820
777,2724,2351840,6212,2506290
777,2724,2351840,6212,2506290
777,2724,2352840,6212,2507290
777,2724,2353310,6212,2507760
777,2724,2354310,6212,2508760
777,2724,2354310,6212,2509230
777,2724,2355310,6212,2510230
777,2724,2355780,6212,2510700
777,2724,2355780,6212,2510700
777,2724,2355780,6212,2511250
777,2724,2355780,6212,2512250
777,2724,2356780,6212,2513250
777,2724,2356780,6212,2514250
777,2724,2357780,6212,2515250
777,2724,2358100,6212,2515570
777,2724,2359100,6212,2516570
777,2724,2359100,6212,2516570
777,2724,2359560,6212,2517030
777,2724,2359560,6212,2517680
777,2724,2359560,6212,2518680
777,2724,2359560,6212,2519490
777,2724,2360370,6212,2520300
777,2724,2360370,6212,2520300
777,2724,2361370,6212,2521300
777,2724,2362180,6212,2522110
777,2724,2363180,6212,2523110
777,2724,2364180,6212,2524110
778,2732,2364990,6212,2524920
778,2732,2365580,6212,2525510
778,2732,2366580,6212,2526510
778,2732,2367580,6212,2527510
778,2732,2368390,6212,2528320
778,2732,2368390,6212,2529320
778,2732,2369390,6212,2530320
779,2740,2370390,6212,2531320
779,2740,2371200,6212,2532130
779,2740,2371200,6212,2533130
779,2740,2371660,6212,2533590
779,2740,2372660,6212,2534590
779,2740,2373470,6212,2535400
779,2740,2374280,6212,2536210
779,2740,2375280,6212,2537210
779,2740,2375280,6212,2537210
779,2740,2375280,6212,2537210
779,2740,2376280,6212,2538210
779,2740,2377280,6212,2539210
779,2740,2378280,6212,2540210
779,2740,2378750,6212,2540680
779,2740,2379750,6212,2541680
779,2740,2380750,6212,2542680
779,2740,2380860,6212,2542790
780,2748,2381860,6212,2543790
780,2748,2382860,6212,2544790
780,2748,2383860,6212,2545790
780,2748,2384860,6212,2546790
780,2748,2385860,6212,2547790
780,2748,2386330,6212,2548260
780,2748,2387330,6212,2549260
780,2748,2388140,6212,2550070
780,2748,2388510,6212,2550440
781,2756,2388980,6212,2550910
781,2756,2389440,6212,2551370
781,2756,2389440,6212,2551690
781,2756,2389440,6212,2551690
781,2756,2389440,6212,2551690
781,2756,2389600,6212,2551850
781,2756,2389600,6212,2551850
781,2756,2390600,6212,2552850
781,2756,2391410,6212,2553660
782,2764,2392410,6212,2554660
782,2764,2393410,6212,2555660
782,2764,2393410,6212,2555660
782,2764,2394410,6212,2556660
782,2764,2394880,6212,2557130
782,2764,2395880,6212,2558130
782,2764,2396350,6212,2558600
782,2764,2396350,6212,2558600
782,2764,2396350,6212,2558600
782,2764,2397350,6212,2559600
782,2764,2397820,6212,2560070
782,2764,2397820,6212,2560070
782,2764,2398050,6212,2560300
782,2764,2398050,6212,2561300
782,2764,2398050,6212,2561300
782,2764,2398860,6212,2562110
783,2772,2399860,6212,2563110
783,2772,2400180,6212,2563430
783,2772,2400650,6212,2563900
783,2772,2400650,6212,2564900
783,2772,2400650,6212,2564900
783,2772,2401650,6212,2565900
783,2772,2402200,6212,2566450
783,2772,2402200,6212,2566450
783,2772,2402200,6212,2566450
783,2772,2402670,6212,2566920
783,2772,2403670,6212,2567920
783,2772,2403670,6212,2567920
783,2772,2403670,6212,2568920
784,2780,2404480,6212,2569730
784,2780,2405290,6212,2570540
784,2780,2405290,6212,2570540
785,2788,2406290,6212,2571540
785,2788,2407290,6212,2572540
785,2788,2407760,6212,2573010
785,2788,2408760,6212,2574010
785,2788,2409760,6212,2575010
785,2788,2410230,6212,2575480
785,2788,2410230,6212,2575480
785,2788,2410550,6212,2575800
785,2788,2410550,6212,2575800
785,2788,2410550,6212,2575800
785,2788,2411360,6212,2576610
785,2788,2411360,6212,2577090
785,2788,2411590,6212,2577320
785,2788,2412590,6212,2578320
785,2788,2412590,6212,2578320
785,2788,2413590,6212,2579320
785,2788,2414590,6212,2580320
785,2788,2414750,6212,2580480
785,2788,2415750,6212,2581480
785,2788,2415750,6212,2581480
785,2788,2415750,6212,2581940
785,2788,2416400,6212,2582590
785,2788,2417400,6212,2583590
785,2788,2417860,6212,2584050
785,2788,2418670,6212,2584860
785,2788,2419480,6212,2585670
785,2788,2419480,6212,2585670
785,2788,2420480,6212,2586670
785,2788,2421480,6212,2587670
785,2788,2422480,6212,2588670
785,2788,2423480,6212,2589670
786,2796,2424480,6212,2590670
786,2796,2425480,6212,2591670
786,2796,2425950,6212,2592140
786,2796,2425950,6212,2592950
786,2796,2425950,6212,2593950
786,2796,2426950,6212,2594950
786,2796,2427950,6212,2595950
786,2796,2427950,6212,2595950
787,2804,2428270,6212,2596270
787,2804,2428430,6212,2596430
787,2804,2429430,6212,2597430
787,2804,2430430,6212,2598430
787,2804,2430430,6212,2598430
787,2804,2431080,6212,2599080
787,2804,2431080,6212,2599080
787,2804,2432080,6212,2600080
787,2804,2432550,6212,2600550
787,2804,2433550,6212,2601550
787,2804,2434550,6212,2602550
787,2804,2435360,6212,2603360
787,2804,2436360,6212,2604360
787,2804,2436360,6212,2605010
788,2812,2444360,6212,2613010
788,2812,2445360,6212,2614010
788,2812,2446360,6212,2615010
788,2812,2446360,6212,2615010
789,2820,2447360,6212,2616010
789,2820,2447360,6212,2616010
789,2820,2448360,6212,2617010
789,2820,2448680,6212,2617330
789,2820,2449680,6212,2618330
789,2820,2449680,6212,2618330
789,2820,2450680,6212,2619330
789,2820,2450680,6212,2619330
789,2820,2451680,6212,2620330
789,2820,2452680,6212,2621330
789,2820,2453680,6212,2622330
789,2820,2453680,6212,2622330
789,2820,2453680,6212,2622330
789,2820,2453680,6212,2622330
789,2820,2453680,6212,2623330
789,2820,2453680,6212,2623330
789,2820,2453680,6212,2623330
789,2820,2454490,6212,2624140
789,2820,2454490,6212,2625140
789,2820,2454810,6212,2625460
789,2820,2455620,6212,2626270
789,2820,2455940,6212,2626590
789,2820,2456750,6212,2627400
789,2820,2456750,6212,2628400
789,2820,2457750,6212,2629400
789,2820,2457750,6212,2629870
789,2820,2458750,6212,2630870
789,2820,2459220,6212,2631340
789,2820,2459220,6212,2631340
789,2820,2459330,6212,2631450
790,2828,2460330,6212,2632450
791,2836,2461140,6212,2633260
791,2836,2461950,6212,2634070
791,2836,2462540,6212,2634660
791,2836,2462540,6212,2635660
791,2836,2462540,6212,2635660
791,2836,2463540,6212,2636660
791,2836,2464350,6212,2637470
791,2836,2464350,6212,2637470
791,2836,2465350,6212,2638470
792,2844,2473350,6212,2646470
792,2844,2474350,6212,2647470
792,2844,2475160,6212,2648280
792,2844,2476160,6212,2649280
792,2844,2476160,6212,2649280
792,2844,2476160,6212,2649280
792,2844,2476160,6212,2649930
792,2844,2476320,6212,2650090
792,2844,2476790,6212,2650560
792,2844,2477790,6212,2651560
792,2844,2478440,6212,2652210
792,2844,2479440,6212,2653210
792,2844,2479440,6212,2653210
792,2844,2480440,6212,2654210
792,2844,2480440,6212,2654680
792,2844,2480760,6212,2655000
793,2852,2481760,6212,2656000
793,2852,2482760,6212,2657000
793,2852,2483760,6212,2658000
793,2852,2484760,6212,2659000
793,2852,2484760,6212,2659320
793,2852,2484760,6212,2660320
793,2852,2485410,6212,2660970
793,2852,2486220,6212,2661780
793,2852,2487220,6212,2662780
794,2860,2487680,6212,2663240
794,2860,2487680,6212,2663240
794,2860,2487680,6212,2664240
794,2860,2487730,6212,2664290
794,2860,2487730,6212,2665290
794,2860,2487730,6212,2666290
794,2860,2488200,6212,2666760
794,2860,2489200,6212,2667760
794,2860,2489200,6212,2668760
794,2860,2490200,6212,2669760
794,2860,2490520,6212,2670080
794,2860,2491520,6212,2671080
794,2860,2492520,6212,2672080
794,2860,2492990,6212,2672550
794,2860,2493460,6212,2673020
795,2868,2494460,6212,2674020
795,2868,2495460,6212,2675020
795,2868,2496270,6212,2675830
795,2868,2497270,6212,2676830
795,2868,2497740,6212,2677300
795,2868,2498740,6212,2678300
795,2868,2498970,6212,2678530
795,2868,2499970,6212,2679530
795,2868,2500970,6212,2680530
795,2868,2501970,6212,2681530
795,2868,2502290,6212,2681850
795,2868,2502290,6212,2681850
795,2868,2503290,6212,2682850
796,2876,2504290,6212,2683850
796,2876,2505290,6212,2684850
796,2876,2506290,6212,2685850
796,2876,2506290,6212,2686850
796,2876,2506290,6212,2687850
796,2876,2507290,6212,2688850
796,2876,2508100,6212,2689660
796,2876,2509100,6212,2690660
796,2876,2510100,6212,2691660
796,2876,2510750,6212,2692310
796,2876,2511750,6212,2693310
796,2876,2511750,6212,2693780
796,2876,2511750,6212,2694250
796,2876,2512070,6212,2694570
796,2876,2513070,6212,2695570
796,2876,2513880,6212,2696380
797,2884,2514880,6212,2697380
797,2884,2515880,6212,2698380
797,2884,2516690,6212,2699190
797,2884,2517690,6212,2700190
797,2884,2517690,6212,2700660
797,2884,2518010,6212,2700980
797,2884,2519010,6212,2701980
797,2884,2519010,6212,2701980
797,2884,2519010,6212,2701980
797,2884,2520010,6212,2702980
798,2892,2520480,6212,2703450
798,2892,2521480,6212,2704450
798,2892,2522480,6212,2705450
798,2892,2522480,6212,2706450
798,2892,2522950,6212,2706920
798,2892,2522950,6212,2707920
798,2892,2523950,6212,2708920
799,2900,2524950,6212,2709920
799,2900,2525950,6212,2710920
799,2900,2526950,6212,2711920
799,2900,2526950,6212,2712920
799,2900,2527760,6212,2713730
799,2900,2528220,6212,2714190
799,2900,2528870,6212,2714840
799,2900,2528870,6212,2715840
799,2900,2528870,6212,2716840
799,2900,2528870,6212,2716840
799,2900,2529030,6212,2717000
799,2900,2529350,6212,2717320
799,2900,2529350,6212,2717320
799,2900,2530350,6212,2718320
799,2900,2531350,6212,2719320
799,2900,2531350,6212,2719690
799,2900,2532350,6212,2720690
799,2900,2532350,6212,2721500
799,2900,2532820,6212,2721970
799,2900,2533820,6212,2722970
799,2900,2534470,6212,2723620
799,2900,2535280,6212,2724430
799,2900,2535750,6212,2724900
800,2908,2536750,6212,2725900
800,2908,2536980,6212,2726130
800,2908,2537790,6212,2726940
800,2908,2538260,6212,2727410
801,2916,2539070,6212,2728220
801,2916,2539880,6212,2729030
801,2916,2540690,6212,2729840
801,2916,2541690,6212,2730840
801,2916,2541690,6212,2730840
801,2916,2542340,6212,2731490
801,2916,2543340,6212,2732490
801,2916,2544340,6212,2733490
801,2916,2544340,6212,2734300
801,2916,2545340,6212,2735300
801,2916,2546340,6212,2736300
801,2916,2547340,6212,2737300
801,2916,2548340,6212,2738300
802,2924,2549340,6212,2739300
802,2924,2549340,6212,2739620
802,2924,2550340,6212,2740620
802,2924,2550810,6212,2741090
802,2924,2551810,6212,2742090
802,2924,2552810,6212,2743090
802,2924,2553620,6212,2743900
802,2924,2553620,6212,2744900
802,2924,2553620,6212,2745370
802,2924,2554620,6212,2746370
802,2924,2555620,6212,2747370
802,2924,2556430,6212,2748180
803,2932,2557430,6212,2749180
803,2932,2557890,6212,2749640
803,2932,2558700,6212,2750450
804,2940,2559510,6212,2751260
804,2940,2559510,6212,2751580
804,2940,2560510,6212,2752580
804,2940,2561320,6212,2753390
804,2940,2562130,6212,2754200
804,2940,2562940,6212,2755010
804,2940,2563940,6212,2756010
804,2940,2564410,6212,2756480
804,2940,2565410,6212,2757480
804,2940,2566220,6212,2758290
804,2940,2566220,6212,2758760
804,2940,2567030,6212,2759570
804,2940,2567840,6212,2760380
804,2940,2567840,6212,2761380
804,2940,2568000,6212,2761540
804,2940,2569000,6212,2762540
804,2940,2569470,6212,2763010
805,2948,2570280,6212,2763820
805,2948,2571280,6212,2764820
805,2948,2571930,6212,2765470
805,2948,2572580,6212,2766120
805,2948,2573390,6212,2766930
805,2948,2573390,6212,2766930
805,2948,2574390,6212,2767930
805,2948,2575390,6212,2768930
805,2948,2576390,6212,2769930
805,2948,2576390,6212,2770930
805,2948,2577200,6212,2771740
805,2948,2577430,6212,2771970
805,2948,2578430,6212,2772970
806,2956,2579430,6212,2773970
806,2956,2579430,6212,2774970
806,2956,2580430,6212,2775970
806,2956,2581240,6212,2776780
806,2956,2581560,6212,2777100
806,2956,2582560,6212,2778100
806,2956,2583370,6212,2778910
806,2956,2584370,6212,2779910
806,2956,2585180,6212,2780720
806,2956,2586180,6212,2781720
807,2964,2586990,6212,2782530
807,2964,2586990,6212,2783340
807,2964,2587990,6212,2784340
807,2964,2588990,6212,2785340
807,2964,2589990,6212,2786340
808,2972,2590990,6212,2787340
808,2972,2590990,6212,2787800
808,2972,2591460,6212,2788270
808,2972,2592270,6212,2789080
808,2972,2592740,6212,2789550
808,2972,2593200,6212,2790010
808,2972,2593200,6212,2790010
808,2972,2593520,6212,2790330
808,2972,2593990,6212,2790800
808,2972,2594990,6212,2791800
808,2972,2595990,6212,2792800
808,2972,2596460,6212,2793270
808,2972,2597460,6212,2794270
808,2972,2598460,6212,2795270
808,2972,2598460,6212,2795270
808,2972,2599270,6212,2796080
808,2972,2600270,6212,2797080
808,2972,2600500,6212,2797310
