ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
415797.44,99.26,73.69,414628.64,98.99
415797.44,99.26,73.69,414628.64,98.99
415797.44,99.26,73.69,414628.64,98.99
415797.44,99.26,73.69,414628.64,98.99
415797.44,99.26,73.69,414628.64,98.99
415797.44,99.26,73.69,414628.64,98.99
415797.44,99.26,73.69,414628.64,98.99
415797.44,99.26,73.69,414628.64,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415799.72,99.26,73.69,414630.93,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415800.87,99.26,73.69,414632.25,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415802.01,99.27,73.69,414633.39,98.99
415752.01,99.27,73.69,414583.39,98.99
415752.01,99.27,73.69,414583.39,98.99
415752.01,99.27,73.69,414583.39,98.99
415752.01,99.27,73.69,414583.39,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415754.42,99.27,73.69,414585.8,98.99
415756.83,99.27,73.69,414586.77,98.99
415106.83,99.27,73.69,413936.77,98.99
415106.83,99.27,73.69,413936.77,98.99
415106.83,99.27,73.69,413936.77,98.99
415109.11,99.27,73.69,413956.21,98.99
415109.11,99.27,73.69,413956.21,98.99
415109.11,99.27,73.69,413956.21,98.99
415109.11,99.27,73.69,413956.21,98.99
415109.11,99.27,73.69,413956.21,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415111.4,99.27,73.69,413975.64,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415112.54,99.27,73.69,413976.97,98.99
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415113.69,99.27,73.69,413991.8,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
415114.83,99.27,73.69,413992.94,99.0
414794.83,99.27,73.69,413672.94,99.0
414794.83,99.27,73.69,413672.94,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414797.11,99.27,73.69,413673.92,99.0
414799.4,99.27,73.69,413674.89,99.0
414799.4,99.27,73.69,413674.89,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414800.54,99.27,73.69,413684.61,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414641.69,99.27,73.69,413526.11,99.0
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414644.94,99.27,73.69,413562.94,99.01
414536.08,99.27,73.69,413454.08,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
414539.33,99.27,73.7,413457.33,99.01
413539.33,99.27,73.69,412457.33,99.01
413539.33,99.27,73.69,412457.33,99.01
413540.47,99.27,73.69,412473.7,99.01
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413541.62,99.27,73.69,412493.14,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413542.76,99.27,73.69,412494.28,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413385.05,99.27,73.69,412336.57,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413387.33,99.27,73.7,412337.54,99.02
413389.62,99.27,73.7,412358.51,99.02
413389.62,99.27,73.7,412358.51,99.02
413389.62,99.27,73.7,412358.51,99.02
413389.62,99.27,73.7,412358.51,99.02
413389.62,99.27,73.7,412358.51,99.02
413390.76,99.27,73.7,412368.23,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413394.19,99.27,73.7,412369.21,99.02
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413397.62,99.27,73.7,412370.18,99.03
413398.77,99.27,73.7,412381.44,99.03
413398.77,99.27,73.7,412381.44,99.03
413239.91,99.27,73.7,412222.76,99.03
413239.91,99.27,73.7,412222.76,99.03
413239.91,99.27,73.7,412222.76,99.03
413239.91,99.27,73.7,412222.76,99.03
413239.91,99.27,73.7,412222.76,99.03
413239.91,99.27,73.7,412222.76,99.03
413239.91,99.27,73.7,412222.76,99.03
413239.91,99.27,73.7,412222.76,99.03
413242.32,99.27,73.7,412246.29,99.03
413242.32,99.27,73.7,412246.29,99.03
413242.32,99.27,73.7,412246.29,99.03
413242.32,99.27,73.7,412246.29,99.03
413244.6,99.27,73.7,412248.57,99.03
413244.6,99.27,73.7,412248.57,99.03
413244.6,99.27,73.7,412248.57,99.03
413244.6,99.27,73.7,412248.57,99.03
413244.6,99.27,73.7,412248.57,99.03
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413245.87,99.27,73.7,412259.31,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413087.01,99.27,73.7,412100.46,99.04
413088.15,99.27,73.7,412110.18,99.04
413088.15,99.27,73.7,412110.18,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412980.44,99.27,73.7,412001.14,99.04
412982.73,99.27,73.7,412020.58,99.04
412982.73,99.27,73.7,412020.58,99.04
412982.73,99.27,73.7,412020.58,99.04
412982.73,99.27,73.7,412020.58,99.04
412982.73,99.27,73.7,412020.58,99.04
412982.73,99.27,73.7,412020.58,99.04
412982.73,99.27,73.7,412020.58,99.04
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412983.87,99.27,73.7,412036.43,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412875.01,99.28,73.7,411927.94,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412877.3,99.28,73.7,411950.44,99.05
412774.1,99.28,73.7,411841.4,99.05
412774.1,99.28,73.7,411841.4,99.05
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
412775.24,99.28,73.7,411851.12,99.06
411775.24,99.28,73.7,410851.12,99.05
411775.24,99.28,73.7,410851.12,99.05
411775.24,99.28,73.7,410851.12,99.05
411775.24,99.28,73.7,410851.12,99.05
411775.24,99.28,73.7,410851.12,99.05
411777.53,99.28,73.7,410854.49,99.05
411777.53,99.28,73.7,410854.49,99.05
411777.53,99.28,73.7,410854.49,99.05
411777.53,99.28,73.7,410854.49,99.05
411777.53,99.28,73.7,410854.49,99.05
411777.53,99.28,73.7,410854.49,99.05
411777.53,99.28,73.7,410854.49,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
411618.67,99.28,73.7,410695.81,99.05
