ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
907475.44,21.85,9.16,497002.49,11.97
907475.44,21.85,9.16,496885.36,11.96
906460.06,21.87,9.17,496401.89,11.97
906460.06,21.87,9.17,496236.08,11.97
906381.21,21.87,9.18,495943.37,11.97
906657.0,21.88,9.19,495972.97,11.97
906463.49,21.88,9.19,495901.14,11.97
906176.71,21.88,9.18,495535.32,11.96
906491.19,21.89,9.19,495368.14,11.96
905926.46,21.88,9.19,494747.93,11.95
906091.72,21.89,9.19,495076.19,11.96
905928.98,21.89,9.2,494783.43,11.95
907085.95,21.92,9.22,495589.84,11.97
907085.95,21.92,9.22,495497.16,11.97
907209.75,21.92,9.23,495515.55,11.97
907574.05,21.93,9.24,496061.24,11.99
907380.54,21.94,9.24,495989.4,11.99
907515.03,21.94,9.25,496189.13,12.0
907541.06,21.95,9.25,496112.67,12.0
907359.81,21.95,9.26,496457.03,12.01
907034.33,21.95,9.26,496653.45,12.02
907048.0,21.95,9.26,496680.05,12.02
907304.53,21.96,9.27,496379.9,12.01
907111.02,21.96,9.27,496516.35,12.02
906942.03,21.96,9.27,496568.7,12.03
906834.82,21.97,9.27,496420.64,12.02
906672.08,21.97,9.28,496102.46,12.02
906535.4,21.97,9.27,496085.68,12.02
906951.26,21.98,9.28,496656.58,12.03
906951.26,21.98,9.28,496463.05,12.03
906788.52,21.98,9.29,496823.39,12.04
906558.64,21.97,9.28,496543.18,12.04
908084.74,22.01,9.32,497598.23,12.06
907903.49,22.01,9.32,497766.43,12.07
907903.49,22.01,9.32,497596.78,12.06
907734.5,22.01,9.32,497399.93,12.06
907742.02,22.02,9.33,497266.52,12.06
907634.81,22.02,9.33,497108.22,12.06
907634.81,22.02,9.33,496921.6,12.06
907892.02,22.03,9.34,496676.18,12.05
907756.92,22.03,9.34,496603.26,12.05
907880.72,22.04,9.35,496676.26,12.06
908296.59,22.05,9.36,497247.01,12.07
908572.37,22.06,9.37,497013.77,12.07
908378.86,22.06,9.37,496856.76,12.07
908209.87,22.06,9.37,496733.36,12.07
908047.13,22.07,9.37,496446.63,12.06
908214.5,22.07,9.38,496371.26,12.06
908193.11,22.08,9.39,496219.32,12.06
907561.62,22.07,9.38,495610.06,12.05
907994.19,22.08,9.39,495600.89,12.05
908344.19,22.09,9.4,496386.68,12.07
907916.88,22.09,9.39,495753.13,12.06
907747.89,22.09,9.39,495688.01,12.06
908402.94,22.1,9.41,495678.19,12.06
908256.52,22.1,9.41,495492.37,12.06
908796.18,22.12,9.43,495475.23,12.06
909181.21,22.13,9.44,495043.67,12.05
909012.22,22.13,9.44,494846.82,12.05
908849.47,22.14,9.44,494699.25,12.05
908849.47,22.14,9.44,495993.9,12.08
908680.48,22.14,9.44,495886.71,12.08
908521.59,22.14,9.45,495692.43,12.08
908358.85,22.14,9.45,496007.28,12.09
908358.85,22.14,9.45,496075.2,12.09
908196.11,22.14,9.45,495899.82,12.09
908027.12,22.14,9.45,495776.42,12.09
907833.61,22.14,9.45,495709.83,12.09
907853.39,22.15,9.46,495937.61,12.1
907707.47,22.15,9.46,496382.93,12.11
907538.48,22.15,9.46,496345.05,12.11
907375.74,22.15,9.46,495888.7,12.11
906360.36,22.17,9.48,495405.23,12.12
906197.62,22.17,9.48,495088.96,12.11
906386.12,22.18,9.49,495396.82,12.12
906803.37,22.19,9.5,495500.64,12.13
906832.82,22.19,9.5,495316.42,12.12
906725.61,22.19,9.5,495183.94,12.12
906618.4,22.2,9.51,495561.34,12.13
906449.41,22.2,9.51,495366.66,12.13
906847.36,22.21,9.52,495059.19,12.12
907215.87,22.22,9.53,495403.39,12.13
907046.88,22.22,9.53,495243.84,12.13
906451.45,22.23,9.54,495094.3,12.14
906288.71,22.23,9.54,494801.42,12.14
906626.45,22.24,9.55,495161.52,12.15
906626.45,22.24,9.55,495161.52,12.15
906432.94,22.24,9.55,495092.01,12.15
906295.44,22.24,9.55,494845.73,12.15
906126.45,22.25,9.55,494722.33,12.15
906087.51,22.26,9.56,494457.18,12.14
904926.93,22.27,9.58,494017.48,12.16
904753.37,22.27,9.58,493366.16,12.14
904388.95,22.28,9.59,493134.51,12.15
904388.95,22.28,9.59,492983.9,12.15
904412.33,22.29,9.6,492429.68,12.14
904688.12,22.3,9.61,492774.36,12.15
903527.54,22.31,9.62,492303.22,12.16
903557.83,22.32,9.62,492562.96,12.16
903704.58,22.32,9.63,492373.95,12.16
903724.35,22.33,9.64,492369.21,12.16
903398.87,22.33,9.64,492604.72,12.18
903229.88,22.33,9.64,492407.11,12.17
903598.39,22.34,9.65,492167.41,12.17
903722.19,22.35,9.66,492100.74,12.17
903765.04,22.36,9.66,492463.44,12.18
903765.04,22.36,9.66,492355.74,12.18
903784.82,22.36,9.67,492189.67,12.18
903615.83,22.36,9.67,492792.38,12.2
903446.84,22.36,9.67,492668.98,12.2
903253.33,22.37,9.67,492574.18,12.2
903059.82,22.37,9.67,492417.17,12.2
902897.08,22.37,9.68,492160.91,12.19
902924.79,22.37,9.68,492915.42,12.21
903048.59,22.38,9.69,492988.43,12.22
902723.11,22.38,9.69,492597.14,12.21
902188.0,22.38,9.68,492157.51,12.21
902463.78,22.39,9.69,491948.68,12.2
901448.4,22.41,9.71,491465.21,12.22
901916.67,22.42,9.73,491161.34,12.21
901936.44,22.42,9.73,491156.59,12.21
901936.44,22.42,9.73,491156.59,12.21
902229.06,22.43,9.74,491498.39,12.22
902352.85,22.44,9.75,491516.78,12.22
902754.35,22.45,9.76,491635.35,12.23
902585.36,22.45,9.76,491524.75,12.23
902611.39,22.46,9.77,491698.19,12.23
901596.0,22.48,9.79,491214.71,12.25
901625.45,22.48,9.79,491037.4,12.24
901462.71,22.48,9.79,490870.04,12.24
901299.97,22.48,9.79,490563.47,12.24
900772.42,22.47,9.78,489993.05,12.23
901771.34,22.5,9.81,490195.0,12.23
901852.89,22.51,9.82,490098.63,12.23
901527.41,22.51,9.82,489721.24,12.23
901358.42,22.51,9.82,489596.87,12.23
901732.46,22.52,9.83,490901.77,12.26
901893.51,22.53,9.84,490604.44,12.26
901730.77,22.53,9.84,490567.85,12.26
901135.34,22.54,9.85,490157.46,12.26
900941.83,22.54,9.85,490062.66,12.26
900748.32,22.54,9.85,490143.95,12.27
900581.37,22.54,9.85,490048.58,12.27
900418.63,22.55,9.85,489855.31,12.27
900255.89,22.55,9.86,490155.17,12.28
900093.15,22.55,9.86,489917.18,12.27
899985.94,22.55,9.86,489744.04,12.27
898970.55,22.57,9.88,489260.57,12.28
897955.17,22.59,9.9,488777.1,12.3
897786.18,22.59,9.9,488669.92,12.3
897805.95,22.6,9.91,488665.18,12.3
897612.44,22.6,9.91,488524.38,12.3
897474.94,22.6,9.91,488984.39,12.31
897312.2,22.6,9.91,488686.74,12.31
897118.69,22.6,9.91,488545.95,12.31
897118.69,22.6,9.91,488418.21,12.31
896809.24,22.6,9.91,488045.39,12.3
896615.73,22.6,9.91,487888.38,12.3
895600.34,22.62,9.93,487404.91,12.31
895437.6,22.62,9.93,487648.68,12.32
896745.77,22.65,9.96,488303.08,12.34
895730.39,22.67,9.98,487819.61,12.35
895809.42,22.68,9.99,487363.39,12.34
895933.22,22.69,10.0,487511.68,12.35
895804.97,22.69,10.0,487307.22,12.34
894789.59,22.71,10.02,486823.75,12.36
893774.2,22.73,10.04,486340.28,12.37
893774.2,22.73,10.04,486755.38,12.38
893580.69,22.73,10.04,486861.92,12.39
893411.7,22.74,10.04,486664.32,12.38
893796.38,22.75,10.05,487033.08,12.39
893633.64,22.75,10.06,486823.94,12.39
893271.14,22.75,10.06,486559.75,12.39
893711.52,22.76,10.07,486869.61,12.4
893530.27,22.76,10.07,487101.97,12.41
893712.36,22.77,10.08,487646.94,12.43
893549.62,22.77,10.08,487972.63,12.44
893442.41,22.78,10.08,487855.61,12.44
893687.42,22.79,10.09,488165.02,12.45
893346.18,22.78,10.09,487791.48,12.44
893179.24,22.78,10.09,487531.42,12.44
893547.75,22.79,10.1,487631.44,12.44
893860.31,22.81,10.11,487731.67,12.44
892844.93,22.83,10.13,487248.19,12.46
892651.42,22.83,10.13,487091.19,12.46
892651.42,22.83,10.13,486954.03,12.45
892482.43,22.83,10.14,486994.59,12.46
892288.92,22.83,10.14,487080.71,12.46
891950.78,22.82,10.13,487261.08,12.47
890935.39,22.84,10.15,486777.61,12.48
890930.65,22.85,10.16,486801.47,12.48
890763.7,22.85,10.16,486817.04,12.49
890622.0,22.85,10.16,486798.84,12.49
890459.25,22.85,10.16,487016.01,12.5
890771.82,22.87,10.18,487116.23,12.5
891086.12,22.88,10.19,487446.61,12.51
890892.61,22.88,10.19,487351.81,12.52
890892.61,22.88,10.19,487469.86,12.52
890711.36,22.88,10.19,487289.66,12.52
891080.54,22.89,10.2,486925.69,12.51
891106.56,22.9,10.2,486735.69,12.51
891106.56,22.9,10.2,486555.48,12.5
890960.65,22.9,10.21,486582.96,12.51
891025.38,22.91,10.21,486479.03,12.51
890856.39,22.91,10.22,486354.66,12.51
890662.88,22.91,10.22,486197.65,12.51
890682.65,22.91,10.22,486192.91,12.51
890806.45,22.92,10.23,486195.86,12.51
891245.27,22.94,10.24,485908.88,12.5
891076.28,22.94,10.24,485801.59,12.5
890941.19,22.94,10.25,485728.67,12.51
890778.45,22.94,10.25,485490.65,12.5
890778.45,22.94,10.25,485624.66,12.51
890778.45,22.94,10.25,485550.46,12.5
890611.5,22.94,10.25,486036.83,12.52
891014.87,22.95,10.26,487217.47,12.55
890852.12,22.96,10.26,487069.91,12.55
890852.12,22.96,10.26,487069.91,12.55
890878.15,22.96,10.27,486900.0,12.55
890709.16,22.96,10.27,486810.09,12.55
890546.42,22.97,10.27,487107.19,12.56
890985.24,22.98,10.29,487528.36,12.57
890819.86,22.98,10.29,486795.27,12.56
890533.08,22.98,10.29,486439.75,12.55
890656.88,22.99,10.29,486512.76,12.56
890494.14,22.99,10.3,486784.3,12.57
890325.15,22.99,10.3,486677.11,12.57
890320.4,23.0,10.3,486780.92,12.57
891555.46,23.03,10.34,488773.42,12.63
891868.02,23.05,10.35,488873.64,12.63
891609.23,23.05,10.35,488972.66,12.64
891609.23,23.05,10.35,488899.42,12.64
891885.02,23.06,10.36,488751.42,12.63
891904.79,23.06,10.37,488698.95,12.64
891930.82,23.07,10.37,488471.36,12.63
892271.96,23.08,10.38,488315.7,12.63
892271.96,23.08,10.38,488195.49,12.63
892078.45,23.08,10.39,488301.94,12.63
891915.71,23.08,10.39,488002.58,12.63
891752.97,23.08,10.39,487907.86,12.63
891752.97,23.08,10.39,487907.86,12.63
891628.94,23.08,10.39,488880.81,12.66
891904.72,23.09,10.4,488632.18,12.65
891904.72,23.09,10.4,488679.03,12.65
891930.75,23.1,10.41,488514.04,12.65
891335.31,23.11,10.42,488389.6,12.66
891166.32,23.11,10.42,488265.23,12.66
890150.94,23.13,10.44,487781.76,12.68
889947.76,23.13,10.44,488112.88,12.68
889754.25,23.13,10.44,487941.1,12.68
890074.68,23.14,10.45,488408.55,12.7
889901.12,23.14,10.45,487757.24,12.69
889901.12,23.14,10.45,487664.56,12.68
889771.08,23.15,10.45,486544.78,12.66
889577.57,23.15,10.46,486358.11,12.66
889414.83,23.15,10.46,486322.29,12.66
889410.08,23.15,10.46,486441.74,12.66
889848.91,23.17,10.47,486157.48,12.66
889848.91,23.17,10.47,486101.38,12.66
889647.06,23.16,10.47,485991.47,12.65
889892.08,23.17,10.48,486222.91,12.66
890184.69,23.18,10.49,486397.84,12.67
890003.44,23.18,10.49,486568.38,12.68
889840.7,23.19,10.49,486475.41,12.68
890511.23,23.21,10.51,487912.97,12.71
890511.23,23.21,10.51,487736.84,12.71
890317.72,23.21,10.52,487596.05,12.71
889992.24,23.21,10.52,487735.29,12.72
889850.53,23.21,10.52,488055.73,12.73
888835.14,23.24,10.54,487572.26,12.75
888842.66,23.24,10.55,487259.16,12.74
888696.75,23.24,10.55,487546.17,12.75
888534.01,23.24,10.55,487394.36,12.75
888657.81,23.25,10.56,487467.37,12.76
888683.83,23.26,10.57,487767.63,12.77
888502.58,23.26,10.57,487951.8,12.77
888567.31,23.27,10.58,488009.65,12.78
888812.32,23.28,10.58,488241.08,12.79
889374.65,23.29,10.6,488304.97,12.79
889181.14,23.3,10.6,488427.0,12.8
889486.23,23.31,10.61,488646.56,12.8
889511.47,23.31,10.61,488507.38,12.8
889818.07,23.32,10.63,488360.41,12.8
889983.33,23.33,10.63,488704.61,12.81
889983.33,23.33,10.63,488428.76,12.8
889657.85,23.33,10.64,488079.46,12.8
889911.14,23.34,10.65,488331.36,12.81
889717.63,23.34,10.65,488257.46,12.81
889524.12,23.34,10.65,488070.41,12.81
889689.38,23.35,10.66,488398.6,12.82
889715.41,23.36,10.66,488283.16,12.82
890147.98,23.37,10.68,488273.98,12.82
890271.78,23.38,10.69,488346.99,12.82
890297.02,23.38,10.69,488327.87,12.82
890297.02,23.38,10.69,488235.19,12.82
890572.8,23.39,10.7,487986.56,12.82
890733.85,23.4,10.71,488609.86,12.83
890571.11,23.4,10.71,488353.6,12.83
890816.12,23.41,10.72,489178.95,12.85
890816.12,23.41,10.72,488963.28,12.85
891085.66,23.42,10.73,488848.59,12.85
891250.92,23.43,10.73,488607.16,12.84
891081.93,23.43,10.74,488499.97,12.84
891146.66,23.44,10.74,488382.66,12.84
891039.44,23.44,10.75,488237.35,12.84
890024.06,23.46,10.77,487753.88,12.86
890386.32,23.47,10.78,487798.17,12.86
890223.58,23.48,10.78,487511.21,12.86
890030.07,23.48,10.78,487444.62,12.86
889808.23,23.47,10.78,487192.12,12.85
890561.48,23.49,10.8,488653.27,12.89
890899.22,23.5,10.81,489339.72,12.91
890894.47,23.51,10.82,489459.37,12.92
890280.53,23.52,10.83,489026.25,12.92
890280.53,23.52,10.83,489302.41,12.93
890099.28,23.52,10.83,489103.57,12.92
889975.24,23.52,10.83,488940.0,12.92
889812.5,23.52,10.83,488774.56,12.92
889618.99,23.52,10.83,488707.97,12.92
889638.77,23.53,10.84,488523.02,12.92
890007.28,23.54,10.85,488682.64,12.93
890141.77,23.55,10.86,488939.12,12.94
889972.78,23.55,10.86,488860.65,12.94
889980.29,23.56,10.86,488717.8,12.94
889710.34,23.56,10.87,488435.71,12.94
889955.36,23.57,10.88,488808.29,12.95
889725.95,23.57,10.88,488524.91,12.94
890451.31,23.59,10.9,488755.58,12.95
890257.8,23.59,10.9,488907.23,12.95
890532.8,23.6,10.91,488625.43,12.95
890275.83,23.61,10.92,488491.83,12.95
890134.12,23.61,10.92,488791.22,12.97
890157.5,23.62,10.92,488186.99,12.95
890507.5,23.63,10.94,488044.51,12.95
890344.76,23.63,10.94,487777.76,12.95
890198.85,23.63,10.94,487562.72,12.94
890198.85,23.63,10.94,487312.64,12.94
890194.11,23.64,10.95,488550.26,12.97
890027.16,23.64,10.95,488178.82,12.97
889994.72,23.64,10.95,488243.03,12.97
889831.98,23.64,10.95,488550.51,12.98
889638.47,23.64,10.95,488537.67,12.98
889475.73,23.64,10.95,488303.28,12.98
889998.32,23.66,10.97,487674.79,12.96
889829.33,23.66,10.97,487569.86,12.97
889301.78,23.65,10.96,486988.15,12.95
889132.79,23.66,10.96,486793.1,12.95
889501.3,23.67,10.98,486538.36,12.95
888485.92,23.69,11.0,486054.89,12.96
888344.21,23.69,11.0,485762.97,12.96
888198.3,23.7,11.0,485558.98,12.95
888224.33,23.7,11.01,485844.64,12.96
888016.33,23.7,11.01,485326.96,12.95
888380.63,23.71,11.02,487116.86,13.0
888211.64,23.71,11.02,486924.5,13.0
888232.67,23.71,11.02,486785.56,12.99
888258.7,23.72,11.03,486763.46,13.0
888065.19,23.72,11.03,486690.48,13.0
887883.94,23.72,11.03,487045.23,13.01
888246.2,23.73,11.04,487089.52,13.01
888576.49,23.74,11.05,491159.31,13.12
888469.28,23.74,11.05,491468.65,13.13
889446.44,23.78,11.08,490675.75,13.12
889277.45,23.78,11.09,490568.56,13.12
889114.71,23.78,11.09,490338.96,13.11
889390.49,23.79,11.1,490128.5,13.11
889647.77,23.8,11.11,490036.94,13.11
888632.38,23.82,11.13,489553.47,13.13
887617.0,23.85,11.16,489070.0,13.14
887517.24,23.85,11.16,488453.48,13.13
887441.52,23.86,11.16,488392.66,13.13
887272.53,23.86,11.17,488197.98,13.13
887079.02,23.86,11.17,488058.16,13.13
886916.28,23.86,11.17,488356.76,13.14
886722.77,23.86,11.17,488442.57,13.14
887027.09,23.87,11.18,488596.13,13.15
887186.1,23.88,11.19,488569.18,13.15
886992.59,23.88,11.19,488381.71,13.15
886823.6,23.88,11.19,488257.34,13.15
886660.86,23.88,11.19,488022.94,13.15
886567.11,23.89,11.2,489180.08,13.18
886257.65,23.88,11.19,490015.98,13.21
886111.74,23.89,11.19,489867.77,13.2
885965.83,23.89,11.2,490225.05,13.22
885965.83,23.89,11.2,490166.93,13.22
885804.77,23.89,11.2,489679.03,13.21
885611.26,23.89,11.2,489915.44,13.22
885880.79,23.9,11.21,489939.74,13.22
885728.69,23.9,11.21,489825.72,13.22
885604.65,23.9,11.21,489695.43,13.22
885626.47,23.91,11.22,489395.77,13.21
885708.03,23.92,11.22,489403.43,13.21
884692.64,23.94,11.25,488919.96,13.23
884499.13,23.94,11.25,488873.96,13.23
884317.88,23.94,11.25,490014.06,13.27
884337.66,23.95,11.26,490009.32,13.27
884363.68,23.95,11.26,489808.1,13.27
883348.3,23.98,11.29,489324.63,13.28
883154.79,23.98,11.29,489573.44,13.29
883008.88,23.98,11.29,489157.31,13.29
882394.93,23.99,11.3,489430.83,13.31
882261.64,23.99,11.3,489096.13,13.3
882278.47,23.99,11.3,488958.92,13.3
882713.08,24.01,11.32,489493.21,13.31
882836.88,24.02,11.33,489486.72,13.32
882474.38,24.02,11.33,489222.53,13.32
882095.86,24.01,11.32,488807.57,13.31
882115.63,24.02,11.33,488802.83,13.31
882385.17,24.03,11.34,488733.19,13.31
882243.46,24.03,11.34,488673.99,13.31
881525.91,24.02,11.33,487913.57,13.29
881782.45,24.03,11.34,488221.33,13.31
881777.71,24.04,11.34,488533.42,13.32
881608.72,24.04,11.35,488433.77,13.32
881608.72,24.04,11.35,488321.66,13.31
881608.72,24.04,11.35,488258.85,13.31
881439.73,24.04,11.35,487951.16,13.31
881504.46,24.05,11.35,487808.48,13.31
881530.48,24.05,11.36,487615.57,13.3
881336.97,24.05,11.36,487548.98,13.31
881174.23,24.06,11.36,487933.76,13.32
881174.23,24.06,11.36,488058.98,13.32
881450.02,24.07,11.37,488351.19,13.33
881882.59,24.08,11.39,488269.33,13.33
881908.61,24.09,11.39,488085.51,13.33
882043.1,24.09,11.4,488337.47,13.34
882038.36,24.1,11.41,488345.11,13.34
882038.36,24.1,11.41,488463.26,13.35
882033.62,24.1,11.41,488582.65,13.35
881748.07,24.1,11.41,488228.36,13.35
881748.07,24.1,11.41,488100.58,13.34
881581.12,24.11,11.41,488870.37,13.37
881852.7,24.12,11.42,488641.68,13.36
881873.74,24.12,11.42,488809.69,13.37
881899.76,24.12,11.43,489086.44,13.38
881925.79,24.13,11.44,488907.52,13.38
881951.81,24.13,11.44,488688.56,13.37
881642.36,24.13,11.44,488473.85,13.37
882027.03,24.14,11.45,488189.22,13.36
881919.82,24.14,11.45,488317.44,13.37
881791.57,24.15,11.46,488213.83,13.37
880776.19,24.17,11.48,487730.36,13.39
880802.21,24.18,11.49,488062.31,13.4
880604.84,24.17,11.48,487869.47,13.39
880411.33,24.18,11.48,487712.46,13.39
880432.37,24.18,11.48,487556.76,13.39
880290.66,24.18,11.49,487584.0,13.39
880121.67,24.18,11.49,487391.64,13.39
879919.0,24.18,11.49,487202.5,13.39
879966.06,24.19,11.49,487200.05,13.39
879820.14,24.19,11.5,486973.03,13.39
880073.43,24.2,11.51,487355.0,13.4
879910.69,24.2,11.51,487083.14,13.4
879935.93,24.2,11.51,488595.01,13.44
879955.71,24.21,11.52,488585.98,13.44
880181.48,24.22,11.52,488863.46,13.45
880531.48,24.23,11.54,490243.76,13.49
880337.97,24.23,11.54,490170.26,13.49
880333.23,24.24,11.54,490431.04,13.5
880350.05,24.24,11.54,490320.87,13.5
880790.44,24.25,11.56,489915.02,13.49
880596.93,24.25,11.56,489843.18,13.49
880622.95,24.26,11.56,489686.75,13.49
880788.21,24.27,11.57,489995.51,13.5
880625.47,24.27,11.58,490355.07,13.51
880620.73,24.27,11.58,490424.92,13.52
880075.39,24.26,11.57,489879.58,13.51
880387.96,24.28,11.59,489979.8,13.51
880387.96,24.28,11.59,489979.8,13.51
880225.22,24.28,11.59,489786.53,13.51
880079.3,24.28,11.59,490120.7,13.52
880099.08,24.29,11.6,490115.96,13.53
879936.34,24.29,11.6,489840.94,13.52
879557.82,24.28,11.59,489521.43,13.52
879555.24,24.29,11.6,488892.68,13.5
879555.24,24.29,11.6,488669.88,13.49
879361.73,24.29,11.6,488603.3,13.5
879361.73,24.29,11.6,489067.08,13.51
879202.83,24.3,11.61,488946.54,13.51
878826.03,24.29,11.6,488567.98,13.5
878826.03,24.29,11.6,488475.31,13.5
878549.35,24.3,11.61,488620.46,13.51
878794.37,24.31,11.62,489266.21,13.53
879174.83,24.32,11.63,489343.68,13.54
879598.87,24.33,11.64,489564.85,13.54
879436.13,24.34,11.64,489927.51,13.56
878420.75,24.36,11.67,489444.04,13.57
878836.61,24.37,11.68,490009.67,13.59
879271.23,24.39,11.7,490976.17,13.62
879271.23,24.39,11.7,490753.37,13.61
879089.98,24.39,11.7,490877.86,13.62
879089.98,24.39,11.7,490510.73,13.61
879427.72,24.4,11.71,490820.54,13.62
879427.72,24.4,11.71,490689.37,13.62
879422.97,24.41,11.71,490669.96,13.62
879422.97,24.41,11.71,490456.13,13.61
879256.03,24.41,11.72,490138.67,13.61
879255.31,24.42,11.72,489832.63,13.6
879255.31,24.42,11.72,489611.27,13.6
878239.92,24.44,11.75,489349.16,13.62
878269.37,24.44,11.75,489159.27,13.61
878106.63,24.44,11.75,489036.48,13.61
877913.12,24.45,11.75,488879.47,13.61
877750.38,24.45,11.76,489180.64,13.63
877556.87,24.45,11.76,489106.74,13.63
877178.34,24.44,11.75,488795.49,13.62
877178.34,24.44,11.75,488488.16,13.61
877173.6,24.45,11.76,488738.13,13.62
877527.51,24.46,11.77,489237.01,13.64
877364.77,24.46,11.77,489473.02,13.65
877640.55,24.47,11.78,489279.92,13.64
877447.04,24.47,11.78,489122.92,13.64
877284.3,24.48,11.78,488894.36,13.64
876670.36,24.49,11.79,489069.18,13.66
876507.62,24.49,11.8,489350.98,13.67
876129.09,24.48,11.79,488949.95,13.66
876005.05,24.48,11.79,488853.36,13.66
876718.28,24.5,11.81,489487.54,13.68
877154.09,24.52,11.83,488941.29,13.67
877429.88,24.53,11.84,488754.08,13.66
877267.14,24.53,11.84,488634.35,13.66
877480.16,24.54,11.85,488464.05,13.66
877356.12,24.54,11.85,488313.79,13.66
877382.14,24.55,11.86,488665.21,13.67
877244.64,24.55,11.86,488437.6,13.67
877634.19,24.57,11.87,488885.41,13.69
877440.68,24.57,11.88,488815.89,13.69
877685.69,24.58,11.89,489120.56,13.7
877711.72,24.58,11.89,488943.24,13.7
877518.21,24.59,11.89,489079.7,13.7
877796.02,24.6,11.9,488982.4,13.7
877633.28,24.6,11.91,488788.01,13.7
877105.73,24.59,11.9,488206.3,13.69
876968.81,24.59,11.9,488064.76,13.68
876947.42,24.59,11.9,487955.28,13.68
881608.0,24.73,12.04,492521.51,13.82
881778.79,24.74,12.04,496774.59,13.94
881616.05,24.74,12.05,496462.27,13.93
881434.8,24.74,12.05,496240.8,13.93
881454.58,24.75,12.05,496101.22,13.93
881261.07,24.75,12.06,496032.08,13.93
881067.56,24.75,12.06,496138.39,13.94
881405.3,24.76,12.07,496616.93,13.95
881427.12,24.77,12.08,496401.95,13.95
881427.12,24.77,12.08,496401.95,13.95
881258.13,24.77,12.08,496618.73,13.96
881089.14,24.77,12.08,496421.13,13.96
880991.12,24.78,12.08,496239.85,13.96
880797.62,24.78,12.08,496058.61,13.95
881318.83,24.79,12.1,498881.23,14.04
881156.09,24.8,12.1,498678.69,14.03
881182.12,24.8,12.11,498603.09,14.03
881019.38,24.81,12.11,498410.63,14.03
880850.39,24.81,12.12,498215.96,14.03
880236.44,24.82,12.13,498639.06,14.06
880505.98,24.83,12.14,499340.15,14.08
880343.24,24.83,12.14,499110.43,14.08
880365.06,24.84,12.15,498631.92,14.07
880171.55,24.84,12.15,498537.12,14.07
880197.57,24.85,12.15,498453.01,14.07
880028.58,24.85,12.16,498348.08,14.07
880304.37,24.86,12.17,498144.2,14.07
880330.39,24.87,12.17,497809.43,14.06
880184.48,24.87,12.18,497603.29,14.06
879990.97,24.87,12.18,497533.77,14.06
880016.21,24.87,12.18,497559.01,14.06
879822.7,24.87,12.18,497489.5,14.06
879659.96,24.88,12.18,497822.72,14.08
879659.96,24.88,12.18,497609.05,14.07
879917.17,24.89,12.2,497352.33,14.07
880551.57,24.91,12.22,497485.41,14.07
880598.63,24.92,12.23,497312.41,14.07
879583.24,24.95,12.25,497050.29,14.1
879583.24,24.95,12.25,497050.29,14.1
879583.24,24.95,12.25,497050.29,14.1
879859.03,24.96,12.26,497390.5,14.11
879245.08,24.97,12.28,497603.25,14.13
879051.57,24.97,12.28,497446.24,14.13
878884.63,24.97,12.28,497321.5,14.13
878910.65,24.98,12.29,497183.13,14.13
879326.52,24.99,12.3,497750.58,14.15
879022.07,25.0,12.3,497684.72,14.15
878408.13,25.01,12.32,497771.36,14.17
878245.39,25.01,12.32,498076.31,14.18
878342.99,25.01,12.32,499196.3,14.22
878369.01,25.02,12.33,499031.73,14.21
878202.06,25.02,12.33,498752.36,14.21
877932.11,25.03,12.34,498930.54,14.22
877769.37,25.03,12.34,498714.87,14.22
878038.91,25.04,12.35,498650.83,14.22
877845.4,25.04,12.35,498577.61,14.22
882010.66,25.16,12.47,503377.49,14.36
882010.66,25.16,12.47,503377.49,14.36
882010.66,25.16,12.47,504190.88,14.38
882175.92,25.17,12.48,503962.81,14.38
882013.18,25.17,12.48,503705.14,14.38
882006.01,25.18,12.48,503720.21,14.38
881839.06,25.18,12.49,504407.5,14.4
881693.15,25.18,12.49,504106.73,14.4
881585.94,25.19,12.49,503920.76,14.4
881392.43,25.19,12.5,503780.94,14.4
881229.69,25.19,12.5,504076.51,14.41
881229.69,25.19,12.5,504194.67,14.41
