ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815092.35,98.73
823096.5,99.7,86.14,815075.77,98.73
823096.5,99.7,86.14,815075.77,98.73
823096.5,99.7,86.14,815075.77,98.73
823096.5,99.7,86.14,815075.77,98.73
823096.5,99.7,86.14,815075.77,98.73
823096.5,99.7,86.14,815075.77,98.73
823096.5,99.7,86.14,815094.4,98.73
823096.5,99.7,86.14,815057.52,98.73
823096.5,99.7,86.14,815057.52,98.73
823096.5,99.7,86.14,815057.52,98.73
823096.5,99.7,86.14,815057.52,98.73
823096.5,99.7,86.14,815057.58,98.73
823096.5,99.7,86.14,815057.58,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815099.27,98.73
823096.5,99.7,86.14,815093.39,98.73
823096.5,99.7,86.14,815093.39,98.73
823096.5,99.7,86.14,815093.39,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815066.18,98.73
823096.5,99.7,86.14,815113.45,98.74
823096.5,99.7,86.14,815113.45,98.74
823096.5,99.7,86.14,815113.45,98.74
822939.31,99.7,86.14,814956.26,98.74
822939.31,99.7,86.14,814956.26,98.74
822939.31,99.7,86.14,814956.26,98.74
822939.31,99.7,86.14,814956.26,98.74
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814923.15,98.73
822939.31,99.7,86.14,814933.12,98.73
822939.31,99.7,86.14,814933.12,98.73
822939.31,99.7,86.14,814973.71,98.74
822939.31,99.7,86.14,814951.33,98.74
822939.31,99.7,86.14,814951.33,98.74
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814919.89,98.73
822939.31,99.7,86.14,814951.69,98.74
822939.31,99.7,86.14,814951.69,98.74
822939.31,99.7,86.14,814951.69,98.74
822939.31,99.7,86.14,814951.69,98.74
822939.31,99.7,86.14,814929.58,98.73
822939.31,99.7,86.14,814929.58,98.73
822939.31,99.7,86.14,814929.58,98.73
822834.92,99.7,86.14,814821.99,98.73
822834.92,99.7,86.14,814821.99,98.73
822834.92,99.7,86.14,814821.99,98.73
822834.92,99.7,86.14,814821.99,98.73
822834.92,99.7,86.14,814821.99,98.73
822834.92,99.7,86.14,814848.63,98.74
822834.92,99.7,86.14,814848.63,98.74
822834.92,99.7,86.14,814848.63,98.74
822834.92,99.7,86.14,814847.57,98.74
822834.92,99.7,86.14,814847.57,98.74
822834.92,99.7,86.14,814847.57,98.74
822834.92,99.7,86.14,814780.65,98.73
822834.92,99.7,86.14,814780.65,98.73
822834.92,99.7,86.14,814639.02,98.71
822834.92,99.7,86.14,814639.02,98.71
822834.92,99.7,86.14,814854.63,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822857.38,99.71,86.14,814867.69,98.74
822874.22,99.71,86.14,815057.24,98.76
822874.22,99.71,86.14,815057.24,98.76
822874.22,99.71,86.14,815057.24,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815057.75,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815011.96,98.76
822874.22,99.71,86.14,815063.06,98.76
822874.22,99.71,86.14,815063.06,98.76
822874.22,99.71,86.14,815063.06,98.76
822874.22,99.71,86.14,815063.06,98.76
822874.22,99.71,86.14,815063.06,98.76
822874.22,99.71,86.14,815063.06,98.76
822874.22,99.71,86.14,815053.36,98.76
822874.22,99.71,86.14,815053.36,98.76
822874.22,99.71,86.14,815253.37,98.79
822874.22,99.71,86.14,815253.37,98.79
822874.22,99.71,86.14,815253.37,98.79
822874.22,99.71,86.14,815253.37,98.79
822874.22,99.71,86.14,815253.37,98.79
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815376.56,98.8
822888.55,99.71,86.14,815396.16,98.8
822888.55,99.71,86.14,815396.16,98.8
822888.55,99.71,86.14,815410.47,98.8
822888.55,99.71,86.14,815410.47,98.8
822888.55,99.71,86.14,815410.47,98.8
822888.55,99.71,86.14,815410.47,98.8
822899.78,99.71,86.15,815445.55,98.81
822899.78,99.71,86.15,815445.55,98.81
822899.78,99.71,86.15,815445.55,98.81
822899.78,99.71,86.15,815445.55,98.81
822899.78,99.71,86.15,815418.34,98.81
822899.78,99.71,86.15,815418.34,98.81
822742.14,99.71,86.15,815261.59,98.81
822742.14,99.71,86.15,815261.59,98.81
822742.14,99.71,86.15,815261.59,98.81
822742.14,99.71,86.15,815312.27,98.81
822742.14,99.71,86.15,815312.27,98.81
822742.14,99.71,86.15,815312.27,98.81
822742.14,99.71,86.15,815312.27,98.81
822747.61,99.71,86.15,815326.53,98.81
822747.61,99.71,86.15,815326.53,98.81
822747.61,99.71,86.15,815326.53,98.81
822747.61,99.71,86.15,815326.53,98.81
822747.61,99.71,86.15,815326.53,98.81
822747.61,99.71,86.15,815326.53,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815333.02,98.81
822753.22,99.71,86.15,815307.24,98.81
822753.22,99.71,86.15,815307.24,98.81
822753.22,99.71,86.15,815307.24,98.81
822753.22,99.71,86.15,815307.24,98.81
822753.22,99.71,86.15,815307.24,98.81
822753.22,99.71,86.15,815307.24,98.81
822758.84,99.71,86.15,815321.89,98.81
822758.84,99.71,86.15,815321.89,98.81
822758.84,99.71,86.15,815321.89,98.81
822758.84,99.71,86.15,815321.89,98.81
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815248.51,98.8
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815351.24,98.82
822758.84,99.71,86.15,815306.77,98.81
822758.84,99.71,86.15,815306.77,98.81
822758.84,99.71,86.15,815306.77,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815335.68,98.81
822758.84,99.71,86.15,815331.38,98.81
822758.84,99.71,86.15,815331.38,98.81
822758.84,99.71,86.15,815331.38,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815333.92,98.81
822770.06,99.72,86.15,815515.09,98.84
822770.06,99.72,86.15,815515.09,98.84
822770.06,99.72,86.15,815487.88,98.83
822770.06,99.72,86.15,815535.15,98.84
822770.06,99.72,86.15,815535.15,98.84
822770.06,99.72,86.15,815535.15,98.84
822770.06,99.72,86.15,815535.15,98.84
822770.06,99.72,86.15,815535.15,98.84
822770.06,99.72,86.15,815535.15,98.84
822770.06,99.72,86.15,815535.15,98.84
822612.87,99.72,86.15,815377.95,98.84
822612.87,99.72,86.15,815377.95,98.84
822612.87,99.72,86.15,815377.95,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815431.52,98.84
822632.52,99.72,86.15,815398.41,98.84
822632.52,99.72,86.15,815398.41,98.84
822632.52,99.72,86.15,815398.41,98.84
822632.52,99.72,86.15,815398.41,98.84
822632.52,99.72,86.15,815398.41,98.84
822632.52,99.72,86.15,815583.86,98.86
822632.52,99.72,86.15,815583.86,98.86
822632.52,99.72,86.15,815583.86,98.86
822632.52,99.72,86.15,815583.86,98.86
822632.52,99.72,86.15,815624.5,98.87
822632.52,99.72,86.15,815624.5,98.87
822632.52,99.72,86.15,815624.5,98.87
822635.33,99.72,86.15,815632.98,98.87
822635.33,99.72,86.15,815632.98,98.87
822635.33,99.72,86.15,815632.98,98.87
822525.33,99.72,86.15,815522.98,98.87
822525.33,99.72,86.15,815522.98,98.87
822525.33,99.72,86.15,815522.98,98.87
822525.33,99.72,86.15,815522.98,98.87
822525.33,99.72,86.15,815522.98,98.87
822525.33,99.72,86.15,815522.98,98.87
822525.33,99.72,86.15,815522.98,98.87
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822525.33,99.72,86.15,815487.25,98.86
822376.85,99.72,86.15,815329.61,98.86
822376.85,99.72,86.15,815329.61,98.86
822376.85,99.72,86.15,815329.61,98.86
822376.85,99.72,86.15,815329.61,98.86
822269.66,99.72,86.15,815221.97,98.87
822269.66,99.72,86.15,815221.97,98.87
822269.66,99.72,86.15,815221.97,98.87
822269.66,99.72,86.15,815221.97,98.87
822269.66,99.72,86.15,815221.97,98.87
822269.66,99.72,86.15,815188.9,98.86
822269.66,99.72,86.15,815188.9,98.86
822269.66,99.72,86.15,815188.9,98.86
822269.66,99.72,86.15,815188.9,98.86
822269.66,99.72,86.15,815188.9,98.86
822269.66,99.72,86.15,815188.9,98.86
822269.66,99.72,86.15,815188.9,98.86
822269.66,99.72,86.15,815188.9,98.86
822283.69,99.72,86.16,815299.97,98.87
822283.69,99.72,86.16,815299.97,98.87
822283.69,99.72,86.16,815299.97,98.87
822283.69,99.72,86.16,815299.97,98.87
822283.69,99.72,86.16,815299.97,98.87
822283.69,99.72,86.16,815299.97,98.87
822283.69,99.72,86.16,815299.97,98.87
822283.69,99.72,86.16,815299.97,98.87
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815314.62,98.88
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822289.31,99.72,86.16,815283.17,98.87
822193.2,99.72,86.16,815217.88,98.88
822193.2,99.72,86.16,815217.88,98.88
822193.2,99.72,86.16,815217.88,98.88
822193.2,99.72,86.16,815217.88,98.88
822193.2,99.72,86.16,815217.88,98.88
822193.2,99.72,86.16,815217.88,98.88
822193.2,99.72,86.16,815217.88,98.88
822193.2,99.72,86.16,815251.67,98.88
822193.2,99.72,86.16,815251.67,98.88
822193.2,99.72,86.16,815251.67,98.88
822036.0,99.72,86.16,815095.51,98.88
822036.0,99.72,86.16,815095.51,98.88
822036.0,99.72,86.16,815095.51,98.88
822036.0,99.72,86.16,815071.41,98.88
822036.0,99.72,86.16,815098.05,98.88
822036.0,99.72,86.16,815098.05,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
822036.0,99.72,86.16,815097.0,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814940.69,98.88
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814792.83,98.86
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814964.98,98.89
821878.81,99.72,86.16,814934.83,98.88
821878.81,99.72,86.16,814934.83,98.88
821878.81,99.72,86.16,814934.83,98.88
821878.81,99.72,86.16,814934.83,98.88
821878.81,99.72,86.16,814934.83,98.88
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814967.9,98.89
821878.81,99.72,86.16,814944.15,98.88
821878.81,99.72,86.16,814944.15,98.88
821878.81,99.72,86.16,814944.15,98.88
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821878.81,99.72,86.16,814970.08,98.89
821782.84,99.73,86.16,814862.44,98.89
821782.84,99.73,86.16,814862.44,98.89
821782.84,99.73,86.16,814862.44,98.89
821782.84,99.73,86.16,814862.44,98.89
821782.84,99.73,86.16,814862.44,98.89
821782.84,99.73,86.16,814960.81,98.9
821782.84,99.73,86.16,814936.63,98.9
821628.46,99.73,86.16,814778.99,98.9
821628.46,99.73,86.16,814778.99,98.9
821628.46,99.73,86.16,814778.99,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814669.23,98.9
821521.12,99.73,86.16,814695.64,98.9
821521.12,99.73,86.16,814666.48,98.89
821521.12,99.73,86.16,814666.48,98.89
821521.12,99.73,86.16,814666.48,98.89
821521.12,99.73,86.16,814666.48,98.89
821521.12,99.73,86.16,814666.48,98.89
821521.12,99.73,86.16,814666.48,98.89
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814699.2,98.9
821521.12,99.73,86.16,814672.0,98.9
821521.12,99.73,86.16,814722.68,98.9
821521.12,99.73,86.16,814722.68,98.9
821521.12,99.73,86.16,814722.68,98.9
821521.12,99.73,86.16,814722.68,98.9
821521.12,99.73,86.16,814722.68,98.9
821521.12,99.73,86.16,814722.68,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821375.15,99.73,86.16,814565.04,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814571.53,98.9
821380.77,99.73,86.16,814541.38,98.9
821380.77,99.73,86.16,814541.38,98.9
821380.77,99.73,86.16,814571.87,98.9
821380.77,99.73,86.16,814571.87,98.9
