ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5796910,6212,6586730
1213,6212,5796910,6212,6587730
1213,6212,5796910,6212,6588100
1213,6212,5796910,6212,6588580
1213,6212,5796910,6212,6589580
1213,6212,5796910,6212,6590580
1213,6212,5796910,6212,6591040
1213,6212,5796910,6212,6591850
1213,6212,5796910,6212,6592850
1213,6212,5796910,6212,6593850
1213,6212,5796910,6212,6594400
1213,6212,5796910,6212,6594720
1213,6212,5796910,6212,6595530
1213,6212,5796910,6212,6596530
1213,6212,5796910,6212,6597000
1213,6212,5796910,6212,6597470
1213,6212,5796910,6212,6598470
1213,6212,5796910,6212,6599470
1213,6212,5796910,6212,6600470
1213,6212,5796910,6212,6601470
1213,6212,5796910,6212,6602470
1213,6212,5796910,6212,6603280
1213,6212,5796910,6212,6604090
1213,6212,5796910,6212,6604900
1213,6212,5796910,6212,6605710
1213,6212,5796910,6212,6606520
1213,6212,5796910,6212,6607110
1213,6212,5796910,6212,6608110
1213,6212,5796910,6212,6609110
1213,6212,5796910,6212,6609580
1213,6212,5796910,6212,6610580
1213,6212,5796910,6212,6610580
1213,6212,5796910,6212,6611580
1213,6212,5796910,6212,6612390
1213,6212,5796910,6212,6613390
1213,6212,5796910,6212,6613710
1213,6212,5796910,6212,6614710
1213,6212,5796910,6212,6615710
1213,6212,5796910,6212,6616710
1213,6212,5796910,6212,6617360
1213,6212,5796910,6212,6617830
1213,6212,5796910,6212,6618150
1213,6212,5796910,6212,6619150
1213,6212,5796910,6212,6619150
1213,6212,5796910,6212,6620150
1213,6212,5796910,6212,6621150
1213,6212,5796910,6212,6621620
1213,6212,5796910,6212,6622430
1213,6212,5796910,6212,6623430
1213,6212,5796910,6212,6624240
1213,6212,5796910,6212,6625240
1213,6212,5796910,6212,6626240
1213,6212,5796910,6212,6627240
1213,6212,5796910,6212,6628050
1213,6212,5796910,6212,6628520
1213,6212,5796910,6212,6629520
1213,6212,5796910,6212,6630520
1213,6212,5796910,6212,6631520
1213,6212,5796910,6212,6632520
1213,6212,5796910,6212,6633520
1213,6212,5796910,6212,6633520
1213,6212,5796910,6212,6634520
1213,6212,5796910,6212,6634740
1213,6212,5796910,6212,6635060
1213,6212,5796910,6212,6636060
1213,6212,5796910,6212,6636870
1213,6212,5796910,6212,6637420
1213,6212,5796910,6212,6638420
1213,6212,5796910,6212,6639420
1213,6212,5796910,6212,6639890
1213,6212,5796910,6212,6640360
1213,6212,5796910,6212,6641360
1213,6212,5796910,6212,6642360
1213,6212,5796910,6212,6643360
1213,6212,5796910,6212,6643830
1213,6212,5796910,6212,6644480
1213,6212,5796910,6212,6645480
1213,6212,5796910,6212,6646480
1213,6212,5796910,6212,6647130
1213,6212,5796910,6212,6648130
1213,6212,5796910,6212,6648360
1213,6212,5796910,6212,6649170
1213,6212,5796910,6212,6650170
1213,6212,5796910,6212,6651170
1213,6212,5796910,6212,6652170
1213,6212,5796910,6212,6653170
1213,6212,5796910,6212,6653640
1213,6212,5796910,6212,6654640
1213,6212,5796910,6212,6655640
1213,6212,5796910,6212,6656640
1213,6212,5796910,6212,6657640
1213,6212,5796910,6212,6658450
1213,6212,5796910,6212,6659450
1213,6212,5796910,6212,6660450
1213,6212,5796910,6212,6661450
1213,6212,5796910,6212,6662450
1213,6212,5796910,6212,6662920
1213,6212,5796910,6212,6663920
1213,6212,5796910,6212,6664730
1213,6212,5796910,6212,6665200
1213,6212,5796910,6212,6669200
1213,6212,5796910,6212,6669570
1213,6212,5796910,6212,6670380
1213,6212,5796910,6212,6671380
1213,6212,5796910,6212,6672190
1213,6212,5796910,6212,6673190
1213,6212,5796910,6212,6674000
1213,6212,5796910,6212,6674000
1213,6212,5796910,6212,6675000
1213,6212,5796910,6212,6676000
1213,6212,5796910,6212,6677000
1213,6212,5796910,6212,6677470
1213,6212,5796910,6212,6678120
1213,6212,5796910,6212,6686120
1213,6212,5796910,6212,6686710
1213,6212,5796910,6212,6687180
1213,6212,5796910,6212,6687180
1213,6212,5796910,6212,6688180
1213,6212,5796910,6212,6688990
1213,6212,5796910,6212,6689460
1213,6212,5796910,6212,6690460
1213,6212,5796910,6212,6690460
1213,6212,5796910,6212,6691460
1213,6212,5796910,6212,6692270
1213,6212,5796910,6212,6692500
1213,6212,5796910,6212,6693500
1213,6212,5796910,6212,6694500
1213,6212,5796910,6212,6695050
1213,6212,5796910,6212,6696050
1213,6212,5796910,6212,6697050
1213,6212,5796910,6212,6697270
1213,6212,5796910,6212,6698270
1213,6212,5796910,6212,6698270
1213,6212,5796910,6212,6699080
1213,6212,5796910,6212,6699890
1213,6212,5796910,6212,6700440
1213,6212,5796910,6212,6701440
1213,6212,5796910,6212,6702440
1213,6212,5796910,6212,6703440
1213,6212,5796910,6212,6704440
1213,6212,5796910,6212,6705440
1213,6212,5796910,6212,6705670
1213,6212,5796910,6212,6706670
1213,6212,5796910,6212,6707670
1213,6212,5796910,6212,6707990
1213,6212,5797910,6212,6708990
1213,6212,5797910,6212,6709450
1213,6212,5797910,6212,6710260
1213,6212,5797910,6212,6710580
1213,6212,5797910,6212,6710900
1213,6212,5797910,6212,6711900
1213,6212,5797910,6212,6712710
1213,6212,5797910,6212,6713520
1213,6212,5798180,6212,6713790
1213,6212,5798180,6212,6714260
1213,6212,5798180,6212,6714720
1213,6212,5798180,6212,6715530
1213,6212,5798180,6212,6716120
1213,6212,5798180,6212,6717120
1213,6212,5798180,6212,6718120
1213,6212,5798180,6212,6718590
1213,6212,5798180,6212,6719590
1213,6212,5798180,6212,6720590
1213,6212,5798180,6212,6721590
1213,6212,5798180,6212,6722400
1213,6212,5798180,6212,6723400
1213,6212,5798180,6212,6724400
1213,6212,5798180,6212,6725210
1213,6212,5798180,6212,6725670
1213,6212,5798180,6212,6725990
1213,6212,5798180,6212,6726990
1213,6212,5798180,6212,6727800
1213,6212,5798180,6212,6728610
1213,6212,5798180,6212,6729610
1213,6212,5798180,6212,6730420
1213,6212,5798180,6212,6731420
1213,6212,5798180,6212,6732420
1213,6212,5798180,6212,6733420
1213,6212,5798180,6212,6733890
1213,6212,5798180,6212,6734890
1213,6212,5798180,6212,6735700
1213,6212,5798180,6212,6736170
1213,6212,5798180,6212,6736630
1213,6212,5798180,6212,6737630
1213,6212,5798340,6212,6737790
1213,6212,5798340,6212,6738790
1213,6212,5798340,6212,6738790
1213,6212,5798340,6212,6739790
1213,6212,5798340,6212,6740110
1213,6212,5798340,6212,6741110
1213,6212,5798340,6212,6742110
1213,6212,5798500,6212,6742270
1213,6212,5798500,6212,6742860
1213,6212,5798500,6212,6743860
1213,6212,5798500,6212,6744670
1213,6212,5798500,6212,6745670
1213,6212,5798500,6212,6746670
1213,6212,5798500,6212,6747140
1213,6212,5798500,6212,6747730
1213,6212,5798500,6212,6748730
1213,6212,5798500,6212,6748730
1213,6212,5798500,6212,6749540
1213,6212,5798500,6212,6749910
1213,6212,5798500,6212,6750910
1213,6212,5798500,6212,6751910
1213,6212,5798500,6212,6752910
1213,6212,5798500,6212,6753910
1213,6212,5798500,6212,6754500
1213,6212,5798500,6212,6755310
1213,6212,5798500,6212,6756310
1213,6212,5798500,6212,6757310
1213,6212,5798500,6212,6758310
1213,6212,5798500,6212,6759310
1213,6212,5798500,6212,6760310
1213,6212,5798500,6212,6760780
1213,6212,5798500,6212,6761780
1213,6212,5798500,6212,6762590
1213,6212,5798500,6212,6763590
1213,6212,5798500,6212,6764060
1213,6212,5798500,6212,6765060
1213,6212,5798500,6212,6765530
1213,6212,5798500,6212,6766530
1213,6212,5798500,6212,6767530
1213,6212,5798500,6212,6768000
1213,6212,5798500,6212,6768810
1213,6212,5798500,6212,6769620
1213,6212,5798500,6212,6770620
1213,6212,5798500,6212,6771620
1213,6212,5798500,6212,6772620
1213,6212,5798500,6212,6773620
1213,6212,5798500,6212,6774620
1213,6212,5798500,6212,6774950
1213,6212,5798500,6212,6775950
1213,6212,5798500,6212,6776950
1213,6212,5798500,6212,6777600
1213,6212,5798500,6212,6778600
1213,6212,5798500,6212,6779600
1213,6212,5798500,6212,6780150
1213,6212,5798500,6212,6781150
1213,6212,5798500,6212,6782150
1213,6212,5798500,6212,6782470
1213,6212,5798500,6212,6783120
1213,6212,5798500,6212,6784120
1213,6212,5798500,6212,6784590
1213,6212,5798500,6212,6785400
1213,6212,5798500,6212,6786210
1213,6212,5798500,6212,6787210
1213,6212,5798500,6212,6788020
1213,6212,5798500,6212,6788490
1213,6212,5798500,6212,6789490
1213,6212,5798500,6212,6790490
1213,6212,5798500,6212,6791490
1213,6212,5798500,6212,6792490
1213,6212,5798500,6212,6792810
1213,6212,5798500,6212,6793810
1213,6212,5798500,6212,6793810
1213,6212,5798500,6212,6794620
1213,6212,5798500,6212,6795090
1213,6212,5798500,6212,6795410
1213,6212,5798500,6212,6796410
1213,6212,5798500,6212,6797410
1213,6212,5798500,6212,6798410
1213,6212,5798500,6212,6799220
1213,6212,5798500,6212,6800220
1213,6212,5798500,6212,6800690
1213,6212,5798500,6212,6801010
1213,6212,5798500,6212,6802010
1213,6212,5798500,6212,6802820
1213,6212,5798500,6212,6803820
1213,6212,5798500,6212,6804140
1213,6212,5798500,6212,6805140
1213,6212,5798500,6212,6806140
1213,6212,5798500,6212,6806140
1213,6212,5798500,6212,6806950
1213,6212,5798500,6212,6807950
1213,6212,5798500,6212,6808760
1213,6212,5798500,6212,6809080
1213,6212,5798500,6212,6810080
1213,6212,5798500,6212,6811080
1213,6212,5798500,6212,6812080
1213,6212,5798500,6212,6812890
1213,6212,5798500,6212,6813360
1213,6212,5798500,6212,6814360
1213,6212,5798500,6212,6815170
1213,6212,5798660,6212,6815330
1213,6212,5798660,6212,6816330
1213,6212,5798660,6212,6816330
1213,6212,5798660,6212,6817330
1213,6212,5798660,6212,6817650
1213,6212,5798770,6212,6817760
1213,6212,5798770,6212,6818760
1213,6212,5798770,6212,6819760
1213,6212,5798770,6212,6820230
1213,6212,5798770,6212,6821230
1213,6212,5798770,6212,6822230
1213,6212,5798770,6212,6823040
1213,6212,5798770,6212,6823510
1213,6212,5798770,6212,6824320
1213,6212,5798770,6212,6825320
1213,6212,5798770,6212,6826320
1213,6212,5798770,6212,6826780
1213,6212,5798770,6212,6827780
1213,6212,5798770,6212,6827780
1213,6212,5798770,6212,6828250
1213,6212,5798770,6212,6829250
1213,6212,5798770,6212,6830250
1213,6212,5798770,6212,6831250
1213,6212,5798770,6212,6831710
1213,6212,5798770,6212,6832710
1213,6212,5798770,6212,6833710
1213,6212,5798770,6212,6834710
1213,6212,5798770,6212,6835520
1213,6212,5798770,6212,6836330
1213,6212,5798770,6212,6836880
1213,6212,5798770,6212,6837470
1213,6212,5798770,6212,6838280
1213,6212,5798770,6212,6839280
1213,6212,5798770,6212,6839500
1213,6212,5798770,6212,6840500
1213,6212,5798770,6212,6841500
1213,6212,5798770,6212,6841820
1213,6212,5798770,6212,6842820
1213,6212,5798770,6212,6843820
1213,6212,5798770,6212,6844410
1213,6212,5798770,6212,6845410
1213,6212,5798770,6212,6846410
1213,6212,5798770,6212,6846880
1213,6212,5798770,6212,6847880
1213,6212,5798770,6212,6848880
1213,6212,5798770,6212,6849880
1213,6212,5798770,6212,6849880
1213,6212,5798770,6212,6850880
1213,6212,5798770,6212,6851880
1213,6212,5798770,6212,6852880
1213,6212,5798770,6212,6853690
1213,6212,5798770,6212,6854150
1213,6212,5798770,6212,6854520
1213,6212,5798770,6212,6854840
1213,6212,5798770,6212,6855840
1213,6212,5798770,6212,6856840
1213,6212,5798770,6212,6857840
1213,6212,5798770,6212,6858650
1213,6212,5798770,6212,6859120
1213,6212,5798770,6212,6859580
1213,6212,5798770,6212,6860580
1213,6212,5798770,6212,6861580
1213,6212,5798770,6212,6862580
1213,6212,5798770,6212,6863170
1213,6212,5798770,6212,6863640
1213,6212,5798770,6212,6863640
1213,6212,5798770,6212,6864100
1213,6212,5798770,6212,6865100
1213,6212,5798770,6212,6866100
1213,6212,5798770,6212,6867100
1213,6212,5798770,6212,6868100
1213,6212,5798770,6212,6869100
1213,6212,5798770,6212,6870100
1213,6212,5798770,6212,6871100
1213,6212,5798770,6212,6871470
1213,6212,5798770,6212,6872470
1213,6212,5798770,6212,6872950
1213,6212,5798770,6212,6873950
1213,6212,5798770,6212,6874760
1213,6212,5798770,6212,6875230
1213,6212,5798770,6212,6876230
1213,6212,5798770,6212,6876780
1213,6212,5798770,6212,6877780
1213,6212,5798770,6212,6878590
1213,6212,5798770,6212,6879060
1213,6212,5798770,6212,6879870
1213,6212,5798770,6212,6880680
1213,6212,5798770,6212,6881330
1213,6212,5798770,6212,6881800
1213,6212,5798770,6212,6882800
1213,6212,5798770,6212,6883800
1213,6212,5798770,6212,6884350
1213,6212,5798770,6212,6885350
1213,6212,5798770,6212,6886350
1213,6212,5798770,6212,6886820
1213,6212,5798770,6212,6887050
1213,6212,5798770,6212,6887520
1213,6212,5798770,6212,6887990
1213,6212,5798770,6212,6887990
1213,6212,5798770,6212,6888990
1213,6212,5798770,6212,6889990
1213,6212,5798770,6212,6890990
1213,6212,5798770,6212,6891990
1213,6212,5798770,6212,6892990
1213,6212,5798770,6212,6893460
1213,6212,5798930,6212,6893620
1213,6212,5798930,6212,6894430
1213,6212,5798930,6212,6895430
1213,6212,5798930,6212,6895430
1213,6212,5798930,6212,6896430
1213,6212,5798930,6212,6897430
1213,6212,5798930,6212,6898430
1213,6212,5798930,6212,6898900
1213,6212,5798930,6212,6899900
1213,6212,5798930,6212,6900550
1213,6212,5798930,6212,6901550
1213,6212,5798930,6212,6901920
1213,6212,5798930,6212,6902380
1213,6212,5798930,6212,6903380
1213,6212,5798930,6212,6904380
1213,6212,5798930,6212,6905380
1213,6212,5798930,6212,6905840
1213,6212,5798930,6212,6906840
1213,6212,5798930,6212,6907310
1213,6212,5798930,6212,6915310
1213,6212,5798930,6212,6915860
1213,6212,5798930,6212,6916330
1213,6212,5798930,6212,6917330
1213,6212,5798930,6212,6917800
1213,6212,5798930,6212,6918020
1213,6212,5798930,6212,6918830
1213,6212,5798930,6212,6919830
1213,6212,5798930,6212,6920830
1213,6212,5798930,6212,6921830
1213,6212,5798930,6212,6922300
1213,6212,5798930,6212,6923300
1213,6212,5798930,6212,6923770
1213,6212,5798930,6212,6924770
1213,6212,5798930,6212,6925770
1213,6212,5798930,6212,6926770
1213,6212,5798930,6212,6927770
1213,6212,5798930,6212,6928580
1213,6212,5798930,6212,6929580
1213,6212,5798930,6212,6930580
1213,6212,5798930,6212,6930900
1213,6212,5798930,6212,6931900
1213,6212,5798930,6212,6932450
1213,6212,5798930,6212,6933450
1213,6212,5798930,6212,6934450
1213,6212,5798930,6212,6934450
1213,6212,5798930,6212,6935260
1213,6212,5798930,6212,6936260
1213,6212,5798930,6212,6936490
1213,6212,5798930,6212,6936490
1213,6212,5798930,6212,6936490
1213,6212,5798930,6212,6937490
1213,6212,5798930,6212,6938490
1213,6212,5798930,6212,6939490
1213,6212,5798930,6212,6940490
1213,6212,5798930,6212,6940490
1213,6212,5798930,6212,6941300
1213,6212,5798930,6212,6942300
1213,6212,5798930,6212,6942300
1213,6212,5798930,6212,6943300
1213,6212,5798930,6212,6944300
1213,6212,5798930,6212,6945300
1213,6212,5798930,6212,6945890
1213,6212,5798930,6212,6946700
1213,6212,5798930,6212,6947700
1213,6212,5798930,6212,6948700
1213,6212,5798930,6212,6948920
1213,6212,5798930,6212,6949920
1213,6212,5798930,6212,6950730
1213,6212,5798930,6212,6951210
1213,6212,5798930,6212,6952210
1213,6212,5798930,6212,6953210
1213,6212,5798930,6212,6954210
1213,6212,5798930,6212,6955210
1213,6212,5798930,6212,6956210
1213,6212,5798930,6212,6956210
1213,6212,5798930,6212,6957210
1213,6212,5798930,6212,6957680
1213,6212,5798930,6212,6958680
1213,6212,5798930,6212,6959680
1213,6212,5798930,6212,6959680
1213,6212,5798930,6212,6960150
1213,6212,5799250,6212,6960470
1213,6212,5799250,6212,6961470
1213,6212,5799250,6212,6962470
1213,6212,5799250,6212,6963470
1213,6212,5799250,6212,6963940
1213,6212,5799250,6212,6964170
1213,6212,5799250,6212,6965170
1213,6212,5799250,6212,6966170
1213,6212,5799250,6212,6967170
1213,6212,5799250,6212,6967640
1213,6212,5799250,6212,6968450
1213,6212,5799250,6212,6969260
1213,6212,5799250,6212,6970260
1213,6212,5799250,6212,6971260
1213,6212,5799250,6212,6972260
1213,6212,5799250,6212,6973260
1213,6212,5799250,6212,6973580
1213,6212,5799250,6212,6974390
1213,6212,5799250,6212,6974940
1213,6212,5799250,6212,6975940
1213,6212,5799250,6212,6976750
1213,6212,5799250,6212,6977070
1213,6212,5799250,6212,6978070
1213,6212,5799250,6212,6978550
1213,6212,5799250,6212,6978550
1213,6212,5799250,6212,6979360
1213,6212,5799250,6212,6980170
1213,6212,5799250,6212,6981170
1213,6212,5799250,6212,6982170
1213,6212,5799250,6212,6983170
1213,6212,5799250,6212,6984170
1213,6212,5799250,6212,6985170
1213,6212,5799250,6212,6986170
1213,6212,5799250,6212,6987170
1213,6212,5799250,6212,6987820
1213,6212,5799250,6212,6988820
1213,6212,5799250,6212,6989470
1213,6212,5799250,6212,6989930
1213,6212,5799250,6212,6990930
1213,6212,5799410,6212,6991090
1213,6212,5799410,6212,6991320
1213,6212,5799410,6212,6991320
1213,6212,5799410,6212,6991790
1213,6212,5799410,6212,6992790
1213,6212,5799410,6212,6993600
1213,6212,5799410,6212,6994600
1213,6212,5799410,6212,6995600
1213,6212,5799410,6212,6996410
1213,6212,5799410,6212,6997410
1213,6212,5799410,6212,6998410
1213,6212,5799410,6212,6998870
1213,6212,5799410,6212,6999870
1213,6212,5799410,6212,7000870
1213,6212,5799410,6212,7001870
1213,6212,5799410,6212,7002870
1213,6212,5799410,6212,7003100
1213,6212,5799410,6212,7004100
1213,6212,5799410,6212,7004320
1213,6212,5799410,6212,7005320
1213,6212,5799410,6212,7006320
1213,6212,5799410,6212,7007320
1213,6212,5799410,6212,7007970
1213,6212,5799410,6212,7008970
1213,6212,5799410,6212,7009970
1213,6212,5799410,6212,7010970
1213,6212,5799410,6212,7011970
1213,6212,5799410,6212,7012440
1213,6212,5799410,6212,7013250
1213,6212,5799410,6212,7014060
1213,6212,5799410,6212,7014530
1213,6212,5799410,6212,7015000
1213,6212,5799410,6212,7015470
1213,6212,5799410,6212,7016060
1213,6212,5799410,6212,7017060
1213,6212,5799410,6212,7018060
1213,6212,5799410,6212,7018530
1213,6212,5799410,6212,7019340
1213,6212,5799410,6212,7020340
1213,6212,5799410,6212,7020890
1213,6212,5799410,6212,7020890
1213,6212,5799410,6212,7021890
1213,6212,5799410,6212,7022700
1213,6212,5799410,6212,7023700
1213,6212,5799410,6212,7024350
1213,6212,5799410,6212,7025160
1213,6212,5799410,6212,7025970
1213,6212,5799410,6212,7026780
1213,6212,5799410,6212,7027780
1213,6212,5799410,6212,7028250
1213,6212,5799410,6212,7029250
1213,6212,5799410,6212,7030250
1213,6212,5799410,6212,7031250
1213,6212,5799410,6212,7032060
1213,6212,5799410,6212,7032290
1213,6212,5799410,6212,7032290
1213,6212,5799410,6212,7033290
1213,6212,5799410,6212,7033290
1213,6212,5799410,6212,7034100
1213,6212,5799410,6212,7035100
1213,6212,5799410,6212,7035570
1213,6212,5799410,6212,7036570
1213,6212,5799410,6212,7037570
1213,6212,5799410,6212,7038380
1213,6212,5799410,6212,7038850
1213,6212,5799410,6212,7042850
1213,6212,5799410,6212,7043850
1213,6212,5799410,6212,7044850
1213,6212,5799410,6212,7045660
1213,6212,5799410,6212,7046660
1213,6212,5799410,6212,7047660
1213,6212,5799410,6212,7048130
1213,6212,5799410,6212,7048360
1213,6212,5799410,6212,7049360
1213,6212,5799410,6212,7050360
1213,6212,5799410,6212,7051360
1213,6212,5799410,6212,7051360
1213,6212,5799410,6212,7052360
1213,6212,5799410,6212,7052820
1213,6212,5799410,6212,7053820
1213,6212,5799410,6212,7054820
1213,6212,5799410,6212,7055820
1213,6212,5799410,6212,7056820
1213,6212,5799570,6212,7056980
1213,6212,5799570,6212,7057630
1213,6212,5799570,6212,7058280
1213,6212,5799570,6212,7058280
1213,6212,5799570,6212,7059280
1213,6212,5799570,6212,7059500
1213,6212,5799570,6212,7060500
1213,6212,5799570,6212,7061150
1213,6212,5799570,6212,7061620
1213,6212,5799570,6212,7062620
1213,6212,5799570,6212,7063430
1213,6212,5799570,6212,7063900
1213,6212,5799570,6212,7064900
1213,6212,5799570,6212,7065900
1213,6212,5799570,6212,7066900
1213,6212,5799570,6212,7067900
1213,6212,5799570,6212,7068550
1213,6212,5799570,6212,7069550
1213,6212,5799570,6212,7069870
1213,6212,5799570,6212,7070870
1213,6212,5799570,6212,7071870
1213,6212,5799570,6212,7072340
1213,6212,5799570,6212,7072990
1213,6212,5799570,6212,7073640
1213,6212,5799570,6212,7074450
1213,6212,5799570,6212,7075260
1213,6212,5799570,6212,7075580
1213,6212,5799570,6212,7076580
1213,6212,5799570,6212,7077580
1213,6212,5799570,6212,7078050
1213,6212,5799570,6212,7078520
1213,6212,5799570,6212,7079520
1213,6212,5799730,6212,7079680
1213,6212,5799730,6212,7080680
1213,6212,5799730,6212,7081680
1213,6212,5799730,6212,7082680
1213,6212,5799730,6212,7083150
1213,6212,5799730,6212,7083150
1213,6212,5799730,6212,7083960
1213,6212,5799730,6212,7084770
1213,6212,5799730,6212,7085770
1213,6212,5799730,6212,7086580
1213,6212,5799730,6212,7087050
1213,6212,5799730,6212,7087860
1213,6212,5799730,6212,7088330
1213,6212,5799730,6212,7089330
1213,6212,5799730,6212,7089880
1213,6212,5799730,6212,7090880
1213,6212,5799730,6212,7091880
1213,6212,5799730,6212,7092880
1213,6212,5799730,6212,7093880
1213,6212,5799730,6212,7094880
1213,6212,5799730,6212,7095880
1213,6212,5799730,6212,7096200
1213,6212,5799730,6212,7096750
1213,6212,5799730,6212,7097220
1213,6212,5799730,6212,7098220
1213,6212,5799730,6212,7098690
1213,6212,5799730,6212,7099690
1213,6212,5799730,6212,7100690
1213,6212,5799890,6212,7100850
1213,6212,5799890,6212,7100850
