ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
745333.12,16.94,3.87,369878.33,8.41
745386.75,16.94,3.88,369802.17,8.41
745225.92,16.94,3.88,369946.66,8.41
745070.54,16.94,3.88,369724.21,8.41
745431.15,16.95,3.89,370410.51,8.42
745466.78,16.96,3.89,370437.3,8.43
745312.38,16.96,3.89,370293.89,8.42
745157.98,16.96,3.89,370225.05,8.43
745192.32,16.96,3.9,370368.57,8.43
745057.22,16.96,3.9,370190.28,8.43
744896.39,16.96,3.9,370143.64,8.43
744741.0,16.96,3.9,370430.35,8.44
744763.45,16.97,3.9,370442.26,8.44
744763.45,16.97,3.9,370442.26,8.44
744799.08,16.97,3.91,370404.54,8.44
744833.42,16.97,3.91,370256.31,8.44
744679.02,16.97,3.91,370548.43,8.45
744679.02,16.97,3.91,370548.43,8.45
744242.13,16.97,3.9,370067.47,8.44
744087.73,16.97,3.9,369842.32,8.43
743952.63,16.97,3.9,369726.01,8.43
743791.8,16.97,3.9,370191.7,8.45
743825.15,16.97,3.91,370080.19,8.44
743658.87,16.97,3.91,369969.77,8.44
743694.5,16.98,3.91,370012.98,8.45
743540.1,16.98,3.91,369842.43,8.44
743385.7,16.98,3.91,369755.55,8.44
743231.31,16.98,3.91,369971.53,8.45
743096.21,16.98,3.91,369936.21,8.45
743392.0,16.99,3.92,369830.22,8.45
743174.64,16.98,3.92,369614.8,8.45
743197.59,16.99,3.92,370268.87,8.46
743020.93,16.99,3.92,369986.28,8.46
743056.56,16.99,3.93,370029.5,8.46
743056.56,16.99,3.93,370029.5,8.46
742902.16,16.99,3.93,369824.64,8.46
742698.59,16.99,3.92,369642.5,8.46
742962.57,17.0,3.93,369854.34,8.46
742674.19,16.99,3.93,369703.59,8.46
742384.69,16.99,3.93,369838.88,8.47
742223.86,16.99,3.93,369641.65,8.46
741849.29,16.99,3.92,369326.73,8.46
741735.84,16.99,3.92,369591.11,8.46
741527.63,16.99,3.92,369286.25,8.46
741527.63,16.99,3.92,369286.25,8.46
741563.26,16.99,3.93,369274.5,8.46
742005.48,17.0,3.94,369117.76,8.46
741851.08,17.0,3.94,369337.23,8.46
741851.08,17.0,3.94,369337.23,8.46
741696.69,17.0,3.94,369188.41,8.46
741561.59,17.0,3.94,369067.07,8.46
741400.76,17.0,3.94,369471.14,8.47
741400.76,17.0,3.94,369471.14,8.47
741434.1,17.01,3.94,369500.82,8.48
741267.82,17.01,3.94,369606.13,8.48
740840.26,17.01,3.95,370075.34,8.5
740705.16,17.01,3.95,369647.39,8.49
740740.79,17.02,3.95,369690.6,8.49
740579.96,17.02,3.95,369774.85,8.5
740613.3,17.02,3.96,369633.01,8.5
740458.91,17.02,3.96,369428.14,8.49
740304.51,17.02,3.96,369589.54,8.5
740150.11,17.02,3.96,369475.28,8.5
739854.18,17.03,3.96,369670.06,8.51
739709.18,17.03,3.96,369370.15,8.5
739709.18,17.03,3.96,369370.15,8.5
739731.64,17.03,3.97,369394.96,8.5
739767.27,17.03,3.97,369421.75,8.51
739462.52,17.03,3.96,369251.4,8.5
739303.79,17.03,3.96,369095.83,8.5
739149.39,17.03,3.96,368895.09,8.5
738994.99,17.03,3.96,368854.83,8.5
738389.28,17.03,3.96,368807.57,8.51
738223.0,17.03,3.96,368736.07,8.51
738694.47,17.04,3.98,368776.58,8.51
738318.63,17.03,3.97,368605.58,8.5
738330.69,17.04,3.97,368680.84,8.51
738330.69,17.04,3.97,368680.84,8.51
738612.14,17.05,3.98,368930.23,8.51
738457.74,17.05,3.98,368792.33,8.51
738492.07,17.05,3.99,368694.19,8.51
738492.07,17.05,3.99,368694.19,8.51
738356.97,17.05,3.99,368595.06,8.51
738356.97,17.05,3.99,368595.06,8.51
737981.13,17.04,3.98,368960.72,8.52
737820.3,17.05,3.98,368675.29,8.52
737664.91,17.05,3.98,368575.42,8.52
737498.64,17.05,3.98,368787.27,8.52
737534.27,17.05,3.99,368737.74,8.52
737815.71,17.06,3.99,368609.4,8.52
737661.31,17.06,3.99,368601.53,8.52
737285.47,17.05,3.99,369009.33,8.53
736995.98,17.05,3.99,368860.45,8.54
737362.03,17.06,4.0,368694.66,8.53
737395.38,17.07,4.0,368523.06,8.53
737077.08,17.06,4.0,369082.35,8.54
737346.65,17.07,4.01,369299.96,8.55
737571.01,17.08,4.01,369363.2,8.55
737416.61,17.08,4.01,369204.85,8.55
737262.22,17.08,4.01,369203.9,8.55
737107.82,17.08,4.01,369168.59,8.55
736972.72,17.08,4.02,369064.7,8.55
737139.24,17.09,4.02,369475.68,8.56
736983.85,17.09,4.02,369246.04,8.56
736817.58,17.09,4.02,369482.81,8.57
736853.21,17.09,4.03,369445.1,8.57
735808.05,17.1,4.03,369112.12,8.58
735510.7,17.09,4.03,368793.96,8.57
735683.65,17.1,4.04,368649.53,8.57
735529.26,17.1,4.04,368941.67,8.58
735252.35,17.1,4.03,368714.91,8.57
735097.95,17.1,4.03,368490.69,8.57
735151.58,17.1,4.04,368378.8,8.57
734990.75,17.1,4.04,368912.68,8.58
734693.39,17.09,4.03,368515.47,8.57
734538.01,17.1,4.03,368363.07,8.57
734699.09,17.1,4.04,368822.81,8.59
734734.72,17.11,4.04,368749.36,8.59
734769.05,17.11,4.05,368637.48,8.58
734614.65,17.11,4.05,368850.63,8.59
733569.49,17.12,4.05,368533.29,8.6
733415.1,17.12,4.05,368334.17,8.6
733715.84,17.13,4.06,368760.91,8.61
733715.84,17.13,4.06,368760.91,8.61
733715.84,17.13,4.06,368760.91,8.61
733555.01,17.13,4.06,368616.12,8.61
733588.35,17.13,4.07,368501.58,8.61
733222.9,17.13,4.06,368864.8,8.62
733258.53,17.13,4.07,368891.58,8.62
732949.74,17.13,4.07,368875.25,8.62
732773.07,17.13,4.07,368620.0,8.62
732618.67,17.13,4.07,368504.46,8.62
732483.57,17.13,4.07,368384.74,8.62
732322.74,17.13,4.07,368555.91,8.62
732167.35,17.13,4.07,368428.95,8.62
731870.0,17.13,4.06,368126.42,8.61
731892.45,17.13,4.07,368144.76,8.62
732255.44,17.14,4.08,368294.59,8.62
732101.04,17.14,4.08,368113.24,8.62
731946.64,17.14,4.08,367938.86,8.62
731792.24,17.14,4.08,368347.72,8.63
731174.65,17.14,4.08,368115.27,8.63
731399.01,17.15,4.09,368178.51,8.63
731244.61,17.15,4.09,367929.32,8.63
730947.26,17.15,4.08,367655.83,8.63
730627.26,17.14,4.08,367335.83,8.62
730627.26,17.14,4.08,367335.83,8.62
730999.75,17.15,4.09,367605.15,8.63
730845.35,17.15,4.09,367476.59,8.62
730710.25,17.15,4.09,367305.62,8.62
730549.42,17.15,4.09,367404.2,8.63
730549.42,17.15,4.09,367404.2,8.63
730482.12,17.16,4.09,368357.96,8.65
730517.75,17.16,4.1,368338.12,8.65
730517.75,17.16,4.1,368338.12,8.65
730363.35,17.16,4.1,368170.76,8.65
730263.37,17.16,4.1,367871.6,8.65
730297.71,17.17,4.1,368070.53,8.65
730143.31,17.17,4.1,367926.07,8.65
730008.21,17.17,4.1,367823.03,8.65
729847.38,17.17,4.1,368109.39,8.66
729847.38,17.17,4.1,368109.39,8.66
729691.99,17.17,4.1,367823.19,8.65
729480.12,17.16,4.1,367590.47,8.65
729313.84,17.16,4.1,367680.58,8.65
729785.32,17.18,4.11,367722.91,8.66
729630.92,17.18,4.11,367566.72,8.65
729476.52,17.18,4.11,367786.98,8.66
729510.85,17.18,4.12,367592.65,8.66
729375.75,17.18,4.12,367464.67,8.66
729214.92,17.18,4.12,367536.32,8.66
729069.93,17.18,4.12,368163.46,8.68
728793.28,17.18,4.12,367596.7,8.67
728793.28,17.18,4.12,367596.7,8.67
728793.28,17.18,4.12,367596.7,8.67
728528.69,17.18,4.11,367607.6,8.67
728564.32,17.18,4.12,367634.38,8.67
728845.76,17.19,4.13,367493.73,8.67
728618.52,17.19,4.12,367692.4,8.67
728464.12,17.19,4.12,367546.36,8.67
728309.72,17.19,4.12,367460.62,8.67
728363.35,17.19,4.13,367377.26,8.67
728202.52,17.19,4.13,367921.77,8.69
728235.86,17.2,4.13,367912.01,8.69
728069.59,17.2,4.13,367804.77,8.69
728293.95,17.21,4.14,367868.01,8.69
728328.28,17.21,4.14,367747.58,8.69
728362.62,17.21,4.15,367630.48,8.69
728208.22,17.21,4.15,367779.69,8.69
728073.12,17.21,4.15,367687.65,8.69
727912.29,17.22,4.15,367565.84,8.69
728192.74,17.22,4.16,368301.31,8.71
728026.47,17.22,4.16,368424.44,8.72
728062.1,17.23,4.16,368451.22,8.72
727907.7,17.23,4.16,368297.91,8.72
727531.86,17.22,4.16,367888.75,8.71
726486.7,17.23,4.17,367555.77,8.72
726659.66,17.24,4.17,367715.14,8.72
726505.26,17.24,4.17,367550.85,8.72
726558.89,17.24,4.18,367475.14,8.72
726398.06,17.24,4.18,367861.29,8.73
726242.67,17.24,4.18,367807.64,8.73
726076.4,17.24,4.18,367864.58,8.74
726076.4,17.24,4.18,367864.58,8.74
726112.03,17.25,4.18,367907.8,8.74
726146.36,17.25,4.19,367794.34,8.74
726427.8,17.26,4.2,367667.47,8.74
726220.45,17.26,4.19,367430.75,8.73
726086.21,17.25,4.19,367680.0,8.74
726120.54,17.26,4.19,367563.39,8.74
725985.44,17.26,4.19,367465.04,8.74
726351.5,17.27,4.2,368060.46,8.75
726196.11,17.27,4.2,367901.07,8.75
725974.51,17.27,4.2,368184.76,8.76
725808.24,17.27,4.2,368070.16,8.76
725489.94,17.26,4.2,367963.79,8.75
725969.64,17.27,4.21,367961.43,8.75
726003.97,17.28,4.21,367823.6,8.75
724958.82,17.29,4.22,367490.62,8.76
724804.42,17.29,4.22,367678.66,8.77
724804.42,17.29,4.22,367678.66,8.77
724650.02,17.29,4.22,367516.61,8.77
724703.65,17.29,4.23,367431.95,8.77
724542.82,17.29,4.23,367759.87,8.78
724542.82,17.29,4.23,367759.87,8.78
724714.79,17.3,4.23,367855.43,8.78
724548.51,17.3,4.23,368444.79,8.8
724772.87,17.31,4.24,368508.04,8.8
724398.81,17.3,4.24,368064.9,8.79
724244.41,17.3,4.24,367845.6,8.79
724090.01,17.3,4.24,368030.19,8.79
723935.61,17.3,4.24,367875.9,8.79
723989.25,17.31,4.24,367780.76,8.79
723989.25,17.31,4.24,367780.76,8.79
723828.41,17.31,4.24,368222.18,8.8
723861.76,17.31,4.25,368276.02,8.81
723695.48,17.31,4.25,368180.85,8.81
723731.11,17.32,4.25,368224.07,8.81
723576.71,17.32,4.25,368053.52,8.81
722531.56,17.32,4.26,367720.54,8.82
722377.16,17.32,4.26,367633.66,8.82
722079.81,17.32,4.25,367408.13,8.81
721925.41,17.32,4.25,367581.42,8.82
721790.31,17.32,4.26,367487.57,8.82
721629.48,17.32,4.26,367422.31,8.82
721673.21,17.32,4.26,367503.2,8.82
721496.55,17.32,4.26,367478.06,8.82
721532.18,17.33,4.26,367425.16,8.82
721377.78,17.33,4.27,367296.4,8.82
721223.38,17.33,4.27,367464.82,8.83
721595.87,17.34,4.28,367366.72,8.83
720550.71,17.35,4.28,367049.38,8.84
720604.35,17.35,4.29,366981.29,8.84
719559.19,17.36,4.3,366648.31,8.85
719398.36,17.36,4.3,366951.78,8.86
718970.79,17.37,4.3,366762.22,8.86
718970.79,17.37,4.3,366762.22,8.86
718815.41,17.37,4.3,366795.95,8.86
718649.13,17.37,4.3,366896.86,8.87
718702.76,17.37,4.31,366849.73,8.87
718541.93,17.37,4.31,366825.78,8.87
718575.28,17.38,4.31,367235.01,8.88
718409.0,17.38,4.31,367110.35,8.88
718633.36,17.39,4.32,367173.59,8.88
718667.69,17.39,4.33,367053.16,8.88
718513.3,17.39,4.33,366919.22,8.88
718358.9,17.39,4.33,367071.29,8.89
718223.8,17.39,4.33,367021.5,8.89
718251.7,17.4,4.33,366854.95,8.89
718061.52,17.39,4.33,366788.96,8.89
717906.13,17.39,4.33,367435.15,8.9
717906.13,17.39,4.33,367435.15,8.9
717739.85,17.39,4.33,367264.53,8.9
717775.48,17.4,4.34,367257.99,8.9
717621.09,17.4,4.34,367077.33,8.9
717466.69,17.4,4.34,367274.98,8.91
717259.98,17.4,4.33,367036.84,8.9
717105.58,17.4,4.33,366910.62,8.9
716970.48,17.4,4.33,366792.03,8.9
716809.65,17.4,4.33,366990.63,8.91
715764.5,17.41,4.34,366657.65,8.92
715609.11,17.41,4.34,366543.21,8.92
715442.83,17.41,4.34,366360.43,8.91
715478.46,17.41,4.35,366387.21,8.92
715478.46,17.41,4.35,366387.21,8.92
715478.46,17.41,4.35,366387.21,8.92
715512.8,17.42,4.35,366271.63,8.92
715358.4,17.42,4.35,366150.73,8.92
715531.35,17.42,4.36,366338.63,8.92
715396.26,17.43,4.36,366165.22,8.92
715396.26,17.43,4.36,366165.22,8.92
715235.42,17.43,4.36,366121.62,8.92
715268.77,17.43,4.37,366151.15,8.92
715268.77,17.43,4.37,366151.15,8.92
715102.49,17.43,4.37,366728.25,8.94
715138.12,17.44,4.37,366744.8,8.94
715490.34,17.45,4.38,366552.75,8.94
715023.73,17.44,4.37,366776.89,8.94
714869.33,17.44,4.37,366651.61,8.94
714714.93,17.44,4.37,366493.94,8.94
714579.83,17.44,4.37,366610.49,8.95
714419.0,17.44,4.37,366504.07,8.95
714452.34,17.44,4.38,366439.09,8.95
714286.07,17.44,4.38,366621.52,8.95
714286.07,17.44,4.38,366621.52,8.95
713988.71,17.44,4.37,366289.12,8.95
714024.34,17.44,4.38,366293.4,8.95
714058.68,17.45,4.38,366178.84,8.95
714431.17,17.46,4.39,366340.24,8.95
714465.5,17.46,4.4,366240.73,8.95
714330.4,17.46,4.4,366113.31,8.95
714169.57,17.46,4.4,366417.97,8.96
713860.04,17.46,4.39,366074.3,8.95
713893.38,17.46,4.4,366019.92,8.95
714254.0,17.47,4.41,367258.8,8.98
714289.63,17.48,4.41,367245.12,8.99
714289.63,17.48,4.41,367245.12,8.99
714135.23,17.48,4.41,367084.31,8.98
714135.23,17.48,4.41,367084.31,8.98
713980.83,17.48,4.41,367239.97,8.99
713483.94,17.47,4.4,366673.51,8.98
712438.79,17.48,4.41,366340.52,8.99
712284.39,17.48,4.41,366240.52,8.99
712676.18,17.49,4.42,366140.05,8.98
712486.0,17.49,4.42,366376.47,8.99
712761.01,17.49,4.43,366274.08,8.99
712932.97,17.5,4.44,366186.55,8.99
712646.01,17.5,4.43,366988.98,9.01
712646.01,17.5,4.43,366988.98,9.01
712646.01,17.5,4.43,366988.98,9.01
712469.34,17.5,4.43,366804.36,9.01
712096.71,17.49,4.42,366451.27,9.0
712321.07,17.5,4.43,366514.51,9.0
712321.07,17.5,4.43,366514.51,9.0
712602.51,17.51,4.44,366373.81,9.0
712636.85,17.51,4.45,366503.95,9.01
712482.45,17.51,4.45,366376.45,9.0
712106.61,17.5,4.44,366249.17,9.0
712407.35,17.51,4.45,366541.28,9.01
712407.35,17.51,4.45,366541.28,9.01
712107.44,17.51,4.44,366246.39,9.0
712135.34,17.51,4.45,366131.9,9.0
711979.95,17.51,4.45,365900.36,9.0
710934.79,17.52,4.46,365567.38,9.01
710548.95,17.51,4.45,366293.42,9.03
710571.41,17.52,4.45,366346.66,9.03
710607.04,17.52,4.46,366389.88,9.03
710641.37,17.53,4.46,366276.43,9.03
710641.37,17.53,4.46,366276.43,9.03
710486.97,17.53,4.46,366136.96,9.03
710332.57,17.53,4.46,366147.02,9.03
710386.2,17.53,4.47,366117.17,9.04
710225.37,17.53,4.47,366670.18,9.05
710080.38,17.53,4.47,366529.42,9.05
709035.22,17.54,4.48,366196.44,9.06
708858.55,17.54,4.48,366059.53,9.06
708894.18,17.55,4.48,366102.75,9.06
709183.85,17.56,4.49,365899.53,9.06
708809.79,17.55,4.49,366131.22,9.07
708655.39,17.55,4.49,365967.69,9.06
708936.83,17.56,4.5,365867.09,9.06
708560.99,17.55,4.49,365824.65,9.06
707515.83,17.56,4.5,365491.67,9.07
707515.83,17.56,4.5,365491.67,9.07
707816.58,17.57,4.51,366178.61,9.09
707816.58,17.57,4.51,366178.61,9.09
708036.93,17.58,4.51,365684.73,9.08
707036.93,17.56,4.49,364684.73,9.06
706661.09,17.55,4.49,364565.33,9.05
706605.3,17.55,4.49,365355.09,9.08
706368.24,17.55,4.49,364993.57,9.07
706403.87,17.56,4.49,364940.67,9.07
706438.2,17.56,4.5,364816.76,9.07
706283.81,17.56,4.5,364986.71,9.08
706129.41,17.56,4.5,364874.32,9.08
706521.2,17.57,4.51,364788.21,9.07
705476.04,17.58,4.52,364455.23,9.08
705159.82,17.58,4.52,364972.78,9.1
705182.28,17.59,4.52,365212.6,9.11
704863.99,17.58,4.52,364857.75,9.1
704899.62,17.59,4.52,364787.75,9.1
704590.82,17.59,4.52,364904.34,9.11
705033.05,17.6,4.54,364747.13,9.11
705033.05,17.6,4.54,364747.13,9.11
704897.95,17.6,4.54,364638.57,9.11
704897.95,17.6,4.54,364638.57,9.11
704897.95,17.6,4.54,364638.57,9.11
704925.85,17.61,4.54,365157.4,9.12
704621.09,17.6,4.54,364827.16,9.11
704476.1,17.6,4.54,364646.8,9.11
704317.37,17.6,4.53,364572.7,9.11
704559.08,17.61,4.54,365361.24,9.13
704594.71,17.61,4.55,365404.46,9.13
704440.31,17.61,4.55,365247.68,9.13
704285.91,17.61,4.55,365375.93,9.14
704131.52,17.61,4.55,365253.58,9.14
704185.15,17.62,4.55,365142.67,9.14
704024.32,17.62,4.55,365486.47,9.15
703910.87,17.62,4.56,365227.76,9.14
703910.87,17.62,4.56,365227.76,9.14
704200.13,17.63,4.57,365731.3,9.16
704424.49,17.64,4.57,365794.55,9.16
704270.09,17.64,4.57,365826.56,9.16
704115.7,17.64,4.58,365662.52,9.16
704150.03,17.64,4.58,365553.35,9.16
704459.0,17.65,4.59,365820.3,9.17
704298.16,17.65,4.59,365697.83,9.17
703253.01,17.66,4.6,365364.85,9.18
703424.97,17.67,4.61,365227.66,9.17
703258.7,17.67,4.61,366237.69,9.2
703294.33,17.68,4.61,366264.47,9.21
702920.26,17.67,4.6,365822.05,9.2
702765.87,17.67,4.61,365604.81,9.19
702611.47,17.67,4.61,365595.22,9.19
702457.07,17.67,4.61,365599.88,9.2
702457.07,17.67,4.61,365599.88,9.2
702118.69,17.66,4.6,365251.47,9.19
702172.32,17.67,4.6,365514.76,9.2
702429.87,17.68,4.61,365233.57,9.19
702274.48,17.68,4.61,365820.1,9.21
702296.94,17.68,4.62,365896.39,9.21
702332.57,17.69,4.62,365810.83,9.21
702614.01,17.7,4.63,365718.52,9.21
702009.29,17.7,4.64,366057.39,9.23
702009.29,17.7,4.64,366057.39,9.23
702009.29,17.7,4.64,366057.39,9.23
702042.63,17.7,4.64,366139.28,9.23
701876.35,17.7,4.64,366114.9,9.24
701876.35,17.7,4.64,366114.9,9.24
702100.72,17.71,4.65,366178.14,9.24
702135.05,17.72,4.65,366057.71,9.24
702135.05,17.72,4.65,366057.71,9.24
701089.89,17.73,4.66,365740.37,9.25
700089.89,17.71,4.64,364740.37,9.23
699935.49,17.71,4.64,364592.37,9.22
699935.49,17.71,4.64,364592.37,9.22
700199.47,17.72,4.65,364801.41,9.23
700064.37,17.72,4.65,364676.83,9.23
699903.54,17.72,4.65,364562.98,9.23
699748.16,17.72,4.65,365294.23,9.25
699589.42,17.72,4.65,365136.57,9.25
699423.15,17.72,4.65,365081.34,9.25
699647.51,17.72,4.66,365144.59,9.25
699681.84,17.73,4.66,365024.16,9.25
699527.45,17.73,4.67,364876.16,9.25
699373.05,17.73,4.67,365053.0,9.25
699237.95,17.73,4.67,364952.06,9.25
699077.12,17.73,4.67,364855.09,9.25
699110.46,17.74,4.67,364809.7,9.26
698893.1,17.73,4.67,364668.01,9.25
699162.67,17.74,4.68,365607.29,9.28
699198.3,17.75,4.68,365634.07,9.28
699232.63,17.75,4.69,365518.5,9.28
699078.23,17.75,4.69,365481.64,9.28
698923.83,17.75,4.69,365405.28,9.28
698788.74,17.75,4.69,365386.99,9.28
698627.9,17.75,4.69,365614.79,9.29
698472.52,17.75,4.69,365476.14,9.29
698175.16,17.75,4.68,365225.13,9.28
698175.16,17.75,4.68,365225.13,9.28
698197.62,17.75,4.69,365364.75,9.29
698233.25,17.76,4.69,365507.59,9.3
698078.85,17.76,4.69,365374.17,9.29
698305.64,17.77,4.7,365160.28,9.29
698339.97,17.77,4.71,365349.44,9.3
698204.88,17.77,4.71,365250.95,9.3
698232.77,17.78,4.71,365115.99,9.3
698232.77,17.78,4.71,365115.99,9.3
698266.12,17.78,4.72,365942.74,9.32
698099.84,17.78,4.72,365949.61,9.32
698324.2,17.79,4.73,366012.85,9.32
698169.81,17.79,4.73,365829.08,9.32
698015.41,17.79,4.73,365739.9,9.32
698049.74,17.8,4.73,365954.49,9.33
697837.87,17.79,4.73,365741.27,9.32
697643.26,17.79,4.72,365558.73,9.32
697889.35,17.8,4.73,365395.69,9.32
697889.35,17.8,4.73,365395.69,9.32
697917.25,17.8,4.74,365310.82,9.32
697761.86,17.8,4.74,366138.96,9.34
696716.7,17.81,4.75,365805.98,9.35
696931.62,17.82,4.76,365998.61,9.36
696967.25,17.83,4.76,365949.07,9.36
696812.85,17.83,4.76,365808.15,9.36
696658.45,17.83,4.76,365832.7,9.36
696504.05,17.83,4.76,365790.42,9.36
696696.31,17.84,4.77,366735.87,9.39
696696.31,17.84,4.77,366735.87,9.39
696556.26,17.84,4.77,366336.36,9.38
696829.43,17.85,4.78,366465.8,9.39
696453.59,17.84,4.78,366059.61,9.38
696489.22,17.85,4.78,366102.83,9.38
696113.37,17.84,4.77,365799.64,9.37
695958.98,17.84,4.77,365565.96,9.37
695804.58,17.84,4.78,365967.35,9.38
695192.08,17.83,4.76,365500.73,9.37
694903.71,17.82,4.76,365234.46,9.37
694749.31,17.82,4.76,365164.73,9.37
694525.54,17.82,4.75,364906.2,9.36
694826.28,17.83,4.76,364676.62,9.36
694852.51,17.83,4.77,366056.42,9.39
693807.35,17.84,4.78,365723.44,9.41
694392.79,17.86,4.8,365629.04,9.41
694428.42,17.87,4.8,365645.6,9.41
694269.69,17.87,4.8,365488.0,9.4
694115.29,17.87,4.8,365318.59,9.4
694115.29,17.87,4.8,365318.59,9.4
694115.29,17.87,4.8,365318.59,9.4
694115.29,17.87,4.8,365318.59,9.4
693960.89,17.87,4.8,365257.22,9.4
694133.85,17.87,4.81,365430.84,9.41
694187.48,17.88,4.81,365348.33,9.41
694462.49,17.89,4.82,365269.01,9.41
694307.1,17.89,4.82,366025.49,9.43
694140.83,17.89,4.82,366007.07,9.43
694176.46,17.89,4.83,366033.86,9.44
694022.06,17.9,4.83,365816.61,9.43
694195.02,17.9,4.84,365803.51,9.43
694229.35,17.91,4.84,366035.84,9.44
694094.25,17.91,4.84,365954.18,9.44
693933.42,17.91,4.84,365786.69,9.44
694196.41,17.92,4.85,366690.74,9.46
694218.87,17.92,4.86,366788.98,9.47
694218.87,17.92,4.86,366788.98,9.47
694443.23,17.93,4.87,366852.22,9.47
694288.83,17.93,4.87,366632.92,9.47
694323.16,17.94,4.87,366804.57,9.48
694168.76,17.94,4.87,366693.39,9.48
694222.4,17.94,4.88,366630.49,9.48
694061.56,17.94,4.88,366989.86,9.49
693906.18,17.94,4.88,366756.34,9.48
693705.7,17.94,4.88,366552.79,9.48
693539.43,17.94,4.88,366817.18,9.49
693956.25,17.95,4.89,366795.08,9.49
693801.85,17.95,4.89,366636.46,9.49
693647.45,17.96,4.89,366849.7,9.5
693493.05,17.96,4.89,366708.68,9.49
693357.96,17.96,4.89,366637.96,9.5
693197.12,17.96,4.89,366557.52,9.5
693230.47,17.96,4.9,367111.11,9.51
693064.19,17.96,4.9,367019.36,9.51
693099.82,17.97,4.9,367035.91,9.52
692945.42,17.97,4.9,366857.71,9.51
692979.76,17.97,4.91,366809.66,9.51
692682.4,17.97,4.9,366610.72,9.51
692528.01,17.97,4.9,366665.42,9.51
692392.91,17.97,4.9,366591.6,9.51
692232.08,17.97,4.91,366874.6,9.52
691856.23,17.96,4.9,366483.05,9.51
692028.2,17.97,4.91,366484.09,9.52
691730.85,17.96,4.9,366087.28,9.51
691730.85,17.96,4.9,366087.28,9.51
691564.57,17.96,4.9,366220.03,9.51
691564.57,17.96,4.9,366220.03,9.51
691445.8,17.97,4.91,366306.35,9.52
691445.8,17.97,4.91,366306.35,9.52
691291.41,17.97,4.91,366108.36,9.52
691325.74,17.98,4.91,366013.9,9.52
691190.64,17.98,4.91,366138.05,9.52
691465.65,17.99,4.92,366085.25,9.52
691465.65,17.99,4.92,366085.25,9.52
690465.65,17.96,4.9,365085.25,9.5
690310.26,17.96,4.9,365492.33,9.51
690143.99,17.97,4.9,365441.51,9.51
690368.35,17.97,4.91,365504.75,9.52
690213.95,17.98,4.91,365278.77,9.51
690248.28,17.98,4.92,365236.32,9.51
689872.44,17.97,4.91,364930.19,9.51
690136.42,17.98,4.92,365132.27,9.51
690136.42,17.98,4.92,365132.27,9.51
690001.32,17.98,4.92,364989.09,9.51
690001.32,17.98,4.92,364989.09,9.51
689840.49,17.98,4.92,364887.83,9.51
689685.1,17.98,4.92,365603.72,9.53
689707.56,17.99,4.92,365758.08,9.54
690179.03,18.0,4.94,365800.4,9.54
690024.63,18.0,4.94,365660.59,9.54
690024.63,18.0,4.94,365660.59,9.54
689870.24,18.0,4.94,365982.72,9.55
689494.39,18.0,4.93,365750.88,9.55
689340.0,18.0,4.93,365614.34,9.55
689236.07,18.0,4.94,365822.76,9.55
689698.2,18.01,4.95,367268.01,9.59
690210.94,18.03,4.97,367253.15,9.59
690682.41,18.04,4.98,367293.66,9.6
690475.05,18.04,4.98,367073.53,9.59
690506.52,18.04,4.98,366825.48,9.59
690130.68,18.04,4.97,366654.48,9.58
690357.47,18.04,4.98,366868.13,9.59
690203.07,18.04,4.98,366717.73,9.59
690048.67,18.05,4.98,366608.98,9.59
689913.58,18.05,4.98,366556.73,9.59
688868.42,18.06,4.99,366223.75,9.6
688868.42,18.06,4.99,366223.75,9.6
688707.59,18.06,4.99,366786.61,9.62
688562.59,18.06,4.99,366668.05,9.62
688598.22,18.06,5.0,366594.6,9.62
688598.22,18.06,5.0,366594.6,9.62
688882.84,18.07,5.01,366893.02,9.63
689164.28,18.08,5.02,366788.59,9.62
688855.49,18.09,5.02,366968.86,9.63
688720.39,18.09,5.02,366825.03,9.63
688748.29,18.09,5.03,366718.75,9.63
688592.9,18.09,5.03,367190.68,9.65
688615.35,18.1,5.03,367413.22,9.66
688239.51,18.09,5.02,367013.06,9.65
688275.14,18.09,5.03,367006.52,9.65
688275.14,18.09,5.03,367006.52,9.65
688275.14,18.09,5.03,367006.52,9.65
687983.95,18.09,5.02,366742.24,9.64
688018.29,18.09,5.03,366628.26,9.64
688052.62,18.1,5.03,366543.6,9.64
687898.22,18.1,5.03,366712.48,9.65
687763.12,18.1,5.03,366621.32,9.65
687602.29,18.1,5.04,367047.11,9.66
687635.63,18.1,5.04,367035.14,9.66
687469.36,18.11,5.04,366943.14,9.66
