ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
943528.1,20.08,6.48,350896.74,7.47
943392.14,20.08,6.49,350896.74,7.47
943547.02,20.09,6.49,350906.66,7.47
943598.71,20.09,6.5,351182.7,7.48
943782.42,20.1,6.5,351217.22,7.48
943834.11,20.1,6.51,351123.19,7.48
943885.81,20.11,6.51,351023.0,7.48
943596.13,20.1,6.51,351746.43,7.49
943862.9,20.11,6.52,351976.83,7.5
943726.94,20.11,6.52,351976.64,7.5
943378.94,20.11,6.52,351689.85,7.5
943562.65,20.12,6.52,351689.85,7.5
943614.34,20.12,6.53,351689.85,7.5
943478.38,20.12,6.53,351720.27,7.5
943188.71,20.12,6.52,351696.38,7.5
943457.53,20.13,6.53,351689.85,7.5
943509.23,20.13,6.54,351689.85,7.5
943560.92,20.14,6.54,352479.33,7.52
943279.19,20.13,6.54,352164.89,7.52
943143.23,20.13,6.54,352291.7,7.52
943007.27,20.13,6.54,352291.5,7.52
942871.31,20.14,6.54,352291.5,7.52
942735.35,20.14,6.54,352303.46,7.53
942599.39,20.14,6.54,352342.76,7.53
942599.39,20.14,6.54,352342.76,7.53
942651.08,20.14,6.55,352321.41,7.53
942702.77,20.15,6.55,352304.35,7.53
942702.77,20.15,6.55,352304.35,7.53
942357.99,20.14,6.55,351974.82,7.52
942541.7,20.15,6.55,351967.06,7.52
942405.74,20.15,6.55,352651.7,7.54
942457.43,20.15,6.56,352651.88,7.54
942457.43,20.15,6.56,352651.88,7.54
942321.47,20.16,6.56,352651.51,7.54
942373.17,20.16,6.56,352651.51,7.54
942237.21,20.16,6.57,352674.99,7.55
942237.21,20.16,6.57,352674.99,7.55
942037.53,20.16,6.56,352429.78,7.54
942037.53,20.16,6.56,352429.78,7.54
941901.57,20.16,6.56,352425.11,7.54
941765.61,20.16,6.57,352410.62,7.54
942034.44,20.17,6.57,353110.87,7.56
941697.12,20.16,6.57,352884.02,7.56
941741.35,20.17,6.57,352966.37,7.56
941743.62,20.17,6.57,352964.32,7.56
941607.66,20.17,6.57,352964.13,7.56
941659.35,20.17,6.58,352964.13,7.56
941711.04,20.18,6.58,352964.13,7.56
941575.08,20.18,6.58,352971.33,7.57
941843.91,20.19,6.59,352964.13,7.57
941499.12,20.18,6.59,353213.49,7.57
941363.16,20.18,6.59,353141.27,7.57
941234.67,20.19,6.59,353640.82,7.58
941278.9,20.19,6.59,353585.8,7.58
941613.43,20.2,6.6,353585.61,7.59
941665.12,20.2,6.61,353585.61,7.59
941529.16,20.21,6.61,353585.61,7.59
941393.2,20.21,6.61,353596.07,7.59
940952.71,20.2,6.6,353585.61,7.59
941287.24,20.21,6.61,353656.78,7.59
941145.56,20.21,6.61,353591.6,7.59
941009.6,20.21,6.61,353585.61,7.59
940720.79,20.2,6.61,353883.6,7.6
940989.61,20.21,6.62,353924.25,7.6
941041.31,20.22,6.62,354200.84,7.61
940934.95,20.21,6.62,354329.53,7.61
940798.99,20.22,6.62,354329.33,7.61
940663.03,20.22,6.62,354329.33,7.62
940846.74,20.22,6.63,354349.72,7.62
941082.51,20.23,6.64,354329.33,7.62
941134.2,20.24,6.64,354329.33,7.62
940998.24,20.24,6.64,354844.29,7.63
940862.28,20.24,6.64,354847.72,7.63
940726.32,20.24,6.64,355061.5,7.64
940436.65,20.24,6.64,354918.61,7.64
940300.69,20.24,6.64,354918.61,7.64
940352.38,20.24,6.65,354918.61,7.64
940352.38,20.24,6.65,354918.61,7.64
940216.42,20.24,6.65,354918.61,7.64
940485.25,20.25,6.66,354918.61,7.64
940536.94,20.26,6.66,354918.61,7.64
940400.98,20.26,6.66,354918.61,7.65
940452.67,20.26,6.67,355629.46,7.66
940457.37,20.26,6.67,355631.46,7.66
940641.08,20.27,6.67,356052.07,7.67
940296.29,20.26,6.67,355682.45,7.67
940565.12,20.27,6.68,355682.26,7.67
940021.28,20.28,6.68,355805.63,7.68
939885.32,20.28,6.68,355707.46,7.67
939550.54,20.27,6.68,355682.26,7.67
939602.23,20.28,6.68,356071.95,7.68
939466.27,20.28,6.68,355913.4,7.68
939466.27,20.28,6.68,355913.4,7.68
939176.59,20.27,6.68,355801.29,7.68
939040.63,20.28,6.68,355801.09,7.68
938904.67,20.28,6.68,355801.09,7.68
939173.5,20.29,6.69,355822.72,7.69
939225.19,20.29,6.69,355816.5,7.69
939089.23,20.29,6.7,355806.31,7.69
938953.27,20.29,6.7,356488.45,7.7
939004.96,20.3,6.7,356413.28,7.7
938902.58,20.3,6.7,356532.07,7.71
938902.58,20.3,6.7,356532.07,7.71
938902.58,20.3,6.7,356569.58,7.71
939086.29,20.31,6.71,356569.39,7.71
938930.99,20.3,6.71,356412.36,7.71
938795.03,20.31,6.71,356412.36,7.71
938795.03,20.31,6.71,356412.36,7.71
938659.07,20.31,6.71,356412.36,7.71
938523.11,20.31,6.71,356629.87,7.72
938251.19,20.31,6.72,356863.0,7.73
938527.48,20.32,6.72,357028.13,7.73
938153.82,20.31,6.72,356737.15,7.72
938198.04,20.32,6.72,356833.06,7.73
938062.08,20.32,6.72,356832.87,7.73
938113.77,20.32,6.73,356832.87,7.73
937772.78,20.32,6.72,356701.22,7.73
937636.82,20.32,6.72,356701.22,7.73
937500.86,20.32,6.73,356719.03,7.73
937364.9,20.32,6.73,356708.4,7.73
937416.59,20.33,6.73,356701.22,7.73
937416.59,20.33,6.73,356701.22,7.73
937685.41,20.34,6.74,357356.41,7.75
937737.1,20.34,6.74,357638.04,7.76
937737.1,20.34,6.74,357638.04,7.76
937445.99,20.34,6.74,357338.01,7.75
937101.21,20.33,6.73,356961.27,7.74
937284.92,20.34,6.74,356961.08,7.75
936995.25,20.33,6.74,356961.08,7.75
936859.29,20.33,6.74,356978.93,7.75
937128.12,20.34,6.75,356971.14,7.75
937128.12,20.34,6.75,356971.14,7.75
937128.12,20.34,6.75,356971.14,7.75
936796.39,20.34,6.74,356613.01,7.74
936848.08,20.34,6.74,356609.63,7.74
936650.7,20.34,6.74,356602.95,7.74
936514.74,20.34,6.74,356760.17,7.75
936296.31,20.34,6.74,356487.43,7.74
936160.35,20.34,6.74,356446.79,7.74
936024.39,20.34,6.74,356383.6,7.74
936076.08,20.34,6.75,356944.64,7.76
935940.12,20.34,6.75,356944.45,7.76
936123.84,20.35,6.76,356944.45,7.76
936175.53,20.36,6.76,356944.45,7.76
936039.57,20.36,6.76,357025.85,7.76
935903.61,20.36,6.76,357060.09,7.77
935767.65,20.36,6.76,357061.92,7.77
935631.69,20.36,6.77,357531.41,7.78
935495.73,20.36,6.77,357399.35,7.78
935359.77,20.36,6.77,357399.15,7.78
935628.6,20.37,6.78,357399.15,7.78
935293.81,20.37,6.77,357439.89,7.78
935345.5,20.37,6.78,357419.56,7.78
935397.19,20.38,6.78,357405.36,7.79
935261.23,20.38,6.78,357399.15,7.79
934941.23,20.37,6.78,357079.15,7.78
934741.56,20.37,6.77,356931.68,7.78
935076.1,20.38,6.78,357367.7,7.79
935076.1,20.38,6.78,357367.7,7.79
934735.6,20.37,6.78,357020.52,7.78
934971.37,20.38,6.79,357898.03,7.8
934971.37,20.38,6.79,357898.03,7.8
934971.37,20.38,6.79,357898.03,7.8
935240.2,20.39,6.79,358238.26,7.81
934905.41,20.38,6.79,357801.16,7.8
934769.45,20.39,6.79,357800.96,7.8
934633.49,20.39,6.79,357800.96,7.8
934685.18,20.39,6.8,357800.96,7.81
934736.88,20.4,6.8,357817.22,7.81
934600.92,20.4,6.8,357806.62,7.81
934652.61,20.4,6.81,357800.96,7.81
934704.3,20.41,6.81,357800.96,7.81
934568.34,20.41,6.81,358550.76,7.83
934568.34,20.41,6.81,358550.76,7.83
934568.34,20.41,6.81,358618.31,7.83
934837.16,20.42,6.82,358618.11,7.83
934502.38,20.41,6.82,358618.11,7.83
934686.09,20.42,6.82,358643.07,7.83
934954.92,20.43,6.83,358629.38,7.84
934610.13,20.42,6.82,358618.11,7.84
934617.18,20.42,6.82,358620.49,7.84
934481.22,20.42,6.83,358620.49,7.84
934345.26,20.42,6.83,359373.69,7.86
934224.23,20.43,6.83,359002.71,7.85
934150.33,20.43,6.83,358923.42,7.85
933942.56,20.43,6.83,359081.15,7.85
933806.6,20.43,6.83,359080.96,7.86
933858.29,20.43,6.84,359080.96,7.86
933722.33,20.44,6.84,359080.96,7.86
933427.48,20.43,6.84,358780.29,7.85
933291.52,20.43,6.84,358788.93,7.86
933475.23,20.44,6.84,358785.23,7.86
933339.27,20.44,6.85,358780.29,7.86
933608.1,20.45,6.85,359527.56,7.87
933472.14,20.45,6.85,359662.43,7.88
933472.14,20.45,6.85,359587.57,7.88
933316.91,20.45,6.85,359432.76,7.87
933368.6,20.45,6.86,359432.94,7.88
933420.29,20.46,6.86,359432.57,7.88
933284.33,20.46,6.86,359432.57,7.88
933148.37,20.46,6.86,359442.13,7.88
932803.59,20.46,6.86,359048.83,7.87
932803.59,20.46,6.86,359131.2,7.88
932855.28,20.46,6.86,359128.73,7.88
932855.28,20.46,6.86,359128.73,7.88
932906.97,20.46,6.87,359150.71,7.88
933175.79,20.47,6.88,359121.64,7.88
933039.83,20.47,6.88,360259.16,7.91
932903.87,20.48,6.88,360258.97,7.91
932767.91,20.48,6.88,360258.97,7.91
932951.63,20.48,6.89,360296.05,7.91
932619.9,20.48,6.88,360114.27,7.91
932671.59,20.48,6.89,360099.53,7.91
932535.63,20.48,6.89,360088.97,7.91
932399.67,20.49,6.89,360077.18,7.91
932451.36,20.49,6.9,360758.02,7.93
932106.58,20.49,6.89,360400.95,7.92
932375.4,20.49,6.9,360753.88,7.93
932185.73,20.49,6.89,360642.11,7.93
932185.73,20.49,6.89,360642.11,7.93
931840.95,20.48,6.89,360251.98,7.92
931704.99,20.49,6.89,360251.79,7.92
931569.03,20.49,6.89,360251.79,7.92
931433.07,20.49,6.89,360269.22,7.93
931701.89,20.5,6.9,360260.01,7.93
931565.93,20.5,6.9,360251.79,7.93
931801.7,20.51,6.91,360537.13,7.93
931665.74,20.51,6.91,360663.56,7.94
931668.01,20.51,6.91,360660.56,7.94
931668.01,20.51,6.91,360660.56,7.94
931719.71,20.51,6.92,360958.18,7.95
931719.71,20.51,6.92,360958.18,7.95
931583.75,20.51,6.92,360957.99,7.95
931586.1,20.51,6.92,360960.34,7.95
931450.14,20.52,6.92,360960.34,7.95
931314.18,20.52,6.92,360973.9,7.95
931178.22,20.52,6.92,360960.34,7.95
930843.43,20.51,6.92,360879.08,7.95
930707.47,20.52,6.92,361142.47,7.96
930571.51,20.52,6.92,361001.31,7.96
930623.2,20.52,6.93,360932.98,7.96
930674.9,20.53,6.93,361255.45,7.97
930726.59,20.53,6.94,361255.63,7.97
930995.41,20.54,6.94,361255.25,7.97
930805.74,20.54,6.94,361176.36,7.97
930805.74,20.54,6.94,361168.28,7.97
930460.95,20.53,6.93,361168.28,7.97
930729.78,20.54,6.94,361203.13,7.97
930579.17,20.54,6.94,361045.11,7.97
930443.21,20.54,6.94,361025.55,7.97
930494.9,20.54,6.95,361021.52,7.97
930494.9,20.54,6.95,361021.52,7.97
930494.9,20.54,6.95,361021.52,7.97
930150.12,20.54,6.94,361010.25,7.97
930201.81,20.54,6.95,361692.22,7.99
930073.32,20.54,6.95,361653.83,7.99
930342.31,20.55,6.96,361828.35,7.99
930394.01,20.56,6.96,361828.53,7.99
930666.04,20.57,6.97,361828.16,8.0
930530.08,20.57,6.97,361828.16,8.0
930530.08,20.57,6.97,361828.16,8.0
930394.12,20.57,6.97,361836.98,8.0
930258.16,20.57,6.97,361830.29,8.0
930122.2,20.57,6.98,361828.16,8.0
930122.2,20.57,6.98,361828.16,8.0
929779.78,20.57,6.97,361768.08,8.0
929779.78,20.57,6.97,361768.08,8.0
929963.49,20.57,6.98,362684.58,8.02
929763.82,20.57,6.97,362531.83,8.02
929815.51,20.57,6.98,362656.5,8.02
929679.55,20.58,6.98,362656.3,8.03
929679.55,20.58,6.98,362656.3,8.03
929731.24,20.58,6.98,362656.3,8.03
929595.28,20.58,6.99,362656.3,8.03
929646.98,20.59,6.99,362689.96,8.03
929511.02,20.59,6.99,362662.46,8.03
929562.71,20.59,7.0,362657.15,8.03
929831.53,20.6,7.01,363414.5,8.05
929883.22,20.61,7.01,363756.61,8.06
929934.92,20.61,7.02,363756.79,8.06
929934.92,20.61,7.02,363756.79,8.06
929798.96,20.61,7.02,363756.42,8.06
929454.17,20.61,7.01,363371.85,8.06
929723.0,20.62,7.02,363371.85,8.06
929378.21,20.61,7.01,363416.09,8.06
929429.9,20.61,7.02,363395.57,8.06
929429.9,20.61,7.02,363395.57,8.06
929698.73,20.62,7.03,363391.74,8.06
929750.42,20.63,7.03,363371.85,8.06
929614.46,20.63,7.03,364306.0,8.08
929798.17,20.64,7.04,364648.27,8.09
929798.17,20.64,7.04,364648.27,8.09
929662.21,20.64,7.04,364648.08,8.09
929526.25,20.64,7.04,364648.08,8.1
929390.29,20.64,7.05,364653.98,8.1
929045.51,20.64,7.04,364302.67,8.09
928909.55,20.64,7.04,364296.77,8.09
929186.01,20.65,7.05,364352.47,8.1
929186.01,20.65,7.05,364352.47,8.1
929050.05,20.65,7.05,364393.34,8.1
929101.74,20.65,7.06,364296.77,8.1
928965.78,20.65,7.06,364921.42,8.11
929234.61,20.66,7.07,364921.22,8.11
929098.65,20.66,7.07,364921.22,8.12
928753.86,20.66,7.06,364945.52,8.12
928617.9,20.66,7.06,364929.93,8.12
928617.9,20.66,7.06,364929.93,8.12
928275.48,20.65,7.06,364555.88,8.11
928459.2,20.66,7.06,364547.17,8.11
928323.24,20.66,7.07,365221.88,8.13
929001.49,20.68,7.09,365979.28,8.15
929475.68,20.69,7.1,366487.17,8.16
929339.72,20.7,7.1,366486.97,8.16
929203.76,20.7,7.1,366486.97,8.16
929255.46,20.7,7.11,366486.97,8.16
928167.78,20.72,7.12,366486.78,8.18
928031.82,20.72,7.12,366486.78,8.18
927895.86,20.72,7.12,366513.73,8.18
927947.55,20.72,7.13,366486.78,8.18
927811.59,20.73,7.13,366486.78,8.19
927811.59,20.73,7.13,366486.78,8.19
927675.63,20.73,7.13,366860.84,8.2
927522.92,20.72,7.13,366709.0,8.19
927758.69,20.73,7.14,366708.81,8.19
927622.73,20.73,7.14,366708.81,8.2
927674.42,20.74,7.14,366710.45,8.2
927858.14,20.75,7.15,366711.88,8.2
927909.83,20.75,7.15,366708.81,8.2
927961.52,20.76,7.16,366708.81,8.2
927961.52,20.76,7.16,366708.81,8.2
928230.34,20.76,7.17,367972.62,8.23
928094.38,20.77,7.17,368261.8,8.24
927749.6,20.76,7.16,367780.07,8.23
927801.29,20.76,7.17,367780.25,8.23
928077.75,20.77,7.18,367779.88,8.23
928129.45,20.78,7.18,367779.88,8.23
927993.49,20.78,7.18,367781.7,8.24
927651.06,20.77,7.18,367779.88,8.24
927515.1,20.78,7.18,367779.88,8.24
927515.1,20.78,7.18,367779.88,8.24
927566.8,20.78,7.18,367779.88,8.24
927618.49,20.79,7.19,368632.11,8.26
927618.49,20.79,7.19,368632.11,8.26
927627.88,20.79,7.19,368659.6,8.26
927491.92,20.79,7.19,368549.04,8.26
927768.38,20.8,7.2,368548.85,8.26
927632.42,20.8,7.2,368548.85,8.26
927496.46,20.8,7.2,368579.59,8.27
927360.5,20.8,7.2,368556.44,8.27
927412.2,20.81,7.21,368548.85,8.27
927069.77,20.8,7.2,368936.23,8.28
927069.77,20.8,7.2,368936.23,8.28
927253.49,20.81,7.21,368898.0,8.28
927514.19,20.82,7.22,368827.19,8.28
927714.24,20.82,7.23,369858.85,8.3
927983.07,20.83,7.24,369858.65,8.3
927847.11,20.83,7.24,369858.65,8.3
927847.11,20.83,7.24,369858.65,8.3
927711.15,20.84,7.24,369898.87,8.31
927711.15,20.84,7.24,369898.87,8.31
927421.47,20.83,7.23,369691.74,8.3
927605.19,20.84,7.24,369651.52,8.3
927447.54,20.83,7.24,369441.18,8.3
927447.54,20.83,7.24,369495.81,8.3
927499.23,20.84,7.24,369516.62,8.3
927363.27,20.84,7.25,369499.51,8.3
927234.78,20.84,7.25,370442.74,8.33
926991.7,20.84,7.24,370361.46,8.33
927129.24,20.85,7.25,370445.81,8.33
926993.28,20.85,7.25,370445.61,8.33
927269.74,20.86,7.26,370445.61,8.33
927219.74,20.85,7.26,370395.61,8.33
926887.32,20.85,7.25,370411.67,8.33
926939.01,20.85,7.26,370395.61,8.33
926803.05,20.86,7.26,370455.2,8.34
927071.88,20.86,7.27,370414.24,8.34
927307.65,20.87,7.28,370395.61,8.34
927017.97,20.87,7.27,370346.69,8.34
926673.19,20.86,7.27,371013.04,8.35
926391.46,20.86,7.26,370696.06,8.35
926582.64,20.86,7.27,370863.86,8.35
926626.86,20.87,7.27,371063.99,8.36
926490.9,20.87,7.27,371063.99,8.36
926354.94,20.87,7.28,371063.99,8.36
926406.64,20.88,7.28,371063.99,8.36
926406.64,20.88,7.28,371063.99,8.36
926458.33,20.88,7.29,371064.86,8.36
926510.02,20.89,7.29,371069.02,8.37
926778.84,20.9,7.3,371063.99,8.37
926830.54,20.9,7.3,371063.99,8.37
926882.23,20.91,7.31,372378.38,8.4
926746.27,20.91,7.31,372378.18,8.4
926610.31,20.91,7.31,372378.18,8.4
926610.31,20.91,7.31,372378.18,8.4
926265.52,20.9,7.31,372017.14,8.4
926317.22,20.91,7.31,372017.14,8.4
926317.22,20.91,7.31,372017.14,8.4
926500.93,20.92,7.32,372098.54,8.4
926762.12,20.92,7.33,372172.26,8.4
926626.16,20.93,7.33,372049.32,8.4
926279.01,20.92,7.32,372017.14,8.4
926279.01,20.92,7.32,372017.14,8.4
926279.01,20.92,7.32,372017.14,8.4
926143.05,20.92,7.33,372647.1,8.42
926194.74,20.93,7.33,372741.48,8.42
926378.45,20.93,7.34,372741.28,8.42
926430.15,20.94,7.34,372741.28,8.42
926294.19,20.94,7.34,372741.28,8.43
926158.23,20.94,7.35,372822.69,8.43
926341.94,20.95,7.35,372785.27,8.43
926525.65,20.96,7.36,372741.28,8.43
926397.16,20.96,7.36,374058.89,8.46
926253.73,20.96,7.36,373923.64,8.46
925964.06,20.95,7.36,373817.66,8.46
925828.1,20.96,7.36,373817.46,8.46
925692.14,20.96,7.36,373817.46,8.46
925743.83,20.96,7.37,373817.46,8.46
925607.87,20.96,7.37,373833.39,8.47
925659.56,20.97,7.37,373823.61,8.47
925711.26,20.97,7.38,373818.31,8.47
925980.08,20.98,7.39,374575.66,8.49
925980.08,20.98,7.39,374575.66,8.49
925844.12,20.98,7.39,374736.97,8.49
925708.16,20.99,7.39,374736.78,8.5
925508.49,20.98,7.39,374501.4,8.49
925163.7,20.98,7.38,374141.97,8.48
925347.42,20.98,7.39,374141.97,8.48
925399.11,20.99,7.39,374141.97,8.49
925450.8,20.99,7.4,374187.12,8.49
925314.84,21.0,7.4,374187.59,8.49
925178.88,21.0,7.4,374146.62,8.49
925362.59,21.01,7.41,375247.25,8.52
925170.49,21.0,7.41,374998.31,8.51
925446.95,21.01,7.41,375393.25,8.52
925310.99,21.01,7.42,375393.05,8.52
925362.68,21.02,7.42,375393.05,8.53
925226.72,21.02,7.42,375393.05,8.53
925278.42,21.02,7.43,375422.85,8.53
925112.95,21.02,7.43,375039.17,8.52
924784.95,21.02,7.42,374725.1,8.52
924648.99,21.02,7.42,374718.58,8.52
924513.03,21.02,7.42,374695.89,8.52
924748.8,21.03,7.43,375405.89,8.54
924612.84,21.03,7.43,375401.89,8.54
924476.88,21.03,7.43,375401.7,8.54
924340.92,21.03,7.44,375401.7,8.54
924392.62,21.04,7.44,375484.13,8.55
924392.62,21.04,7.44,375484.13,8.55
924051.01,21.03,7.44,375287.58,8.54
923915.05,21.03,7.44,375214.89,8.54
923779.09,21.04,7.44,375206.84,8.54
924047.92,21.04,7.45,375742.4,8.56
924283.69,21.05,7.46,375522.1,8.55
924147.73,21.05,7.46,376219.84,8.57
923807.38,21.05,7.45,375810.68,8.56
923859.07,21.05,7.46,375810.86,8.56
923700.66,21.05,7.45,375652.95,8.56
923564.7,21.05,7.46,375652.58,8.56
923428.74,21.05,7.46,375673.43,8.57
923097.01,21.05,7.45,375273.39,8.56
922961.05,21.05,7.45,375263.0,8.56
922825.09,21.05,7.46,375253.35,8.56
922689.13,21.05,7.46,375566.65,8.57
922961.17,21.06,7.47,375366.69,8.57
923012.86,21.07,7.47,375892.22,8.58
923281.68,21.08,7.48,375892.03,8.58
923145.72,21.08,7.48,375892.03,8.58
923145.72,21.08,7.48,375892.03,8.58
922951.77,21.07,7.48,375667.31,8.58
923003.46,21.08,7.48,375667.31,8.58
923055.15,21.08,7.49,375682.05,8.58
923106.84,21.09,7.49,375675.95,8.58
922970.88,21.09,7.49,375667.31,8.58
922834.92,21.09,7.5,376408.15,8.6
922698.96,21.09,7.5,376525.95,8.61
922541.31,21.09,7.5,376415.54,8.61
922405.35,21.09,7.5,376415.34,8.61
922269.39,21.09,7.5,376415.34,8.61
922321.08,21.1,7.5,376436.2,8.61
922185.12,21.1,7.51,376424.54,8.61
922049.16,21.1,7.51,376417.67,8.62
921913.2,21.1,7.51,376790.35,8.63
921964.9,21.11,7.51,376866.5,8.63
921828.94,21.11,7.52,376761.22,8.63
921692.98,21.11,7.52,376761.02,8.63
921499.02,21.11,7.51,376606.98,8.63
921499.02,21.11,7.51,376606.98,8.63
921550.71,21.12,7.52,376606.98,8.63
921550.71,21.12,7.52,376582.66,8.63
921786.48,21.12,7.53,376601.61,8.63
921838.18,21.13,7.53,376592.82,8.63
921702.22,21.13,7.53,376587.95,8.63
921357.43,21.12,7.53,376265.86,8.63
921221.47,21.13,7.53,376260.58,8.63
921085.51,21.13,7.53,377054.73,8.65
921085.51,21.13,7.53,377083.28,8.65
920949.55,21.13,7.53,376992.15,8.65
920813.59,21.13,7.54,376992.15,8.65
920813.59,21.13,7.54,376992.15,8.65
920677.63,21.13,7.54,376992.15,8.65
920946.46,21.14,7.55,376992.15,8.65
920810.5,21.14,7.55,376992.15,8.66
920862.19,21.15,7.55,376992.15,8.66
920726.23,21.15,7.55,376992.15,8.66
920590.27,21.15,7.56,377433.58,8.67
920773.98,21.16,7.56,377813.34,8.68
920638.02,21.16,7.57,377813.15,8.68
920502.06,21.16,7.57,377813.15,8.69
920167.28,21.16,7.56,377559.17,8.68
920218.97,21.16,7.57,377584.19,8.68
920487.79,21.17,7.58,377575.78,8.68
920539.49,21.18,7.58,377567.59,8.69
920403.53,21.18,7.58,377559.17,8.69
920058.74,21.17,7.58,378176.9,8.7
920058.74,21.17,7.58,378176.9,8.7
920249.92,21.18,7.58,378249.79,8.71
920110.28,21.18,7.59,378289.26,8.71
920161.97,21.19,7.59,378289.44,8.71
920026.01,21.19,7.59,378289.06,8.71
920026.01,21.19,7.59,378289.06,8.71
919836.34,21.19,7.59,378102.45,8.71
919700.38,21.19,7.59,378105.99,8.71
919969.2,21.2,7.6,378103.27,8.71
920020.9,21.2,7.6,378102.45,8.71
919865.67,21.2,7.6,377947.72,8.71
919865.67,21.2,7.6,377947.72,8.71
919729.71,21.2,7.6,377947.72,8.71
919593.75,21.2,7.61,378577.73,8.73
919248.96,21.2,7.6,378312.7,8.72
919517.79,21.2,7.61,378592.89,8.73
919569.48,21.21,7.61,378592.89,8.73
919621.17,21.21,7.62,378592.89,8.73
919485.21,21.22,7.62,378592.89,8.74
919536.9,21.22,7.63,378592.89,8.74
919588.59,21.23,7.63,378654.82,8.74
919452.63,21.23,7.63,378592.89,8.74
919316.67,21.23,7.63,379373.91,8.76
919180.71,21.23,7.64,379240.16,8.76
919364.43,21.24,7.64,379239.97,8.76
919228.47,21.24,7.64,379239.97,8.76
918893.68,21.24,7.64,379101.62,8.76
919077.4,21.24,7.65,379166.98,8.76
918941.44,21.24,7.65,379119.05,8.76
919210.26,21.25,7.66,379102.67,8.77
919261.95,21.26,7.66,379104.66,8.77
919261.95,21.26,7.66,379104.66,8.77
919125.99,21.26,7.66,380283.71,8.8
918990.03,21.26,7.67,380297.34,8.8
918701.27,21.26,7.66,380037.25,8.79
918701.27,21.26,7.66,380037.25,8.79
918565.31,21.26,7.66,380037.05,8.8
918429.35,21.26,7.66,380037.05,8.8
918095.69,21.25,7.66,379723.08,8.79
918331.46,21.26,7.67,379743.77,8.79
918383.15,21.27,7.67,379738.12,8.79
918566.86,21.28,7.68,379731.8,8.8
918843.33,21.28,7.69,380263.9,8.81
918500.91,21.28,7.68,379965.98,8.8
918364.95,21.28,7.68,379798.5,8.8
918633.77,21.29,7.69,381137.25,8.83
918633.77,21.29,7.69,381137.25,8.83
918497.81,21.29,7.7,381137.25,8.83
918361.85,21.29,7.7,381137.25,8.84
918027.07,21.29,7.69,380685.37,8.83
917891.11,21.29,7.69,380685.9,8.83
917755.15,21.29,7.7,380685.37,8.83
917806.84,21.3,7.7,380685.37,8.83
918075.66,21.3,7.71,380685.37,8.83
917926.61,21.3,7.71,380593.08,8.83
917790.65,21.3,7.71,381058.04,8.85
917654.69,21.31,7.71,381071.97,8.85
917926.72,21.32,7.72,381071.77,8.85
917819.07,21.31,7.72,380964.35,8.85
917870.76,21.32,7.72,380964.35,8.85
917922.46,21.32,7.73,380964.35,8.85
917922.46,21.32,7.73,380964.35,8.85
917577.67,21.32,7.72,380731.38,8.85
917846.5,21.33,7.73,380746.73,8.85
917501.71,21.32,7.72,380740.16,8.85
917365.75,21.32,7.73,380731.38,8.85
917101.18,21.32,7.72,380487.97,8.84
916965.22,21.32,7.72,381062.69,8.86
916829.26,21.32,7.73,381025.81,8.86
916561.14,21.32,7.72,380774.06,8.86
916612.84,21.32,7.73,381068.57,8.86
916664.53,21.33,7.73,381068.75,8.87
916528.57,21.33,7.73,381068.38,8.87
916392.61,21.33,7.73,381068.38,8.87
916576.32,21.34,7.74,381068.38,8.87
916576.32,21.34,7.74,381068.38,8.87
916628.01,21.34,7.75,381119.87,8.87
916628.01,21.34,7.75,381119.87,8.87
916811.73,21.35,7.76,381101.67,8.88
916814.07,21.35,7.76,381111.8,8.88
916678.12,21.35,7.76,381237.57,8.88
916344.3,21.35,7.75,380922.04,8.87
916054.63,21.34,7.75,381589.9,8.89
915944.63,21.34,7.74,381481.23,8.89
915996.32,21.35,7.75,381555.42,8.89
916268.35,21.35,7.76,381555.22,8.89
916132.39,21.36,7.76,381555.22,8.89
916316.11,21.36,7.77,381561.74,8.9
916158.46,21.36,7.76,381373.74,8.89
916022.5,21.36,7.77,381373.92,8.89
915886.54,21.36,7.77,381367.23,8.9
915596.54,21.36,7.76,381077.23,8.89
915460.58,21.36,7.76,381706.71,8.91
915644.29,21.37,7.77,381875.44,8.91
915508.33,21.37,7.77,382038.3,8.92
915372.37,21.37,7.78,382038.11,8.92
915236.41,21.37,7.78,382038.11,8.92
915512.87,21.38,7.79,382064.71,8.92
915223.2,21.38,7.78,381723.68,8.92
914880.78,21.37,7.78,381714.43,8.92
915149.6,21.38,7.78,381699.73,8.92
914804.82,21.37,7.78,382187.11,8.93
915081.28,21.38,7.79,381939.49,8.93
