ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1171,5876,5387580,6212,6029370
1171,5876,5387900,6212,6029690
1171,5876,5387900,6212,6030690
1172,5884,5388900,6212,6031690
1172,5884,5388900,6212,6032690
1172,5884,5389900,6212,6033690
1172,5884,5390900,6212,6034690
1172,5884,5390900,6212,6035690
1172,5884,5391900,6212,6036690
1172,5884,5392900,6212,6037690
1172,5884,5393900,6212,6038690
1172,5884,5394900,6212,6039690
1172,5884,5395900,6212,6040690
1172,5884,5396710,6212,6041500
1172,5884,5396710,6212,6041500
1172,5884,5397710,6212,6042500
1172,5884,5398520,6212,6043310
1173,5892,5399520,6212,6044310
1173,5892,5400520,6212,6045310
1174,5900,5401330,6212,6046120
1174,5900,5402330,6212,6047120
1174,5900,5402330,6212,6047120
1175,5908,5410330,6212,6055120
1175,5908,5410330,6212,6055120
1175,5908,5411330,6212,6056120
1175,5908,5412330,6212,6057120
1175,5908,5412330,6212,6058120
1175,5908,5413330,6212,6059120
1175,5908,5413330,6212,6060120
1175,5908,5414330,6212,6061120
1176,5916,5415330,6212,6062120
1176,5916,5415800,6212,6062590
1176,5916,5416610,6212,6063400
1176,5916,5417610,6212,6064400
1176,5916,5417930,6212,6064720
1176,5916,5418930,6212,6065720
1176,5916,5419740,6212,6066530
1176,5916,5420740,6212,6067530
1176,5916,5421550,6212,6068340
1176,5916,5421550,6212,6068340
1176,5916,5421550,6212,6068340
1176,5916,5422550,6212,6069340
1176,5916,5423020,6212,6069810
1176,5916,5423670,6212,6070460
1176,5916,5424130,6212,6070920
1176,5916,5424450,6212,6071240
1176,5916,5424450,6212,6071240
1176,5916,5425450,6212,6072240
1176,5916,5425920,6212,6072710
1176,5916,5426730,6212,6073520
1176,5916,5427730,6212,6074520
1177,5924,5428320,6212,6075110
1178,5932,5429320,6212,6076110
1178,5932,5429320,6212,6076110
1178,5932,5430320,6212,6077110
1178,5932,5431320,6212,6078110
1178,5932,5431790,6212,6078580
1178,5932,5432790,6212,6079580
1178,5932,5433380,6212,6080170
1178,5932,5433850,6212,6080640
1178,5932,5434850,6212,6081640
1178,5932,5435660,6212,6082450
1178,5932,5436660,6212,6083450
1178,5932,5437660,6212,6084450
1178,5932,5438130,6212,6084920
1178,5932,5438940,6212,6085730
1178,5932,5439310,6212,6086100
1178,5932,5439780,6212,6086570
1178,5932,5440010,6212,6086800
1178,5932,5441010,6212,6087800
1178,5932,5441480,6212,6088270
1178,5932,5441480,6212,6089270
1178,5932,5442480,6212,6090270
1178,5932,5442480,6212,6091080
1178,5932,5442800,6212,6091400
1179,5940,5443800,6212,6092400
1179,5940,5444800,6212,6093400
1179,5940,5445270,6212,6093870
1179,5940,5446270,6212,6094870
1179,5940,5446270,6212,6095340
1179,5940,5446590,6212,6095660
1179,5940,5447400,6212,6096470
1180,5948,5447630,6212,6096700
1180,5948,5448630,6212,6097700
1180,5948,5449090,6212,6098160
1180,5948,5449090,6212,6098160
1180,5948,5450090,6212,6099160
1180,5948,5451090,6212,6100160
1180,5948,5451560,6212,6100630
1180,5948,5451560,6212,6101100
1180,5948,5452560,6212,6102100
1181,5956,5453560,6212,6103100
1181,5956,5453720,6212,6103260
1181,5956,5453720,6212,6103260
1181,5956,5454720,6212,6104260
1181,5956,5454720,6212,6105260
1181,5956,5455720,6212,6106260
1181,5956,5456530,6212,6107070
1181,5956,5457530,6212,6108070
1181,5956,5458180,6212,6108720
1181,5956,5458180,6212,6109040
1181,5956,5459180,6212,6110040
1181,5956,5459500,6212,6110360
1181,5956,5459730,6212,6110590
1181,5956,5460380,6212,6111240
1181,5956,5460610,6212,6111470
1181,5956,5461610,6212,6112470
1181,5956,5461610,6212,6112470
1181,5956,5462610,6212,6113470
1181,5956,5463610,6212,6114470
1181,5956,5463610,6212,6115280
1181,5956,5464610,6212,6116280
1182,5964,5465610,6212,6117280
1182,5964,5466420,6212,6118090
1182,5964,5466420,6212,6118090
1182,5964,5466420,6212,6118090
1182,5964,5467070,6212,6118740
1182,5964,5467540,6212,6119210
1182,5964,5468540,6212,6120210
1182,5964,5469540,6212,6121210
1182,5964,5470540,6212,6122210
1182,5964,5471350,6212,6123020
1182,5964,5471350,6212,6123390
1182,5964,5471670,6212,6123710
1182,5964,5472670,6212,6124710
1183,5972,5473130,6212,6125170
1183,5972,5473130,6212,6126170
1183,5972,5474130,6212,6127170
1183,5972,5475130,6212,6128170
1183,5972,5475130,6212,6128760
1183,5972,5476130,6212,6129760
1184,5980,5477130,6212,6130760
1184,5980,5478130,6212,6131760
1184,5980,5479130,6212,6132760
1184,5980,5480130,6212,6133760
1184,5980,5480130,6212,6133760
1184,5980,5481130,6212,6134760
1184,5980,5481500,6212,6135130
1184,5980,5482500,6212,6136130
1184,5980,5483500,6212,6137130
1184,5980,5483500,6212,6138130
1184,5980,5483500,6212,6138450
1185,5988,5484500,6212,6139450
1185,5988,5484500,6212,6140450
1185,5988,5485310,6212,6141260
1185,5988,5485310,6212,6141260
1185,5988,5485310,6212,6142260
1185,5988,5485310,6212,6143260
1185,5988,5485310,6212,6144260
1185,5988,5486310,6212,6145260
1185,5988,5487310,6212,6146260
1185,5988,5487310,6212,6147260
1185,5988,5487310,6212,6148260
1185,5988,5487960,6212,6148910
1185,5988,5488610,6212,6149560
1185,5988,5489610,6212,6150560
1186,5996,5497610,6212,6158560
1186,5996,5498070,6212,6159020
1186,5996,5498880,6212,6159830
1186,5996,5499690,6212,6160640
1186,5996,5500690,6212,6161640
1186,5996,5500690,6212,6161640
1186,5996,5501500,6212,6162450
1186,5996,5502500,6212,6163450
1186,5996,5503500,6212,6164450
1186,5996,5503500,6212,6165450
1186,5996,5504500,6212,6166450
1186,5996,5505500,6212,6167450
1187,6004,5506500,6212,6168450
1187,6004,5506970,6212,6168920
1187,6004,5506970,6212,6169920
1187,6004,5507290,6212,6170240
1187,6004,5507610,6212,6170560
1188,6012,5508200,6212,6171150
1188,6012,5508200,6212,6171960
1188,6012,5508200,6212,6172960
1188,6012,5509200,6212,6173960
1188,6012,5509200,6212,6174960
1188,6012,5510200,6212,6175960
1188,6012,5510200,6212,6175960
1188,6012,5510200,6212,6175960
1188,6012,5510200,6212,6176960
1188,6012,5511010,6212,6177770
1188,6012,5511010,6212,6178000
1188,6012,5511820,6212,6178810
1188,6012,5512040,6212,6179030
1188,6012,5512200,6212,6179190
1188,6012,5512200,6212,6179660
1188,6012,5513010,6212,6180470
1188,6012,5514010,6212,6181470
1188,6012,5514010,6212,6181470
1188,6012,5515010,6212,6182470
1188,6012,5515010,6212,6182470
1188,6012,5516010,6212,6183470
1188,6012,5517010,6212,6184470
1188,6012,5518010,6212,6185470
1188,6012,5518820,6212,6186280
1188,6012,5518820,6212,6187280
1189,6020,5519820,6212,6188280
1189,6020,5520820,6212,6189280
1189,6020,5521820,6212,6190280
1189,6020,5522040,6212,6190500
1189,6020,5522040,6212,6191500
1189,6020,5523040,6212,6192500
1189,6020,5523510,6212,6192970
1189,6020,5524510,6212,6193970
1189,6020,5524740,6212,6194200
1189,6020,5524740,6212,6194200
1189,6020,5524740,6212,6194200
1189,6020,5525740,6212,6195200
1189,6020,5526740,6212,6196200
1189,6020,5527210,6212,6196670
1189,6020,5528020,6212,6197480
1189,6020,5528020,6212,6197480
1189,6020,5528020,6212,6197480
1189,6020,5528490,6212,6197950
1189,6020,5529490,6212,6198950
1189,6020,5529490,6212,6199760
1190,6028,5530490,6212,6200760
1190,6028,5531490,6212,6201760
1190,6028,5532490,6212,6202760
1190,6028,5532490,6212,6202760
1190,6028,5533490,6212,6203760
1190,6028,5534490,6212,6204760
1190,6028,5535490,6212,6205760
1191,6036,5536300,6212,6206570
1191,6036,5537300,6212,6207570
1191,6036,5537530,6212,6207800
1191,6036,5538530,6212,6208800
1192,6044,5539530,6212,6209800
1192,6044,5539530,6212,6210120
1192,6044,5540340,6212,6210930
1192,6044,5541150,6212,6211740
1192,6044,5542150,6212,6212740
1192,6044,5542960,6212,6213550
1192,6044,5543230,6212,6213820
1192,6044,5543230,6212,6213820
1192,6044,5543880,6212,6214470
1192,6044,5544690,6212,6215280
1192,6044,5544690,6212,6215280
1192,6044,5545690,6212,6216280
1192,6044,5546690,6212,6217280
1192,6044,5547690,6212,6218280
1192,6044,5548690,6212,6219280
1193,6052,5549690,6212,6220280
1193,6052,5549850,6212,6220440
1193,6052,5550850,6212,6221440
1193,6052,5550850,6212,6222440
1193,6052,5550850,6212,6223440
1193,6052,5551850,6212,6224440
1193,6052,5552850,6212,6225440
1193,6052,5553850,6212,6226440
1193,6052,5554850,6212,6227440
1193,6052,5555660,6212,6228250
1193,6052,5556470,6212,6229060
1194,6060,5557120,6212,6229710
1194,6060,5558120,6212,6230710
1194,6060,5558930,6212,6231520
1194,6060,5559930,6212,6232520
1194,6060,5559930,6212,6232520
1194,6060,5560150,6212,6232740
1194,6060,5561150,6212,6233740
1194,6060,5561700,6212,6234290
1194,6060,5562170,6212,6234760
1194,6060,5562170,6212,6235760
1195,6068,5563170,6212,6236760
1195,6068,5564170,6212,6237760
1195,6068,5565170,6212,6238760
1195,6068,5565490,6212,6239080
1195,6068,5565960,6212,6239550
1195,6068,5566960,6212,6240550
1195,6068,5566960,6212,6241550
1195,6068,5566960,6212,6241550
1195,6068,5567960,6212,6242550
1195,6068,5567960,6212,6243550
1195,6068,5568960,6212,6244550
1195,6068,5569960,6212,6245550
1196,6076,5570960,6212,6246550
1196,6076,5571430,6212,6247020
1196,6076,5571540,6212,6247130
1196,6076,5572540,6212,6248130
1196,6076,5573350,6212,6248940
1196,6076,5574160,6212,6249750
1196,6076,5574390,6212,6249980
1196,6076,5575040,6212,6250630
1197,6084,5575590,6212,6251180
1197,6084,5575590,6212,6251180
1197,6084,5575590,6212,6251180
1197,6084,5576590,6212,6252180
1197,6084,5576590,6212,6252650
1197,6084,5577590,6212,6253650
1197,6084,5577590,6212,6253650
1197,6084,5577590,6212,6253650
1197,6084,5578590,6212,6254650
1197,6084,5579400,6212,6255460
1197,6084,5580400,6212,6256460
1197,6084,5581210,6212,6257270
1197,6084,5582210,6212,6258270
1197,6084,5582210,6212,6259270
1197,6084,5582680,6212,6259740
1197,6084,5582680,6212,6260740
1197,6084,5583490,6212,6261550
1197,6084,5583960,6212,6262020
1197,6084,5584960,6212,6263020
1197,6084,5584960,6212,6263020
1197,6084,5585190,6212,6263250
1197,6084,5585660,6212,6263720
1197,6084,5586470,6212,6264530
1198,6092,5587470,6212,6265530
1198,6092,5587470,6212,6265530
1198,6092,5588470,6212,6266530
1198,6092,5589470,6212,6267530
1198,6092,5590120,6212,6268180
1198,6092,5590590,6212,6268650
1198,6092,5590960,6212,6269020
1198,6092,5591960,6212,6270020
1198,6092,5592960,6212,6271020
1198,6092,5593960,6212,6272020
1198,6092,5593960,6212,6273020
1198,6092,5594960,6212,6274020
1198,6092,5595330,6212,6274390
1199,6100,5595980,6212,6275040
1199,6100,5596450,6212,6275510
1199,6100,5596450,6212,6276510
1199,6100,5596450,6212,6277320
1200,6108,5597450,6212,6278320
1200,6108,5597920,6212,6278790
1200,6108,5597920,6212,6279790
1200,6108,5598920,6212,6280790
1200,6108,5599920,6212,6281790
1200,6108,5599920,6212,6281790
1200,6108,5600920,6212,6282790
1200,6108,5601920,6212,6283790
1200,6108,5602920,6212,6284790
1200,6108,5602920,6212,6285260
1200,6108,5602920,6212,6286070
1200,6108,5602920,6212,6287070
1200,6108,5603080,6212,6287230
1200,6108,5604080,6212,6288230
1201,6116,5605080,6212,6289230
1201,6116,5605080,6212,6289230
1201,6116,5605080,6212,6289690
1201,6116,5606080,6212,6290690
1201,6116,5606890,6212,6291500
1201,6116,5607890,6212,6292500
1201,6116,5608890,6212,6293500
1201,6116,5609360,6212,6293970
1201,6116,5609830,6212,6294440
1201,6116,5609830,6212,6295250
1201,6116,5610830,6212,6296250
1201,6116,5611300,6212,6296720
1201,6116,5612300,6212,6297720
1201,6116,5612300,6212,6298720
1201,6116,5613300,6212,6299720
1201,6116,5614110,6212,6300530
1201,6116,5615110,6212,6301530
1201,6116,5615110,6212,6302530
1202,6124,5616110,6212,6303530
1202,6124,5617110,6212,6304530
1202,6124,5617110,6212,6304530
1202,6124,5617760,6212,6305180
1202,6124,5617760,6212,6305650
1202,6124,5618570,6212,6306460
1202,6124,5619570,6212,6307460
1202,6124,5620040,6212,6307930
1202,6124,5620040,6212,6308250
1202,6124,5621040,6212,6309250
1202,6124,5621510,6212,6309720
1202,6124,5622510,6212,6310720
1203,6132,5623320,6212,6311530
1203,6132,5624320,6212,6312530
1203,6132,5625130,6212,6313340
1203,6132,5625600,6212,6313810
1203,6132,5626600,6212,6314810
1203,6132,5627070,6212,6315280
1203,6132,5628070,6212,6316280
1204,6140,5629070,6212,6317280
1204,6140,5629070,6212,6317280
1204,6140,5630070,6212,6318280
1204,6140,5630070,6212,6319280
1204,6140,5630070,6212,6320090
1204,6140,5631070,6212,6321090
1204,6140,5631540,6212,6321560
1204,6140,5632350,6212,6322370
1204,6140,5633350,6212,6323370
1204,6140,5633350,6212,6323370
1204,6140,5634350,6212,6324370
1204,6140,5634350,6212,6324370
1204,6140,5634350,6212,6324370
1204,6140,5634580,6212,6324600
1204,6140,5635050,6212,6325070
1204,6140,5636050,6212,6326070
1204,6140,5636050,6212,6326880
1204,6140,5637050,6212,6327880
1204,6140,5637860,6212,6328690
1204,6140,5638860,6212,6329690
1204,6140,5639510,6212,6330340
1205,6148,5640510,6212,6331340
1205,6148,5640510,6212,6331340
1205,6148,5641320,6212,6332150
1205,6148,5641320,6212,6333150
1205,6148,5642320,6212,6334150
1205,6148,5643320,6212,6335150
1205,6148,5644320,6212,6336150
1206,6156,5645130,6212,6336960
1206,6156,5645450,6212,6337280
1206,6156,5645450,6212,6338090
1206,6156,5646100,6212,6338740
1206,6156,5646470,6212,6339110
1206,6156,5646630,6212,6339270
1206,6156,5647090,6212,6339730
1206,6156,5648090,6212,6340730
1206,6156,5648090,6212,6340730
1206,6156,5648900,6212,6341540
1206,6156,5649900,6212,6342540
1206,6156,5650900,6212,6343540
1206,6156,5650900,6212,6344540
1206,6156,5651900,6212,6345540
1206,6156,5652490,6212,6346130
1206,6156,5652490,6212,6346130
1206,6156,5652490,6212,6346130
1206,6156,5652650,6212,6346290
1207,6164,5653650,6212,6347290
1207,6164,5654120,6212,6347760
1207,6164,5654590,6212,6348230
1207,6164,5655590,6212,6349230
1207,6164,5655590,6212,6349230
1207,6164,5656060,6212,6349700
1207,6164,5657060,6212,6350700
1207,6164,5657060,6212,6351700
1207,6164,5657290,6212,6351930
1207,6164,5657290,6212,6351930
1207,6164,5658100,6212,6352740
1207,6164,5659100,6212,6353740
1207,6164,5660100,6212,6354740
1208,6172,5660910,6212,6355550
1208,6172,5661910,6212,6356550
1208,6172,5662910,6212,6357550
1208,6172,5663380,6212,6358020
1208,6172,5663380,6212,6358020
1208,6172,5664380,6212,6359020
1208,6172,5664380,6212,6359020
1208,6172,5664850,6212,6359490
1208,6172,5665660,6212,6360300
1209,6180,5666660,6212,6361300
1209,6180,5666660,6212,6361300
1209,6180,5667660,6212,6362300
1209,6180,5668660,6212,6363300
1209,6180,5668660,6212,6363300
1209,6180,5669660,6212,6364300
1209,6180,5670030,6212,6364670
1209,6180,5671030,6212,6365670
1209,6180,5671500,6212,6366140
1209,6180,5672310,6212,6366950
1209,6180,5672310,6212,6367950
1209,6180,5672780,6212,6368420
1209,6180,5672780,6212,6368880
1209,6180,5672780,6212,6368880
1209,6180,5672780,6212,6368880
1209,6180,5673250,6212,6369350
1209,6180,5674250,6212,6370350
1209,6180,5674720,6212,6370820
1209,6180,5674720,6212,6371630
1209,6180,5675370,6212,6372280
1209,6180,5675840,6212,6372750
1210,6188,5676310,6212,6373220
1210,6188,5676780,6212,6373690
1210,6188,5677780,6212,6374690
1210,6188,5678780,6212,6375690
1210,6188,5679590,6212,6376500
1211,6196,5680590,6212,6377500
1211,6196,5681590,6212,6378500
1211,6196,5682060,6212,6378970
1211,6196,5682380,6212,6379290
1211,6196,5683190,6212,6380100
1211,6196,5684190,6212,6381100
1211,6196,5684190,6212,6381560
1211,6196,5684190,6212,6381560
1211,6196,5684840,6212,6382210
1211,6196,5684840,6212,6382210
1211,6196,5684840,6212,6383210
1211,6196,5685490,6212,6383860
1211,6196,5686300,6212,6384670
1211,6196,5686300,6212,6385670
1211,6196,5686300,6212,6386670
1211,6196,5686300,6212,6387140
1211,6196,5687300,6212,6388140
1211,6196,5688300,6212,6389140
1211,6196,5688770,6212,6389610
1211,6196,5689770,6212,6390610
1211,6196,5690770,6212,6391610
1211,6196,5690770,6212,6391610
1211,6196,5690770,6212,6392080
1211,6196,5691000,6212,6392310
1211,6196,5692000,6212,6393310
1212,6204,5693000,6212,6394310
1212,6204,5694000,6212,6395310
1212,6204,5695000,6212,6396310
1212,6204,5696000,6212,6397310
1212,6204,5696320,6212,6397630
1212,6204,5697320,6212,6398630
1212,6204,5698130,6212,6399440
1212,6204,5698130,6212,6400440
1212,6204,5698450,6212,6400760
1213,6212,5699260,6212,6401570
1213,6212,5699260,6212,6402570
1213,6212,5699260,6212,6402570
1213,6212,5699730,6212,6403040
1213,6212,5700730,6212,6404040
1213,6212,5701730,6212,6405040
1213,6212,5701730,6212,6406040
1213,6212,5701730,6212,6406040
1213,6212,5702730,6212,6407040
1213,6212,5703730,6212,6408040
1213,6212,5704380,6212,6408690
1213,6212,5704380,6212,6408690
1213,6212,5704380,6212,6409690
1213,6212,5705380,6212,6410690
1213,6212,5706380,6212,6411690
1213,6212,5706380,6212,6412500
1213,6212,5707380,6212,6413500
1213,6212,5708380,6212,6414500
1213,6212,5708840,6212,6414960
1213,6212,5709650,6212,6415770
1213,6212,5709650,6212,6415770
1213,6212,5709650,6212,6416770
1213,6212,5710120,6212,6417240
1213,6212,5710560,6212,6417680
1213,6212,5711370,6212,6418490
1213,6212,5712370,6212,6419490
1213,6212,5713370,6212,6420490
1213,6212,5714370,6212,6421490
1213,6212,5714740,6212,6421860
1213,6212,5715210,6212,6422330
1213,6212,5716210,6212,6423330
1213,6212,5717210,6212,6424330
1213,6212,5717210,6212,6425330
1213,6212,5717210,6212,6425330
1213,6212,5717210,6212,6426330
1213,6212,5717210,6212,6426800
1213,6212,5717210,6212,6427800
1213,6212,5717210,6212,6428800
1213,6212,5717210,6212,6429800
1213,6212,5718210,6212,6430800
1213,6212,5718210,6212,6431800
1213,6212,5718210,6212,6432800
1213,6212,5718210,6212,6433800
1213,6212,5718210,6212,6434800
1213,6212,5718210,6212,6435270
1213,6212,5718540,6212,6435600
1213,6212,5718540,6212,6435600
1213,6212,5718540,6212,6436250
1213,6212,5718540,6212,6436800
1213,6212,5718540,6212,6437800
1213,6212,5719130,6212,6438390
1213,6212,5719130,6212,6439200
1213,6212,5719130,6212,6440200
1213,6212,5719130,6212,6440670
1213,6212,5719130,6212,6440990
1213,6212,5719130,6212,6440990
1213,6212,5719130,6212,6441990
1213,6212,5719130,6212,6442990
1213,6212,5719130,6212,6443990
1213,6212,5719130,6212,6444640
1213,6212,5719130,6212,6444960
1213,6212,5719130,6212,6445960
1213,6212,5719130,6212,6445960
1213,6212,5719130,6212,6445960
1213,6212,5719130,6212,6446770
1213,6212,5719130,6212,6447140
1213,6212,5719130,6212,6448140
1213,6212,5719130,6212,6448140
1213,6212,5719130,6212,6448370
1213,6212,5719130,6212,6449370
1213,6212,5719130,6212,6450180
1213,6212,5719130,6212,6451180
1213,6212,5719130,6212,6451410
1213,6212,5719130,6212,6452410
1213,6212,5719130,6212,6452880
1213,6212,5719130,6212,6453880
1213,6212,5719130,6212,6454350
1213,6212,5719130,6212,6454350
1213,6212,5719130,6212,6454350
1213,6212,5719130,6212,6454830
1213,6212,5719130,6212,6455640
1213,6212,5719130,6212,6456450
1213,6212,5719130,6212,6456450
1213,6212,5719130,6212,6456920
1213,6212,5719130,6212,6456920
1213,6212,5719130,6212,6456920
1213,6212,5719130,6212,6457920
1213,6212,5719130,6212,6458920
1213,6212,5719130,6212,6459920
1213,6212,5719130,6212,6460150
1213,6212,5719130,6212,6460960
1213,6212,5719130,6212,6461960
1213,6212,5719130,6212,6462430
1213,6212,5719130,6212,6462430
1213,6212,5719130,6212,6463430
1213,6212,5719130,6212,6464430
1213,6212,5719130,6212,6464890
1213,6212,5719130,6212,6465890
1213,6212,5719130,6212,6466890
1213,6212,5719130,6212,6467890
1213,6212,5719130,6212,6468890
1213,6212,5719130,6212,6469700
1213,6212,5719130,6212,6470510
1213,6212,5719130,6212,6471320
1213,6212,5719130,6212,6472130
1213,6212,5719130,6212,6473130
1213,6212,5719130,6212,6473600
1213,6212,5719130,6212,6474600
1213,6212,5719130,6212,6475600
1213,6212,5719130,6212,6475600
1213,6212,5719130,6212,6476410
1213,6212,5719130,6212,6477410
1213,6212,5719130,6212,6478410
1213,6212,5719130,6212,6479220
1213,6212,5719130,6212,6480030
1213,6212,5719130,6212,6480840
1213,6212,5719130,6212,6481650
1213,6212,5719130,6212,6482020
1213,6212,5719130,6212,6482250
1213,6212,5719130,6212,6483060
1213,6212,5719130,6212,6483610
1213,6212,5719130,6212,6484080
1213,6212,5719130,6212,6485080
1213,6212,5719130,6212,6486080
1213,6212,5719130,6212,6486890
1213,6212,5719130,6212,6486890
1213,6212,5719130,6212,6486890
1213,6212,5719130,6212,6487890
1213,6212,5719130,6212,6488890
1213,6212,5719130,6212,6489890
1213,6212,5719130,6212,6490350
1213,6212,5719130,6212,6491350
1213,6212,5719130,6212,6492350
1213,6212,5719130,6212,6492350
1213,6212,5719130,6212,6493350
1213,6212,5719130,6212,6494350
1213,6212,5719130,6212,6495160
1213,6212,5719130,6212,6495970
1213,6212,5719130,6212,6496970
1213,6212,5719130,6212,6497780
1213,6212,5719130,6212,6498780
1213,6212,5719130,6212,6499330
1213,6212,5719130,6212,6500140
1213,6212,5719130,6212,6501140
1213,6212,5719130,6212,6501460
1213,6212,5719130,6212,6502270
1213,6212,5719130,6212,6503270
1213,6212,5719130,6212,6503920
1213,6212,5719130,6212,6504920
1213,6212,5719130,6212,6505570
1213,6212,5719130,6212,6506570
1213,6212,5719130,6212,6507570
1213,6212,5719130,6212,6508380
1213,6212,5719130,6212,6509380
1213,6212,5719130,6212,6509380
1213,6212,5719130,6212,6510380
1213,6212,5719130,6212,6511380
1213,6212,5719130,6212,6512380
1213,6212,5719130,6212,6513380
1213,6212,5719130,6212,6513700
1213,6212,5719130,6212,6514700
1213,6212,5719130,6212,6515700
1213,6212,5719130,6212,6516510
1213,6212,5719130,6212,6516980
1213,6212,5719130,6212,6517980
1213,6212,5719130,6212,6517980
1213,6212,5719130,6212,6518980
1213,6212,5719130,6212,6519980
1213,6212,5719130,6212,6520980
1213,6212,5719130,6212,6521980
1213,6212,5719130,6212,6522980
1213,6212,5719130,6212,6523300
1213,6212,5719130,6212,6524300
1213,6212,5719130,6212,6524300
1213,6212,5719130,6212,6525300
1213,6212,5719130,6212,6525620
1213,6212,5719130,6212,6526620
1213,6212,5719130,6212,6527210
1213,6212,5719130,6212,6528020
1213,6212,5719130,6212,6528490
1213,6212,5719130,6212,6529490
1213,6212,5719130,6212,6530490
1213,6212,5719130,6212,6531080
1213,6212,5719130,6212,6532080
1213,6212,5719130,6212,6533080
1213,6212,5719130,6212,6534080
1213,6212,5719130,6212,6534550
1213,6212,5719130,6212,6535550
1213,6212,5719130,6212,6536020
1213,6212,5719130,6212,6536240
1213,6212,5719130,6212,6536610
1213,6212,5719130,6212,6537610
1213,6212,5719130,6212,6538610
1213,6212,5719130,6212,6538840
1213,6212,5719130,6212,6538840
1213,6212,5719130,6212,6539300
1213,6212,5719130,6212,6540110
1213,6212,5719130,6212,6541110
1213,6212,5719130,6212,6541110
1213,6212,5719130,6212,6541110
1213,6212,5719130,6212,6542110
1213,6212,5719130,6212,6542920
1213,6212,5719130,6212,6543240
1213,6212,5719130,6212,6543240
1213,6212,5719130,6212,6544240
1213,6212,5719130,6212,6545240
1213,6212,5719130,6212,6546240
1213,6212,5719130,6212,6546460
1213,6212,5719130,6212,6546830
1213,6212,5719130,6212,6547640
1213,6212,5719130,6212,6547960
1213,6212,5719130,6212,6548960
1213,6212,5719130,6212,6549430
1213,6212,5719130,6212,6550430
1213,6212,5719130,6212,6551430
1213,6212,5719130,6212,6552080
1213,6212,5719130,6212,6552540
1213,6212,5719130,6212,6553540
1213,6212,5719130,6212,6554540
1213,6212,5719130,6212,6554540
1213,6212,5719290,6212,6554700
1213,6212,5719290,6212,6555170
1213,6212,5719290,6212,6555170
1213,6212,5719450,6212,6555330
1213,6212,5719450,6212,6556330
1213,6212,5719450,6212,6556790
1213,6212,5719450,6212,6557020
1213,6212,5719450,6212,6557250
1213,6212,5719450,6212,6557250
1213,6212,5719450,6212,6558250
1213,6212,5719450,6212,6559250
1213,6212,5719450,6212,6559480
1213,6212,5719450,6212,6559940
1213,6212,5719450,6212,6560940
1213,6212,5719450,6212,6561410
1213,6212,5719610,6212,6561570
1213,6212,5719610,6212,6562570
1213,6212,5719610,6212,6562570
1213,6212,5719610,6212,6563570
1213,6212,5719610,6212,6564570
1213,6212,5719610,6212,6564570
1213,6212,5719610,6212,6564570
1213,6212,5719610,6212,6565380
1213,6212,5719610,6212,6565850
1213,6212,5719610,6212,6566080
1213,6212,5719770,6212,6566240
1213,6212,5719770,6212,6567240
1213,6212,5719770,6212,6567240
1213,6212,5719770,6212,6568240
1213,6212,5719770,6212,6569240
1213,6212,5719770,6212,6570240
1213,6212,5719770,6212,6570560
1213,6212,5719770,6212,6570880
1213,6212,5719770,6212,6571880
1213,6212,5719770,6212,6571880
1213,6212,5719770,6212,6572690
1213,6212,5719770,6212,6573010
1213,6212,5719770,6212,6573010
1213,6212,5719770,6212,6573010
1213,6212,5719770,6212,6573010
1213,6212,5719770,6212,6574010
1213,6212,5719770,6212,6574480
1213,6212,5719770,6212,6575030
1213,6212,5719770,6212,6576030
1213,6212,5719770,6212,6577030
1213,6212,5719770,6212,6578030
1213,6212,5719770,6212,6579030
1213,6212,5719770,6212,6580030
1213,6212,5719770,6212,6581030
1213,6212,5719770,6212,6589030
1213,6212,5719770,6212,6589840
1213,6212,5719770,6212,6589840
1213,6212,5719770,6212,6590490
1213,6212,5719770,6212,6591490
1213,6212,5719770,6212,6592490
1213,6212,5719770,6212,6592960
1213,6212,5719770,6212,6592960
1213,6212,5719770,6212,6593770
1213,6212,5719770,6212,6594580
1213,6212,5719770,6212,6595580
1213,6212,5719770,6212,6595580
1213,6212,5719770,6212,6596580
1213,6212,5719770,6212,6597040
1213,6212,5719770,6212,6598040
1213,6212,5719770,6212,6599040
1213,6212,5719770,6212,6600040
1213,6212,5719770,6212,6600040
1213,6212,5719770,6212,6601040
1213,6212,5719770,6212,6601850
1213,6212,5719770,6212,6602850
1213,6212,5719770,6212,6603850
1213,6212,5719770,6212,6604660
1213,6212,5719770,6212,6605030
