ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
823389.89,14.46,1.12,318544.66,5.59
823241.42,14.46,1.12,318501.77,5.59
823534.96,14.47,1.12,319104.73,5.61
823534.96,14.47,1.12,319104.73,5.61
823386.49,14.47,1.12,319019.47,5.6
823810.89,14.47,1.13,318599.66,5.6
823810.89,14.47,1.13,318599.66,5.6
823810.89,14.47,1.13,318599.66,5.6
823602.95,14.47,1.13,318677.78,5.6
823230.94,14.47,1.12,318280.47,5.59
823544.05,14.48,1.13,318067.56,5.59
823584.29,14.48,1.13,318147.68,5.59
823869.65,14.48,1.14,318432.7,5.6
823869.65,14.48,1.14,318432.7,5.6
824182.76,14.49,1.15,318219.79,5.6
824222.99,14.5,1.15,318299.9,5.6
823849.16,14.49,1.15,318050.23,5.59
824134.52,14.5,1.15,318335.26,5.6
823846.82,14.49,1.15,318009.22,5.59
823549.95,14.49,1.14,317719.68,5.59
823670.24,14.49,1.15,317758.01,5.59
823521.77,14.49,1.15,317731.47,5.59
823224.9,14.49,1.14,317513.59,5.59
823265.14,14.49,1.14,317593.71,5.59
823116.66,14.49,1.14,317492.1,5.59
822742.83,14.48,1.14,317242.43,5.58
822742.83,14.48,1.14,317203.94,5.58
822445.89,14.48,1.14,317075.79,5.58
822715.12,14.49,1.15,317468.69,5.59
822893.52,14.49,1.15,317507.64,5.59
822745.05,14.49,1.15,317387.91,5.59
823030.41,14.5,1.16,317823.72,5.6
822881.94,14.5,1.16,317808.68,5.6
822881.94,14.5,1.16,317808.68,5.6
823565.29,14.51,1.17,324408.02,5.72
823565.29,14.51,1.17,324408.02,5.72
823364.89,14.51,1.17,324193.64,5.71
823077.18,14.5,1.16,323867.6,5.71
822928.71,14.5,1.16,323755.74,5.71
826560.76,14.57,1.22,324344.7,5.72
825493.28,14.57,1.23,324126.93,5.72
825196.41,14.57,1.22,323986.6,5.72
825196.41,14.57,1.22,323986.6,5.72
824971.15,14.56,1.22,323730.36,5.71
825011.38,14.57,1.22,323810.48,5.72
825011.38,14.57,1.22,323810.48,5.72
825455.83,14.57,1.23,324403.42,5.73
824752.77,14.56,1.22,323655.29,5.72
824451.55,14.56,1.22,323287.6,5.71
824303.08,14.56,1.22,323271.32,5.71
824154.61,14.56,1.22,323158.91,5.71
824333.01,14.56,1.22,323197.85,5.71
823629.95,14.55,1.21,322449.72,5.7
822562.47,14.56,1.21,322231.95,5.7
822562.47,14.56,1.21,322231.95,5.7
822414.0,14.56,1.21,322216.21,5.7
822414.0,14.56,1.21,322216.21,5.7
822454.23,14.56,1.22,322481.38,5.71
822305.76,14.56,1.22,322438.72,5.71
822088.46,14.56,1.21,322226.64,5.71
821939.99,14.56,1.21,322141.16,5.7
821939.99,14.56,1.21,322141.16,5.7
821791.52,14.56,1.21,322068.71,5.7
821643.05,14.56,1.21,322013.01,5.7
821692.0,14.56,1.21,321577.34,5.7
821973.1,14.56,1.22,321771.97,5.7
822522.62,14.58,1.23,321868.09,5.7
822522.62,14.58,1.23,321868.09,5.7
822374.15,14.58,1.23,321841.55,5.7
822314.69,14.58,1.23,321664.4,5.7
822017.82,14.57,1.23,321446.52,5.7
822017.82,14.57,1.23,321446.52,5.7
821869.35,14.57,1.23,321344.91,5.7
821729.6,14.57,1.23,320628.15,5.69
821479.41,14.57,1.23,320383.87,5.68
821330.94,14.57,1.23,320311.42,5.68
821182.47,14.57,1.23,320255.73,5.68
821034.0,14.57,1.23,320143.31,5.68
820885.52,14.57,1.23,320127.58,5.68
820363.41,14.56,1.22,319332.37,5.67
820403.64,14.57,1.22,319412.49,5.67
820255.17,14.57,1.22,319385.95,5.67
820295.41,14.57,1.23,319504.39,5.67
820580.77,14.57,1.23,319591.68,5.68
820580.77,14.57,1.23,319591.68,5.68
820621.0,14.58,1.23,319869.53,5.68
820472.53,14.58,1.23,319767.92,5.68
820422.53,14.58,1.23,319717.92,5.68
820274.06,14.58,1.23,319604.81,5.68
820314.29,14.58,1.24,319684.92,5.68
820089.02,14.58,1.23,319582.83,5.68
820129.26,14.58,1.24,319701.28,5.68
820307.66,14.58,1.24,319740.22,5.68
820159.18,14.58,1.24,319725.19,5.69
820010.71,14.58,1.24,319698.65,5.69
819307.66,14.57,1.23,318995.59,5.67
819159.18,14.57,1.23,318893.98,5.67
819769.24,14.59,1.24,318932.94,5.68
819769.24,14.59,1.24,318932.94,5.68
819620.77,14.59,1.24,318819.83,5.67
819661.0,14.59,1.25,319085.0,5.68
819709.96,14.59,1.25,318649.33,5.67
819709.96,14.59,1.25,318649.33,5.67
819709.96,14.59,1.25,318649.33,5.67
819561.48,14.59,1.25,318634.29,5.67
819500.0,14.59,1.25,318477.45,5.67
819797.95,14.6,1.26,318204.31,5.67
819110.06,14.59,1.25,317516.41,5.66
819395.42,14.6,1.26,317603.7,5.66
819246.95,14.6,1.26,317491.83,5.66
819098.47,14.6,1.26,317475.55,5.66
819098.47,14.6,1.26,317475.55,5.66
818724.64,14.59,1.25,317276.06,5.66
818764.88,14.6,1.25,317503.73,5.66
818543.18,14.59,1.25,317293.75,5.66
818543.18,14.59,1.25,317293.75,5.66
818592.13,14.6,1.25,316858.08,5.65
818530.64,14.6,1.25,316701.24,5.65
818382.17,14.6,1.25,316658.58,5.65
818233.7,14.6,1.25,316573.09,5.65
818085.23,14.6,1.25,316459.98,5.65
817936.76,14.6,1.25,316444.95,5.65
818230.3,14.6,1.26,316407.19,5.65
818081.83,14.6,1.26,316294.08,5.65
818202.13,14.61,1.26,316332.41,5.65
817134.65,14.61,1.26,316114.63,5.65
816772.63,14.6,1.26,316223.02,5.65
817066.18,14.61,1.26,316449.01,5.66
816694.16,14.6,1.26,316174.24,5.65
816487.29,14.6,1.26,316045.09,5.65
816487.29,14.6,1.26,316006.59,5.65
817170.64,14.61,1.27,322605.93,5.77
817526.15,14.62,1.28,322502.29,5.77
817377.68,14.62,1.28,322487.25,5.77
817556.08,14.62,1.28,323115.95,5.78
817407.61,14.62,1.28,323002.84,5.78
817259.14,14.62,1.28,322987.81,5.78
817110.67,14.62,1.28,322990.66,5.78
816765.59,14.62,1.28,322814.29,5.78
816617.12,14.62,1.28,322683.29,5.78
816902.48,14.63,1.28,322755.45,5.78
817215.6,14.63,1.29,322542.54,5.78
817255.83,14.64,1.29,322835.52,5.78
816958.96,14.63,1.29,322522.03,5.78
816810.49,14.63,1.29,322479.37,5.78
816662.02,14.63,1.29,322393.88,5.78
816662.02,14.63,1.29,322393.88,5.78
816840.42,14.64,1.29,322432.83,5.78
816691.94,14.64,1.29,322406.29,5.78
816318.11,14.63,1.29,322156.63,5.77
816169.64,14.63,1.29,322055.02,5.77
815466.58,14.62,1.28,321306.89,5.76
815318.11,14.62,1.28,321193.78,5.76
815169.64,14.62,1.28,321178.74,5.76
815021.17,14.62,1.28,321065.63,5.76
815061.4,14.62,1.28,321330.8,5.77
814912.93,14.62,1.28,321315.76,5.77
814953.17,14.63,1.28,321395.88,5.77
814804.69,14.63,1.28,321364.46,5.77
814844.93,14.63,1.29,321482.9,5.77
814844.93,14.63,1.29,321482.9,5.77
814696.46,14.63,1.29,321379.56,5.77
814547.98,14.63,1.29,321307.11,5.77
814833.34,14.64,1.29,321394.39,5.77
814459.51,14.63,1.29,321194.9,5.77
814311.04,14.63,1.29,321139.2,5.77
814014.17,14.63,1.28,320921.33,5.77
814054.4,14.63,1.29,321149.0,5.77
817686.45,14.69,1.35,321737.97,5.78
817726.68,14.7,1.35,321818.09,5.78
817578.21,14.7,1.35,321775.43,5.78
817429.74,14.7,1.35,321689.94,5.78
817289.99,14.7,1.35,321061.57,5.77
817410.28,14.7,1.36,321099.89,5.77
817642.38,14.7,1.36,321454.74,5.78
817691.33,14.71,1.36,321019.07,5.77
817937.93,14.71,1.37,321168.58,5.78
818223.29,14.72,1.38,321240.74,5.78
818223.29,14.72,1.38,321240.74,5.78
817849.46,14.71,1.37,321056.37,5.78
817599.27,14.71,1.37,320723.71,5.77
817450.8,14.71,1.37,320676.49,5.77
817302.32,14.71,1.37,320588.95,5.77
817342.56,14.72,1.37,320816.63,5.78
817627.92,14.72,1.38,320888.78,5.78
817627.92,14.72,1.38,320752.97,5.78
817897.15,14.73,1.38,321402.94,5.79
817523.32,14.72,1.38,320977.56,5.78
817374.85,14.72,1.38,320951.02,5.78
817084.27,14.72,1.37,320631.53,5.78
816935.8,14.72,1.37,320529.91,5.77
816787.33,14.72,1.37,320416.81,5.77
816638.86,14.72,1.37,320401.77,5.77
816687.81,14.72,1.38,319966.1,5.77
816539.34,14.72,1.38,319854.23,5.77
816390.87,14.72,1.38,319837.95,5.77
816390.87,14.72,1.38,322217.69,5.81
816103.17,14.72,1.37,321982.8,5.81
816416.28,14.72,1.38,321781.76,5.8
816546.67,14.73,1.39,321835.86,5.81
816398.2,14.73,1.39,321809.32,5.81
816249.72,14.73,1.39,321707.71,5.81
815960.45,14.72,1.38,321408.24,5.8
815811.98,14.72,1.38,321365.58,5.8
815663.51,14.72,1.38,321280.1,5.8
815948.87,14.73,1.39,321367.38,5.8
815800.39,14.73,1.39,321254.45,5.8
820386.7,14.81,1.47,326546.98,5.9
820426.93,14.82,1.47,326824.83,5.9
820053.1,14.81,1.47,326575.17,5.9
820173.39,14.81,1.47,326613.49,5.9
820024.92,14.81,1.47,326598.27,5.9
820310.28,14.82,1.48,326670.43,5.9
819946.45,14.81,1.47,326664.91,5.9
819797.98,14.81,1.47,326638.37,5.9
819649.51,14.81,1.47,326536.76,5.9
819501.04,14.81,1.47,326423.65,5.9
819501.04,14.81,1.47,326385.16,5.9
819352.57,14.81,1.47,326370.12,5.9
819204.09,14.81,1.47,326257.19,5.9
819055.62,14.81,1.47,326241.98,5.9
819140.54,14.82,1.47,330755.7,5.98
818992.06,14.82,1.47,330729.16,5.98
818843.59,14.82,1.47,330627.55,5.98
817776.12,14.82,1.47,330409.78,5.99
819676.55,14.85,1.51,332625.75,6.03
819528.08,14.85,1.51,332513.34,6.03
819706.48,14.86,1.51,332654.76,6.03
819558.0,14.86,1.51,332639.03,6.03
819598.24,14.86,1.52,332719.14,6.03
819449.77,14.86,1.52,332692.61,6.03
819152.9,14.86,1.51,332456.41,6.03
819152.9,14.86,1.51,332456.41,6.03
819193.13,14.86,1.52,332574.85,6.03
818490.07,14.85,1.51,331814.85,6.02
818490.07,14.85,1.51,331814.85,6.02
818341.6,14.85,1.51,331713.24,6.02
818381.83,14.85,1.51,331793.35,6.02
818560.23,14.86,1.51,332090.91,6.03
818600.46,14.86,1.52,332171.02,6.03
818451.99,14.86,1.52,332144.49,6.03
818303.52,14.86,1.52,332042.87,6.03
818913.58,14.87,1.53,332081.84,6.03
822131.17,14.93,1.59,332476.44,6.04
821834.3,14.93,1.58,332159.77,6.03
822119.66,14.93,1.59,332444.79,6.04
822159.89,14.94,1.59,332519.89,6.04
822200.12,14.94,1.6,332636.74,6.04
821826.29,14.93,1.59,332387.07,6.04
822111.65,14.94,1.6,332459.23,6.04
822231.95,14.94,1.6,332497.55,6.04
821858.11,14.94,1.59,332313.19,6.04
821709.64,14.94,1.59,332286.65,6.04
821561.17,14.94,1.59,332185.04,6.04
821412.7,14.94,1.59,332112.59,6.04
821264.23,14.94,1.59,332056.9,6.04
821264.23,14.94,1.59,331923.65,6.04
821264.23,14.94,1.59,333257.52,6.06
821115.76,14.94,1.59,333230.99,6.06
820967.29,14.94,1.59,333129.38,6.06
820818.82,14.94,1.59,333086.49,6.06
820670.35,14.94,1.59,333001.23,6.06
820710.58,14.94,1.6,333228.91,6.07
820562.11,14.94,1.6,333117.05,6.07
820413.64,14.94,1.6,333100.76,6.07
820265.17,14.94,1.6,332988.9,6.06
820116.69,14.94,1.6,332972.62,6.07
820156.93,14.94,1.6,333052.73,6.07
820017.17,14.94,1.6,332335.96,6.06
819766.99,14.94,1.6,332091.69,6.05
819618.51,14.94,1.6,332049.03,6.05
819658.75,14.94,1.6,332167.47,6.06
819658.75,14.94,1.6,332153.53,6.06
819510.28,14.94,1.6,332068.04,6.06
819361.8,14.94,1.6,332020.82,6.06
819647.16,14.95,1.61,332108.11,6.06
819879.27,14.96,1.61,332704.69,6.07
819730.8,14.96,1.61,332617.14,6.07
819730.8,14.96,1.61,332129.7,6.06
819582.32,14.96,1.61,332103.17,6.06
819433.85,14.96,1.61,332001.55,6.06
819285.38,14.96,1.61,331975.02,6.06
820005.12,14.97,1.63,337852.48,6.17
820045.35,14.97,1.63,337932.6,6.17
823451.47,15.04,1.69,340862.28,6.22
823509.09,15.04,1.69,340801.79,6.22
829601.58,15.15,1.8,341968.99,6.24
829237.75,15.14,1.8,341538.48,6.24
829089.28,15.14,1.8,341436.87,6.24
828940.81,15.14,1.8,341394.21,6.24
828724.8,15.14,1.8,341179.24,6.23
829010.16,15.15,1.8,341464.26,6.24
829072.84,15.15,1.8,341427.26,6.24
828699.0,15.14,1.8,341177.59,6.23
828550.53,15.14,1.8,341092.1,6.23
828550.53,15.14,1.8,343352.88,6.27
828402.06,15.14,1.8,343326.34,6.28
828253.59,15.14,1.8,343224.73,6.27
828338.5,15.14,1.8,343952.29,6.29
828190.03,15.14,1.8,343905.08,6.29
828081.33,15.14,1.8,343800.44,6.29
827932.86,15.14,1.8,343712.9,6.29
828245.97,15.15,1.81,343499.99,6.28
828366.27,15.15,1.81,343538.31,6.28
828217.8,15.15,1.81,343425.9,6.28
828503.16,15.16,1.81,343513.18,6.28
832733.63,15.24,1.89,345907.71,6.33
832030.58,15.23,1.88,345159.58,6.32
832070.81,15.23,1.89,345437.44,6.32
832070.81,15.23,1.89,345304.19,6.32
832111.04,15.23,1.89,345384.3,6.32
831962.57,15.23,1.89,345368.57,6.32
831814.1,15.23,1.89,345256.16,6.32
831814.1,15.23,1.89,346796.49,6.35
831440.27,15.23,1.88,346546.82,6.35
831291.8,15.23,1.88,346531.09,6.35
831291.8,15.23,1.88,346914.86,6.35
831634.48,15.23,1.89,345960.23,6.34
831486.01,15.23,1.89,345847.12,6.34
831771.37,15.24,1.9,346132.14,6.34
831622.9,15.24,1.9,346117.1,6.34
831332.32,15.23,1.89,345895.6,6.34
831372.56,15.24,1.89,345975.72,6.34
831224.09,15.24,1.89,345862.61,6.34
837693.63,15.36,2.01,352770.28,6.47
837545.16,15.36,2.01,352755.24,6.47
837723.56,15.36,2.02,352979.24,6.47
837763.79,15.36,2.02,353059.36,6.48
837615.32,15.36,2.02,352939.64,6.47
837506.62,15.36,2.02,352864.7,6.47
837358.15,15.36,2.02,352849.66,6.47
837415.77,15.36,2.02,352821.85,6.47
837415.77,15.36,2.02,352723.4,6.47
837728.88,15.37,2.03,352522.36,6.47
837769.12,15.38,2.03,352640.8,6.47
837620.65,15.38,2.03,352598.14,6.47
837246.81,15.37,2.03,352348.47,6.47
837309.49,15.37,2.03,354323.8,6.5
837594.85,15.38,2.03,354395.96,6.51
837446.38,15.38,2.03,354310.47,6.51
837624.78,15.38,2.04,354713.07,6.51
841940.17,15.46,2.12,360341.36,6.62
841613.3,15.46,2.11,360094.25,6.61
841239.47,15.45,2.11,359871.25,6.61
841508.7,15.46,2.12,359764.91,6.61
841360.23,15.46,2.12,359733.49,6.61
841211.76,15.46,2.12,359630.15,6.61
841063.28,15.46,2.12,359517.04,6.61
840756.41,15.45,2.11,359217.14,6.6
840053.36,15.44,2.1,358457.14,6.59
840093.59,15.45,2.1,359036.49,6.6
840378.95,15.45,2.11,359123.78,6.6
840091.25,15.45,2.11,358797.74,6.6
839717.41,15.44,2.1,358598.25,6.6
839568.94,15.44,2.1,358583.21,6.6
839420.47,15.44,2.1,358470.79,6.6
839598.87,15.45,2.11,358834.76,6.6
839450.4,15.45,2.11,358819.03,6.6
839301.93,15.45,2.11,358705.92,6.6
839153.46,15.45,2.11,358690.88,6.6
839004.99,15.45,2.11,358664.34,6.6
838856.52,15.45,2.11,358562.73,6.6
839169.63,15.46,2.11,358349.82,6.6
838466.57,15.45,2.1,357601.69,6.59
838318.1,15.45,2.1,357559.03,6.59
838169.63,15.45,2.1,357473.55,6.59
838021.16,15.45,2.11,357447.01,6.59
837872.69,15.45,2.11,357345.4,6.59
837724.22,15.45,2.11,357318.87,6.59
837773.17,15.45,2.11,356883.2,6.58
837624.7,15.45,2.11,356781.59,6.58
837476.23,15.45,2.11,356670.01,6.58
837327.76,15.45,2.11,356653.44,6.58
837030.89,15.45,2.1,356363.54,6.58
837405.45,15.46,2.11,356637.48,6.58
837256.98,15.46,2.11,356565.03,6.58
837108.51,15.46,2.11,356509.34,6.58
836960.04,15.46,2.11,356396.23,6.58
836811.56,15.46,2.11,356381.19,6.58
836869.18,15.46,2.11,356353.37,6.58
836909.42,15.46,2.12,356433.49,6.58
836949.65,15.46,2.12,356551.93,6.59
836801.18,15.46,2.12,356439.52,6.59
836652.71,15.46,2.12,356417.17,6.59
836701.66,15.47,2.12,355981.5,6.58
836553.19,15.47,2.12,355909.05,6.58
836404.72,15.47,2.12,355853.35,6.58
836343.23,15.47,2.12,355696.51,6.58
836383.46,15.47,2.13,355776.62,6.58
836383.46,15.47,2.13,355661.4,6.58
835315.99,15.47,2.13,355453.66,6.58
835926.04,15.49,2.14,355492.62,6.59
836104.44,15.49,2.15,355716.62,6.59
835955.97,15.49,2.15,355673.96,6.59
835996.21,15.5,2.15,355754.07,6.59
835847.73,15.5,2.15,355668.59,6.59
836133.09,15.5,2.16,355953.61,6.6
835984.62,15.5,2.16,355840.5,6.6
836047.3,15.5,2.16,356287.28,6.61
836047.3,15.5,2.16,356472.08,6.61
835898.83,15.5,2.16,356457.04,6.61
835691.96,15.5,2.16,356327.89,6.61
835691.96,15.5,2.16,356636.01,6.62
835543.48,15.5,2.16,356522.9,6.61
835395.01,15.5,2.16,356507.86,6.62
835737.7,15.51,2.16,361022.03,6.7
835589.23,15.51,2.17,360995.5,6.7
835767.63,15.51,2.17,361034.45,6.7
835393.79,15.51,2.16,360784.78,6.7
835679.15,15.51,2.17,361220.59,6.71
835719.39,15.52,2.17,361300.7,6.71
835345.56,15.51,2.17,361077.7,6.71
835197.08,15.51,2.17,360976.09,6.7
835510.2,15.52,2.18,360775.05,6.7
835361.73,15.52,2.18,360662.12,6.7
835213.26,15.52,2.18,360646.9,6.7
835064.79,15.52,2.18,360533.98,6.7
834916.32,15.52,2.18,360518.76,6.7
834767.85,15.52,2.18,360492.22,6.7
838740.55,15.6,2.25,362738.92,6.74
838592.08,15.6,2.25,362637.31,6.74
838443.61,15.6,2.25,362525.45,6.74
838483.84,15.6,2.26,362643.89,6.75
838335.37,15.6,2.26,362627.61,6.75
838186.9,15.6,2.26,362601.07,6.75
837119.43,15.6,2.26,362383.29,6.75
836960.72,15.6,2.26,362224.59,6.75
836812.25,15.6,2.26,362122.98,6.75
837105.8,15.61,2.26,362085.23,6.75
836733.78,15.6,2.26,362189.61,6.75
836585.31,15.6,2.26,362117.16,6.75
836625.54,15.6,2.26,362175.74,6.76
835922.48,15.59,2.25,361415.74,6.74
835774.01,15.59,2.25,361360.05,6.74
836384.07,15.61,2.27,361399.01,6.74
836669.43,15.62,2.27,361486.29,6.75
836709.66,15.62,2.28,361764.15,6.75
837319.72,15.63,2.29,361803.11,6.75
837171.25,15.63,2.29,361776.57,6.76
837022.78,15.63,2.29,361674.96,6.76
836874.31,15.63,2.29,361632.07,6.76
836340.85,15.63,2.28,361112.76,6.75
835977.02,15.62,2.28,360872.83,6.74
835828.55,15.62,2.28,360787.58,6.74
835688.8,15.62,2.28,360159.21,6.73
835688.8,15.62,2.28,360159.21,6.73
835540.33,15.62,2.28,360047.34,6.73
835290.14,15.62,2.28,359714.68,6.73
835141.67,15.62,2.28,359698.39,6.73
835364.31,15.63,2.28,359326.56,6.72
836046.77,15.64,2.3,359495.39,6.73
836167.06,15.64,2.3,359533.71,6.73
836018.59,15.64,2.3,359507.18,6.73
835721.72,15.64,2.29,359217.28,6.72
835334.81,15.63,2.29,358762.29,6.71
835186.34,15.63,2.29,358660.68,6.71
835186.34,15.63,2.29,358660.68,6.71
835186.34,15.63,2.29,358622.19,6.71
835235.29,15.64,2.29,358186.51,6.71
835086.82,15.64,2.29,358159.98,6.71
834474.23,15.63,2.28,357570.77,6.7
834722.01,15.63,2.29,357718.58,6.7
834386.52,15.63,2.29,357393.71,6.69
834655.75,15.64,2.29,357287.36,6.69
834941.11,15.64,2.3,358115.83,6.71
834567.28,15.64,2.29,357689.65,6.7
834279.58,15.63,2.29,357455.56,6.7
834131.11,15.63,2.29,357353.95,6.7
834416.47,15.64,2.3,357441.24,6.7
834685.7,15.65,2.3,358081.29,6.71
834398.0,15.64,2.3,357687.29,6.7
834729.82,15.65,2.31,357473.15,6.7
834581.34,15.65,2.31,357430.49,6.7
834630.3,15.65,2.31,356994.82,6.7
834481.82,15.65,2.31,356909.34,6.7
834107.99,15.65,2.3,356637.84,6.69
833959.52,15.65,2.3,356524.73,6.69
833811.05,15.65,2.31,356509.7,6.69
833662.58,15.65,2.31,356483.16,6.69
833763.69,15.65,2.31,356497.79,6.69
833604.98,15.65,2.31,356339.7,6.69
833689.9,15.65,2.31,361386.03,6.78
833392.95,15.65,2.31,361257.88,6.78
833244.48,15.65,2.31,361156.27,6.78
833576.3,15.66,2.32,360916.99,6.78
833427.83,15.66,2.32,360803.88,6.78
833279.36,15.66,2.32,360788.85,6.78
833130.89,15.66,2.32,360675.92,6.78
832982.42,15.66,2.32,360660.7,6.78
832833.94,15.66,2.32,360634.17,6.78
832112.19,15.65,2.31,359887.27,6.77
831963.71,15.65,2.31,359785.66,6.77
831815.24,15.65,2.31,359759.12,6.77
831529.76,15.65,2.3,359484.25,6.76
830462.28,15.65,2.31,359266.47,6.77
830313.81,15.65,2.31,359164.86,6.77
830165.34,15.65,2.31,359052.45,6.77
830016.87,15.65,2.31,359036.72,6.77
829295.11,15.64,2.3,358314.96,6.76
829018.44,15.64,2.29,358051.78,6.75
828869.97,15.64,2.29,358008.89,6.75
830770.4,15.67,2.33,359556.15,6.78
830948.8,15.68,2.33,359595.1,6.78
830948.8,15.68,2.33,359595.1,6.78
829881.32,15.68,2.34,359377.32,6.79
829732.85,15.68,2.34,359292.07,6.79
829773.08,15.68,2.34,359557.23,6.8
829624.61,15.68,2.34,359444.82,6.8
829476.14,15.68,2.34,359429.09,6.8
829831.65,15.69,2.35,359325.45,6.79
829683.18,15.69,2.35,359282.56,6.8
829476.31,15.69,2.35,359153.41,6.79
829476.31,15.69,2.35,359153.41,6.79
829327.84,15.69,2.35,359068.15,6.79
829327.84,15.69,2.35,359068.15,6.79
829937.9,15.7,2.36,359107.11,6.8
829798.15,15.7,2.36,358478.74,6.78
829665.45,15.7,2.36,358843.9,6.79
829705.69,15.71,2.36,358986.91,6.8
829455.5,15.7,2.36,358654.24,6.79
829253.05,15.7,2.36,358473.55,6.79
829538.41,15.71,2.36,358560.83,6.79
829538.41,15.71,2.36,358560.83,6.79
829851.52,15.72,2.37,358347.92,6.79
829851.52,15.72,2.37,358347.92,6.79
829891.75,15.72,2.38,358625.77,6.79
829743.28,15.72,2.38,358553.32,6.79
829594.81,15.72,2.38,358497.63,6.79
828891.75,15.71,2.37,357749.5,6.78
828891.75,15.71,2.37,357749.5,6.78
828891.75,15.71,2.37,357749.5,6.78
828743.28,15.71,2.37,357706.84,6.78
828594.81,15.71,2.37,357621.35,6.78
831812.4,15.77,2.43,358152.06,6.79
831448.57,15.77,2.42,357882.31,6.79
831497.52,15.77,2.43,357446.64,6.78
831497.52,15.77,2.43,357446.64,6.78
831349.05,15.77,2.43,357403.75,6.78
831349.05,15.77,2.43,357403.75,6.78
831630.16,15.78,2.43,357598.39,6.78
831481.69,15.78,2.43,357513.13,6.78
831333.21,15.78,2.43,357481.71,6.78
831036.27,15.78,2.43,357353.57,6.78
830887.8,15.78,2.43,357250.23,6.78
830777.8,15.77,2.43,357140.23,6.78
830777.8,15.77,2.43,357140.23,6.78
830629.33,15.78,2.43,357027.3,6.78
830480.86,15.78,2.43,357012.08,6.78
830332.39,15.78,2.43,356985.54,6.78
830617.75,15.78,2.44,357072.83,6.78
830023.86,15.78,2.44,356002.51,6.77
829748.94,15.78,2.44,356040.66,6.77
830124.09,15.79,2.44,356346.54,6.78
829975.62,15.79,2.44,356244.93,6.78
829827.15,15.79,2.44,356202.04,6.78
829639.74,15.78,2.44,356129.07,6.78
829491.27,15.78,2.44,356043.82,6.78
829540.22,15.79,2.44,355608.15,6.77
829391.75,15.79,2.44,355495.04,6.77
829243.28,15.79,2.45,355480.0,6.77
829524.38,15.8,2.45,355674.63,6.77
829375.91,15.8,2.45,355563.05,6.77
829227.44,15.8,2.45,355546.49,6.77
829909.9,15.81,2.47,355715.31,6.78
830195.26,15.82,2.47,355802.6,6.78
830046.79,15.82,2.47,355759.71,6.78
829898.32,15.82,2.47,355674.45,6.78
829511.4,15.81,2.47,355219.46,6.77
829362.93,15.81,2.47,355106.35,6.77
829362.93,15.81,2.47,355106.35,6.77
829403.16,15.82,2.47,355384.2,6.78
829039.33,15.81,2.47,355144.28,6.77
828890.86,15.81,2.47,355129.25,6.77
828890.86,15.81,2.47,355129.25,6.77
828890.86,15.81,2.47,355129.25,6.77
828742.39,15.81,2.47,355017.38,6.77
828742.39,15.81,2.47,355017.38,6.77
829027.75,15.82,2.47,355089.54,6.77
828879.28,15.82,2.47,355073.26,6.78
828730.81,15.82,2.47,355030.6,6.78
828434.6,15.81,2.47,354716.05,6.77
827367.12,15.82,2.47,354498.27,6.78
827218.65,15.82,2.47,354412.78,6.78
827078.9,15.82,2.47,353784.41,6.77
827078.9,15.82,2.47,353784.41,6.77
826828.71,15.82,2.47,353451.74,6.76
826868.94,15.82,2.48,353863.13,6.77
826720.47,15.82,2.48,353751.27,6.77
826572.0,15.82,2.48,353734.98,6.77
826423.53,15.82,2.48,353708.45,6.77
826275.06,15.82,2.48,353606.84,6.77
826573.01,15.83,2.48,353333.69,6.77
826613.24,15.83,2.49,353413.81,6.77
826464.77,15.83,2.49,353341.36,6.77
826316.3,15.83,2.49,353285.66,6.77
826316.3,15.83,2.49,353285.66,6.77
826167.83,15.83,2.49,353208.96,6.77
825794.0,15.83,2.48,352812.2,6.76
825645.53,15.83,2.48,352754.15,6.76
824957.63,15.82,2.47,352066.25,6.75
824809.16,15.82,2.47,352039.72,6.75
824849.4,15.82,2.48,352158.16,6.75
824700.92,15.82,2.48,352056.55,6.75
824552.45,15.82,2.48,352030.01,6.75
823484.98,15.82,2.48,351812.24,6.76
823770.34,15.83,2.49,351899.52,6.76
823621.87,15.83,2.49,351797.91,6.76
823621.87,15.83,2.49,351797.91,6.76
823844.51,15.84,2.5,351426.08,6.76
822777.04,15.84,2.5,351208.3,6.76
822628.56,15.84,2.5,351181.77,6.76
822015.98,15.83,2.49,350592.56,6.75
822056.21,15.84,2.49,350870.41,6.76
821907.74,15.84,2.49,350768.8,6.76
821907.74,15.84,2.49,350768.8,6.76
821610.8,15.84,2.49,350640.65,6.76
