ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
926810.76,15.73,2.11,194428.11,3.3
926862.7,15.73,2.11,194551.08,3.3
927084.02,15.74,2.11,194685.32,3.3
927339.07,15.74,2.12,194750.68,3.31
927202.87,15.74,2.12,194948.57,3.31
927374.68,15.75,2.13,195029.14,3.31
927376.54,15.75,2.13,195030.78,3.31
927240.34,15.75,2.13,195123.36,3.31
927104.13,15.75,2.13,195104.02,3.31
926967.93,15.75,2.13,194992.94,3.31
926650.6,15.74,2.12,194675.61,3.31
926905.65,15.75,2.13,194740.97,3.31
926905.65,15.75,2.13,194692.27,3.31
926957.58,15.75,2.13,194965.77,3.31
926640.79,15.75,2.13,194647.67,3.31
926343.26,15.74,2.12,194502.62,3.31
926564.58,15.75,2.13,194534.4,3.31
926736.39,15.75,2.13,194845.97,3.31
926600.19,15.75,2.13,194816.12,3.31
926463.98,15.75,2.13,194715.56,3.31
926327.78,15.75,2.13,194585.14,3.31
926548.05,15.76,2.14,194940.61,3.32
926719.87,15.76,2.14,195021.18,3.32
926422.34,15.76,2.14,194908.91,3.32
926286.13,15.76,2.14,195001.49,3.32
926008.12,15.76,2.14,194729.99,3.31
926008.12,15.76,2.14,194781.09,3.31
925871.91,15.76,2.14,194751.24,3.31
925871.91,15.76,2.14,194724.89,3.31
925875.64,15.76,2.14,194755.62,3.31
925739.43,15.76,2.14,194655.06,3.31
925603.23,15.76,2.14,194524.64,3.31
925467.02,15.76,2.14,194524.64,3.31
925467.02,15.76,2.14,194524.64,3.31
925518.95,15.76,2.14,194647.61,3.31
925570.89,15.76,2.14,194718.74,3.32
925434.68,15.76,2.14,194699.4,3.32
925656.0,15.77,2.15,194873.66,3.32
925707.93,15.77,2.15,194996.63,3.32
925491.91,15.77,2.15,194780.6,3.32
925663.72,15.77,2.15,194928.89,3.32
925663.72,15.77,2.15,194928.89,3.32
925527.51,15.77,2.15,194798.47,3.32
925239.5,15.77,2.15,194514.9,3.32
925291.43,15.77,2.15,194699.26,3.32
925343.36,15.78,2.16,194822.23,3.32
925515.17,15.78,2.16,194970.52,3.32
925253.91,15.78,2.16,194706.84,3.32
925425.72,15.78,2.16,194787.41,3.32
925289.52,15.78,2.16,194879.99,3.32
924991.99,15.78,2.16,194654.66,3.32
925043.92,15.78,2.16,194777.63,3.32
924855.9,15.78,2.16,194594.06,3.32
924719.7,15.78,2.16,194525.03,3.32
924719.7,15.78,2.16,194525.03,3.32
924531.68,15.78,2.16,194341.46,3.32
924316.04,15.77,2.15,194127.42,3.31
924537.36,15.78,2.16,194159.2,3.31
924537.36,15.78,2.16,194159.2,3.31
924589.29,15.78,2.16,194384.63,3.32
924453.09,15.78,2.16,194254.22,3.32
924505.02,15.79,2.17,194438.58,3.32
924368.81,15.79,2.17,194392.88,3.32
924232.61,15.79,2.17,194308.16,3.32
924284.54,15.79,2.17,194431.13,3.32
924284.54,15.79,2.17,194431.13,3.32
924284.54,15.79,2.17,194431.13,3.32
923997.01,15.79,2.17,194295.78,3.32
923997.01,15.79,2.17,194295.78,3.32
923997.01,15.79,2.17,194295.78,3.32
924217.29,15.79,2.17,194482.35,3.32
923127.65,15.79,2.17,194412.38,3.33
923299.46,15.8,2.18,194492.95,3.33
923520.78,15.8,2.18,194755.73,3.33
923572.71,15.81,2.19,194878.7,3.34
923624.64,15.81,2.19,194949.83,3.34
923676.58,15.81,2.19,195072.8,3.34
923540.37,15.81,2.19,194981.67,3.34
923273.89,15.81,2.19,194716.2,3.33
923137.68,15.81,2.19,194765.01,3.34
922949.67,15.81,2.19,194665.6,3.33
923001.6,15.81,2.19,194648.63,3.33
923001.6,15.81,2.19,194648.63,3.33
923053.53,15.81,2.19,194771.61,3.34
923105.46,15.82,2.2,194842.73,3.34
923157.4,15.82,2.2,194965.71,3.34
922859.87,15.82,2.2,194853.44,3.34
922859.87,15.82,2.2,194853.44,3.34
923081.19,15.82,2.2,194987.68,3.34
922783.66,15.82,2.2,194842.63,3.34
922647.46,15.82,2.2,194796.93,3.34
922647.46,15.82,2.2,194796.93,3.34
922539.32,15.82,2.2,194688.79,3.34
922539.32,15.82,2.2,194688.79,3.34
922403.12,15.82,2.2,194604.07,3.34
922403.12,15.82,2.2,194604.07,3.34
922266.91,15.82,2.2,194574.22,3.34
921948.99,15.81,2.19,194257.42,3.33
921948.99,15.81,2.19,194257.42,3.33
921948.99,15.81,2.19,194257.42,3.33
921812.78,15.81,2.19,194156.86,3.33
921864.71,15.82,2.2,194279.83,3.33
922086.04,15.82,2.2,194414.07,3.34
921977.9,15.82,2.2,194305.93,3.33
922029.83,15.82,2.2,194428.9,3.34
921732.3,15.82,2.2,194283.85,3.33
921784.24,15.82,2.2,194354.98,3.34
922005.56,15.83,2.21,194386.75,3.34
921708.03,15.82,2.2,194224.56,3.33
921929.35,15.83,2.21,194644.02,3.34
921929.35,15.83,2.21,194644.02,3.34
921929.35,15.83,2.21,194644.02,3.34
921981.28,15.83,2.21,194767.0,3.34
921683.76,15.83,2.21,194467.54,3.34
921905.08,15.83,2.21,194601.77,3.34
921957.01,15.84,2.21,194724.75,3.34
922008.94,15.84,2.22,194795.87,3.35
922008.94,15.84,2.22,194795.87,3.35
921711.42,15.83,2.21,194650.82,3.34
921932.74,15.84,2.22,194682.6,3.34
921984.67,15.84,2.22,194908.03,3.35
922036.6,15.85,2.23,195031.01,3.35
921900.4,15.85,2.23,194961.97,3.35
921952.33,15.85,2.23,195084.95,3.35
921816.12,15.85,2.23,194993.81,3.35
921679.92,15.85,2.23,194863.4,3.35
921731.85,15.85,2.23,195047.75,3.35
921595.64,15.85,2.23,195092.51,3.36
921647.58,15.86,2.24,195079.6,3.36
921699.51,15.86,2.24,195202.57,3.36
921563.3,15.86,2.24,195133.54,3.36
921427.1,15.86,2.24,195114.2,3.36
921119.57,15.86,2.24,194959.45,3.36
920983.37,15.86,2.24,194848.37,3.35
921035.3,15.86,2.24,194971.34,3.36
920899.09,15.86,2.24,194902.31,3.36
920951.03,15.86,2.24,195025.28,3.36
920951.03,15.86,2.24,195025.28,3.36
921172.35,15.87,2.25,195159.52,3.36
920874.82,15.87,2.24,195014.47,3.36
920330.0,15.87,2.25,195007.66,3.36
920051.98,15.86,2.24,194736.16,3.36
919915.78,15.86,2.24,194784.97,3.36
920137.1,15.87,2.25,194915.22,3.36
920189.03,15.87,2.25,195038.19,3.36
919891.5,15.87,2.25,194788.71,3.36
919891.5,15.87,2.25,194788.71,3.36
920112.82,15.87,2.25,194922.95,3.36
919976.62,15.87,2.25,194792.53,3.36
920028.55,15.88,2.26,194976.89,3.36
920028.55,15.88,2.26,194976.89,3.36
919840.54,15.87,2.25,194877.48,3.36
919840.54,15.87,2.25,194877.48,3.36
919704.33,15.87,2.25,194831.79,3.36
919704.33,15.87,2.25,194831.79,3.36
919406.8,15.87,2.25,194686.74,3.36
919628.12,15.88,2.25,194887.35,3.36
919330.6,15.87,2.25,194662.02,3.36
919194.39,15.87,2.25,194531.6,3.36
919058.19,15.87,2.25,194531.6,3.36
918921.98,15.87,2.25,194401.18,3.36
918921.98,15.87,2.25,194401.18,3.36
918635.17,15.87,2.25,194121.43,3.35
918498.96,15.87,2.25,194121.43,3.35
918670.77,15.87,2.25,194202.0,3.36
918722.7,15.88,2.26,194392.68,3.36
918586.5,15.88,2.26,194346.99,3.36
918638.43,15.88,2.26,194424.52,3.36
918502.22,15.88,2.26,194394.67,3.36
918554.16,15.88,2.26,194456.36,3.36
918366.14,15.88,2.26,194356.96,3.36
918366.14,15.88,2.26,194356.96,3.36
918366.14,15.88,2.26,194356.96,3.36
918587.46,15.89,2.27,194388.73,3.36
918639.39,15.89,2.27,194614.17,3.37
918489.81,15.89,2.27,194616.67,3.37
918711.13,15.89,2.27,194648.45,3.37
918574.92,15.89,2.27,194849.51,3.37
918438.72,15.89,2.27,194719.1,3.37
918490.65,15.9,2.28,194903.46,3.37
918354.45,15.9,2.28,194952.99,3.37
918406.38,15.9,2.28,194953.26,3.38
918626.66,15.91,2.28,195008.28,3.38
918490.45,15.91,2.29,195178.31,3.38
918192.92,15.9,2.28,194875.05,3.38
917926.44,15.9,2.28,194609.58,3.37
918147.76,15.9,2.28,194641.36,3.37
917850.24,15.9,2.28,194479.16,3.37
918070.51,15.91,2.28,194893.02,3.38
917934.31,15.91,2.28,194873.68,3.38
917934.31,15.91,2.28,194873.68,3.38
917798.1,15.91,2.29,194762.6,3.38
918019.42,15.91,2.29,194794.38,3.38
917721.9,15.91,2.29,194632.19,3.37
917943.22,15.91,2.29,195051.65,3.38
918115.03,15.92,2.3,195132.22,3.38
918166.96,15.92,2.3,195322.9,3.39
918338.77,15.92,2.3,195403.47,3.39
918139.68,15.92,2.3,195171.89,3.38
918361.0,15.93,2.31,195434.67,3.39
918063.47,15.92,2.3,195322.4,3.39
918115.4,15.93,2.31,195445.38,3.39
918343.47,15.93,2.31,195585.0,3.39
918395.4,15.94,2.31,195707.97,3.4
918567.21,15.94,2.32,195856.26,3.4
918431.01,15.94,2.32,195725.84,3.4
918482.94,15.94,2.32,195910.2,3.4
918166.46,15.94,2.32,195596.34,3.4
918030.25,15.94,2.32,195577.0,3.4
917894.05,15.94,2.32,195465.92,3.39
917894.05,15.94,2.32,195465.92,3.39
917945.98,15.94,2.32,195588.9,3.4
917809.77,15.94,2.32,195519.87,3.4
917531.76,15.94,2.32,195248.36,3.39
917703.57,15.94,2.32,195328.93,3.39
917409.3,15.94,2.32,195188.2,3.39
917629.57,15.95,2.33,195661.5,3.4
917471.44,15.94,2.32,195503.95,3.4
917523.37,15.95,2.33,195626.92,3.4
917387.16,15.95,2.33,195535.79,3.4
917439.1,15.95,2.33,195658.77,3.4
917302.89,15.95,2.33,195589.73,3.4
917302.89,15.95,2.33,195589.73,3.4
917524.21,15.96,2.34,195621.51,3.4
917226.69,15.95,2.33,195459.32,3.4
917090.48,15.95,2.33,195519.32,3.4
917311.8,15.96,2.34,195551.09,3.4
917123.78,15.95,2.33,195451.68,3.4
916845.77,15.95,2.33,195263.48,3.4
916548.24,15.95,2.33,195101.28,3.39
916600.17,15.95,2.33,195343.86,3.4
916652.11,15.95,2.33,195466.84,3.4
916652.11,15.95,2.33,195466.84,3.4
916652.11,15.95,2.33,195466.84,3.4
916704.04,15.96,2.34,195537.96,3.4
916959.09,15.96,2.34,195603.32,3.41
917187.16,15.97,2.35,196158.81,3.42
917050.96,15.97,2.35,196028.39,3.41
916756.68,15.96,2.34,195690.69,3.41
916756.68,15.96,2.34,195690.69,3.41
916808.62,15.97,2.35,195875.04,3.41
916808.62,15.97,2.35,195875.04,3.41
917029.94,15.97,2.35,195906.82,3.41
917029.94,15.97,2.35,195934.34,3.41
917201.75,15.98,2.36,196245.92,3.42
917065.54,15.98,2.36,196226.58,3.42
916778.02,15.97,2.35,196123.89,3.42
916999.34,15.98,2.36,196298.15,3.42
916701.81,15.98,2.35,196072.81,3.42
916753.74,15.98,2.36,196195.79,3.42
916805.68,15.98,2.36,196266.91,3.42
916857.61,15.98,2.36,196389.89,3.42
916909.54,15.99,2.37,196461.01,3.43
916631.52,15.98,2.36,196189.93,3.42
916370.26,15.98,2.36,195976.37,3.42
916422.19,15.98,2.36,196099.35,3.42
916643.51,15.99,2.37,196233.58,3.42
916898.57,15.99,2.37,196298.95,3.42
916762.37,16.0,2.37,196496.84,3.43
916814.3,16.0,2.38,196619.81,3.43
916553.04,15.99,2.37,196356.14,3.43
916553.04,15.99,2.37,196356.14,3.43
916416.83,16.0,2.37,196265.01,3.43
916280.63,16.0,2.38,196245.67,3.43
915993.1,15.99,2.37,196110.32,3.42
916214.42,16.0,2.38,196284.58,3.43
916266.35,16.0,2.38,196407.55,3.43
916116.77,16.0,2.38,196325.98,3.43
915122.7,15.98,2.36,195332.33,3.41
915122.7,15.98,2.36,195332.33,3.41
915344.02,15.99,2.37,195466.57,3.41
915207.82,15.99,2.37,195447.23,3.41
915259.75,15.99,2.37,195498.41,3.42
915123.54,15.99,2.37,195367.99,3.41
915175.48,16.0,2.38,195552.35,3.42
914877.95,15.99,2.37,195407.3,3.42
915099.27,16.0,2.38,195439.07,3.42
914821.25,15.99,2.37,195092.65,3.41
914685.05,15.99,2.37,195215.8,3.41
914685.05,15.99,2.37,195218.24,3.41
914548.84,15.99,2.37,195198.9,3.41
914261.32,15.99,2.37,194983.57,3.41
914125.11,15.99,2.37,194872.49,3.41
914177.04,15.99,2.37,194995.46,3.41
914228.98,16.0,2.38,195066.58,3.41
914450.3,16.0,2.38,195098.36,3.41
914291.87,16.0,2.38,194940.52,3.41
913994.34,16.0,2.38,194778.32,3.41
914222.41,16.0,2.38,195206.5,3.42
914394.22,16.01,2.39,195287.07,3.42
914446.15,16.01,2.39,195477.76,3.42
914446.15,16.01,2.39,195477.76,3.42
914498.08,16.01,2.39,195347.34,3.42
914181.23,16.01,2.39,195030.48,3.42
913896.95,16.0,2.38,194742.31,3.41
913760.75,16.0,2.38,194922.53,3.41
913982.07,16.01,2.39,194954.3,3.42
913982.07,16.01,2.39,194954.3,3.42
913982.07,16.01,2.39,194954.3,3.42
913684.54,16.01,2.39,194792.11,3.41
913904.82,16.01,2.39,195205.97,3.42
913768.61,16.01,2.39,195186.63,3.42
913632.41,16.01,2.39,195075.55,3.42
913860.48,16.02,2.4,195059.58,3.42
913593.99,16.01,2.39,194841.71,3.42
913457.79,16.01,2.39,195099.37,3.42
913509.72,16.02,2.4,195222.34,3.42
913373.51,16.02,2.4,195131.21,3.42
913237.31,16.02,2.4,195101.36,3.42
913289.24,16.02,2.4,195163.05,3.42
912994.97,16.02,2.4,194860.95,3.42
913216.29,16.02,2.4,194892.72,3.42
912918.76,16.02,2.4,194730.53,3.42
912740.52,16.02,2.4,194521.63,3.41
912604.31,16.02,2.4,194581.63,3.42
912326.3,16.01,2.39,194393.42,3.41
912326.3,16.01,2.39,194393.42,3.41
912326.3,16.01,2.39,194393.42,3.41
912326.3,16.01,2.39,194393.42,3.41
912190.09,16.01,2.39,194347.73,3.41
912242.02,16.02,2.4,194425.27,3.41
912293.95,16.02,2.4,194548.24,3.42
912157.75,16.02,2.4,194479.21,3.42
912379.07,16.03,2.41,194510.98,3.42
912081.54,16.02,2.4,194348.79,3.41
912302.86,16.03,2.41,194768.25,3.42
912302.86,16.03,2.41,194768.25,3.42
912354.8,16.03,2.41,194891.23,3.42
912406.73,16.03,2.41,194962.35,3.43
912270.52,16.03,2.41,194831.93,3.42
911973.0,16.03,2.41,194532.47,3.42
911836.79,16.03,2.41,194532.47,3.42
911700.59,16.03,2.41,194402.05,3.42
911564.38,16.03,2.41,194402.05,3.42
911785.7,16.04,2.42,194433.83,3.42
911649.5,16.04,2.42,194556.97,3.42
911649.5,16.04,2.42,194556.97,3.42
911649.5,16.04,2.42,194556.97,3.42
911701.43,16.04,2.42,194679.95,3.43
911403.9,16.04,2.42,194454.61,3.42
911190.88,16.03,2.41,194346.09,3.42
911242.81,16.04,2.42,194417.22,3.42
911464.13,16.04,2.42,194448.99,3.42
911464.13,16.04,2.42,194448.99,3.42
911285.88,16.04,2.42,194369.81,3.42
911149.68,16.04,2.42,194570.87,3.43
911013.47,16.04,2.42,194440.46,3.42
910715.95,16.04,2.42,194137.2,3.42
910767.88,16.04,2.42,194322.41,3.42
910631.67,16.04,2.42,194371.59,3.42
910859.74,16.04,2.42,194482.72,3.43
910911.67,16.05,2.43,194605.69,3.43
910775.47,16.05,2.43,194514.56,3.43
910947.28,16.05,2.43,194595.13,3.43
910653.01,16.05,2.43,194374.41,3.43
910516.8,16.05,2.43,194467.06,3.43
910568.73,16.05,2.43,194590.04,3.43
910432.53,16.05,2.43,194498.9,3.43
910484.46,16.06,2.44,194621.88,3.43
910705.78,16.06,2.44,194756.11,3.43
910877.59,16.07,2.45,194836.68,3.44
910689.57,16.06,2.44,194653.04,3.43
910741.51,16.07,2.45,194843.73,3.44
910793.44,16.07,2.45,194966.7,3.44
910515.42,16.07,2.45,194778.92,3.44
910567.35,16.07,2.45,194850.04,3.44
910351.33,16.07,2.45,194663.98,3.44
910403.26,16.07,2.45,194786.95,3.44
910267.05,16.07,2.45,194695.82,3.44
909969.53,16.07,2.45,194550.77,3.43
910291.17,16.07,2.45,194540.69,3.43
910154.97,16.07,2.45,194929.46,3.44
910154.97,16.07,2.45,194929.46,3.44
910088.38,16.07,2.45,194765.9,3.44
910309.7,16.08,2.46,194797.67,3.44
910173.49,16.08,2.46,194920.82,3.44
909875.97,16.07,2.45,194695.48,3.44
909739.76,16.08,2.45,194676.14,3.44
909791.69,16.08,2.46,194727.32,3.44
909791.69,16.08,2.46,194727.32,3.44
910013.02,16.08,2.46,194759.1,3.44
910064.95,16.09,2.47,194984.53,3.45
910116.88,16.09,2.47,195107.51,3.45
910168.81,16.09,2.47,195178.63,3.45
910340.62,16.1,2.48,195259.2,3.45
910204.42,16.1,2.48,195353.55,3.46
909906.89,16.09,2.47,195208.5,3.45
909958.82,16.1,2.48,195331.47,3.46
909958.82,16.1,2.48,195331.47,3.46
909822.62,16.1,2.48,195257.94,3.45
909822.62,16.1,2.48,195257.94,3.45
909686.41,16.1,2.48,195238.6,3.46
909738.35,16.1,2.48,195289.78,3.46
909477.08,16.1,2.48,195074.24,3.45
909340.88,16.1,2.48,195044.38,3.45
909152.86,16.1,2.48,194859.05,3.45
909204.79,16.1,2.48,194920.74,3.45
909068.59,16.1,2.48,194790.32,3.45
909120.52,16.1,2.48,194974.68,3.45
909120.52,16.1,2.48,194974.68,3.45
909172.45,16.11,2.49,195097.66,3.46
909224.39,16.11,2.49,195168.78,3.46
909276.32,16.11,2.49,195291.76,3.46
909544.45,16.12,2.5,195437.18,3.46
909408.24,16.12,2.5,195306.76,3.46
909033.91,16.11,2.49,195121.84,3.46
909255.23,16.12,2.5,195486.52,3.47
909056.13,16.12,2.5,195258.48,3.46
909108.07,16.12,2.5,195381.45,3.46
909160.0,16.12,2.5,195452.58,3.47
909160.0,16.12,2.5,195452.58,3.47
909160.0,16.12,2.5,195452.58,3.47
909211.93,16.13,2.51,195575.55,3.47
909263.86,16.13,2.51,195646.68,3.47
909435.67,16.13,2.51,195727.25,3.47
909487.6,16.14,2.52,195917.93,3.48
909539.54,16.14,2.52,196040.91,3.48
909403.33,16.14,2.52,195971.87,3.48
909125.32,16.14,2.52,195784.09,3.48
909393.44,16.14,2.52,195745.85,3.47
909205.14,16.14,2.52,196009.49,3.48
909068.93,16.14,2.52,195839.74,3.48
909068.93,16.14,2.52,195839.74,3.48
909120.86,16.14,2.52,195962.71,3.48
909388.99,16.15,2.53,196108.13,3.48
909252.79,16.15,2.53,195977.71,3.48
909116.58,16.15,2.53,195977.71,3.48
909029.06,16.15,2.53,196072.12,3.48
908892.86,16.15,2.53,195941.71,3.48
908892.86,16.15,2.53,195941.71,3.48
909120.93,16.16,2.54,196313.81,3.49
908984.72,16.16,2.54,196183.39,3.49
909036.65,16.16,2.54,196367.75,3.49
909256.93,16.17,2.55,196422.77,3.49
908962.66,16.16,2.54,196120.67,3.49
909183.98,16.17,2.55,196441.3,3.49
909235.91,16.17,2.55,196564.27,3.5
909287.84,16.17,2.55,196635.4,3.5
909508.12,16.18,2.56,196690.42,3.5
909560.05,16.18,2.56,196944.94,3.5
909283.24,16.18,2.56,196648.14,3.5
909147.03,16.18,2.56,196517.72,3.5
909010.83,16.18,2.56,196517.72,3.5
908713.3,16.18,2.56,196425.5,3.5
908577.09,16.18,2.56,196295.09,3.49
908629.03,16.18,2.56,196479.45,3.5
908850.35,16.18,2.56,196511.22,3.5
908850.35,16.18,2.56,196539.39,3.5
908552.82,16.18,2.56,196377.2,3.5
908286.34,16.18,2.56,196113.34,3.49
908554.47,16.18,2.56,196602.24,3.5
908180.13,16.18,2.56,196203.34,3.5
908232.07,16.18,2.56,196326.32,3.5
908095.86,16.18,2.56,196257.28,3.5
907959.65,16.18,2.56,196237.95,3.5
908011.59,16.19,2.56,196311.46,3.5
907875.38,16.19,2.57,196181.04,3.5
908096.7,16.19,2.57,196544.47,3.5
907960.5,16.19,2.57,196414.05,3.5
908012.43,16.19,2.57,196598.41,3.51
908064.36,16.2,2.58,196721.38,3.51
907776.83,16.19,2.57,196427.96,3.5
907598.59,16.19,2.57,196348.77,3.5
907650.52,16.19,2.57,196419.9,3.5
907514.31,16.2,2.57,196289.48,3.5
907782.44,16.2,2.58,196723.16,3.51
907834.38,16.2,2.58,196846.13,3.51
907637.98,16.2,2.58,196591.79,3.51
907859.3,16.21,2.59,196726.03,3.51
907911.24,16.21,2.59,196849.01,3.51
907911.24,16.21,2.59,196849.01,3.51
908131.51,16.22,2.6,197035.57,3.52
907833.99,16.21,2.59,196890.52,3.52
907697.78,16.21,2.59,196760.1,3.51
907749.71,16.22,2.6,196944.46,3.52
907483.23,16.21,2.59,196777.37,3.52
907704.55,16.22,2.6,196809.14,3.52
907554.97,16.22,2.6,196646.95,3.51
907776.29,16.22,2.6,197199.48,3.52
907776.29,16.22,2.6,197199.48,3.52
907828.22,16.22,2.6,197322.45,3.53
907530.69,16.22,2.6,197011.39,3.52
907394.49,16.22,2.6,196920.25,3.52
907446.42,16.22,2.6,197043.23,3.52
907310.22,16.22,2.6,196952.09,3.52
907482.03,16.23,2.61,197032.67,3.52
907533.96,16.23,2.61,197223.35,3.53
907255.94,16.23,2.61,197035.57,3.52
907255.94,16.23,2.61,197032.11,3.52
907255.94,16.23,2.61,197032.11,3.52
907477.26,16.23,2.61,197063.89,3.53
907341.06,16.23,2.61,197265.12,3.53
907392.99,16.24,2.62,197388.1,3.53
907243.41,16.24,2.62,197204.01,3.53
907107.2,16.24,2.62,197135.94,3.53
907159.13,16.24,2.62,197258.91,3.53
907022.93,16.24,2.62,197167.78,3.53
906886.72,16.24,2.62,197037.36,3.53
906730.69,16.24,2.62,196886.58,3.53
906952.01,16.24,2.62,197249.84,3.53
907003.95,16.25,2.63,197372.82,3.54
906706.42,16.24,2.62,197069.56,3.53
906927.74,16.25,2.63,197203.79,3.53
906979.67,16.25,2.63,197326.77,3.54
907031.61,16.26,2.63,197397.89,3.54
907031.61,16.26,2.63,197397.89,3.54
906734.08,16.25,2.63,197252.84,3.54
906955.4,16.26,2.64,197284.62,3.54
907007.33,16.26,2.64,197510.05,3.54
907007.33,16.26,2.64,197510.05,3.54
906709.81,16.26,2.64,197365.0,3.54
906709.81,16.26,2.64,197365.0,3.54
906931.13,16.26,2.64,197396.78,3.54
906781.54,16.26,2.64,197234.59,3.54
907049.67,16.27,2.64,197860.93,3.55
907101.6,16.27,2.65,197983.9,3.55
907101.6,16.27,2.65,197983.9,3.55
906965.4,16.27,2.65,197914.87,3.55
906769.01,16.27,2.65,197677.55,3.55
907096.59,16.27,2.65,197649.91,3.55
906927.97,16.27,2.65,197946.01,3.55
906791.76,16.27,2.65,197800.08,3.55
907013.08,16.28,2.66,197831.85,3.55
906876.88,16.28,2.66,197955.0,3.55
906740.67,16.28,2.66,197925.14,3.55
906604.47,16.28,2.66,197824.58,3.55
906656.4,16.28,2.66,197947.55,3.55
906876.67,16.29,2.67,198134.12,3.56
906740.47,16.29,2.67,198114.78,3.56
906630.47,16.29,2.67,198004.78,3.56
906802.28,16.29,2.67,198197.27,3.56
906854.21,16.3,2.67,198320.25,3.56
907109.27,16.3,2.68,198536.14,3.57
906801.25,16.3,2.68,198232.57,3.56
906503.73,16.29,2.67,198007.24,3.56
906675.54,16.3,2.68,198087.81,3.56
906727.47,16.3,2.68,198278.49,3.56
906948.79,16.31,2.69,198310.27,3.57
906651.26,16.3,2.68,198148.08,3.56
906703.2,16.31,2.69,198390.65,3.57
906703.2,16.31,2.69,198390.65,3.57
906703.2,16.31,2.69,198390.65,3.57
906924.52,16.31,2.69,198422.43,3.57
906924.52,16.31,2.69,198422.43,3.57
906626.99,16.31,2.69,198260.24,3.57
906490.79,16.31,2.69,198320.24,3.57
906354.58,16.31,2.69,198189.82,3.57
906354.58,16.31,2.69,198189.82,3.57
906575.9,16.31,2.69,198554.0,3.57
906278.37,16.31,2.69,198249.82,3.57
905733.55,16.31,2.69,198243.01,3.57
905683.55,16.31,2.69,198193.01,3.57
905911.62,16.32,2.7,198177.04,3.57
906083.43,16.32,2.7,198541.74,3.58
905947.23,16.32,2.7,198496.05,3.58
905999.16,16.33,2.7,198573.58,3.58
906051.09,16.33,2.71,198696.56,3.58
905766.82,16.32,2.7,198598.07,3.58
905766.82,16.32,2.7,198598.07,3.58
905630.61,16.33,2.7,198506.93,3.58
905851.93,16.33,2.71,198538.71,3.58
905903.87,16.33,2.71,198764.14,3.58
905725.85,16.33,2.71,198593.48,3.58
905725.85,16.33,2.71,198593.48,3.58
905777.78,16.33,2.71,198716.46,3.58
905480.26,16.33,2.71,198571.41,3.58
905344.05,16.33,2.71,198503.34,3.58
905565.37,16.34,2.72,198535.11,3.58
905785.65,16.34,2.72,198878.99,3.59
905649.44,16.34,2.72,198849.14,3.59
905701.37,16.35,2.73,198910.83,3.59
905403.85,16.34,2.72,198818.62,3.59
905267.64,16.34,2.72,198772.92,3.59
905267.64,16.34,2.72,198772.92,3.59
905001.16,16.34,2.72,198509.07,3.58
905172.97,16.34,2.72,198727.99,3.59
905036.77,16.34,2.72,198708.65,3.59
905208.58,16.35,2.73,198901.14,3.59
905208.58,16.35,2.73,198901.14,3.59
905260.51,16.35,2.73,199024.11,3.6
905312.44,16.36,2.74,199095.24,3.6
905176.24,16.36,2.74,198964.82,3.6
905018.1,16.35,2.73,198806.68,3.59
905239.42,16.36,2.74,199169.94,3.6
905291.35,16.36,2.74,199292.92,3.6
904974.56,16.36,2.74,198976.65,3.6
904974.56,16.36,2.74,198976.65,3.6
904838.35,16.36,2.74,198885.52,3.6
904838.35,16.36,2.74,198885.52,3.6
904560.33,16.35,2.73,198611.95,3.59
904424.13,16.35,2.73,198566.26,3.59
904476.06,16.36,2.74,198643.79,3.59
904647.87,16.36,2.74,198724.36,3.59
904585.51,16.36,2.74,198614.05,3.59
904307.5,16.36,2.74,198340.4,3.59
904171.29,16.36,2.74,198432.98,3.59
903956.12,16.36,2.74,198260.04,3.59
903819.92,16.36,2.74,198129.62,3.59
903683.71,16.36,2.74,198129.62,3.59
903911.78,16.36,2.74,198313.88,3.59
903963.71,16.37,2.75,198535.83,3.59
903827.51,16.37,2.75,198516.49,3.59
903999.32,16.37,2.75,198708.98,3.6
903705.05,16.37,2.75,198424.64,3.59
903568.84,16.37,2.75,198294.22,3.59
903620.77,16.37,2.75,198478.58,3.6
903484.57,16.37,2.75,198530.44,3.6
903536.5,16.37,2.75,198530.01,3.6
903708.31,16.38,2.76,198610.58,3.6
903520.29,16.38,2.76,198427.01,3.6
903572.23,16.38,2.76,198617.7,3.6
903255.74,16.38,2.76,198400.91,3.6
903119.54,16.38,2.76,198270.49,3.6
902983.33,16.38,2.76,198270.49,3.6
902847.13,16.38,2.76,198140.07,3.59
902899.06,16.38,2.76,198324.43,3.6
903119.34,16.39,2.77,198379.45,3.6
903171.27,16.39,2.77,198633.97,3.6
