ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265949.16,95.17,82.9,266070.82,95.21
265951.67,95.17,82.9,266081.92,95.21
265951.67,95.17,82.9,266081.92,95.21
265951.67,95.17,82.9,266081.92,95.21
265951.67,95.17,82.9,266081.92,95.21
265951.67,95.17,82.9,266081.92,95.21
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265951.67,95.17,82.9,266090.64,95.22
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265931.64,95.21
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265943.8,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265960.51,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265792.67,95.16,82.9,265959.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265684.86,95.16,82.9,265850.21,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265686.06,95.16,82.9,265851.41,95.22
265527.25,95.16,82.9,265692.6,95.22
265527.25,95.16,82.9,265692.6,95.22
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.48,95.17,82.9,265440.06,95.24
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264629.46,95.29
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264677.44,95.31
265238.24,95.51,83.24,264662.46,95.3
265238.24,95.51,83.24,264662.46,95.3
265238.24,95.51,83.24,264662.46,95.3
265238.24,95.51,83.24,264662.46,95.3
265238.24,95.51,83.24,264662.46,95.3
265238.24,95.51,83.24,264662.46,95.3
265238.24,95.51,83.24,264679.34,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264700.85,95.32
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264680.56,95.31
265239.44,95.51,83.24,264702.21,95.32
265239.44,95.51,83.24,264686.96,95.31
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
265239.44,95.51,83.24,264703.86,95.32
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264239.44,95.49,83.23,263703.86,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264241.82,95.49,83.23,263704.87,95.3
264133.01,95.49,83.23,263596.5,95.3
264133.01,95.49,83.23,263596.5,95.3
264133.01,95.49,83.23,263596.5,95.3
264133.01,95.49,83.23,263596.5,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263975.39,95.49,83.23,263439.32,95.3
263978.97,95.49,83.23,263456.81,95.3
263978.97,95.49,83.23,263456.81,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
263820.16,95.49,83.23,263298.0,95.3
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
262820.16,95.47,83.21,262298.0,95.28
