ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
886508.15,15.44,2.1,305411.02,5.32
886399.45,15.44,2.09,305302.32,5.32
886439.68,15.44,2.1,305420.76,5.32
886291.21,15.44,2.1,305394.23,5.32
886331.44,15.44,2.1,305455.97,5.32
886182.97,15.44,2.1,305343.55,5.32
886223.2,15.45,2.1,305512.97,5.32
886263.44,15.45,2.11,305593.08,5.33
885975.73,15.45,2.1,305307.1,5.32
885827.26,15.45,2.1,305284.91,5.32
885678.79,15.45,2.1,305173.05,5.32
885719.02,15.45,2.1,305341.91,5.33
885988.26,15.45,2.11,305235.57,5.32
885988.26,15.45,2.11,305235.57,5.32
885839.79,15.45,2.11,305629.75,5.33
885691.31,15.45,2.11,305516.64,5.33
885542.84,15.45,2.11,305501.61,5.33
885245.9,15.45,2.11,305373.46,5.33
885245.9,15.45,2.11,305373.46,5.33
885539.45,15.46,2.12,305608.46,5.34
885390.98,15.46,2.12,305645.94,5.34
885390.98,15.46,2.12,305645.94,5.34
885242.5,15.46,2.12,305619.41,5.34
885094.03,15.46,2.12,305517.8,5.34
885094.03,15.46,2.12,305517.8,5.34
884945.56,15.46,2.12,305404.69,5.34
884945.56,15.46,2.12,305404.69,5.34
884720.85,15.46,2.12,305217.09,5.33
884572.38,15.46,2.12,305202.05,5.33
884572.38,15.46,2.12,305202.05,5.33
884423.91,15.46,2.12,305088.94,5.33
883356.43,15.46,2.12,304881.2,5.34
883207.96,15.46,2.12,304866.17,5.34
883386.36,15.47,2.12,304905.11,5.34
883237.89,15.47,2.12,305018.19,5.34
883089.42,15.47,2.12,304905.08,5.34
883129.65,15.47,2.13,305075.19,5.34
882981.18,15.47,2.13,304962.08,5.34
883266.54,15.48,2.13,305380.36,5.35
883118.07,15.48,2.13,305353.82,5.35
882969.6,15.48,2.13,305252.21,5.35
882821.13,15.48,2.13,305209.55,5.35
882861.36,15.48,2.14,305287.42,5.35
882712.89,15.48,2.14,305175.84,5.35
882712.89,15.48,2.14,305175.84,5.35
882564.42,15.48,2.14,305159.27,5.35
882415.95,15.48,2.14,305086.82,5.35
882456.18,15.48,2.14,305194.48,5.35
882307.71,15.48,2.14,305151.82,5.35
882347.94,15.49,2.14,305229.68,5.36
882388.17,15.49,2.15,305309.8,5.36
882566.57,15.49,2.15,305533.79,5.36
882418.1,15.49,2.15,305507.26,5.36
882458.33,15.5,2.15,305590.8,5.37
882309.86,15.5,2.15,305547.9,5.37
881946.03,15.49,2.15,305184.59,5.36
881946.03,15.49,2.15,305184.59,5.36
881797.56,15.49,2.15,305099.33,5.36
882066.79,15.5,2.15,304992.99,5.36
882066.79,15.5,2.15,304992.99,5.36
882066.79,15.5,2.15,304992.99,5.36
882107.02,15.5,2.16,305572.35,5.37
882392.38,15.51,2.16,305644.51,5.37
882243.91,15.51,2.16,305807.31,5.38
882284.14,15.51,2.17,305887.43,5.38
881910.31,15.5,2.16,305584.32,5.37
881910.31,15.5,2.16,305584.32,5.37
881761.84,15.51,2.16,305539.41,5.37
881802.07,15.51,2.16,305619.52,5.37
882087.43,15.51,2.17,305904.54,5.38
881713.6,15.51,2.17,305654.88,5.38
881416.73,15.5,2.16,305404.71,5.37
881119.86,15.5,2.16,305186.83,5.37
881119.86,15.5,2.16,305186.83,5.37
880971.39,15.5,2.16,305160.29,5.37
880651.39,15.5,2.15,304840.29,5.36
880691.62,15.5,2.16,304902.03,5.37
880543.15,15.5,2.16,304875.5,5.37
880828.51,15.5,2.16,305137.0,5.37
880828.51,15.5,2.16,305137.0,5.37
880531.57,15.51,2.16,305008.85,5.37
880800.8,15.51,2.17,304902.51,5.37
880979.2,15.52,2.17,305635.38,5.38
880830.73,15.52,2.17,305522.27,5.38
880456.9,15.51,2.17,305219.16,5.38
880308.43,15.51,2.17,305204.12,5.38
880308.43,15.51,2.17,305204.12,5.38
880308.43,15.51,2.17,305204.12,5.38
880308.43,15.51,2.17,305204.12,5.38
880101.56,15.51,2.16,304902.48,5.37
879813.86,15.5,2.16,304699.45,5.37
879665.39,15.5,2.16,304587.59,5.37
879665.39,15.5,2.16,304587.59,5.37
878597.91,15.51,2.16,304369.81,5.37
878973.06,15.51,2.17,304890.12,5.38
878973.06,15.51,2.17,304890.12,5.38
878785.65,15.51,2.17,304641.7,5.38
878825.88,15.52,2.17,304721.81,5.38
878825.88,15.52,2.17,304721.81,5.38
878619.67,15.51,2.17,304563.64,5.38
878471.2,15.51,2.17,304518.73,5.38
878756.56,15.52,2.18,304590.89,5.38
878608.09,15.52,2.18,304823.9,5.38
878459.62,15.52,2.18,304711.48,5.38
878638.02,15.52,2.18,305016.27,5.39
878489.55,15.52,2.18,304973.38,5.39
877422.07,15.53,2.18,304755.6,5.39
877422.07,15.53,2.18,304755.6,5.39
877273.6,15.53,2.18,304670.35,5.39
877273.6,15.53,2.18,304670.35,5.39
877313.83,15.53,2.19,304750.46,5.39
877165.36,15.53,2.19,304705.55,5.39
876948.06,15.53,2.18,304492.52,5.39
876799.59,15.53,2.18,304379.41,5.39
876799.59,15.53,2.18,304379.41,5.39
876651.12,15.53,2.18,304364.38,5.39
876502.64,15.53,2.18,304321.49,5.39
876542.88,15.53,2.19,304399.58,5.39
876169.05,15.52,2.18,304026.27,5.39
876347.45,15.53,2.19,304248.72,5.39
876347.45,15.53,2.19,304248.72,5.39
876198.97,15.53,2.19,304201.51,5.39
876484.33,15.54,2.19,304273.67,5.39
876187.46,15.53,2.19,303983.15,5.39
876187.46,15.53,2.19,303983.15,5.39
876038.99,15.53,2.19,304216.79,5.39
875890.52,15.53,2.19,304105.21,5.39
875742.05,15.53,2.19,304088.65,5.39
875593.58,15.53,2.19,304016.2,5.39
875445.11,15.53,2.19,303960.5,5.39
875296.64,15.53,2.19,303848.09,5.39
875148.17,15.53,2.19,303832.35,5.39
874999.7,15.53,2.19,303789.46,5.39
875039.93,15.54,2.19,303867.56,5.4
874891.46,15.54,2.19,303841.02,5.4
874931.69,15.54,2.2,303902.76,5.4
874557.86,15.53,2.19,303528.82,5.39
874557.86,15.53,2.19,303528.82,5.39
874598.09,15.54,2.19,303608.94,5.39
874449.62,15.54,2.19,303564.03,5.39
874399.62,15.54,2.19,303514.03,5.39
874251.15,15.54,2.19,303400.92,5.39
874291.38,15.54,2.2,303571.03,5.4
873994.51,15.53,2.19,303297.64,5.39
874034.74,15.54,2.19,303377.75,5.39
874213.14,15.54,2.2,303601.75,5.4
874064.67,15.54,2.2,303575.21,5.4
873916.2,15.54,2.2,303473.6,5.4
873767.73,15.54,2.2,303362.02,5.4
873619.26,15.54,2.2,303345.46,5.4
873470.79,15.54,2.2,303232.35,5.4
873470.79,15.54,2.2,303232.35,5.4
873322.32,15.54,2.2,303217.31,5.4
873362.55,15.55,2.2,303297.42,5.4
873402.78,15.55,2.21,303415.87,5.4
873402.78,15.55,2.21,303415.87,5.4
873402.78,15.55,2.21,303415.87,5.4
873254.31,15.55,2.21,303304.0,5.4
873294.54,15.55,2.21,303472.87,5.4
873146.07,15.55,2.21,303360.45,5.4
872997.6,15.55,2.21,303344.72,5.4
873282.96,15.56,2.22,303432.01,5.41
873134.49,15.56,2.22,303649.89,5.41
872986.02,15.56,2.22,303607.23,5.41
872986.02,15.56,2.22,303607.23,5.41
872612.19,15.55,2.21,303233.92,5.4
872652.42,15.56,2.21,303311.78,5.41
872445.55,15.55,2.21,303182.63,5.41
872445.55,15.55,2.21,303182.63,5.41
872485.78,15.56,2.21,303262.74,5.41
872526.01,15.56,2.22,303381.18,5.41
872377.54,15.56,2.22,303338.52,5.41
872229.07,15.56,2.22,303253.04,5.41
872080.6,15.56,2.22,303139.93,5.41
871932.13,15.56,2.22,303124.89,5.41
872225.68,15.57,2.22,303087.14,5.41
872077.2,15.57,2.22,303439.51,5.42
872077.2,15.57,2.22,303439.51,5.42
871009.73,15.57,2.23,303221.73,5.42
870647.71,15.56,2.22,302858.97,5.41
870941.26,15.57,2.23,302821.21,5.41
870569.24,15.57,2.22,302921.65,5.42
870368.84,15.56,2.22,302693.61,5.41
870368.84,15.56,2.22,302693.61,5.41
870368.84,15.56,2.22,302693.61,5.41
870031.14,15.56,2.21,302324.58,5.41
869882.67,15.56,2.21,302203.75,5.41
870061.07,15.56,2.22,302426.21,5.41
869912.6,15.56,2.22,302355.78,5.41
869764.13,15.56,2.22,302244.2,5.41
869615.65,15.56,2.22,302227.63,5.41
869901.01,15.57,2.23,302314.91,5.41
869752.54,15.57,2.23,302532.8,5.42
869378.71,15.56,2.22,302159.48,5.41
869230.24,15.56,2.22,302116.82,5.41
869270.47,15.57,2.22,302194.69,5.41
868973.6,15.56,2.22,301944.52,5.41
868825.13,15.56,2.22,301901.86,5.41
868676.66,15.56,2.22,301816.37,5.41
868676.66,15.56,2.22,301816.37,5.41
868855.06,15.57,2.23,301855.32,5.41
868706.59,15.57,2.23,301968.4,5.41
868991.95,15.58,2.23,302055.68,5.41
868843.48,15.58,2.23,302273.97,5.42
868695.01,15.58,2.23,302231.07,5.42
868546.54,15.58,2.23,302145.82,5.42
868398.07,15.58,2.23,302032.71,5.42
868249.59,15.58,2.23,302017.67,5.42
868289.83,15.58,2.24,302097.79,5.42
868141.36,15.58,2.24,302074.77,5.42
868181.59,15.58,2.24,302154.88,5.42
868033.12,15.58,2.24,302109.97,5.42
868073.35,15.59,2.24,302190.09,5.43
868073.35,15.59,2.24,302190.09,5.43
867924.88,15.59,2.24,302167.2,5.43
867776.41,15.59,2.24,302094.75,5.43
867402.58,15.58,2.24,301721.04,5.42
867687.94,15.59,2.24,302028.45,5.43
867539.47,15.59,2.24,301916.04,5.42
867242.6,15.58,2.24,301665.87,5.42
867282.83,15.59,2.24,301835.28,5.42
867282.83,15.59,2.24,301835.28,5.42
867323.06,15.59,2.24,301915.4,5.43
867174.59,15.59,2.24,301870.49,5.43
867026.12,15.59,2.24,301798.04,5.43
866877.65,15.59,2.25,301742.34,5.43
866877.65,15.59,2.25,301742.34,5.43
867109.75,15.59,2.25,301635.4,5.42
867149.98,15.6,2.25,302176.78,5.44
866776.15,15.59,2.25,301873.67,5.43
867061.51,15.6,2.25,301945.82,5.43
867061.51,15.6,2.25,301945.82,5.43
866687.68,15.59,2.25,301761.46,5.43
866539.21,15.59,2.25,301805.52,5.43
866390.74,15.59,2.25,301762.86,5.43
866242.27,15.59,2.25,301677.37,5.43
866282.5,15.6,2.25,301757.49,5.43
866567.86,15.6,2.26,302042.51,5.44
866567.86,15.6,2.26,302042.51,5.44
866837.09,15.61,2.27,301936.17,5.44
866463.26,15.6,2.26,301686.5,5.43
866314.79,15.6,2.26,302080.88,5.44
866027.09,15.6,2.26,301794.7,5.44
865878.62,15.6,2.26,301768.16,5.44
865730.14,15.6,2.26,301666.55,5.44
865581.67,15.6,2.26,301554.97,5.43
865621.91,15.6,2.26,301723.78,5.44
865473.43,15.6,2.26,301611.91,5.44
865324.96,15.6,2.26,301595.63,5.44
865324.96,15.6,2.26,301595.63,5.44
865037.26,15.6,2.26,301269.59,5.43
864888.79,15.6,2.26,301243.05,5.43
865120.89,15.6,2.26,301518.18,5.44
864972.42,15.61,2.26,301491.65,5.44
864823.95,15.61,2.26,301390.04,5.44
864533.38,15.6,2.26,301103.3,5.43
864384.91,15.6,2.26,301060.64,5.43
864236.43,15.6,2.26,300975.15,5.43
864521.79,15.61,2.26,301062.44,5.44
864373.32,15.61,2.26,301283.32,5.44
864373.32,15.61,2.26,301283.32,5.44
864413.56,15.61,2.27,301363.43,5.44
864039.72,15.61,2.26,300987.12,5.44
864039.72,15.61,2.26,300987.12,5.44
863891.25,15.61,2.26,300964.01,5.44
864176.61,15.61,2.27,301036.16,5.44
863812.78,15.61,2.26,301026.69,5.44
863664.31,15.61,2.26,300905.86,5.44
863515.84,15.61,2.26,300792.75,5.44
863367.37,15.61,2.26,300777.71,5.44
863367.37,15.61,2.26,300777.71,5.44
863218.9,15.61,2.26,300664.6,5.44
863070.43,15.61,2.26,300649.57,5.44
862921.96,15.61,2.26,300577.12,5.44
862921.96,15.61,2.26,300577.12,5.44
862773.48,15.61,2.26,300521.42,5.44
862625.01,15.61,2.26,300448.97,5.44
861557.54,15.61,2.27,300231.19,5.44
861557.54,15.61,2.27,300231.19,5.44
861409.07,15.61,2.27,300175.5,5.44
861587.47,15.62,2.27,300214.45,5.44
861439.0,15.62,2.27,300367.87,5.45
861479.23,15.62,2.28,300447.98,5.45
861330.76,15.62,2.28,300403.07,5.45
861033.89,15.62,2.27,300112.56,5.44
861033.89,15.62,2.27,300112.56,5.44
861074.12,15.62,2.27,300192.67,5.44
860925.65,15.62,2.27,300147.76,5.45
860925.65,15.62,2.27,300147.76,5.45
860777.18,15.62,2.28,300035.35,5.44
860817.41,15.62,2.28,300204.76,5.45
860995.81,15.63,2.28,300427.22,5.45
861036.04,15.63,2.29,300561.37,5.46
860887.57,15.63,2.29,300534.83,5.46
860739.1,15.63,2.29,300433.22,5.46
860590.63,15.63,2.29,300320.11,5.45
860590.63,15.63,2.29,300320.11,5.45
860293.76,15.63,2.28,300049.74,5.45
860579.12,15.63,2.29,300468.02,5.46
860619.35,15.64,2.29,300548.13,5.46
860659.58,15.64,2.29,300666.58,5.46
860285.75,15.63,2.29,300293.26,5.46
860571.11,15.64,2.3,300365.42,5.46
860571.11,15.64,2.3,300365.42,5.46
860197.28,15.63,2.29,300181.05,5.46
860048.81,15.63,2.29,300225.12,5.46
859900.34,15.63,2.29,300198.58,5.46
859751.87,15.63,2.29,300096.97,5.46
859603.4,15.63,2.29,300054.08,5.46
859603.4,15.63,2.29,300054.08,5.46
859603.4,15.63,2.29,300054.08,5.46
859454.93,15.63,2.29,299968.82,5.46
859306.45,15.63,2.29,299856.41,5.46
859157.98,15.63,2.29,299840.68,5.46
859009.51,15.63,2.29,299727.57,5.46
859049.74,15.64,2.29,299897.68,5.46
858901.27,15.64,2.29,299785.82,5.46
858752.8,15.64,2.29,299769.53,5.46
858604.33,15.64,2.29,299657.67,5.46
858455.86,15.64,2.3,299641.39,5.46
858496.09,15.64,2.3,299721.5,5.46
858347.62,15.64,2.3,299698.61,5.46
858199.15,15.64,2.3,299655.95,5.46
858050.68,15.64,2.3,299570.47,5.46
858090.91,15.65,2.3,299650.58,5.46
858090.91,15.65,2.3,299650.58,5.46
857942.44,15.65,2.3,299605.67,5.46
857793.97,15.65,2.3,299563.01,5.46
858079.33,15.65,2.31,299840.64,5.47
858311.43,15.66,2.31,299733.69,5.47
858162.96,15.66,2.31,300089.26,5.48
858162.96,15.66,2.31,300089.26,5.48
858014.49,15.66,2.31,300062.73,5.48
857866.02,15.66,2.31,299961.12,5.48
857717.55,15.66,2.31,299934.58,5.48
857717.55,15.66,2.31,299934.58,5.48
857757.78,15.66,2.32,299996.32,5.48
857757.78,15.66,2.32,299996.32,5.48
857757.78,15.66,2.32,299996.32,5.48
857757.78,15.66,2.32,299996.32,5.48
857393.95,15.66,2.31,299703.21,5.47
857245.48,15.66,2.31,299590.1,5.47
857097.01,15.66,2.31,299575.06,5.47
856879.7,15.65,2.31,299387.12,5.47
857165.06,15.66,2.32,299474.4,5.47
857165.06,15.66,2.32,299474.4,5.47
856791.23,15.65,2.31,299274.91,5.47
856642.76,15.65,2.31,299318.97,5.47
856642.76,15.65,2.31,299318.97,5.47
856494.29,15.65,2.31,299292.43,5.47
856345.82,15.65,2.31,299190.82,5.47
856345.82,15.65,2.31,299190.82,5.47
856197.35,15.65,2.31,299148.16,5.47
856088.65,15.65,2.31,299039.87,5.47
855940.17,15.65,2.31,298954.38,5.47
855791.7,15.65,2.31,298911.72,5.47
855791.7,15.65,2.31,298911.72,5.47
855643.23,15.65,2.31,298826.24,5.47
855928.59,15.66,2.32,298913.52,5.47
855928.59,15.66,2.32,298913.52,5.47
855780.12,15.66,2.32,299061.2,5.47
855820.35,15.66,2.32,299141.32,5.47
855820.35,15.66,2.32,299141.32,5.47
855860.59,15.67,2.32,299259.76,5.48
855712.12,15.67,2.32,299217.1,5.48
855563.64,15.67,2.32,299131.61,5.48
855563.64,15.67,2.32,299131.61,5.48
855189.81,15.66,2.32,298828.5,5.47
855041.34,15.66,2.32,298716.92,5.47
855041.34,15.66,2.32,298716.92,5.47
855041.34,15.66,2.32,298716.92,5.47
854892.87,15.66,2.32,298700.35,5.47
855178.23,15.67,2.32,298787.64,5.47
855029.76,15.67,2.32,298935.32,5.48
854804.5,15.66,2.32,298756.98,5.47
854844.73,15.67,2.32,298837.09,5.48
854696.26,15.67,2.32,298814.07,5.48
854696.26,15.67,2.32,298814.07,5.48
854547.79,15.67,2.32,298701.65,5.48
854726.19,15.67,2.33,299006.44,5.48
854766.42,15.68,2.33,299086.55,5.49
854617.95,15.68,2.33,299063.44,5.49
854507.95,15.67,2.33,298953.44,5.48
854359.48,15.68,2.33,298840.51,5.48
854359.48,15.68,2.33,298840.51,5.48
854359.48,15.68,2.33,298840.51,5.48
854211.0,15.68,2.33,298825.29,5.48
854251.24,15.68,2.33,298905.41,5.49
854102.77,15.68,2.34,298860.5,5.49
854388.13,15.69,2.34,298947.78,5.49
854388.13,15.69,2.34,298947.78,5.49
854014.29,15.68,2.34,298748.29,5.48
853865.82,15.68,2.34,298792.35,5.49
854044.22,15.68,2.34,298831.3,5.49
854044.22,15.68,2.34,298831.3,5.49
853717.35,15.68,2.34,298510.78,5.48
854002.71,15.69,2.34,298946.59,5.49
854271.94,15.69,2.35,298840.25,5.49
854123.47,15.69,2.35,299234.63,5.5
853975.0,15.69,2.35,299122.76,5.5
853826.53,15.69,2.35,299106.48,5.5
853525.96,15.69,2.35,298809.71,5.49
853377.49,15.69,2.35,298766.82,5.49
853417.72,15.69,2.35,298844.91,5.49
853043.89,15.69,2.34,298621.91,5.49
852747.02,15.68,2.34,298332.01,5.49
853032.38,15.69,2.35,298404.17,5.49
852883.91,15.69,2.35,298637.2,5.49
852735.44,15.69,2.35,298524.78,5.49
852913.83,15.69,2.35,298829.57,5.5
852765.36,15.69,2.35,298786.91,5.5
852616.89,15.69,2.35,298701.42,5.5
852468.42,15.69,2.35,298589.01,5.5
852319.95,15.69,2.35,298573.27,5.5
852171.48,15.69,2.35,298546.74,5.5
852023.01,15.7,2.35,298445.13,5.5
851874.54,15.7,2.35,298402.24,5.5
851726.07,15.7,2.35,298316.98,5.5
851577.6,15.7,2.35,298244.53,5.5
851429.12,15.7,2.35,298188.84,5.5
851280.65,15.7,2.35,298146.18,5.5
851132.18,15.7,2.35,298060.69,5.5
851172.41,15.7,2.36,298140.8,5.5
851023.94,15.7,2.36,298095.89,5.5
850875.47,15.7,2.36,297984.32,5.5
850727.0,15.7,2.36,297967.75,5.5
850430.13,15.69,2.35,297677.23,5.49
850142.43,15.69,2.35,297391.05,5.49
849993.96,15.69,2.35,297318.6,5.49
849845.49,15.69,2.35,297262.9,5.49
849697.02,15.69,2.35,297149.79,5.49
849548.54,15.69,2.35,297134.76,5.49
849548.54,15.69,2.35,297134.76,5.49
849588.78,15.69,2.35,297214.87,5.49
849629.01,15.7,2.35,297333.31,5.49
849480.54,15.7,2.35,297221.45,5.49
849332.07,15.7,2.35,297205.17,5.49
849372.3,15.7,2.36,297285.28,5.5
849223.83,15.7,2.36,297240.37,5.5
849075.36,15.7,2.36,297167.92,5.5
849115.59,15.7,2.36,297275.58,5.5
849155.82,15.71,2.36,297355.69,5.5
849155.82,15.71,2.36,297355.69,5.5
848088.35,15.71,2.37,297147.96,5.5
847939.88,15.71,2.37,297124.84,5.51
848118.28,15.72,2.37,297163.79,5.51
847969.8,15.72,2.37,297317.21,5.51
848010.04,15.72,2.38,297397.33,5.51
847861.57,15.72,2.38,297352.42,5.51
847487.73,15.71,2.37,296979.09,5.51
847339.26,15.71,2.37,296865.98,5.51
847339.26,15.71,2.37,296865.98,5.51
847339.26,15.71,2.37,296865.98,5.51
847190.79,15.71,2.37,296850.94,5.51
846983.92,15.71,2.37,296650.42,5.5
846983.92,15.71,2.37,296650.42,5.5
846835.45,15.71,2.37,296537.31,5.5
846686.98,15.71,2.37,296522.28,5.5
846686.98,15.71,2.37,296522.28,5.5
846538.51,15.71,2.37,296495.74,5.5
846716.91,15.72,2.37,296674.3,5.51
847002.27,15.72,2.38,296746.46,5.51
846628.44,15.72,2.37,296562.09,5.51
846668.67,15.72,2.38,296789.77,5.51
846954.03,15.73,2.38,296877.05,5.51
846805.56,15.73,2.38,297024.73,5.52
846657.09,15.73,2.38,296998.2,5.52
846508.62,15.73,2.38,296896.59,5.52
846360.15,15.73,2.39,296870.05,5.52
846211.67,15.73,2.39,296768.44,5.52
846063.2,15.73,2.39,296725.78,5.52
845914.73,15.73,2.39,296640.29,5.52
845914.73,15.73,2.39,296640.29,5.52
845766.26,15.73,2.39,296528.43,5.51
845617.79,15.73,2.39,296512.15,5.52
845658.02,15.73,2.39,296592.26,5.52
845509.55,15.73,2.39,296547.35,5.52
845361.08,15.73,2.39,296520.82,5.52
844293.61,15.74,2.39,296303.04,5.52
844134.9,15.73,2.39,296147.8,5.52
843986.43,15.73,2.39,296046.19,5.52
843622.6,15.73,2.39,295753.08,5.51
843907.96,15.74,2.39,295825.24,5.52
843759.49,15.74,2.39,296002.95,5.52
843799.72,15.74,2.4,296083.06,5.52
843651.25,15.74,2.4,296038.15,5.52
843502.78,15.74,2.4,295995.26,5.52
843354.31,15.74,2.4,295910.01,5.52
842980.48,15.73,2.39,295591.99,5.52
843020.71,15.74,2.39,295672.11,5.52
842872.24,15.74,2.39,295649.37,5.52
842723.77,15.74,2.39,295622.84,5.52
842575.3,15.74,2.39,295521.23,5.52
842426.82,15.74,2.39,295478.34,5.52
842658.93,15.74,2.4,295769.77,5.53
842952.47,15.75,2.41,295732.02,5.53
842804.0,15.75,2.41,296084.26,5.53
842655.53,15.75,2.41,296041.37,5.53
842655.53,15.75,2.41,296041.37,5.53
842507.06,15.75,2.41,295956.12,5.53
842358.59,15.75,2.41,295844.54,5.53
842210.12,15.75,2.41,295827.97,5.53
842061.65,15.75,2.41,295715.04,5.53
841689.63,15.75,2.4,295342.4,5.52
841689.63,15.75,2.4,295342.4,5.52
841541.16,15.75,2.4,295327.19,5.53
841244.29,15.74,2.4,295077.02,5.52
841284.52,15.74,2.4,295157.13,5.52
841136.05,15.74,2.4,295112.22,5.52
841136.05,15.74,2.4,295112.22,5.52
841136.05,15.74,2.4,295112.22,5.52
841176.28,15.75,2.4,295192.34,5.53
841027.81,15.75,2.4,295147.43,5.53
840879.34,15.75,2.4,295104.54,5.53
841172.89,15.75,2.41,295461.92,5.53
840832.31,15.75,2.41,295125.23,5.53
841101.54,15.76,2.41,295018.89,5.53
840729.53,15.75,2.41,294646.25,5.52
841014.89,15.76,2.41,295474.03,5.54
840694.89,15.75,2.41,295154.03,5.53
840546.42,15.75,2.41,295127.5,5.53
840172.59,15.75,2.4,294702.0,5.52
840441.82,15.75,2.41,295016.57,5.53
840154.11,15.75,2.41,294782.48,5.53
840005.64,15.75,2.41,294710.03,5.53
839857.17,15.75,2.41,294654.34,5.53
839897.4,15.75,2.41,294734.45,5.53
839748.93,15.75,2.41,294689.54,5.53
840034.29,15.76,2.42,294761.7,5.53
839885.82,15.76,2.42,294994.71,5.54
839737.35,15.76,2.42,294952.05,5.54
839588.88,15.76,2.42,294866.56,5.53
839767.28,15.77,2.42,294905.51,5.54
839608.58,15.76,2.42,294750.27,5.53
839608.58,15.76,2.42,294750.27,5.53
839311.63,15.76,2.42,294622.12,5.53
839163.16,15.76,2.42,294735.2,5.54
839014.69,15.76,2.42,294622.09,5.54
838866.22,15.76,2.42,294607.05,5.54
838717.75,15.76,2.42,294580.52,5.54
838569.28,15.76,2.42,294478.91,5.54
838420.81,15.76,2.42,294452.37,5.54
838272.34,15.76,2.42,294350.76,5.54
838123.87,15.76,2.42,294239.18,5.53
837975.39,15.76,2.42,294222.61,5.54
837826.92,15.76,2.42,294196.08,5.54
837601.66,15.76,2.42,293943.31,5.53
836534.18,15.77,2.42,293725.53,5.54
836385.71,15.77,2.42,293623.92,5.53
836237.24,15.77,2.42,293511.51,5.53
836088.77,15.77,2.42,293495.78,5.53
835940.3,15.77,2.42,293452.88,5.53
835643.43,15.76,2.42,293202.72,5.53
835494.96,15.76,2.42,293117.46,5.53
835494.96,15.76,2.42,293117.46,5.53
835673.36,15.77,2.42,293156.41,5.53
835673.36,15.77,2.42,293156.41,5.53
834605.88,15.77,2.43,292938.63,5.54
834457.41,15.77,2.43,293092.05,5.54
834497.64,15.77,2.43,293172.17,5.54
834349.17,15.77,2.43,293149.05,5.54
834200.7,15.77,2.43,293037.19,5.54
833863.0,15.77,2.43,292701.01,5.54
833714.53,15.77,2.43,292684.73,5.54
833507.66,15.77,2.42,292484.21,5.53
833507.66,15.77,2.42,292484.21,5.53
833359.19,15.77,2.42,292371.28,5.53
833359.19,15.77,2.42,292371.28,5.53
833210.72,15.77,2.42,292356.06,5.53
833062.24,15.77,2.42,292313.17,5.53
832860.44,15.76,2.42,292068.7,5.53
832900.67,15.77,2.42,292146.79,5.53
832752.2,15.77,2.42,292104.13,5.53
833196.65,15.78,2.43,292638.39,5.54
832895.43,15.77,2.43,292270.31,5.53
832895.43,15.77,2.43,292270.31,5.53
832746.96,15.77,2.43,292227.65,5.53
832746.96,15.77,2.43,292227.65,5.53
832787.19,15.77,2.43,292305.52,5.54
832638.72,15.77,2.43,292233.07,5.54
832490.25,15.77,2.43,292177.37,5.54
832341.78,15.78,2.43,292134.48,5.54
832341.78,15.78,2.43,292134.48,5.54
832341.78,15.78,2.43,292134.48,5.54
832193.31,15.78,2.43,292049.23,5.54
832044.84,15.78,2.43,292006.34,5.54
832044.84,15.78,2.43,292006.34,5.54
832338.38,15.78,2.44,292321.71,5.54
832378.62,15.79,2.44,292401.82,5.55
832378.62,15.79,2.44,292401.82,5.55
832230.14,15.79,2.44,292356.91,5.55
832230.14,15.79,2.44,292356.91,5.55
831858.13,15.78,2.44,292026.29,5.54
831709.66,15.78,2.44,291913.18,5.54
831561.19,15.78,2.44,291898.14,5.54
831264.24,15.78,2.44,291769.99,5.54
831115.77,15.78,2.44,291697.54,5.54
831007.2,15.78,2.44,291617.0,5.54
831007.2,15.78,2.44,291617.0,5.54
830858.73,15.78,2.44,291561.3,5.54
830710.26,15.78,2.44,291534.76,5.54
830561.79,15.78,2.44,291433.15,5.54
830847.15,15.79,2.44,291520.44,5.54
830253.27,15.79,2.44,291376.56,5.54
829978.34,15.78,2.44,291413.39,5.54
830353.49,15.79,2.45,291720.6,5.55
830205.02,15.79,2.45,291607.49,5.55
830056.55,15.79,2.45,291592.45,5.55
829869.14,15.79,2.45,291519.48,5.55
829720.67,15.79,2.45,291492.95,5.55
829760.9,15.79,2.45,291554.69,5.55
829612.43,15.79,2.45,291441.58,5.55
829463.96,15.79,2.45,291426.54,5.55
829749.32,15.8,2.46,291513.83,5.55
829600.85,15.8,2.46,291733.61,5.56
829452.38,15.8,2.46,291690.95,5.56
829078.55,15.79,2.45,291315.74,5.55
829363.91,15.8,2.46,291593.36,5.56
