ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1366411.38,40.31,10.92,389240.12,11.48
1366113.26,40.32,10.92,389240.35,11.49
1365556.45,40.31,10.92,388688.44,11.47
1365777.94,40.32,10.93,388721.35,11.48
1365479.81,40.33,10.93,388691.49,11.48
1365369.92,40.33,10.94,388646.35,11.48
1365369.92,40.33,10.94,388638.35,11.48
1365369.92,40.33,10.94,388623.29,11.48
1365369.92,40.33,10.94,388527.02,11.48
1365072.85,40.33,10.93,388276.02,11.47
1365072.85,40.33,10.93,388250.94,11.47
1366537.95,40.38,10.99,389432.07,11.51
1366855.53,40.39,11.0,389467.9,11.51
1366483.59,40.39,10.99,389230.53,11.5
1365976.74,40.38,10.99,388489.82,11.49
1365680.93,40.39,10.99,388814.97,11.5
1365399.85,40.39,10.99,389450.97,11.52
1365399.85,40.39,10.99,389477.44,11.52
1365399.85,40.39,10.99,389469.15,11.52
1365403.56,40.4,11.0,389499.62,11.52
1365649.16,40.41,11.01,389554.66,11.53
1365327.93,40.41,11.02,389594.85,11.53
1365474.6,40.42,11.03,390715.43,11.57
1365685.01,40.44,11.04,390956.88,11.58
1365470.5,40.45,11.05,391645.79,11.6
1365470.5,40.45,11.05,391645.79,11.6
1365470.5,40.45,11.05,391645.5,11.6
1365470.5,40.45,11.05,391645.5,11.6
1365172.37,40.45,11.05,391672.41,11.6
1365319.04,40.46,11.06,391641.51,11.61
1365563.88,40.47,11.07,392152.52,11.62
1365257.23,40.47,11.07,392000.03,11.62
1364942.14,40.46,11.06,391650.56,11.61
1364673.97,40.47,11.07,391655.08,11.61
1364375.84,40.47,11.07,391731.45,11.62
1364054.6,40.47,11.07,391714.95,11.62
1363758.8,40.48,11.08,391666.37,11.62
1363460.67,40.48,11.08,391478.58,11.62
1363489.04,40.49,11.09,391888.66,11.64
1363609.82,40.5,11.1,391909.46,11.64
1363314.02,40.5,11.1,391880.76,11.64
1363018.22,40.5,11.11,392297.04,11.66
1363412.41,40.52,11.12,393548.11,11.7
1363113.5,40.52,11.13,393903.3,11.71
1362807.89,40.53,11.13,393887.66,11.71
1362484.32,40.53,11.13,393883.56,11.72
1362185.42,40.53,11.14,393872.75,11.72
1361965.45,40.53,11.13,393685.25,11.72
1361424.38,40.52,11.13,393180.9,11.7
1361125.48,40.53,11.13,392837.71,11.7
1360452.43,40.52,11.12,392066.55,11.68
1360342.54,40.52,11.13,392115.4,11.68
1360044.41,40.53,11.13,392085.93,11.68
1360044.41,40.53,11.13,392085.93,11.68
1359746.28,40.53,11.13,392117.36,11.69
1359446.61,40.53,11.14,392705.21,11.71
1359148.48,40.54,11.14,392684.06,11.71
1358852.67,40.54,11.14,392612.07,11.71
1358494.6,40.54,11.14,394158.5,11.76
1358196.47,40.54,11.14,394567.17,11.78
1358343.15,40.55,11.15,394608.96,11.78
1358591.08,40.56,11.16,394821.66,11.79
1358292.95,40.56,11.17,394788.45,11.79
1358455.77,40.57,11.18,396535.62,11.84
1358345.87,40.58,11.18,397314.98,11.87
1358492.55,40.59,11.19,397228.03,11.87
1358628.63,40.6,11.2,397197.07,11.87
1358812.54,40.62,11.22,398674.68,11.92
1358961.54,40.63,11.23,398601.88,11.92
1358663.41,40.63,11.24,398592.95,11.92
1358365.28,40.63,11.24,398640.17,11.93
1357808.48,40.63,11.23,398088.25,11.91
1357808.48,40.63,11.23,398088.25,11.91
1357808.48,40.63,11.23,398088.25,11.91
1357067.09,40.62,11.22,397410.79,11.89
1357342.66,40.63,11.23,397414.64,11.9
1357342.66,40.63,11.23,398081.9,11.92
1357044.53,40.63,11.24,398097.43,11.92
1356746.4,40.64,11.24,398143.38,11.92
1356450.6,40.64,11.24,398120.19,11.93
1356340.7,40.65,11.25,398082.69,11.93
1356340.7,40.65,11.25,398082.69,11.93
1356230.81,40.65,11.26,398128.0,11.93
1356377.48,40.66,11.27,398112.58,11.94
1356078.58,40.67,11.27,398065.43,11.94
1355780.45,40.67,11.27,398103.32,11.94
1355670.56,40.68,11.28,398062.85,11.94
1355376.31,40.68,11.28,397935.69,11.94
1355376.31,40.68,11.28,398600.4,11.96
1355487.99,40.69,11.3,398658.34,11.97
1355900.64,40.72,11.32,399320.71,11.99
1355934.3,40.73,11.33,399324.76,11.99
1356251.88,40.74,11.35,399364.87,12.0
1355953.75,40.74,11.35,399328.93,12.0
1355846.18,40.75,11.36,399310.43,12.0
1355548.05,40.75,11.36,399355.35,12.01
1355212.36,40.75,11.35,398842.11,11.99
1355102.47,40.76,11.36,398878.16,12.0
1355248.37,40.77,11.37,399248.21,12.01
1355248.37,40.77,11.37,399239.67,12.01
1355652.95,40.79,11.39,398736.85,12.0
1355354.82,40.79,11.4,398790.69,12.0
1355495.43,40.8,11.41,399124.26,12.01
1355227.26,40.81,11.41,399123.33,12.02
1355376.26,40.82,11.42,399106.55,12.02
1353021.19,40.84,11.45,399056.01,12.05
1352725.38,40.85,11.45,399106.06,12.05
1352340.58,40.84,11.45,399075.35,12.05
1352042.45,40.84,11.45,399187.25,12.06
1352219.08,40.86,11.46,399191.55,12.06
1351920.96,40.86,11.46,399227.63,12.07
1351920.96,40.86,11.46,399203.27,12.07
1351920.96,40.86,11.46,399398.5,12.07
1351622.83,40.86,11.47,399348.23,12.07
1351870.76,40.87,11.48,399379.45,12.08
1351187.06,40.87,11.47,398604.66,12.06
1351076.39,40.87,11.48,398505.92,12.06
1352548.7,40.93,11.54,399193.96,12.08
1352581.72,40.94,11.54,399629.44,12.1
1352727.62,40.95,11.55,400094.46,12.11
1352727.62,40.95,11.55,400094.46,12.11
1352727.62,40.95,11.55,400094.46,12.11
1352404.06,40.95,11.56,400083.42,12.11
1352404.06,40.95,11.56,400073.52,12.11
1352553.06,40.96,11.57,400054.73,12.12
1352702.06,40.97,11.58,400053.93,12.12
1352594.49,40.98,11.59,399873.07,12.11
1352594.49,40.98,11.59,399873.07,12.11
1352594.49,40.98,11.59,399873.07,12.11
1352771.12,40.99,11.6,399877.36,12.12
1352214.31,40.98,11.59,399325.45,12.1
1352531.89,41.0,11.6,399360.28,12.1
1353753.31,41.05,11.65,400678.8,12.15
1353455.18,41.05,11.66,400718.7,12.15
1352872.42,41.04,11.65,399929.45,12.13
1352574.29,41.05,11.65,399917.43,12.14
1352276.16,41.05,11.66,399889.94,12.14
1352422.84,41.06,11.67,399852.13,12.14
1352571.84,41.07,11.68,399852.65,12.14
1352273.71,41.07,11.68,399824.53,12.14
1352420.38,41.08,11.69,399824.43,12.15
1352420.38,41.08,11.69,399891.44,12.15
1352122.26,41.09,11.7,399952.1,12.15
1351816.64,41.09,11.7,400212.5,12.17
1351816.64,41.09,11.7,400116.85,12.16
1351848.11,41.1,11.71,400087.74,12.16
1351848.11,41.1,11.71,400068.17,12.16
1351848.11,41.1,11.71,399894.88,12.16
1351498.94,41.1,11.7,399883.02,12.16
1351743.77,41.11,11.71,400669.96,12.18
1351475.6,41.11,11.72,400669.03,12.19
1351630.67,41.12,11.73,401778.06,12.22
1351630.67,41.12,11.73,401778.06,12.22
1351362.49,41.13,11.73,401782.58,12.23
1351362.49,41.13,11.73,401790.74,12.23
1351362.49,41.13,11.73,401768.72,12.23
1351362.49,41.13,11.73,401768.72,12.23
1351064.37,41.13,11.74,401743.12,12.23
1350766.24,41.13,11.74,401681.55,12.23
1350656.34,41.14,11.75,401672.89,12.23
1350805.34,41.15,11.76,401860.27,12.24
1350509.54,41.15,11.76,401836.34,12.25
1350211.41,41.16,11.76,401812.32,12.25
1350211.41,41.16,11.76,401932.59,12.25
1349863.19,41.16,11.77,401790.9,12.25
1349867.06,41.16,11.77,402638.68,12.28
1349757.17,41.17,11.77,402612.09,12.28
1349459.04,41.17,11.78,402622.85,12.28
1349160.91,41.17,11.78,402592.44,12.29
1349897.8,41.21,11.82,402357.67,12.28
1349787.9,41.21,11.82,402385.52,12.29
1349472.81,41.21,11.82,402169.59,12.28
1349149.25,41.21,11.82,402141.54,12.28
1348881.08,41.22,11.83,402146.06,12.29
1348881.08,41.22,11.83,402349.36,12.29
1348582.95,41.22,11.83,402237.39,12.3
1348738.02,41.23,11.84,402462.42,12.3
1348776.26,41.25,11.85,404549.0,12.37
1348371.29,41.24,11.85,404208.82,12.36
1348261.4,41.25,11.85,404226.62,12.37
1347963.27,41.25,11.86,404253.1,12.37
1347668.24,41.25,11.86,404172.45,12.37
1347668.24,41.25,11.86,404172.45,12.37
1347904.91,41.26,11.87,405057.87,12.4
1347795.02,41.27,11.87,405136.99,12.4
1347687.45,41.27,11.88,405136.54,12.41
1347849.62,41.29,11.89,405124.47,12.41
1347560.4,41.29,11.9,405002.03,12.41
1347262.27,41.29,11.9,404974.08,12.41
1346963.37,41.3,11.9,405371.71,12.43
1346665.24,41.3,11.91,405342.18,12.43
1346665.24,41.3,11.91,405342.18,12.43
1346811.91,41.31,11.92,405379.52,12.43
1346811.91,41.31,11.92,405379.52,12.43
1346487.58,41.31,11.92,405506.18,12.44
1346487.58,41.31,11.92,405538.34,12.44
1346113.79,41.31,11.91,405174.67,12.43
1346674.36,41.34,11.94,404891.35,12.43
1346376.24,41.34,11.95,405733.38,12.46
1346222.49,41.34,11.95,405726.62,12.46
1345923.58,41.34,11.95,405962.96,12.47
1346069.48,41.35,11.96,406411.39,12.49
1345771.36,41.36,11.96,407543.71,12.52
1345710.91,41.36,11.97,408983.57,12.57
1345710.91,41.36,11.97,408983.57,12.57
1345710.91,41.36,11.97,408967.31,12.57
1345411.24,41.37,11.97,408928.97,12.57
1345460.16,41.37,11.98,409014.62,12.58
1345154.55,41.38,11.98,409187.82,12.59
1345043.88,41.38,11.99,408586.4,12.57
1345047.75,41.38,11.99,408612.08,12.57
1344749.62,41.39,11.99,408578.94,12.57
1344451.5,41.39,12.0,408513.97,12.58
1344127.93,41.39,12.0,408379.49,12.58
1343829.03,41.4,12.0,408776.94,12.59
1343530.9,41.4,12.01,408930.34,12.6
1343530.9,41.4,12.01,408930.34,12.6
1343530.9,41.4,12.01,408930.34,12.6
1343530.9,41.4,12.01,408930.34,12.6
1343307.7,41.4,12.0,408663.74,12.59
1343599.06,41.41,12.02,408809.17,12.6
1343300.93,41.41,12.02,408863.51,12.61
1343190.26,41.42,12.03,409331.01,12.62
1340631.71,41.44,12.06,409283.18,12.65
1340091.22,41.44,12.05,408989.59,12.65
1340091.22,41.44,12.05,408989.59,12.65
1339793.1,41.44,12.05,408969.96,12.65
1339494.97,41.44,12.06,408963.0,12.65
1339196.84,41.45,12.06,408922.33,12.66
1339228.31,41.46,12.07,409134.27,12.67
1339228.31,41.46,12.07,409134.27,12.67
1339473.91,41.47,12.08,409304.23,12.67
1339366.34,41.48,12.09,409403.96,12.68
1339230.24,41.48,12.1,409680.75,12.69
1338934.44,41.49,12.1,409676.54,12.69
1338638.63,41.49,12.1,409619.18,12.7
1338340.5,41.49,12.11,409586.59,12.7
1338031.79,41.5,12.11,409555.98,12.7
1338031.79,41.5,12.11,409555.98,12.7
1337736.76,41.5,12.11,409595.65,12.71
1337438.63,41.5,12.12,409672.0,12.71
1337303.3,41.51,12.13,409664.53,12.72
1337167.97,41.52,12.13,409646.77,12.72
1336973.54,41.52,12.14,409306.12,12.71
1336649.2,41.52,12.14,409222.03,12.71
1336795.87,41.53,12.15,409342.76,12.72
1336474.63,41.54,12.16,409372.57,12.72
1336474.63,41.54,12.16,409372.57,12.72
1335923.85,41.53,12.15,409483.98,12.73
1335816.28,41.54,12.16,409321.21,12.73
1336372.43,41.57,12.19,409683.04,12.74
1336297.39,41.58,12.19,411888.72,12.82
1336446.39,41.59,12.2,411993.16,12.82
1336728.28,41.6,12.22,412239.14,12.83
1336728.28,41.6,12.22,412239.14,12.83
1336728.28,41.6,12.22,412239.17,12.83
1336434.8,41.6,12.22,412522.35,12.84
1336324.91,41.61,12.23,412601.54,12.85
1336641.7,41.62,12.24,412887.6,12.86
1336262.44,41.62,12.23,412626.1,12.85
1335966.64,41.62,12.24,412553.27,12.85
1335966.64,41.62,12.24,412514.3,12.85
1335966.64,41.62,12.24,412473.96,12.85
1335966.64,41.62,12.24,412458.38,12.85
1335667.74,41.62,12.24,412413.58,12.85
1335369.61,41.63,12.24,412409.01,12.86
1335303.89,41.64,12.26,414191.28,12.92
1335194.0,41.64,12.26,414110.8,12.92
1335072.74,41.65,12.27,414399.71,12.93
1334773.06,41.66,12.27,414744.09,12.94
1334449.5,41.66,12.28,414723.18,12.95
1334544.85,41.67,12.29,414769.52,12.95
1334246.72,41.67,12.29,414736.93,12.95
1333948.6,41.68,12.3,414698.35,12.96
1333650.47,41.68,12.3,414932.19,12.97
1333797.14,41.69,12.31,414899.41,12.97
1333797.14,41.69,12.31,414961.84,12.97
1333686.47,41.7,12.32,415255.75,12.98
1333931.31,41.71,12.33,416169.68,13.01
1333823.74,41.72,12.34,416132.56,13.01
1333823.74,41.72,12.34,416110.54,13.01
1333823.74,41.72,12.34,416344.39,13.02
1333525.61,41.72,12.34,416387.13,13.03
1333219.99,41.72,12.34,416850.12,13.05
1332848.06,41.72,12.34,416415.33,13.03
1332997.05,41.73,12.35,416627.67,13.04
1333143.73,41.74,12.36,416815.66,13.05
1332861.1,41.74,12.36,417062.67,13.06
1333256.73,41.77,12.39,417105.03,13.07
1332958.6,41.77,12.39,416891.26,13.06
1332851.03,41.78,12.4,416854.61,13.07
1332552.9,41.78,12.4,416844.56,13.07
1332580.5,41.79,12.41,417569.96,13.1
1332583.59,41.79,12.41,417702.98,13.1
1332365.07,41.79,12.41,418878.43,13.14
1332066.94,41.8,12.42,418848.36,13.14
1331695.0,41.79,12.41,418610.99,13.14
1331695.0,41.79,12.41,418610.99,13.14
1331697.93,41.8,12.42,418595.52,13.14
1331697.93,41.8,12.42,418595.52,13.14
1331399.8,41.8,12.42,418639.4,13.14
1331621.29,41.81,12.43,419031.41,13.16
1331704.84,41.83,12.44,419465.0,13.17
1331406.72,41.83,12.45,419505.67,13.18
1331406.72,41.83,12.45,419505.67,13.18
1331295.27,41.84,12.45,419730.29,13.19
1330710.37,41.83,12.45,419523.04,13.19
1330448.26,41.84,12.45,419389.03,13.19
1331492.96,41.87,12.49,420729.58,13.23
1331492.96,41.87,12.49,420707.46,13.23
1331305.23,41.88,12.49,421445.08,13.26
1330980.89,41.88,12.5,421429.4,13.26
1330980.89,41.88,12.5,421429.4,13.26
1331063.67,41.89,12.51,420694.16,13.24
1331063.67,41.89,12.51,420671.85,13.24
1331210.34,41.9,12.52,420643.26,13.24
1330990.71,41.9,12.52,420467.25,13.24
1330694.9,41.9,12.52,420436.71,13.24
1330396.78,41.9,12.52,420472.76,13.24
1330100.97,41.91,12.53,421213.22,13.27
1329801.3,41.91,12.53,421588.07,13.29
1329691.4,41.92,12.54,421557.65,13.29
1329393.27,41.92,12.54,421511.89,13.29
1329095.15,41.93,12.55,421488.73,13.3
1329412.72,41.94,12.56,421455.3,13.3
1329471.82,41.95,12.57,421456.65,13.3
1329471.82,41.95,12.57,421493.25,13.3
1329648.45,41.96,12.58,421498.1,13.3
1329146.4,41.96,12.58,420745.71,13.28
1328840.78,41.96,12.58,421072.39,13.3
1328542.65,41.96,12.58,420789.98,13.29
1328244.52,41.97,12.59,420769.04,13.29
1327946.4,41.97,12.59,420768.72,13.3
1327647.49,41.98,12.6,420744.85,13.3
1327647.49,41.98,12.6,420724.55,13.3
1327349.37,41.98,12.6,420674.06,13.3
1326707.47,41.97,12.59,420039.39,13.29
1326953.08,41.98,12.6,420007.94,13.29
1326644.37,41.99,12.61,419788.02,13.29
1326534.47,41.99,12.61,419765.49,13.29
1326236.35,42.0,12.62,419523.58,13.28
1325940.54,42.0,12.62,419521.86,13.29
1326541.66,42.02,12.64,420547.92,13.32
1326431.76,42.03,12.65,420403.7,13.32
1326431.76,42.03,12.65,420353.58,13.32
1326133.63,42.04,12.66,420303.38,13.32
1327027.89,42.06,12.68,421224.51,13.35
1327027.89,42.06,12.68,421224.51,13.35
1327110.66,42.07,12.69,421191.37,13.35
1327110.66,42.07,12.69,421191.37,13.35
1326814.86,42.08,12.7,421990.28,13.38
1326516.73,42.08,12.7,421915.68,13.38
1326221.7,42.09,12.71,422146.59,13.4
1326368.38,42.1,12.72,422202.06,13.4
1326235.0,42.11,12.73,421795.76,13.39
1325939.2,42.11,12.73,421796.35,13.4
1325580.35,42.11,12.73,421395.55,13.39
1325218.41,42.1,12.72,421167.84,13.38
1326057.36,42.14,12.76,421300.86,13.39
1325759.24,42.14,12.76,421274.4,13.39
1325464.98,42.15,12.77,421679.06,13.41
1325611.66,42.16,12.78,421718.82,13.41
1325412.3,42.17,12.79,420883.52,13.39
1325412.3,42.17,12.79,420883.52,13.39
1325412.3,42.17,12.79,420883.52,13.39
1325114.17,42.17,12.79,420926.33,13.4
1322759.11,42.2,12.82,420875.8,13.43
1322460.98,42.21,12.83,420887.31,13.43
1322614.88,42.21,12.83,421714.36,13.46
1322614.88,42.21,12.83,421714.36,13.46
1322316.76,42.22,12.84,421689.7,13.46
1322020.95,42.22,12.84,421588.04,13.46
1322020.95,42.22,12.84,421588.04,13.46
1321722.83,42.22,12.84,421567.92,13.47
1321427.02,42.23,12.85,421543.57,13.47
1321427.02,42.23,12.85,421543.57,13.47
1321427.02,42.23,12.85,421543.57,13.47
1321573.7,42.24,12.86,421564.7,13.47
1321573.7,42.24,12.86,421532.12,13.47
1321277.89,42.24,12.86,421941.53,13.49
1321394.88,42.25,12.87,420687.02,13.45
1321071.32,42.26,12.88,420664.48,13.46
1321071.32,42.26,12.88,420664.48,13.46
1321071.32,42.26,12.88,420664.48,13.46
1320961.43,42.26,12.89,420683.02,13.46
1320653.49,42.27,12.89,420646.28,13.46
1320543.59,42.28,12.9,420665.09,13.47
1320543.59,42.28,12.9,420467.63,13.46
1320543.59,42.28,12.9,420467.63,13.46
1320433.7,42.28,12.9,420447.15,13.46
1320433.7,42.28,12.9,420448.05,13.46
1321206.22,42.32,12.94,423448.56,13.56
1320908.09,42.33,12.95,423241.52,13.56
1320584.53,42.33,12.95,423219.0,13.57
1320721.39,42.34,12.96,423193.2,13.57
1320517.86,42.35,12.97,423980.19,13.6
1320664.54,42.36,12.98,424054.78,13.6
1320368.73,42.36,12.98,424412.96,13.62
1320070.61,42.37,12.99,424384.91,13.62
1319774.8,42.37,12.99,424363.73,13.62
1319476.68,42.37,13.0,424336.18,13.63
1319476.68,42.37,13.0,424336.18,13.63
1319178.55,42.38,13.0,424355.33,13.63
1319024.8,42.38,13.0,424081.26,13.62
1319024.8,42.38,13.0,424081.26,13.62
1319269.63,42.39,13.01,424429.0,13.64
1318970.73,42.39,13.01,424395.38,13.64
1318970.73,42.39,13.01,424395.38,13.64
1318701.65,42.4,13.02,424220.2,13.64
1318847.55,42.41,13.03,424551.59,13.65
1318549.42,42.41,13.04,424688.35,13.66
1318698.42,42.42,13.05,424666.66,13.66
1318400.3,42.43,13.05,424743.36,13.67
1318400.3,42.43,13.05,424743.36,13.67
1318400.3,42.43,13.05,424743.36,13.67
1318400.3,42.43,13.05,424743.36,13.67
1318645.13,42.44,13.06,425165.93,13.68
1318185.73,42.44,13.06,424383.78,13.66
1317886.83,42.44,13.07,424379.27,13.67
1317697.87,42.44,13.06,424138.45,13.66
1317697.87,42.44,13.06,424138.45,13.66
1317697.87,42.44,13.06,424138.45,13.66
1317402.06,42.45,13.07,424109.06,13.66
1317402.06,42.45,13.07,424204.76,13.67
1317103.94,42.45,13.07,424241.08,13.67
1316808.13,42.45,13.08,424198.81,13.68
1316510.01,42.46,13.08,424174.61,13.68
1316201.29,42.46,13.08,424536.01,13.7
1315977.1,42.46,13.08,424386.65,13.69
1315678.97,42.46,13.08,424373.96,13.7
1315926.91,42.48,13.1,425027.67,13.72
1315637.69,42.48,13.1,424623.37,13.71
1315341.88,42.48,13.11,424604.96,13.71
1315043.76,42.49,13.11,424576.45,13.72
1315043.76,42.49,13.11,424554.92,13.72
1314885.79,42.48,13.11,424401.45,13.71
1314583.72,42.48,13.1,424037.89,13.7
1314697.23,42.49,13.11,424033.2,13.71
1314539.26,42.49,13.11,423906.09,13.7
1314241.13,42.49,13.11,423891.62,13.71
1314241.13,42.49,13.11,423891.62,13.71
1314387.81,42.51,13.13,423866.46,13.71
1314534.48,42.52,13.14,423926.55,13.71
1314565.95,42.53,13.15,423908.74,13.71
1314275.93,42.52,13.14,423634.94,13.71
1315409.05,42.57,13.19,427266.47,13.83
1315110.92,42.58,13.2,427360.67,13.84
1315001.02,42.58,13.2,427325.61,13.84
1315001.02,42.58,13.2,427325.61,13.84
1314893.45,42.59,13.21,427309.51,13.84
1314893.45,42.59,13.21,427309.51,13.84
1314594.55,42.6,13.22,427670.98,13.86
1314749.62,42.61,13.23,427670.18,13.86
1314413.92,42.61,13.23,428463.51,13.89
1314115.79,42.61,13.23,428426.12,13.89
1314236.58,42.63,13.25,428445.0,13.9
1313938.45,42.63,13.25,428474.94,13.9
1313938.45,42.63,13.25,428475.05,13.9
1314085.13,42.64,13.26,428534.77,13.91
1313804.04,42.65,13.27,429280.47,13.93
1313479.7,42.65,13.27,429439.79,13.94
1313183.97,42.64,13.26,429153.87,13.94
1312885.84,42.65,13.27,429125.36,13.94
1312775.17,42.66,13.28,429309.17,13.95
1312479.37,42.66,13.28,429359.55,13.96
1312428.76,42.67,13.29,430052.33,13.98
1312318.86,42.68,13.3,429721.93,13.98
1312318.86,42.68,13.3,429721.93,13.98
1312114.0,42.68,13.3,429510.48,13.97
1311815.87,42.68,13.3,429492.77,13.97
1311517.74,42.68,13.31,429471.94,13.98
1311664.42,42.7,13.32,429472.77,13.98
1311522.45,42.69,13.31,429461.6,13.98
1311522.45,42.69,13.31,429446.69,13.98
1311250.27,42.7,13.32,430854.83,14.03
1310944.65,42.7,13.32,431288.32,14.05
1310944.65,42.7,13.32,431269.92,14.05
1310646.53,42.71,13.33,431238.98,14.05
1310350.72,42.71,13.33,431227.89,14.06
1310350.72,42.71,13.33,431182.86,14.05
1310466.21,42.73,13.35,432723.03,14.11
1310615.2,42.74,13.36,432987.24,14.12
1310317.08,42.75,13.37,432976.94,14.12
1310096.07,42.74,13.36,433788.9,14.15
1309800.27,42.75,13.37,433781.83,14.16
1309955.34,42.76,13.38,433762.9,14.16
1310274.89,42.77,13.39,433804.3,14.16
1310274.89,42.77,13.39,433804.3,14.16
1310556.78,42.78,13.4,434011.98,14.17
1310446.88,42.79,13.41,433983.21,14.17
1310073.09,42.78,13.4,433715.81,14.16
1309884.33,42.79,13.41,435471.29,14.23
1310129.94,42.8,13.42,435503.11,14.23
1310293.66,42.82,13.44,437040.38,14.28
1310293.66,42.82,13.44,437040.38,14.28
1309997.85,42.82,13.44,437027.29,14.29
1309997.85,42.82,13.44,437027.29,14.29
1309997.85,42.82,13.44,436806.27,14.28
1309702.05,42.82,13.44,437008.67,14.29
1309403.15,42.83,13.45,437390.78,14.31
1309079.58,42.83,13.45,437375.17,14.31
1309397.16,42.85,13.47,437416.63,14.31
1309160.81,42.85,13.47,437560.22,14.32
1308862.68,42.85,13.47,437538.41,14.32
1308755.11,42.86,13.48,437522.62,14.33
1308901.79,42.87,13.49,437562.38,14.33
1308947.97,42.88,13.5,438999.62,14.38
1308947.97,42.88,13.5,438999.62,14.38
1308649.84,42.88,13.5,438891.06,14.38
1308649.84,42.88,13.5,438891.06,14.38
1308265.89,42.88,13.5,438634.43,14.38
1308265.89,42.88,13.5,438666.19,14.38
1308148.51,42.89,13.5,438653.65,14.38
1307880.34,42.89,13.51,438653.9,14.39
1307770.44,42.9,13.52,438609.29,14.39
1307612.21,42.9,13.51,438785.97,14.39
1307502.32,42.9,13.52,438761.32,14.4
1307502.32,42.9,13.52,438806.08,14.4
1307177.98,42.91,13.53,439009.22,14.41
1307422.81,42.92,13.54,439974.76,14.44
1307101.57,42.92,13.54,439951.64,14.45
1306803.44,42.93,13.55,439932.61,14.45
1306505.32,42.93,13.55,439926.43,14.46
1306195.83,42.94,13.56,440645.09,14.48
1306085.16,42.94,13.56,440505.52,14.48
1305977.59,42.95,13.57,440493.69,14.49
1305977.59,42.95,13.57,440493.69,14.49
1306016.32,42.95,13.57,442793.17,14.56
1305905.65,42.96,13.58,443118.71,14.58
1306118.53,42.98,13.6,443146.41,14.58
1305820.4,42.98,13.6,443110.68,14.58
1305570.69,42.99,13.61,443186.06,14.59
1305307.42,42.99,13.61,444641.36,14.64
1305307.42,42.99,13.61,444641.36,14.64
1305650.82,43.01,13.63,444055.4,14.63
1305355.02,43.01,13.63,444049.86,14.63
1305522.05,43.03,13.65,443906.92,14.63
1305223.15,43.03,13.65,444500.23,14.65
1305372.15,43.04,13.66,444622.27,14.66
1304879.31,43.03,13.65,444130.94,14.65
1304555.75,43.04,13.66,444157.06,14.65
1304257.62,43.04,13.66,444128.95,14.66
1303885.68,43.04,13.66,443765.16,14.65
1303885.68,43.04,13.66,443748.81,14.65
1303775.79,43.04,13.66,443731.05,14.65
1303477.66,43.05,13.67,443706.47,14.65
1303179.53,43.05,13.67,443674.48,14.66
1302944.41,43.06,13.68,443102.17,14.64
1303099.48,43.07,13.69,443242.12,14.65
1303099.48,43.07,13.69,443242.12,14.65
1302801.35,43.08,13.7,443211.58,14.65
1302801.35,43.08,13.7,443211.58,14.65
1302801.35,43.08,13.7,443211.58,14.65
1302505.55,43.08,13.7,443210.3,14.66
1302205.87,43.08,13.7,443536.23,14.67
1301907.74,43.09,13.71,443550.9,14.68
1301907.74,43.09,13.71,443550.9,14.68
1301609.61,43.09,13.71,443520.52,14.68
1301300.9,43.1,13.72,444353.74,14.72
1300916.1,43.09,13.71,444349.73,14.72
1300594.86,43.1,13.72,444312.13,14.72
1300299.05,43.1,13.72,444310.66,14.73
1300000.92,43.1,13.73,444287.38,14.73
1299705.12,43.11,13.73,444273.44,14.74
1299595.23,43.12,13.74,444254.57,14.74
1299484.56,43.12,13.75,444389.75,14.75
1299195.34,43.13,13.75,445558.08,14.79
1298926.26,43.13,13.76,447300.14,14.85
1298926.26,43.13,13.76,447368.74,14.86
1298926.26,43.13,13.76,447368.74,14.86
1298816.37,43.14,13.76,447403.73,14.86
1298517.47,43.15,13.77,447391.7,14.87
1298517.47,43.15,13.77,447391.7,14.87
1298407.57,43.15,13.78,447343.27,14.87
1297767.44,43.15,13.77,446708.29,14.85
1297460.41,43.15,13.77,446104.59,14.84
1297460.41,43.15,13.77,446104.59,14.84
1297777.98,43.16,13.78,446070.9,14.84
1297668.09,43.17,13.79,446050.49,14.84
1297369.18,43.18,13.8,445809.83,14.84
1297088.1,43.18,13.8,445781.33,14.84
1296789.97,43.18,13.81,445760.8,14.84
1296544.39,43.19,13.81,446038.34,14.86
1296544.39,43.19,13.81,446038.34,14.86
1296544.39,43.19,13.81,446038.34,14.86
1296544.39,43.19,13.81,446020.24,14.86
1296434.5,43.2,13.82,445881.11,14.86
1296752.07,43.21,13.83,445778.64,14.86
1296428.51,43.22,13.84,445873.45,14.86
1296428.51,43.22,13.84,446271.62,14.88
