ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
345,800,612880,6212,612880
346,802,613880,6212,613880
346,802,614880,6212,614880
346,802,615880,6212,615880
346,802,615880,6212,615880
347,804,616880,6212,616880
347,804,617880,6212,617880
347,804,617880,6212,617880
348,806,618530,6212,618530
348,806,618990,6212,618990
348,806,619460,6212,619460
349,808,620270,6212,620270
350,810,621270,6212,621270
350,810,621500,6212,621500
350,810,621970,6212,621970
350,810,621970,6212,621970
350,810,621970,6212,621970
350,810,622200,6212,622200
350,810,623200,6212,623200
350,810,624010,6212,624010
351,812,624480,6212,624480
351,812,624950,6212,624950
351,812,625760,6212,625760
352,814,626230,6212,626230
353,816,627230,6212,627230
354,818,628230,6212,628230
354,818,629230,6212,629230
354,818,630040,6212,630040
355,820,630850,6212,630850
356,822,631850,6212,631850
356,822,632660,6212,632660
356,822,633660,6212,633660
357,824,634660,6212,634660
357,824,634880,6212,634880
358,832,634880,6212,634880
358,832,635880,6212,635880
359,834,636880,6212,636880
359,834,636880,6212,636880
360,836,637880,6212,637880
361,838,638690,6212,638690
361,838,639690,6212,639690
361,838,640340,6212,640340
362,840,641340,6212,641340
363,842,642340,6212,642340
363,842,642660,6212,642660
364,844,643470,6212,643470
364,844,643940,6212,643940
364,844,644310,6212,644310
364,844,645310,6212,645310
364,844,645310,6212,645310
365,846,646310,6212,646310
365,846,647310,6212,647310
365,846,647780,6212,647780
365,846,647780,6212,647780
366,848,648430,6212,648430
367,850,649430,6212,649430
368,852,650430,6212,650430
368,852,650900,6212,650900
368,852,651220,6212,651220
368,852,651380,6212,651380
368,852,651380,6212,651380
368,852,651380,6212,651380
368,852,652380,6212,652380
368,852,652850,6212,652850
369,854,653850,6212,653850
369,854,654170,6212,654170
370,856,654640,6212,654640
370,856,654640,6212,654640
371,858,655640,6212,655640
371,858,656640,6212,656640
371,858,657290,6212,657290
372,860,658290,6212,658290
373,862,659100,6212,659100
373,862,660100,6212,660100
374,864,661100,6212,661100
375,872,661100,6212,661100
375,872,669100,6212,669100
375,872,670100,6212,670100
376,874,671100,6212,671100
376,874,671330,6212,671330
376,874,672330,6212,672330
377,882,672330,6212,672330
378,884,673330,6212,673330
378,884,674140,6212,674140
378,884,675140,6212,675140
378,884,676140,6212,676140
378,884,676610,6212,676610
378,884,676610,6212,676610
378,884,676610,6212,676610
379,886,677080,6212,677080
380,888,678080,6212,678080
380,888,679080,6212,679080
380,888,679080,6212,679080
381,890,680080,6212,680080
381,890,680080,6212,680080
381,890,680730,6212,680730
381,890,681730,6212,681730
382,892,682730,6212,682730
383,894,683730,6212,683730
383,894,684200,6212,684200
383,894,685200,6212,685200
384,896,686200,6212,686200
384,896,687200,6212,687200
384,896,687200,6212,687200
385,898,688200,6212,688200
386,900,688670,6212,688670
386,900,688670,6212,688670
386,900,689670,6212,689670
386,900,690140,6212,690140
386,900,690950,6212,690950
386,900,691110,6212,691110
386,900,691110,6212,691110
386,900,692110,6212,692110
387,902,693110,6212,693110
388,904,693920,6212,693920
388,904,694570,6212,694570
388,904,695570,6212,695570
388,904,696570,6212,696570
388,904,697570,6212,697570
389,912,697570,6212,697570
390,914,698570,6212,698570
390,914,699570,6212,699570
390,914,699570,6212,699570
390,914,700570,6212,700570
390,914,700570,6212,700570
390,914,701570,6212,701570
391,916,702570,6212,702570
392,918,703380,6212,703380
392,918,703380,6212,703380
392,918,704190,6212,704190
393,920,705000,6212,705000
393,920,705160,6212,705160
393,920,705630,6212,705630
393,920,706630,6212,706630
394,922,707630,6212,707630
395,924,708180,6212,708180
395,924,709180,6212,709180
396,928,709180,6212,709180
396,928,709990,6212,709990
397,930,710990,6212,710990
398,932,711800,6212,711800
398,932,712270,6212,712270
398,932,713270,6212,713270
399,934,714270,6212,714270
399,934,715270,6212,715270
400,936,716270,6212,716270
400,936,716740,6212,716740
400,936,717740,6212,717740
401,938,718740,6212,718740
401,938,718740,6212,718740
401,938,718740,6212,718740
401,938,719740,6212,719740
402,940,720210,6212,720210
403,942,721210,6212,721210
403,942,722210,6212,722210
403,942,722210,6212,722210
404,944,723210,6212,723210
404,944,723860,6212,723860
405,952,731860,6212,731860
405,952,732860,6212,732860
406,954,733860,6212,733860
406,954,734020,6212,734020
407,956,735020,6212,735020
407,956,736020,6212,736020
407,956,736390,6212,736390
408,958,737390,6212,737390
408,958,737390,6212,737390
408,958,738390,6212,738390
409,960,739200,6212,739200
409,960,739520,6212,739520
409,960,739840,6212,739840
410,962,740840,6212,740840
410,962,740840,6212,740840
410,962,741840,6212,741840
411,964,742840,6212,742840
411,964,743650,6212,743650
411,964,743650,6212,743650
411,964,743650,6212,743650
412,966,744460,6212,744460
412,966,745110,6212,745110
412,966,746110,6212,746110
413,968,746920,6212,746920
414,976,746920,6212,746920
414,976,747510,6212,747510
414,976,747510,6212,747510
414,976,747830,6212,747830
415,978,748480,6212,748480
415,978,748480,6212,748480
415,978,748800,6212,748800
416,980,749800,6212,749800
416,980,750800,6212,750800
416,980,751270,6212,751270
416,980,752080,6212,752080
417,982,752890,6212,752890
417,982,753480,6212,753480
418,984,754480,6212,754480
418,984,754480,6212,754480
418,984,754850,6212,754850
418,984,755850,6212,755850
419,986,756320,6212,756320
419,986,756320,6212,756320
419,986,756800,6212,756800
419,986,756800,6212,756800
419,986,757260,6212,757260
419,986,757740,6212,757740
419,986,758740,6212,758740
420,988,759210,6212,759210
420,988,759680,6212,759680
420,988,760140,6212,760140
420,988,760460,6212,760460
420,988,760460,6212,760460
421,990,761460,6212,761460
421,990,762460,6212,762460
421,990,762460,6212,762460
421,990,762460,6212,762460
421,990,762460,6212,762460
421,990,762460,6212,762460
422,998,762460,6212,762460
423,1000,763460,6212,763460
423,1000,763930,6212,763930
423,1000,763930,6212,763930
424,1002,764930,6212,764930
424,1002,765930,6212,765930
425,1004,766300,6212,766300
425,1004,766620,6212,766620
426,1006,767620,6212,767620
426,1006,767620,6212,767620
426,1006,767620,6212,767620
426,1006,768430,6212,768430
427,1008,768800,6212,768800
427,1008,768800,6212,768800
427,1008,769800,6212,769800
427,1008,769800,6212,769800
428,1010,770800,6212,770800
428,1010,771260,6212,771260
428,1010,772260,6212,772260
428,1010,772260,6212,772260
428,1010,772910,6212,772910
429,1012,773910,6212,773910
430,1014,774720,6212,774720
430,1014,774720,6212,774720
430,1014,774720,6212,774720
430,1014,775720,6212,775720
431,1016,776720,6212,776720
431,1016,777720,6212,777720
431,1016,778040,6212,778040
431,1016,778040,6212,778040
431,1016,778630,6212,778630
432,1018,779630,6212,779630
432,1018,780630,6212,780630
432,1018,780950,6212,780950
433,1020,781950,6212,781950
433,1020,782950,6212,782950
434,1022,783950,6212,783950
434,1022,784950,6212,784950
435,1024,785420,6212,785420
435,1024,785420,6212,785420
435,1024,786230,6212,786230
436,1026,787040,6212,787040
436,1026,787040,6212,787040
436,1026,787040,6212,787040
436,1026,787510,6212,787510
437,1034,787510,6212,787510
438,1036,788510,6212,788510
438,1036,789510,6212,789510
438,1036,789510,6212,789510
438,1036,789510,6212,789510
438,1036,790320,6212,790320
439,1038,791320,6212,791320
439,1038,791550,6212,791550
440,1040,792020,6212,792020
440,1040,793020,6212,793020
440,1040,793020,6212,793020
440,1040,793020,6212,793020
441,1042,793340,6212,793340
442,1044,794340,6212,794340
443,1046,795340,6212,795340
444,1048,796340,6212,796340
444,1048,796990,6212,796990
444,1048,797800,6212,797800
444,1048,797800,6212,797800
444,1048,798800,6212,798800
445,1050,799610,6212,799610
446,1052,800610,6212,800610
446,1052,801610,6212,801610
446,1052,801610,6212,801610
447,1054,802610,6212,802610
448,1056,803610,6212,803610
449,1058,804610,6212,804610
449,1058,805420,6212,805420
449,1058,806420,6212,806420
450,1060,807420,6212,807420
450,1060,807420,6212,807420
450,1060,808420,6212,808420
451,1062,808890,6212,808890
452,1070,808890,6212,808890
453,1072,809890,6212,809890
453,1072,810360,6212,810360
454,1074,810830,6212,810830
454,1074,811830,6212,811830
454,1074,811830,6212,811830
455,1076,812830,6212,812830
455,1076,812830,6212,812830
455,1076,813640,6212,813640
455,1076,813960,6212,813960
456,1078,814190,6212,814190
456,1078,815190,6212,815190
456,1078,815510,6212,815510
457,1080,816510,6212,816510
457,1080,817060,6212,817060
457,1080,818060,6212,818060
457,1080,818060,6212,818060
457,1080,818220,6212,818220
458,1082,819220,6212,819220
458,1082,820220,6212,820220
459,1084,821220,6212,821220
460,1092,821220,6212,821220
460,1092,821540,6212,821540
460,1092,822540,6212,822540
460,1092,823540,6212,823540
461,1094,824010,6212,824010
462,1096,825010,6212,825010
462,1096,826010,6212,826010
463,1098,827010,6212,827010
463,1098,828010,6212,828010
463,1098,828660,6212,828660
464,1100,829660,6212,829660
464,1100,829980,6212,829980
465,1102,830980,6212,830980
465,1102,830980,6212,830980
465,1102,831980,6212,831980
465,1102,831980,6212,831980
465,1102,832450,6212,832450
465,1102,833450,6212,833450
465,1102,833450,6212,833450
466,1104,834450,6212,834450
467,1106,834930,6212,834930
467,1106,835400,6212,835400
467,1106,836400,6212,836400
468,1108,837400,6212,837400
468,1108,838400,6212,838400
468,1108,838560,6212,838560
469,1110,839030,6212,839030
469,1110,839030,6212,839030
469,1110,839680,6212,839680
469,1110,840150,6212,840150
470,1112,841150,6212,841150
470,1112,841150,6212,841150
470,1112,841150,6212,841150
470,1112,842150,6212,842150
471,1114,843150,6212,843150
471,1114,844150,6212,844150
472,1116,845150,6212,845150
472,1116,845150,6212,845150
473,1118,846150,6212,846150
473,1118,847150,6212,847150
474,1120,847620,6212,847620
474,1120,847620,6212,847620
475,1122,848620,6212,848620
475,1122,849620,6212,849620
475,1122,849620,6212,849620
475,1122,850430,6212,850430
476,1124,851020,6212,851020
476,1124,852020,6212,852020
477,1126,853020,6212,853020
477,1126,853570,6212,853570
478,1128,854380,6212,854380
478,1128,854380,6212,854380
478,1128,855380,6212,855380
478,1128,856380,6212,856380
479,1130,857380,6212,857380
479,1130,858380,6212,858380
480,1132,859380,6212,859380
480,1132,860190,6212,860190
480,1132,861190,6212,861190
481,1134,862190,6212,862190
482,1136,863000,6212,863000
482,1136,863470,6212,863470
482,1136,863470,6212,863470
483,1144,863470,6212,863470
483,1144,863940,6212,863940
483,1144,864940,6212,864940
484,1146,865940,6212,865940
484,1146,865940,6212,865940
484,1146,865940,6212,865940
484,1146,866410,6212,866410
485,1148,867410,6212,867410
486,1150,868060,6212,868060
486,1150,868870,6212,868870
486,1150,868870,6212,868870
486,1150,869870,6212,869870
486,1150,870870,6212,870870
486,1150,871190,6212,871190
486,1150,871190,6212,871190
487,1152,872190,6212,872190
488,1156,876190,6212,876190
488,1156,876190,6212,876190
489,1158,876660,6212,876660
489,1158,876660,6212,876660
489,1158,877660,6212,877660
489,1158,877990,6212,877990
489,1158,878220,6212,878220
490,1160,879220,6212,879220
490,1160,879220,6212,879220
490,1160,879220,6212,879220
490,1160,879690,6212,879690
490,1160,880690,6212,880690
490,1160,881160,6212,881160
491,1162,882160,6212,882160
491,1162,882630,6212,882630
492,1164,883440,6212,883440
492,1164,884440,6212,884440
492,1164,884440,6212,884440
492,1164,885250,6212,885250
492,1164,885250,6212,885250
493,1166,886060,6212,886060
493,1166,886870,6212,886870
494,1168,887680,6212,887680
495,1170,888680,6212,888680
496,1172,889680,6212,889680
496,1172,890680,6212,890680
496,1172,891680,6212,891680
496,1172,891680,6212,891680
496,1172,892150,6212,892150
496,1172,892150,6212,892150
496,1172,892150,6212,892150
497,1174,893150,6212,893150
497,1174,893150,6212,893150
497,1174,893150,6212,893150
498,1182,893150,6212,893150
498,1182,893620,6212,893620
499,1184,894430,6212,894430
499,1184,894430,6212,894430
499,1184,895430,6212,895430
500,1186,896430,6212,896430
500,1186,896430,6212,896430
500,1186,897430,6212,897430
501,1188,898430,6212,898430
501,1188,898660,6212,898660
501,1188,899660,6212,899660
502,1190,900660,6212,900660
502,1190,900660,6212,900660
502,1190,901470,6212,901470
502,1190,901470,6212,901470
502,1190,902470,6212,902470
502,1190,902470,6212,902470
502,1190,902470,6212,902470
503,1192,903470,6212,903470
503,1192,903470,6212,903470
503,1192,904470,6212,904470
504,1194,905280,6212,905280
505,1196,906280,6212,906280
505,1196,906650,6212,906650
505,1196,906650,6212,906650
506,1198,907460,6212,907460
506,1198,907460,6212,907460
506,1198,907930,6212,907930
506,1198,908400,6212,908400
506,1198,908400,6212,908400
506,1198,909400,6212,909400
506,1198,909510,6212,909510
507,1200,910510,6212,910510
507,1200,910510,6212,910510
507,1200,910740,6212,910740
508,1202,911060,6212,911060
508,1202,911530,6212,911530
508,1202,911530,6212,911530
508,1202,912530,6212,912530
508,1202,913180,6212,913180
509,1204,914180,6212,914180
510,1206,914990,6212,914990
510,1206,914990,6212,914990
510,1206,914990,6212,914990
510,1206,915360,6212,915360
510,1206,916360,6212,916360
510,1206,916830,6212,916830
511,1208,917830,6212,917830
511,1208,918830,6212,918830
512,1210,919290,6212,919290
512,1210,919940,6212,919940
512,1210,919940,6212,919940
512,1210,920290,6212,920290
513,1212,921100,6212,921100
513,1212,921100,6212,921100
514,1214,922100,6212,922100
514,1214,922100,6212,922100
514,1214,923100,6212,923100
515,1216,924100,6212,924100
516,1218,925100,6212,925100
516,1218,925910,6212,925910
516,1218,926370,6212,926370
517,1220,926810,6212,926810
517,1220,927810,6212,927810
517,1220,928620,6212,928620
518,1222,929620,6212,929620
518,1222,929620,6212,929620
519,1224,930620,6212,930620
520,1226,931210,6212,931210
520,1226,932210,6212,932210
521,1228,933210,6212,933210
522,1230,934210,6212,934210
522,1230,935210,6212,935210
523,1232,936210,6212,936210
523,1232,937210,6212,937210
523,1232,937680,6212,937680
523,1232,938490,6212,938490
524,1234,938960,6212,938960
525,1236,939960,6212,939960
525,1236,940960,6212,940960
526,1238,941960,6212,941960
526,1238,942420,6212,942420
526,1238,943420,6212,943420
527,1240,944420,6212,944420
527,1240,944420,6212,944420
527,1240,944420,6212,944420
527,1240,945420,6212,945420
527,1240,946420,6212,946420
527,1240,947420,6212,947420
527,1240,947790,6212,947790
528,1242,948790,6212,948790
528,1242,949790,6212,949790
529,1244,950790,6212,950790
529,1244,951790,6212,951790
530,1246,952790,6212,952790
530,1246,953790,6212,953790
531,1248,954790,6212,954790
531,1248,955790,6212,955790
532,1250,956790,6212,956790
533,1258,964790,6212,964790
533,1258,965790,6212,965790
533,1258,965950,6212,965950
533,1258,966760,6212,966760
534,1260,967410,6212,967410
534,1260,967410,6212,967410
534,1260,967730,6212,967730
535,1268,967730,6212,967730
536,1270,968730,6212,968730
536,1270,969200,6212,969200
536,1270,969200,6212,969200
536,1270,970200,6212,970200
536,1270,970200,6212,970200
537,1272,971200,6212,971200
537,1272,971200,6212,971200
537,1272,972200,6212,972200
537,1272,972200,6212,972200
538,1274,972790,6212,972790
539,1276,973790,6212,973790
539,1276,973790,6212,973790
539,1276,974250,6212,974250
539,1276,975250,6212,975250
540,1278,976250,6212,976250
540,1278,977250,6212,977250
540,1278,977250,6212,977250
541,1280,978250,6212,978250
541,1280,979250,6212,979250
541,1280,979720,6212,979720
542,1282,980720,6212,980720
542,1282,981720,6212,981720
543,1284,982720,6212,982720
543,1284,983720,6212,983720
543,1284,984040,6212,984040
543,1284,984270,6212,984270
544,1286,985270,6212,985270
545,1288,986270,6212,986270
545,1288,986590,6212,986590
546,1290,987400,6212,987400
546,1290,988210,6212,988210
546,1290,988210,6212,988210
546,1290,989210,6212,989210
546,1290,990210,6212,990210
547,1292,990680,6212,990680
548,1294,991680,6212,991680
549,1302,991680,6212,991680
549,1302,992680,6212,992680
550,1304,993680,6212,993680
550,1304,993680,6212,993680
551,1306,994680,6212,994680
551,1306,995490,6212,995490
551,1306,996490,6212,996490
552,1308,997300,6212,997300
552,1308,998300,6212,998300
553,1310,999300,6212,999300
553,1310,1000110,6212,1000110
553,1310,1000110,6212,1000110
553,1310,1000340,6212,1000340
553,1310,1001340,6212,1001340
554,1312,1002340,6212,1002340
555,1314,1002810,6212,1002810
555,1314,1002810,6212,1002810
555,1314,1003810,6212,1003810
555,1314,1004270,6212,1004270
555,1314,1004270,6212,1004270
556,1316,1005270,6212,1005270
556,1316,1006270,6212,1006270
556,1316,1006920,6212,1006920
557,1318,1007920,6212,1007920
557,1318,1007920,6212,1007920
558,1320,1008730,6212,1008730
558,1320,1009730,6212,1009730
558,1320,1009730,6212,1009730
558,1320,1009730,6212,1009730
559,1322,1010730,6212,1010730
559,1322,1010730,6212,1010730
559,1322,1011730,6212,1011730
560,1324,1012730,6212,1012730
561,1332,1012730,6212,1012730
561,1332,1013200,6212,1013200
562,1334,1014010,6212,1014010
562,1334,1014010,6212,1014010
562,1334,1014820,6212,1014820
562,1334,1014820,6212,1014820
563,1336,1015820,6212,1015820
564,1338,1016410,6212,1016410
565,1340,1017410,6212,1017410
565,1340,1017640,6212,1017640
565,1340,1018640,6212,1018640
565,1340,1019450,6212,1019450
566,1342,1020260,6212,1020260
566,1342,1021260,6212,1021260
566,1342,1021730,6212,1021730
566,1342,1022540,6212,1022540
566,1342,1022540,6212,1022540
567,1344,1023540,6212,1023540
567,1344,1024540,6212,1024540
568,1346,1025540,6212,1025540
568,1346,1026540,6212,1026540
569,1348,1027350,6212,1027350
569,1348,1027350,6212,1027350
570,1350,1028350,6212,1028350
570,1350,1029350,6212,1029350
571,1352,1030350,6212,1030350
571,1352,1030810,6212,1030810
571,1352,1031810,6212,1031810
572,1354,1032810,6212,1032810
573,1356,1033620,6212,1033620
573,1356,1033620,6212,1033620
573,1356,1034620,6212,1034620
574,1358,1035620,6212,1035620
574,1358,1036620,6212,1036620
574,1358,1037090,6212,1037090
575,1366,1045090,6212,1045090
575,1366,1045680,6212,1045680
576,1368,1046150,6212,1046150
576,1368,1046150,6212,1046150
576,1368,1046610,6212,1046610
576,1368,1047420,6212,1047420
576,1368,1047650,6212,1047650
577,1372,1047650,6212,1047650
578,1374,1048650,6212,1048650
578,1374,1048970,6212,1048970
578,1374,1048970,6212,1048970
578,1374,1049970,6212,1049970
579,1376,1050970,6212,1050970
580,1378,1051780,6212,1051780
581,1380,1052780,6212,1052780
581,1380,1053590,6212,1053590
581,1380,1054590,6212,1054590
581,1380,1054820,6212,1054820
582,1382,1055820,6212,1055820
582,1382,1056820,6212,1056820
583,1384,1057290,6212,1057290
584,1386,1058290,6212,1058290
585,1388,1059290,6212,1059290
585,1388,1060100,6212,1060100
585,1388,1061100,6212,1061100
585,1388,1062100,6212,1062100
586,1390,1063100,6212,1063100
586,1390,1063420,6212,1063420
587,1392,1063740,6212,1063740
587,1392,1063740,6212,1063740
587,1392,1063740,6212,1063740
587,1392,1064740,6212,1064740
587,1392,1065390,6212,1065390
588,1400,1065390,6212,1065390
589,1404,1066390,6212,1066390
589,1404,1066850,6212,1066850
589,1404,1067850,6212,1067850
589,1404,1068660,6212,1068660
589,1404,1069660,6212,1069660
589,1404,1070660,6212,1070660
589,1404,1071470,6212,1071470
589,1404,1071470,6212,1071470
590,1408,1072120,6212,1072120
590,1408,1072230,6212,1072230
590,1408,1072710,6212,1072710
590,1408,1072710,6212,1072710
590,1408,1072710,6212,1072710
591,1412,1073710,6212,1073710
591,1412,1074710,6212,1074710
591,1412,1075360,6212,1075360
591,1412,1075830,6212,1075830
591,1412,1076300,6212,1076300
591,1412,1077300,6212,1077300
591,1412,1078300,6212,1078300
591,1412,1078300,6212,1078300
591,1412,1078300,6212,1078300
592,1416,1079300,6212,1079300
592,1416,1080300,6212,1080300
592,1416,1080300,6212,1080300
592,1416,1081300,6212,1081300
592,1416,1081620,6212,1081620
593,1424,1081620,6212,1081620
593,1424,1081950,6212,1081950
593,1424,1082760,6212,1082760
593,1424,1082760,6212,1082760
593,1424,1083230,6212,1083230
593,1424,1084230,6212,1084230
594,1428,1085040,6212,1085040
594,1428,1086040,6212,1086040
594,1428,1086040,6212,1086040
594,1428,1086510,6212,1086510
594,1428,1087100,6212,1087100
595,1432,1088100,6212,1088100
595,1432,1088910,6212,1088910
595,1432,1089910,6212,1089910
596,1436,1090720,6212,1090720
596,1436,1091720,6212,1091720
597,1440,1092720,6212,1092720
597,1440,1093720,6212,1093720
597,1440,1094720,6212,1094720
597,1440,1095530,6212,1095530
597,1440,1096530,6212,1096530
597,1440,1097340,6212,1097340
597,1440,1098340,6212,1098340
598,1444,1099340,6212,1099340
598,1444,1100340,6212,1100340
598,1444,1101340,6212,1101340
598,1444,1101810,6212,1101810
598,1444,1102270,6212,1102270
598,1444,1103270,6212,1103270
599,1448,1104270,6212,1104270
599,1448,1105270,6212,1105270
599,1448,1106270,6212,1106270
599,1448,1106740,6212,1106740
599,1448,1107740,6212,1107740
599,1448,1107900,6212,1107900
599,1448,1108120,6212,1108120
600,1452,1108930,6212,1108930
600,1452,1108930,6212,1108930
601,1456,1109930,6212,1109930
601,1456,1110740,6212,1110740
601,1456,1111740,6212,1111740
601,1456,1111740,6212,1111740
601,1456,1111740,6212,1111740
601,1456,1112060,6212,1112060
601,1456,1112870,6212,1112870
601,1456,1113460,6212,1113460
602,1460,1114270,6212,1114270
602,1460,1115270,6212,1115270
602,1460,1115270,6212,1115270
602,1460,1116270,6212,1116270
603,1464,1117270,6212,1117270
603,1464,1117920,6212,1117920
603,1464,1118920,6212,1118920
604,1468,1119920,6212,1119920
604,1468,1120240,6212,1120240
