ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
711001.86,34.16,20.56,546332.5,26.24
711181.56,34.17,20.58,546332.47,26.25
711232.01,34.19,20.6,546332.08,26.26
711282.46,34.2,20.61,546332.08,26.27
711332.91,34.22,20.63,546332.08,26.28
711332.91,34.22,20.63,546316.13,26.28
711197.0,34.23,20.64,546375.33,26.3
711197.0,34.23,20.64,546370.77,26.3
711061.1,34.24,20.65,546311.57,26.31
711111.54,34.25,20.66,546311.57,26.32
711111.54,34.25,20.66,546325.43,26.32
710845.96,34.25,20.66,546273.78,26.32
710896.41,34.26,20.67,547499.79,26.39
710640.8,34.26,20.67,547262.14,26.38
710640.8,34.26,20.67,547262.14,26.38
710691.24,34.27,20.68,547388.75,26.4
710741.69,34.29,20.7,547463.0,26.41
710921.4,34.31,20.72,547462.97,26.42
711081.08,34.32,20.73,547462.58,26.43
710825.46,34.32,20.73,547462.58,26.43
710663.34,34.32,20.73,547302.8,26.43
710761.28,34.33,20.74,547890.22,26.46
710625.37,34.34,20.75,547910.29,26.48
710338.47,34.34,20.75,547423.69,26.46
710388.92,34.35,20.76,547403.62,26.47
710213.33,34.35,20.76,547067.46,26.46
710077.43,34.36,20.77,547067.46,26.47
710237.11,34.38,20.79,548206.72,26.53
710287.55,34.39,20.8,548185.39,26.54
710111.97,34.39,20.8,548146.64,26.55
709976.06,34.4,20.81,547964.34,26.55
709840.15,34.41,20.82,547964.34,26.56
709890.6,34.43,20.83,547964.34,26.57
710070.31,34.44,20.85,547964.34,26.58
709814.5,34.43,20.84,547814.7,26.58
709974.18,34.45,20.86,547823.88,26.58
710133.85,34.47,20.88,547832.27,26.59
710184.3,34.49,20.9,547880.3,26.61
709928.69,34.48,20.89,547814.7,26.61
709979.14,34.5,20.91,547814.7,26.62
709711.07,34.49,20.9,547528.71,26.61
709575.16,34.5,20.91,548745.97,26.68
709625.61,34.52,20.93,548872.59,26.7
709676.06,34.53,20.94,548946.84,26.71
709855.76,34.55,20.96,548937.97,26.72
709600.15,34.55,20.96,548799.53,26.72
709650.6,34.56,20.97,549040.71,26.74
709866.26,34.58,20.99,548986.11,26.74
709916.71,34.59,21.0,549239.55,26.77
709722.07,34.59,21.0,549232.39,26.77
709907.73,34.61,21.02,549378.39,26.78
709656.17,34.61,21.02,549261.97,26.78
709815.84,34.62,21.03,549382.7,26.8
709863.2,34.64,21.05,549041.0,26.79
709597.62,34.63,21.04,548539.44,26.77
709636.23,34.65,21.06,548330.33,26.77
709686.68,34.66,21.07,548093.51,26.77
709881.31,34.68,21.09,548364.46,26.79
709881.31,34.68,21.09,548364.46,26.79
709745.4,34.69,21.1,548307.66,26.8
709925.11,34.71,21.12,548460.73,26.82
709669.5,34.7,21.11,548277.14,26.81
709716.86,34.72,21.13,547991.29,26.81
709767.31,34.74,21.15,547991.25,26.82
709947.01,34.75,21.16,547990.87,26.83
709811.1,34.76,21.17,547990.87,26.84
709555.49,34.76,21.17,548041.18,26.85
709555.49,34.76,21.17,548041.18,26.85
709735.2,34.78,21.19,548075.89,26.86
709735.2,34.78,21.19,548075.89,26.86
709735.2,34.78,21.19,548167.42,26.86
709894.88,34.8,21.2,548206.75,26.87
709945.32,34.81,21.22,548082.4,26.87
710184.01,34.83,21.24,549224.49,26.94
710234.46,34.85,21.26,549438.73,26.96
710098.55,34.86,21.27,549438.31,26.97
709842.94,34.86,21.26,549175.41,26.97
709707.03,34.87,21.27,549195.83,26.98
709834.12,34.88,21.29,549836.66,27.02
709658.54,34.88,21.28,549884.9,27.02
709325.37,34.87,21.28,549380.31,27.01
709375.82,34.89,21.3,549373.45,27.02
709426.27,34.91,21.31,549369.26,27.03
709476.72,34.92,21.33,549375.29,27.04
709527.17,34.94,21.35,549393.28,27.05
709706.88,34.96,21.36,549542.06,27.07
709441.29,34.95,21.36,549344.44,27.06
709441.29,34.95,21.36,549344.44,27.06
709491.74,34.96,21.37,549842.46,27.1
709542.19,34.98,21.39,549969.07,27.11
709701.87,35.0,21.41,550077.8,27.13
709446.25,35.0,21.4,550391.75,27.15
709446.25,35.0,21.4,550479.67,27.15
709496.7,35.01,21.42,550479.62,27.16
709670.45,35.03,21.44,550479.25,27.17
709720.9,35.05,21.45,550479.25,27.18
709926.29,35.07,21.47,550479.25,27.19
709666.64,35.06,21.47,550479.25,27.2
709666.64,35.06,21.47,550479.25,27.2
709451.05,35.05,21.46,550546.95,27.2
709156.46,35.05,21.46,550199.28,27.19
708943.99,35.04,21.45,549869.02,27.18
708810.91,35.05,21.46,551167.15,27.26
708990.62,35.07,21.48,551167.15,27.26
709041.07,35.08,21.49,551167.15,27.27
709091.51,35.1,21.51,552130.25,27.33
708835.9,35.1,21.51,551945.66,27.33
709041.29,35.12,21.53,552344.28,27.36
709041.29,35.12,21.53,552344.28,27.36
709279.98,35.14,21.55,552343.85,27.36
709439.66,35.16,21.57,552343.85,27.37
709490.11,35.17,21.58,552343.85,27.38
709490.11,35.17,21.58,552343.85,27.38
709188.81,35.17,21.57,552392.13,27.39
709188.81,35.17,21.57,552392.13,27.39
709239.26,35.18,21.59,552453.04,27.4
709289.71,35.2,21.61,552528.21,27.42
709114.12,35.19,21.6,552445.16,27.42
709114.12,35.19,21.6,552445.16,27.42
708978.21,35.2,21.61,552363.22,27.43
708978.21,35.2,21.61,552458.84,27.43
708842.31,35.22,21.62,553553.66,27.5
708892.76,35.23,21.64,553799.77,27.52
708892.76,35.23,21.64,553799.77,27.52
708892.76,35.23,21.64,553799.77,27.52
708943.21,35.25,21.66,553799.77,27.54
709122.91,35.27,21.68,553799.77,27.54
709173.36,35.28,21.69,553799.77,27.55
709223.81,35.3,21.71,553799.77,27.56
709274.26,35.32,21.73,553799.77,27.57
709018.65,35.31,21.72,553898.32,27.59
709224.04,35.33,21.74,553799.77,27.59
709088.13,35.34,21.75,554810.22,27.65
708927.31,35.34,21.75,554654.36,27.65
708927.31,35.34,21.75,554632.45,27.65
707840.05,35.43,21.84,554632.03,27.76
708019.76,35.44,21.85,554847.55,27.78
707764.15,35.44,21.85,554520.09,27.77
707949.81,35.46,21.87,554503.55,27.77
708000.26,35.47,21.88,554503.55,27.78
707748.69,35.47,21.88,554503.55,27.79
707928.39,35.49,21.9,554940.66,27.82
707978.84,35.5,21.91,555205.13,27.84
708029.29,35.52,21.93,555205.08,27.85
708029.29,35.52,21.93,555205.08,27.85
707773.68,35.52,21.93,554934.41,27.85
707824.13,35.53,21.94,554934.03,27.86
708003.83,35.55,21.96,554934.03,27.86
707748.22,35.55,21.96,554934.03,27.87
707927.93,35.56,21.97,554990.22,27.88
707682.31,35.56,21.97,554959.19,27.89
707862.02,35.58,21.99,554942.63,27.89
708021.7,35.6,22.01,554934.03,27.9
707776.08,35.59,22.0,555054.72,27.91
707935.76,35.61,22.02,555054.3,27.92
707986.21,35.63,22.04,556013.12,27.98
707986.21,35.63,22.04,555921.71,27.98
708036.66,35.65,22.06,556064.31,27.99
708087.11,35.66,22.07,556064.31,28.01
708137.56,35.68,22.09,556064.31,28.02
707886.26,35.67,22.08,555783.71,28.01
708065.97,35.69,22.1,555783.71,28.01
707930.06,35.7,22.11,555804.35,28.03
707794.15,35.71,22.12,555854.0,28.05
707794.15,35.71,22.12,555854.0,28.05
707794.15,35.71,22.12,555854.0,28.05
707844.6,35.73,22.14,556046.16,28.07
707895.05,35.75,22.16,556537.44,28.1
708054.73,35.77,22.18,556537.01,28.11
708105.18,35.78,22.19,556537.01,28.12
708155.63,35.8,22.21,556537.01,28.14
707900.02,35.8,22.21,556869.81,28.16
707764.11,35.81,22.22,556989.13,28.18
707764.11,35.81,22.22,557063.06,28.18
707814.56,35.83,22.23,557238.41,28.2
707678.65,35.84,22.25,557453.3,28.23
707413.06,35.83,22.24,557140.72,28.22
707592.77,35.85,22.26,556959.32,28.22
707344.62,35.84,22.25,556744.05,28.21
707387.61,35.86,22.27,557750.65,28.27
707567.31,35.88,22.29,557741.78,28.28
707617.76,35.89,22.3,558096.68,28.31
707481.85,35.91,22.32,557949.37,28.32
707481.85,35.91,22.32,557927.04,28.32
707529.21,35.92,22.33,557585.33,28.31
707383.79,35.92,22.33,557444.13,28.31
707422.4,35.94,22.34,557235.01,28.31
707472.85,35.95,22.36,557417.36,28.33
707523.29,35.97,22.38,557539.58,28.35
707573.74,35.99,22.4,557613.43,28.36
707624.19,36.0,22.41,557740.04,28.38
707488.29,36.02,22.43,557648.92,28.39
707538.73,36.03,22.44,557775.54,28.41
707589.18,36.05,22.46,557849.79,28.42
707589.18,36.05,22.46,557789.02,28.42
707343.57,36.05,22.46,557515.36,28.41
707343.57,36.05,22.46,557542.26,28.41
707207.66,36.06,22.47,557541.84,28.43
707387.37,36.08,22.49,557541.84,28.43
707183.59,36.07,22.48,557403.26,28.43
706927.98,36.07,22.47,557403.26,28.44
706792.07,36.08,22.49,557403.26,28.45
706842.52,36.09,22.5,557653.31,28.48
707022.23,36.11,22.52,557699.09,28.49
706857.48,36.11,22.52,557841.29,28.5
706907.93,36.13,22.54,557788.87,28.51
706652.31,36.12,22.53,557638.77,28.5
706503.24,36.12,22.53,557506.29,28.5
706503.24,36.12,22.53,557506.29,28.5
706553.69,36.13,22.54,557476.05,28.51
706604.14,36.15,22.56,558286.97,28.56
706763.82,36.17,22.58,558380.38,28.58
706763.82,36.17,22.58,558380.38,28.58
707002.51,36.19,22.6,558846.5,28.61
706866.6,36.21,22.62,558901.42,28.63
707046.31,36.22,22.63,558979.93,28.64
707205.98,36.24,22.65,559073.34,28.65
707256.43,36.26,22.67,559215.28,28.67
707306.88,36.28,22.69,559341.89,28.69
707170.97,36.29,22.7,559247.03,28.7
706915.36,36.29,22.7,559026.28,28.7
706649.78,36.28,22.69,558677.59,28.68
706513.87,36.29,22.7,558620.8,28.69
706693.57,36.31,22.72,558773.86,28.71
706427.99,36.3,22.71,558489.98,28.7
706292.08,36.31,22.72,558489.56,28.71
706342.53,36.33,22.74,558489.56,28.73
706206.62,36.34,22.75,558513.32,28.74
706366.3,36.36,22.77,558504.89,28.75
706230.39,36.37,22.78,558489.56,28.76
706280.84,36.39,22.8,558495.97,28.78
706331.29,36.41,22.82,559402.0,28.84
706065.71,36.4,22.81,559116.21,28.83
706116.16,36.42,22.83,559227.04,28.84
706166.6,36.44,22.85,559226.99,28.86
706166.6,36.44,22.85,559225.72,28.86
706166.6,36.44,22.85,559225.72,28.86
706217.05,36.46,22.87,559225.35,28.87
706217.05,36.46,22.87,559225.35,28.87
706217.05,36.46,22.87,559389.68,28.88
706217.05,36.46,22.87,559354.82,28.87
705961.44,36.45,22.86,559171.24,28.87
706141.15,36.47,22.88,559171.24,28.88
706191.6,36.49,22.9,559171.24,28.89
705926.01,36.48,22.89,558874.4,28.88
705670.4,36.48,22.88,558950.74,28.89
705670.4,36.48,22.88,558937.26,28.89
705850.1,36.49,22.9,558906.35,28.9
705714.2,36.51,22.91,558860.97,28.91
705764.64,36.52,22.93,558860.92,28.92
705970.03,36.55,22.95,560249.1,29.0
705834.13,36.56,22.97,560192.31,29.01
705884.58,36.57,22.98,560262.32,29.03
705566.69,36.56,22.97,559950.37,29.02
705772.08,36.59,23.0,559949.95,29.03
705977.47,36.61,23.02,559949.95,29.04
705815.35,36.6,23.01,559747.41,29.03
705865.8,36.62,23.03,559761.98,29.04
705916.25,36.64,23.05,559784.14,29.06
705640.66,36.63,23.04,559603.03,29.05
705375.07,36.62,23.03,559276.73,29.04
705119.46,36.62,23.03,558886.75,29.03
704983.55,36.63,23.04,558850.02,29.04
705034.0,36.65,23.06,558850.02,29.05
705239.39,36.67,23.08,560279.14,29.13
705103.49,36.68,23.09,560309.5,29.15
704938.74,36.68,23.09,560358.63,29.16
704938.74,36.68,23.09,560347.49,29.16
704687.44,36.67,23.08,560243.11,29.16
704551.53,36.68,23.09,560302.4,29.17
704300.24,36.68,23.09,559930.84,29.16
704479.94,36.7,23.11,560004.99,29.17
704639.62,36.72,23.13,560098.39,29.19
704384.01,36.71,23.12,559877.65,29.18
704384.01,36.71,23.12,559954.55,29.18
704219.26,36.71,23.12,559756.77,29.18
704269.71,36.73,23.14,559898.71,29.2
704320.16,36.74,23.15,559661.89,29.2
704184.25,36.76,23.17,559661.47,29.21
704234.7,36.78,23.18,559534.57,29.22
704473.38,36.8,23.21,559221.11,29.21
704653.09,36.82,23.23,560301.54,29.27
704477.5,36.81,23.22,560218.71,29.27
704477.5,36.81,23.22,560228.06,29.27
704716.19,36.83,23.24,560238.0,29.28
704716.19,36.83,23.24,560230.02,29.28
704716.19,36.83,23.24,560267.36,29.28
704554.07,36.83,23.24,560257.42,29.29
704554.07,36.83,23.24,560217.59,29.29
704604.51,36.85,23.26,560217.59,29.3
704654.96,36.87,23.28,560217.59,29.31
704442.5,36.86,23.27,560040.13,29.3
704492.94,36.88,23.29,560232.83,29.33
704492.94,36.88,23.29,560203.09,29.33
704390.39,36.88,23.29,559948.46,29.32
704570.1,36.9,23.31,559870.26,29.32
704424.67,36.89,23.3,559713.33,29.31
704475.12,36.91,23.32,559872.91,29.34
704525.57,36.93,23.34,560380.13,29.37
704419.21,36.93,23.34,560278.3,29.37
704163.6,36.92,23.33,560702.98,29.4
704368.99,36.94,23.35,560645.88,29.41
704117.69,36.94,23.35,560630.51,29.41
704168.14,36.96,23.37,560630.51,29.42
704347.85,36.97,23.38,561118.75,29.46
704398.3,36.99,23.4,560973.71,29.46
704152.68,36.99,23.4,560785.03,29.46
704332.39,37.01,23.42,560782.42,29.46
704382.84,37.03,23.44,561848.62,29.53
704137.23,37.02,23.43,561435.04,29.52
704195.14,37.04,23.45,561260.79,29.52
704044.77,37.04,23.45,561176.69,29.52
704242.7,37.06,23.47,561888.3,29.57
704077.95,37.05,23.46,561666.11,29.56
704128.4,37.07,23.48,561666.07,29.57
704128.4,37.07,23.48,561696.92,29.57
704308.1,37.09,23.5,561696.55,29.58
704052.49,37.09,23.5,561696.55,29.59
704102.94,37.11,23.52,561696.55,29.6
704262.62,37.13,23.54,561876.91,29.62
704478.28,37.15,23.56,561713.17,29.62
704528.73,37.16,23.57,561696.55,29.63
704334.09,37.16,23.57,562639.35,29.69
704513.8,37.18,23.59,562806.49,29.7
704377.89,37.19,23.6,562435.05,29.7
704377.89,37.19,23.6,562484.48,29.7
704134.12,37.19,23.6,562431.41,29.71
704172.73,37.21,23.62,562515.34,29.72
704238.1,37.23,23.64,562267.78,29.72
704099.11,37.24,23.65,562740.75,29.76
704099.11,37.24,23.65,562733.49,29.76
704278.81,37.26,23.67,562733.46,29.77
704317.42,37.28,23.69,562506.73,29.77
704367.87,37.3,23.71,562506.33,29.78
704112.26,37.29,23.7,562506.33,29.79
704162.71,37.31,23.72,562506.33,29.8
704368.1,37.33,23.74,562520.46,29.81
704527.78,37.35,23.76,562512.18,29.82
704687.45,37.38,23.79,562506.33,29.83
704545.67,37.37,23.78,562398.78,29.83
704409.76,37.38,23.79,563779.53,29.92
704589.47,37.4,23.81,564062.91,29.94
704274.31,37.39,23.8,563744.85,29.93
704049.7,37.39,23.8,563465.89,29.92
704255.09,37.41,23.82,563551.38,29.94
704119.18,37.43,23.83,563661.27,29.96
704119.18,37.43,23.83,563681.76,29.96
704169.63,37.44,23.85,563681.76,29.97
704169.63,37.44,23.85,563650.51,29.97
704033.72,37.46,23.87,563650.51,29.99
703732.42,37.45,23.86,563347.82,29.98
703782.87,37.47,23.88,563347.82,29.99
703942.55,37.49,23.9,563378.63,30.0
703942.55,37.49,23.9,563394.26,30.0
703993.0,37.51,23.92,563449.68,30.02
703857.09,37.52,23.93,563363.45,30.03
703857.09,37.52,23.93,563384.55,30.03
703857.09,37.52,23.93,563481.58,30.04
703718.57,37.52,23.93,563344.78,30.03
703769.02,37.53,23.94,564283.81,30.1
703948.72,37.55,23.96,564487.83,30.11
703683.14,37.55,23.96,566111.75,30.21
703547.23,37.56,23.97,566111.33,30.22
703371.65,37.55,23.96,566127.46,30.23
703116.03,37.55,23.96,565813.5,30.22
703166.48,37.57,23.98,565813.5,30.23
703326.16,37.59,24.0,565813.5,30.24
703060.58,37.58,23.99,565817.08,30.25
703240.28,37.6,24.01,565891.2,30.26
703104.37,37.61,24.02,565828.75,30.27
702968.47,37.63,24.04,566459.18,30.32
702792.88,37.62,24.03,566056.56,30.3
702664.44,37.64,24.05,566757.68,30.36
702528.53,37.65,24.06,566757.68,30.37
702528.53,37.65,24.06,566730.95,30.37
702616.8,37.66,24.07,566809.63,30.38
702776.48,37.68,24.09,566809.63,30.39
702640.58,37.7,24.11,566812.02,30.41
702346.96,37.7,24.11,566352.74,30.4
702526.67,37.72,24.13,566350.35,30.41
702271.05,37.71,24.12,566350.35,30.41
702456.71,37.73,24.14,566350.35,30.42
702662.1,37.76,24.16,566676.29,30.45
702526.2,37.77,24.18,566595.45,30.46
702350.61,37.76,24.17,566904.16,30.48
702401.06,37.78,24.19,567267.89,30.51
702451.51,37.8,24.21,567394.5,30.53
702199.94,37.8,24.21,567069.01,30.52
702250.39,37.82,24.23,567143.26,30.54
702436.05,37.84,24.25,567114.07,30.55
702184.48,37.83,24.24,566995.95,30.55
702234.93,37.85,24.26,567246.87,30.58
702414.64,37.87,24.28,567246.87,30.58
702278.73,37.88,24.29,567246.87,30.6
702142.82,37.9,24.31,567249.64,30.62
701887.21,37.89,24.3,567246.87,30.62
701937.66,37.91,24.32,567246.87,30.64
701937.66,37.91,24.32,567276.23,30.64
701988.11,37.93,24.34,567276.23,30.65
702038.56,37.95,24.36,567276.23,30.67
702089.01,37.97,24.38,568144.98,30.73
701837.71,37.96,24.37,568071.57,30.73
702017.41,37.98,24.39,568204.73,30.74
701912.43,37.98,24.39,568115.32,30.74
701802.79,37.98,24.39,567983.68,30.74
701632.37,37.98,24.39,567886.53,30.74
701812.08,38.0,24.41,567886.5,30.75
701862.53,38.02,24.43,567886.11,30.76
701606.91,38.01,24.42,567886.11,30.77
701657.36,38.03,24.44,567886.11,30.78
701657.36,38.03,24.44,567871.69,30.78
701707.81,38.05,24.46,567956.22,30.8
701904.38,38.07,24.48,567894.27,30.8
701867.49,38.07,24.48,567940.81,30.81
701731.58,38.09,24.5,568439.38,30.85
701891.26,38.11,24.52,568735.73,30.88
701891.26,38.11,24.52,568707.58,30.88
701625.68,38.1,24.51,567918.57,30.84
701676.12,38.12,24.53,568981.03,30.91
701726.57,38.14,24.55,568980.98,30.92
701906.28,38.16,24.57,568980.61,30.93
701956.73,38.18,24.59,568980.61,30.95
700869.47,38.29,24.7,568980.18,31.08
700919.92,38.31,24.72,568980.18,31.1
700744.33,38.3,24.71,568756.03,31.09
700488.72,38.3,24.71,568840.56,31.1
700539.17,38.32,24.73,568896.13,31.12
700779.74,38.33,24.74,568810.92,31.12
700691.4,38.34,24.75,569438.87,31.16
700478.93,38.33,24.74,569086.25,31.14
700658.64,38.35,24.76,569002.37,31.15
700658.64,38.35,24.76,569027.95,31.15
700539.19,38.35,24.76,569722.82,31.19
700735.75,38.37,24.78,569840.89,31.2
700609.25,38.37,24.78,569708.56,31.2
700659.7,38.39,24.8,569835.17,31.22
700839.41,38.41,24.82,569892.15,31.24
700583.8,38.41,24.82,569802.43,31.24
700447.89,38.42,24.83,569655.12,31.25
700311.98,38.44,24.84,569655.12,31.26
700311.98,38.44,24.84,569637.38,31.26
700176.07,38.45,24.86,569580.59,31.28
700226.52,38.47,24.88,569650.6,31.3
700276.97,38.49,24.9,569650.18,31.31
700456.68,38.51,24.92,569650.18,31.32
700201.06,38.5,24.91,569697.95,31.33
700251.51,38.52,24.93,569682.09,31.34
700251.51,38.52,24.93,569682.09,31.34
700115.61,38.54,24.95,569656.67,31.36
700115.61,38.54,24.95,569677.28,31.36
700166.06,38.56,24.97,569670.79,31.37
700371.45,38.58,24.99,570251.34,31.41
700421.89,38.6,25.01,570606.07,31.45
700607.55,38.62,25.03,570660.93,31.46
700607.55,38.62,25.03,570660.93,31.46
700471.65,38.64,25.05,570598.34,31.47
700335.74,38.65,25.06,570953.51,31.51
700084.17,38.65,25.06,570868.85,31.51
700134.62,38.67,25.08,570778.53,31.52
700185.07,38.69,25.1,570682.91,31.53
700364.78,38.71,25.12,570589.41,31.53
700364.78,38.71,25.12,570589.41,31.53
700113.48,38.7,25.11,570652.63,31.54
700163.93,38.72,25.13,570705.61,31.56
700214.38,38.74,25.15,570652.49,31.57
700264.83,38.76,25.17,571825.65,31.65
700009.21,38.76,25.16,571568.63,31.64
700214.6,38.78,25.19,571568.63,31.65
700394.31,38.8,25.21,571568.63,31.66
700186.17,38.79,25.2,571590.33,31.67
700186.17,38.79,25.2,571793.13,31.68
699930.56,38.79,25.2,571793.13,31.69
700090.24,38.81,25.22,571793.67,31.7
700090.24,38.81,25.22,571756.22,31.7
700269.94,38.83,25.24,571755.68,31.71
700429.62,38.85,25.26,571755.68,31.72
700178.32,38.85,25.26,571870.18,31.73
700178.32,38.85,25.26,571818.19,31.73
699922.71,38.84,25.25,571768.79,31.73
699922.71,38.84,25.25,571814.73,31.73
700102.42,38.86,25.27,571815.39,31.74
700152.87,38.88,25.29,571973.66,31.77
700152.87,38.88,25.29,571994.88,31.77
699907.25,38.88,25.29,572818.49,31.82
700086.96,38.9,25.31,573018.56,31.84
699951.05,38.91,25.32,573018.14,31.86
699695.44,38.91,25.32,572687.95,31.85
699875.14,38.93,25.34,572687.95,31.86
699609.56,38.92,25.33,572628.08,31.86
699353.95,38.92,25.33,572628.08,31.87
699404.4,38.94,25.35,572678.39,31.88
699584.1,38.96,25.37,572713.11,31.89
699448.19,38.97,25.38,572628.27,31.91
699312.29,38.99,25.4,573456.31,31.97
699312.29,38.99,25.4,573423.11,31.97
699312.29,38.99,25.4,573407.98,31.97
699066.67,38.98,25.39,573037.21,31.96
699246.38,39.0,25.41,573037.18,31.96
699304.29,39.02,25.43,572974.8,31.98
699304.29,39.02,25.43,573027.04,31.98
699304.29,39.02,25.43,573017.4,31.98
699347.28,39.05,25.45,573259.26,32.01
699397.73,39.07,25.47,573258.87,32.02
699222.14,39.06,25.47,573051.99,32.01
699272.59,39.08,25.49,573051.99,32.03
699162.95,39.08,25.49,573051.99,32.03
699322.63,39.11,25.51,573122.19,32.05
699528.02,39.13,25.54,573058.05,32.06
699392.11,39.14,25.55,573051.99,32.07
699090.81,39.14,25.54,573716.27,32.12
698825.23,39.13,25.54,573226.03,32.09
699021.79,39.15,25.55,573139.33,32.1
698895.29,39.15,25.56,574220.58,32.16
698945.74,39.17,25.58,574107.1,32.17
698945.74,39.17,25.58,574107.1,32.17
699105.42,39.19,25.6,574106.67,32.18
699105.42,39.19,25.6,574106.67,32.18
699105.42,39.19,25.6,574056.85,32.18
699155.87,39.21,25.62,574056.85,32.2
699206.32,39.23,25.64,574056.85,32.21
699256.77,39.25,25.66,574056.85,32.23
699120.86,39.27,25.68,574097.22,32.25
699171.31,39.29,25.7,574184.56,32.27
699221.76,39.31,25.72,574482.34,32.3
699272.21,39.33,25.74,575112.7,32.35
698954.33,39.32,25.73,574788.8,32.34
699193.01,39.35,25.75,574788.38,32.35
699193.01,39.35,25.75,574846.32,32.35
699057.11,39.36,25.77,574846.32,32.37
699216.78,39.38,25.79,574866.53,32.38
699216.78,39.38,25.79,574844.37,32.38
698951.2,39.38,25.79,574939.76,32.39
698951.2,39.38,25.79,574866.3,32.39
699001.65,39.4,25.81,574852.7,32.4
699187.31,39.42,25.83,574846.1,32.41
699187.31,39.42,25.83,574758.44,32.4
699187.31,39.42,25.83,574856.51,32.41
698935.74,39.41,25.82,574856.51,32.42
698986.19,39.43,25.84,575657.07,32.48
699036.64,39.46,25.86,575955.2,32.51
698874.51,39.45,25.86,575970.1,32.51
698924.96,39.47,25.88,576150.6,32.54
699104.67,39.49,25.9,576150.57,32.55
699155.12,39.51,25.92,576150.18,32.56
699155.12,39.51,25.92,576150.18,32.56
699205.56,39.53,25.94,576150.18,32.58
699205.56,39.53,25.94,576248.27,32.58
699256.01,39.56,25.96,576248.27,32.6
699043.55,39.55,25.96,575834.39,32.58
698907.64,39.56,25.97,575869.42,32.6
698958.09,39.58,25.99,575917.95,32.62
698792.5,39.58,25.99,575989.21,32.62
698842.95,39.6,26.01,576121.0,32.65
698733.31,39.6,26.01,575905.65,32.64
698783.76,39.62,26.03,577233.99,32.73
698647.85,39.64,26.05,577233.57,32.75
698827.56,39.66,26.07,577233.57,32.76
698717.92,39.66,26.07,577242.95,32.76
698717.92,39.66,26.07,577242.95,32.76
698897.62,39.68,26.09,577244.09,32.77
698642.01,39.68,26.09,577242.81,32.78
698506.1,39.69,26.1,577662.05,32.82
698702.67,39.71,26.12,577496.33,32.82
698566.76,39.72,26.13,577343.68,32.83
698324.29,39.72,26.13,578137.98,32.89
698188.38,39.74,26.15,577298.77,32.86
698368.09,39.76,26.17,577289.91,32.87
698232.18,39.77,26.18,577581.64,32.9
698282.63,39.8,26.2,577774.1,32.93
698282.63,39.8,26.2,577774.1,32.93
698146.72,39.81,26.22,577626.78,32.94
698146.72,39.81,26.22,577589.1,32.94
698197.17,39.83,26.24,577771.45,32.96
698050.38,39.83,26.24,577613.68,32.96
697804.76,39.82,26.23,577533.7,32.96
697855.21,39.84,26.25,577533.65,32.97
697905.66,39.87,26.28,577533.28,32.99
697956.11,39.89,26.3,577533.28,33.01
698006.56,39.91,26.32,577533.28,33.02
697688.68,39.9,26.31,577219.14,33.01
697552.77,39.91,26.32,577375.08,33.04
697416.86,39.93,26.34,577347.15,33.05
697467.31,39.95,26.36,577565.74,33.08
697663.88,39.97,26.38,578455.4,33.14
