ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
345,768,506230,6212,506230
345,768,507040,6212,507040
345,768,507360,6212,507360
346,770,508010,6212,508010
346,770,508820,6212,508820
347,772,509630,6212,509630
347,772,510440,6212,510440
347,772,510440,6212,510440
347,772,510440,6212,510440
347,772,510660,6212,510660
347,772,511130,6212,511130
348,774,511940,6212,511940
348,774,512260,6212,512260
348,774,512580,6212,512580
348,774,512810,6212,512810
348,774,513620,6212,513620
349,776,514430,6212,514430
349,776,514890,6212,514890
349,776,515210,6212,515210
349,776,515210,6212,515210
350,778,515680,6212,515680
350,778,516000,6212,516000
350,778,517000,6212,517000
351,780,517810,6212,517810
351,780,518620,6212,518620
352,782,519090,6212,519090
352,782,519090,6212,519090
352,782,519740,6212,519740
353,784,520740,6212,520740
353,784,521550,6212,521550
354,786,522360,6212,522360
354,786,522830,6212,522830
354,786,523150,6212,523150
354,786,523960,6212,523960
355,788,524770,6212,524770
355,788,525240,6212,525240
356,790,525890,6212,525890
356,790,526700,6212,526700
357,792,527700,6212,527700
357,792,528700,6212,528700
358,794,529510,6212,529510
358,794,530510,6212,530510
359,796,531100,6212,531100
359,796,531570,6212,531570
359,796,531570,6212,531570
359,796,531800,6212,531800
359,796,532270,6212,532270
360,798,533080,6212,533080
360,798,533890,6212,533890
361,800,534700,6212,534700
361,800,535160,6212,535160
361,800,535620,6212,535620
361,800,536090,6212,536090
362,802,536560,6212,536560
362,802,537030,6212,537030
362,802,537190,6212,537190
362,802,537660,6212,537660
362,802,537980,6212,537980
363,804,538790,6212,538790
363,804,539600,6212,539600
363,804,539760,6212,539760
364,806,540570,6212,540570
364,806,540890,6212,540890
364,806,541540,6212,541540
364,806,542010,6212,542010
365,810,542560,6212,542560
365,810,543020,6212,543020
365,810,543020,6212,543020
365,810,543480,6212,543480
365,810,544130,6212,544130
365,810,544450,6212,544450
365,810,545260,6212,545260
366,812,546070,6212,546070
366,812,546720,6212,546720
367,814,547530,6212,547530
367,814,547990,6212,547990
367,814,547990,6212,547990
367,814,548460,6212,548460
368,816,549270,6212,549270
368,816,550270,6212,550270
369,818,550740,6212,550740
369,818,551740,6212,551740
369,818,552060,6212,552060
370,820,552870,6212,552870
370,820,553520,6212,553520
370,820,553520,6212,553520
370,820,553520,6212,553520
371,822,554330,6212,554330
371,822,555330,6212,555330
372,824,556140,6212,556140
372,824,556790,6212,556790
373,826,557440,6212,557440
373,826,558090,6212,558090
374,828,558900,6212,558900
374,828,559900,6212,559900
375,830,560550,6212,560550
375,830,561200,6212,561200
375,830,561670,6212,561670
376,832,562140,6212,562140
376,832,562610,6212,562610
376,832,563080,6212,563080
376,832,563550,6212,563550
376,832,563550,6212,563550
377,834,564020,6212,564020
377,834,564340,6212,564340
377,834,565150,6212,565150
377,834,565150,6212,565150
377,834,565620,6212,565620
377,834,565620,6212,565620
378,836,566210,6212,566210
378,836,566680,6212,566680
379,838,567490,6212,567490
379,838,568300,6212,568300
379,838,568300,6212,568300
379,838,568770,6212,568770
380,840,569240,6212,569240
380,840,569790,6212,569790
380,840,570020,6212,570020
380,840,570490,6212,570490
381,842,570950,6212,570950
381,842,571760,6212,571760
382,844,572760,6212,572760
382,844,573760,6212,573760
382,844,574080,6212,574080
383,846,574630,6212,574630
383,846,575630,6212,575630
384,848,576440,6212,576440
384,848,576670,6212,576670
384,848,577140,6212,577140
384,848,577600,6212,577600
385,850,578410,6212,578410
385,850,578870,6212,578870
386,854,579340,6212,579340
386,854,579660,6212,579660
386,854,579980,6212,579980
386,854,580790,6212,580790
386,854,580950,6212,580950
386,854,580950,6212,580950
386,854,580950,6212,580950
386,854,581600,6212,581600
386,854,581600,6212,581600
386,854,582410,6212,582410
386,854,583410,6212,583410
386,854,583880,6212,583880
386,854,583880,6212,583880
386,854,584110,6212,584110
387,856,584920,6212,584920
387,856,585390,6212,585390
388,858,586200,6212,586200
388,858,586670,6212,586670
388,858,587140,6212,587140
389,860,588140,6212,588140
389,860,588950,6212,588950
390,862,589760,6212,589760
390,862,590570,6212,590570
390,862,590570,6212,590570
390,862,591040,6212,591040
391,864,591850,6212,591850
391,864,592080,6212,592080
391,864,592400,6212,592400
391,864,592400,6212,592400
391,864,592720,6212,592720
391,864,593190,6212,593190
392,866,594190,6212,594190
392,866,594510,6212,594510
392,866,594980,6212,594980
392,866,595790,6212,595790
392,866,596230,6212,596230
393,868,597040,6212,597040
393,868,598040,6212,598040
393,868,598040,6212,598040
394,870,598850,6212,598850
394,870,599660,6212,599660
395,872,600130,6212,600130
395,872,600450,6212,600450
395,872,600450,6212,600450
395,872,600670,6212,600670
395,872,600830,6212,600830
395,872,601830,6212,601830
396,874,602300,6212,602300
396,874,602620,6212,602620
396,874,603210,6212,603210
397,876,603680,6212,603680
397,876,603680,6212,603680
397,876,604140,6212,604140
397,876,604140,6212,604140
397,876,604610,6212,604610
398,878,605610,6212,605610
398,878,606420,6212,606420
398,878,606740,6212,606740
399,880,607550,6212,607550
399,880,608020,6212,608020
399,880,609020,6212,609020
400,882,609340,6212,609340
400,882,610150,6212,610150
401,884,611150,6212,611150
401,884,611630,6212,611630
401,884,612220,6212,612220
402,886,613220,6212,613220
402,886,614030,6212,614030
402,886,614350,6212,614350
403,888,614820,6212,614820
403,888,614930,6212,614930
403,888,615740,6212,615740
403,888,616210,6212,616210
404,890,616860,6212,616860
404,890,617020,6212,617020
404,890,617250,6212,617250
404,890,618060,6212,618060
405,892,619060,6212,619060
405,892,620060,6212,620060
406,894,621060,6212,621060
406,894,621380,6212,621380
406,894,621610,6212,621610
407,896,622420,6212,622420
407,896,623230,6212,623230
408,898,624040,6212,624040
408,898,624040,6212,624040
408,898,624690,6212,624690
409,902,625160,6212,625160
410,904,625970,6212,625970
410,904,626340,6212,626340
410,904,626810,6212,626810
410,904,627280,6212,627280
411,906,628090,6212,628090
411,906,628560,6212,628560
412,908,629370,6212,629370
412,908,630180,6212,630180
412,908,630650,6212,630650
412,908,630650,6212,630650
412,908,630650,6212,630650
412,908,631120,6212,631120
412,908,631120,6212,631120
412,908,631120,6212,631120
412,908,631930,6212,631930
412,908,632400,6212,632400
412,908,632720,6212,632720
412,908,633370,6212,633370
413,910,634180,6212,634180
413,910,634180,6212,634180
413,910,634990,6212,634990
413,910,634990,6212,634990
413,910,634990,6212,634990
413,910,635220,6212,635220
414,912,635690,6212,635690
414,912,636690,6212,636690
415,914,637500,6212,637500
415,914,637500,6212,637500
415,914,638310,6212,638310
416,916,639120,6212,639120
416,916,639120,6212,639120
416,916,639280,6212,639280
416,916,639280,6212,639280
416,916,639750,6212,639750
416,916,640750,6212,640750
417,918,641750,6212,641750
417,918,641980,6212,641980
417,918,642530,6212,642530
418,920,643340,6212,643340
418,920,643610,6212,643610
418,920,644420,6212,644420
419,924,644890,6212,644890
420,926,645700,6212,645700
420,926,646700,6212,646700
420,926,646700,6212,646700
420,926,646920,6212,646920
420,926,647390,6212,647390
420,926,647390,6212,647390
420,926,647850,6212,647850
420,926,648170,6212,648170
420,926,648390,6212,648390
420,926,649200,6212,649200
420,926,649200,6212,649200
420,926,649670,6212,649670
421,928,650480,6212,650480
421,928,651290,6212,651290
422,930,652100,6212,652100
422,930,652570,6212,652570
423,932,653380,6212,653380
423,932,653490,6212,653490
423,932,653960,6212,653960
423,932,654770,6212,654770
424,934,655320,6212,655320
424,934,655790,6212,655790
425,936,656790,6212,656790
425,936,657260,6212,657260
425,936,657910,6212,657910
426,938,658910,6212,658910
426,938,659720,6212,659720
426,938,659950,6212,659950
427,940,660760,6212,660760
427,940,660980,6212,660980
427,940,661450,6212,661450
428,948,661670,6212,661670
428,948,661990,6212,661990
429,950,662990,6212,662990
429,950,663800,6212,663800
429,950,664120,6212,664120
430,952,664490,6212,664490
430,952,665300,6212,665300
430,952,665770,6212,665770
431,954,666580,6212,666580
431,954,667050,6212,667050
431,954,667050,6212,667050
431,954,667400,6212,667400
431,954,667720,6212,667720
432,956,668720,6212,668720
432,956,669370,6212,669370
432,956,670020,6212,670020
433,958,670830,6212,670830
433,958,671640,6212,671640
434,960,672450,6212,672450
434,960,672910,6212,672910
434,960,673180,6212,673180
434,960,674180,6212,674180
435,962,674990,6212,674990
435,962,675990,6212,675990
436,970,683990,6212,683990
436,970,683990,6212,683990
437,972,684640,6212,684640
437,972,684960,6212,684960
437,972,684960,6212,684960
437,972,685430,6212,685430
438,980,685660,6212,685660
439,982,686470,6212,686470
439,982,687280,6212,687280
440,984,688090,6212,688090
440,984,688410,6212,688410
440,984,688960,6212,688960
440,984,689430,6212,689430
440,984,689430,6212,689430
440,984,689430,6212,689430
441,986,690240,6212,690240
441,986,690560,6212,690560
441,986,691370,6212,691370
441,986,691530,6212,691530
441,986,691750,6212,691750
441,986,691750,6212,691750
441,986,691800,6212,691800
442,988,692260,6212,692260
442,988,692730,6212,692730
442,988,692730,6212,692730
442,988,693540,6212,693540
443,990,694540,6212,694540
443,990,695010,6212,695010
443,990,695480,6212,695480
443,990,696290,6212,696290
443,990,696610,6212,696610
444,992,697080,6212,697080
444,992,697550,6212,697550
444,992,697550,6212,697550
444,992,697550,6212,697550
444,992,697550,6212,697550
444,992,698550,6212,698550
445,994,699360,6212,699360
445,994,700170,6212,700170
446,996,701170,6212,701170
446,996,702170,6212,702170
447,998,702980,6212,702980
447,998,703450,6212,703450
448,1000,704100,6212,704100
448,1000,704910,6212,704910
448,1000,705130,6212,705130
448,1000,705600,6212,705600
449,1002,706060,6212,706060
449,1002,706530,6212,706530
449,1002,707340,6212,707340
450,1004,708150,6212,708150
450,1004,708440,6212,708440
450,1004,708760,6212,708760
450,1004,709570,6212,709570
450,1004,709570,6212,709570
451,1006,710570,6212,710570
451,1006,710730,6212,710730
451,1006,711540,6212,711540
452,1008,711910,6212,711910
452,1008,712720,6212,712720
452,1008,713270,6212,713270
453,1010,714270,6212,714270
453,1010,715270,6212,715270
454,1012,716080,6212,716080
454,1012,716670,6212,716670
455,1016,717140,6212,717140
456,1018,717950,6212,717950
456,1018,718760,6212,718760
457,1020,719570,6212,719570
457,1020,720040,6212,720040
457,1020,720510,6212,720510
457,1020,721160,6212,721160
457,1020,721630,6212,721630
457,1020,722280,6212,722280
457,1020,722750,6212,722750
457,1020,722750,6212,722750
458,1022,723560,6212,723560
458,1022,724210,6212,724210
458,1022,724210,6212,724210
458,1022,724210,6212,724210
458,1022,724210,6212,724210
458,1022,724370,6212,724370
459,1024,725370,6212,725370
459,1024,725840,6212,725840
459,1024,726070,6212,726070
459,1024,726620,6212,726620
460,1026,727080,6212,727080
460,1026,727400,6212,727400
460,1026,728210,6212,728210
460,1026,728530,6212,728530
461,1028,729180,6212,729180
461,1028,730180,6212,730180
462,1030,731180,6212,731180
462,1030,731500,6212,731500
462,1030,732310,6212,732310
463,1032,733120,6212,733120
463,1032,734120,6212,734120
464,1034,734930,6212,734930
464,1034,735400,6212,735400
464,1034,735400,6212,735400
464,1034,735720,6212,735720
464,1034,735720,6212,735720
464,1034,736040,6212,736040
464,1034,736500,6212,736500
464,1034,736820,6212,736820
465,1036,737630,6212,737630
465,1036,738100,6212,738100
466,1038,738910,6212,738910
466,1038,739280,6212,739280
466,1038,739930,6212,739930
467,1040,740520,6212,740520
467,1040,741520,6212,741520
468,1042,742170,6212,742170
468,1042,742330,6212,742330
468,1042,742550,6212,742550
468,1042,743020,6212,743020
468,1042,743020,6212,743020
469,1044,744020,6212,744020
469,1044,744250,6212,744250
469,1044,744800,6212,744800
470,1046,745800,6212,745800
470,1046,746450,6212,746450
471,1048,747100,6212,747100
471,1048,747570,6212,747570
471,1048,748160,6212,748160
471,1048,748620,6212,748620
472,1050,749270,6212,749270
472,1050,750080,6212,750080
472,1050,750080,6212,750080
472,1050,750550,6212,750550
473,1052,751020,6212,751020
473,1052,751240,6212,751240
473,1052,751240,6212,751240
473,1052,751720,6212,751720
473,1052,752720,6212,752720
474,1054,753190,6212,753190
474,1054,754000,6212,754000
474,1054,754000,6212,754000
474,1054,754470,6212,754470
475,1056,755470,6212,755470
475,1056,755630,6212,755630
475,1056,755790,6212,755790
475,1056,756790,6212,756790
476,1058,757600,6212,757600
476,1058,758250,6212,758250
476,1058,758250,6212,758250
476,1058,758620,6212,758620
476,1058,758940,6212,758940
476,1058,758940,6212,758940
476,1058,759260,6212,759260
477,1060,759730,6212,759730
477,1060,760540,6212,760540
477,1060,761010,6212,761010
478,1062,761820,6212,761820
478,1062,762280,6212,762280
479,1064,762930,6212,762930
479,1064,763740,6212,763740
480,1066,764550,6212,764550
480,1066,765550,6212,765550
481,1068,766200,6212,766200
481,1068,767010,6212,767010
482,1070,768010,6212,768010
482,1070,768820,6212,768820
483,1072,769630,6212,769630
483,1072,770440,6212,770440
484,1074,771250,6212,771250
484,1074,772060,6212,772060
484,1074,772530,6212,772530
485,1076,773530,6212,773530
485,1076,773530,6212,773530
485,1076,774530,6212,774530
486,1078,775340,6212,775340
486,1078,776150,6212,776150
487,1080,776740,6212,776740
487,1080,777210,6212,777210
488,1082,778020,6212,778020
488,1082,778830,6212,778830
489,1084,779480,6212,779480
489,1084,780030,6212,780030
490,1086,780840,6212,780840
490,1086,781650,6212,781650
490,1086,781880,6212,781880
490,1086,782350,6212,782350
491,1088,782820,6212,782820
491,1088,783820,6212,783820
491,1088,783820,6212,783820
491,1088,783820,6212,783820
492,1090,784630,6212,784630
492,1090,784740,6212,784740
492,1090,785740,6212,785740
493,1092,786390,6212,786390
493,1092,786550,6212,786550
493,1092,786770,6212,786770
493,1092,787000,6212,787000
493,1092,787110,6212,787110
493,1092,788110,6212,788110
494,1094,788920,6212,788920
494,1094,789510,6212,789510
494,1094,789510,6212,789510
494,1094,789880,6212,789880
495,1096,790530,6212,790530
495,1096,791000,6212,791000
495,1096,791000,6212,791000
495,1096,791470,6212,791470
495,1096,791940,6212,791940
496,1098,792400,6212,792400
496,1098,792870,6212,792870
496,1098,793190,6212,793190
496,1098,793510,6212,793510
496,1098,793980,6212,793980
496,1098,793980,6212,793980
496,1098,794460,6212,794460
496,1098,794780,6212,794780
497,1100,795250,6212,795250
497,1100,796060,6212,796060
497,1100,796870,6212,796870
498,1102,797680,6212,797680
498,1102,798150,6212,798150
498,1102,798800,6212,798800
499,1104,799800,6212,799800
499,1104,800800,6212,800800
500,1106,801610,6212,801610
500,1106,802420,6212,802420
501,1108,803420,6212,803420
501,1108,804230,6212,804230
501,1108,804450,6212,804450
501,1108,804680,6212,804680
502,1110,805680,6212,805680
502,1110,806140,6212,806140
502,1110,806140,6212,806140
503,1112,807140,6212,807140
503,1112,807610,6212,807610
503,1112,808080,6212,808080
503,1112,808550,6212,808550
504,1114,809020,6212,809020
504,1114,809830,6212,809830
505,1116,810640,6212,810640
505,1116,810640,6212,810640
505,1116,811110,6212,811110
505,1116,811270,6212,811270
505,1116,811270,6212,811270
505,1116,812080,6212,812080
506,1118,812670,6212,812670
506,1118,812900,6212,812900
506,1118,813710,6212,813710
507,1120,814520,6212,814520
507,1120,814980,6212,814980
507,1120,814980,6212,814980
507,1120,814980,6212,814980
508,1122,815630,6212,815630
508,1122,816440,6212,816440
508,1122,816900,6212,816900
508,1122,816900,6212,816900
509,1124,817710,6212,817710
509,1124,818520,6212,818520
510,1126,819330,6212,819330
510,1126,819980,6212,819980
511,1128,820450,6212,820450
511,1128,820500,6212,820500
511,1128,821050,6212,821050
511,1128,821510,6212,821510
512,1130,822320,6212,822320
512,1130,822790,6212,822790
513,1132,823600,6212,823600
513,1132,824070,6212,824070
513,1132,824440,6212,824440
513,1132,824910,6212,824910
513,1132,825380,6212,825380
513,1132,825610,6212,825610
513,1132,825980,6212,825980
513,1132,825980,6212,825980
513,1132,825980,6212,825980
513,1132,826300,6212,826300
514,1134,827110,6212,827110
515,1138,827580,6212,827580
515,1138,828050,6212,828050
515,1138,828860,6212,828860
515,1138,828860,6212,828860
515,1138,829340,6212,829340
515,1138,830340,6212,830340
515,1138,831150,6212,831150
515,1138,831620,6212,831620
515,1138,831620,6212,831620
515,1138,831990,6212,831990
516,1140,832460,6212,832460
516,1140,832460,6212,832460
516,1140,832930,6212,832930
516,1140,833740,6212,833740
517,1142,834390,6212,834390
517,1142,835200,6212,835200
518,1144,835850,6212,835850
518,1144,836500,6212,836500
518,1144,836820,6212,836820
518,1144,836820,6212,836820
519,1146,837280,6212,837280
519,1146,837600,6212,837600
519,1146,837920,6212,837920
519,1146,838730,6212,838730
519,1146,839200,6212,839200
520,1148,840010,6212,840010
520,1148,840480,6212,840480
521,1150,841290,6212,841290
521,1150,841290,6212,841290
521,1150,842100,6212,842100
522,1152,842910,6212,842910
522,1152,843720,6212,843720
522,1152,844180,6212,844180
522,1152,844180,6212,844180
523,1154,844650,6212,844650
523,1154,845120,6212,845120
523,1154,845590,6212,845590
523,1154,846050,6212,846050
524,1156,846860,6212,846860
524,1156,847670,6212,847670
525,1158,848140,6212,848140
525,1158,848950,6212,848950
526,1160,849600,6212,849600
526,1160,850060,6212,850060
526,1160,851060,6212,851060
526,1160,851060,6212,851060
527,1162,851870,6212,851870
527,1162,852870,6212,852870
527,1162,852870,6212,852870
527,1162,853190,6212,853190
528,1164,853660,6212,853660
528,1164,853980,6212,853980
528,1164,854450,6212,854450
528,1164,855100,6212,855100
529,1166,855910,6212,855910
529,1166,856720,6212,856720
530,1168,857180,6212,857180
530,1168,857990,6212,857990
530,1168,858460,6212,858460
531,1170,859270,6212,859270
531,1170,860080,6212,860080
532,1172,860550,6212,860550
532,1172,861550,6212,861550
533,1174,862360,6212,862360
533,1174,862830,6212,862830
533,1174,863060,6212,863060
533,1174,863870,6212,863870
534,1176,864460,6212,864460
534,1176,864930,6212,864930
535,1178,865740,6212,865740
535,1178,866200,6212,866200
535,1178,867010,6212,867010
536,1180,867480,6212,867480
536,1180,867940,6212,867940
536,1180,868100,6212,868100
536,1180,868320,6212,868320
536,1180,869130,6212,869130
537,1182,869600,6212,869600
537,1182,870600,6212,870600
538,1184,871410,6212,871410
538,1184,872060,6212,872060
539,1186,872870,6212,872870
539,1186,873870,6212,873870
540,1188,874680,6212,874680
540,1188,875000,6212,875000
540,1188,875320,6212,875320
540,1188,875320,6212,875320
540,1188,875790,6212,875790
540,1188,875790,6212,875790
540,1188,875790,6212,875790
540,1188,876600,6212,876600
540,1188,876600,6212,876600
541,1190,877600,6212,877600
541,1190,878410,6212,878410
542,1192,879220,6212,879220
542,1192,880030,6212,880030
543,1194,880840,6212,880840
543,1194,881650,6212,881650
544,1196,882460,6212,882460
544,1196,882810,6212,882810
544,1196,882810,6212,882810
544,1196,883360,6212,883360
544,1196,883680,6212,883680
544,1196,884000,6212,884000
545,1198,884650,6212,884650
545,1198,885460,6212,885460
545,1198,885460,6212,885460
546,1206,885680,6212,885680
546,1206,886000,6212,886000
547,1208,886370,6212,886370
548,1216,894370,6212,894370
548,1216,895180,6212,895180
549,1218,896180,6212,896180
549,1218,896180,6212,896180
549,1218,896640,6212,896640
549,1218,896960,6212,896960
549,1218,897550,6212,897550
550,1220,898360,6212,898360
550,1220,899170,6212,899170
550,1220,899170,6212,899170
