ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
991,5061,4770280,6212,4770280
991,5061,4771280,6212,4771280
992,5065,4772280,6212,4772280
992,5065,4772280,6212,4772280
992,5065,4772510,6212,4772510
992,5065,4773510,6212,4773510
992,5065,4774510,6212,4774510
993,5067,4775510,6212,4775510
993,5067,4776510,6212,4776510
993,5067,4776830,6212,4776830
993,5067,4777420,6212,4777420
993,5067,4777890,6212,4777890
993,5067,4778890,6212,4778890
994,5069,4779890,6212,4779890
994,5069,4780360,6212,4780360
994,5069,4781360,6212,4781360
994,5069,4781680,6212,4781680
994,5069,4781680,6212,4781680
994,5069,4782680,6212,4782680
995,5077,4783680,6212,4783680
995,5077,4784680,6212,4784680
995,5077,4785680,6212,4785680
995,5077,4786150,6212,4786150
996,5081,4786700,6212,4786700
996,5081,4787700,6212,4787700
996,5081,4788510,6212,4788510
996,5081,4789160,6212,4789160
996,5081,4790160,6212,4790160
996,5081,4790380,6212,4790380
996,5081,4790380,6212,4790380
996,5081,4790380,6212,4790380
996,5081,4790380,6212,4790380
996,5081,4791380,6212,4791380
996,5081,4791380,6212,4791380
996,5081,4791380,6212,4791380
996,5081,4792380,6212,4792380
996,5081,4793380,6212,4793380
996,5081,4797380,6212,4797380
997,5089,4798380,6212,4798380
997,5089,4798850,6212,4798850
997,5089,4799660,6212,4799660
997,5089,4800660,6212,4800660
997,5089,4801660,6212,4801660
997,5089,4802660,6212,4802660
997,5089,4803660,6212,4803660
998,5097,4804660,6212,4804660
998,5097,4804660,6212,4804660
998,5097,4804660,6212,4804660
998,5097,4805660,6212,4805660
998,5097,4806660,6212,4806660
999,5099,4807470,6212,4807470
999,5099,4807470,6212,4807470
999,5099,4808470,6212,4808470
999,5099,4809470,6212,4809470
999,5099,4810280,6212,4810280
999,5099,4810280,6212,4810280
999,5099,4811280,6212,4811280
999,5099,4812090,6212,4812090
999,5099,4812410,6212,4812410
999,5099,4813410,6212,4813410
999,5099,4814410,6212,4814410
999,5099,4815220,6212,4815220
999,5099,4815690,6212,4815690
999,5099,4816690,6212,4816690
999,5099,4817280,6212,4817280
999,5099,4817750,6212,4817750
1000,5107,4818560,6212,4818560
1000,5107,4819560,6212,4819560
1000,5107,4820030,6212,4820030
1000,5107,4821030,6212,4821030
1000,5107,4822030,6212,4822030
1000,5107,4822190,6212,4822190
1000,5107,4823190,6212,4823190
1000,5107,4824000,6212,4824000
1000,5107,4825000,6212,4825000
1000,5107,4825000,6212,4825000
1001,5115,4825810,6212,4825810
1001,5115,4826280,6212,4826280
1001,5115,4826600,6212,4826600
1001,5115,4827410,6212,4827410
1001,5115,4827640,6212,4827640
1001,5115,4828640,6212,4828640
1001,5115,4829640,6212,4829640
1001,5115,4829960,6212,4829960
1001,5115,4830770,6212,4830770
1001,5115,4831770,6212,4831770
1001,5115,4832580,6212,4832580
1002,5123,4833580,6212,4833580
1002,5123,4833580,6212,4833580
1002,5123,4834230,6212,4834230
1002,5123,4834460,6212,4834460
1002,5123,4835460,6212,4835460
1002,5123,4836460,6212,4836460
1002,5123,4837460,6212,4837460
1002,5123,4837460,6212,4837460
1002,5123,4838270,6212,4838270
1002,5123,4839270,6212,4839270
1002,5123,4839270,6212,4839270
1003,5131,4840270,6212,4840270
1003,5131,4841270,6212,4841270
1003,5131,4842080,6212,4842080
1003,5131,4842300,6212,4842300
1003,5131,4842890,6212,4842890
1003,5131,4843890,6212,4843890
1003,5131,4844890,6212,4844890
1003,5131,4845890,6212,4845890
1004,5139,4846890,6212,4846890
1004,5139,4847240,6212,4847240
1004,5139,4847890,6212,4847890
1004,5139,4848890,6212,4848890
1004,5139,4849890,6212,4849890
1004,5139,4849890,6212,4849890
1004,5139,4850700,6212,4850700
1004,5139,4850700,6212,4850700
1004,5139,4851510,6212,4851510
1004,5139,4852510,6212,4852510
1004,5139,4853320,6212,4853320
1005,5141,4854320,6212,4854320
1005,5141,4855320,6212,4855320
1005,5141,4856320,6212,4856320
1005,5141,4857320,6212,4857320
1005,5141,4857640,6212,4857640
1005,5141,4858640,6212,4858640
1006,5149,4859640,6212,4859640
1006,5149,4860640,6212,4860640
1006,5149,4861640,6212,4861640
1006,5149,4861870,6212,4861870
1006,5149,4862870,6212,4862870
1007,5153,4863870,6212,4863870
1007,5153,4863870,6212,4863870
1007,5153,4864190,6212,4864190
1007,5153,4864780,6212,4864780
1007,5153,4865430,6212,4865430
1007,5153,4866430,6212,4866430
1007,5153,4867430,6212,4867430
1007,5153,4867430,6212,4867430
1007,5153,4868430,6212,4868430
1007,5153,4869430,6212,4869430
1007,5153,4869800,6212,4869800
1007,5153,4870120,6212,4870120
1008,5155,4871120,6212,4871120
1008,5155,4871580,6212,4871580
1009,5163,4872580,6212,4872580
1009,5163,4873580,6212,4873580
1009,5163,4874580,6212,4874580
1009,5163,4875390,6212,4875390
1009,5163,4876390,6212,4876390
1009,5163,4877390,6212,4877390
1009,5163,4878200,6212,4878200
1009,5163,4879200,6212,4879200
1010,5165,4880200,6212,4880200
1010,5165,4881200,6212,4881200
1011,5167,4882010,6212,4882010
1011,5167,4882820,6212,4882820
1012,5175,4883820,6212,4883820
1012,5175,4883820,6212,4883820
1012,5175,4884050,6212,4884050
1012,5175,4884520,6212,4884520
1012,5175,4885520,6212,4885520
1012,5175,4885520,6212,4885520
1012,5175,4886520,6212,4886520
1012,5175,4887520,6212,4887520
1012,5175,4888520,6212,4888520
1012,5175,4889520,6212,4889520
1012,5175,4890070,6212,4890070
1012,5175,4890390,6212,4890390
1012,5175,4891200,6212,4891200
1012,5175,4891310,6212,4891310
1013,5183,4891960,6212,4891960
1013,5183,4892960,6212,4892960
1013,5183,4893960,6212,4893960
1013,5183,4894960,6212,4894960
1013,5183,4895770,6212,4895770
1013,5183,4896140,6212,4896140
1013,5183,4896610,6212,4896610
1014,5191,4897080,6212,4897080
1014,5191,4898080,6212,4898080
1014,5191,4899080,6212,4899080
1014,5191,4900080,6212,4900080
1014,5191,4901080,6212,4901080
1014,5191,4901080,6212,4901080
1015,5199,4902080,6212,4902080
1015,5199,4902890,6212,4902890
1015,5199,4903440,6212,4903440
1015,5199,4903440,6212,4903440
1015,5199,4904440,6212,4904440
1015,5199,4904440,6212,4904440
1015,5199,4905440,6212,4905440
1015,5199,4906250,6212,4906250
1015,5199,4906720,6212,4906720
1015,5199,4907190,6212,4907190
1015,5199,4908190,6212,4908190
1015,5199,4909190,6212,4909190
1015,5199,4910190,6212,4910190
1016,5201,4911190,6212,4911190
1016,5201,4912190,6212,4912190
1016,5201,4913000,6212,4913000
1016,5201,4914000,6212,4914000
1016,5201,4914470,6212,4914470
1016,5201,4915470,6212,4915470
1017,5203,4916470,6212,4916470
1017,5203,4917470,6212,4917470
1018,5207,4918470,6212,4918470
1018,5207,4918470,6212,4918470
1018,5207,4919280,6212,4919280
1018,5207,4920280,6212,4920280
1018,5207,4921280,6212,4921280
1018,5207,4921280,6212,4921280
1019,5209,4922280,6212,4922280
1019,5209,4923280,6212,4923280
1020,5211,4923750,6212,4923750
1020,5211,4923910,6212,4923910
1020,5211,4924720,6212,4924720
1020,5211,4924940,6212,4924940
1021,5219,4925750,6212,4925750
1021,5219,4926220,6212,4926220
1021,5219,4926220,6212,4926220
1021,5219,4927220,6212,4927220
1021,5219,4928220,6212,4928220
1021,5219,4929220,6212,4929220
1021,5219,4930220,6212,4930220
1021,5219,4930690,6212,4930690
1021,5219,4931690,6212,4931690
1021,5219,4932690,6212,4932690
1022,5221,4933690,6212,4933690
1022,5221,4934160,6212,4934160
1022,5221,4935160,6212,4935160
1023,5223,4935970,6212,4935970
1023,5223,4936440,6212,4936440
1023,5223,4936910,6212,4936910
1024,5225,4937910,6212,4937910
1024,5225,4938230,6212,4938230
1024,5225,4938700,6212,4938700
1025,5233,4939700,6212,4939700
1025,5233,4940700,6212,4940700
1025,5233,4941020,6212,4941020
1025,5233,4942020,6212,4942020
1025,5233,4942130,6212,4942130
1025,5233,4943130,6212,4943130
1025,5233,4944130,6212,4944130
1025,5233,4944450,6212,4944450
1025,5233,4944450,6212,4944450
1025,5233,4945100,6212,4945100
1025,5233,4946100,6212,4946100
1025,5233,4946910,6212,4946910
1026,5241,4947910,6212,4947910
1026,5241,4947910,6212,4947910
1026,5241,4948910,6212,4948910
1026,5241,4948910,6212,4948910
1026,5241,4949910,6212,4949910
1026,5241,4950910,6212,4950910
1026,5241,4951910,6212,4951910
1027,5249,4952910,6212,4952910
1027,5249,4952910,6212,4952910
1027,5249,4952910,6212,4952910
1027,5249,4953380,6212,4953380
1027,5249,4954380,6212,4954380
1027,5249,4954730,6212,4954730
1027,5249,4954890,6212,4954890
1027,5249,4955890,6212,4955890
1027,5249,4956890,6212,4956890
1028,5251,4957890,6212,4957890
1028,5251,4958700,6212,4958700
1028,5251,4959700,6212,4959700
1028,5251,4959700,6212,4959700
1028,5251,4960700,6212,4960700
1028,5251,4961170,6212,4961170
1029,5253,4961980,6212,4961980
1029,5253,4962530,6212,4962530
1029,5253,4963340,6212,4963340
1030,5255,4964340,6212,4964340
1030,5255,4965340,6212,4965340
1030,5255,4965340,6212,4965340
1031,5257,4966340,6212,4966340
1031,5257,4967340,6212,4967340
1032,5259,4968340,6212,4968340
1032,5259,4969150,6212,4969150
1032,5259,4970150,6212,4970150
1032,5259,4970960,6212,4970960
1032,5259,4971440,6212,4971440
1032,5259,4971670,6212,4971670
1033,5267,4972670,6212,4972670
1033,5267,4973320,6212,4973320
1033,5267,4974320,6212,4974320
1033,5267,4975320,6212,4975320
1033,5267,4976320,6212,4976320
1033,5267,4977320,6212,4977320
1033,5267,4978320,6212,4978320
1033,5267,4979320,6212,4979320
1033,5267,4979550,6212,4979550
1034,5275,4980200,6212,4980200
1034,5275,4981010,6212,4981010
1034,5275,4981330,6212,4981330
1034,5275,4981330,6212,4981330
1034,5275,4982330,6212,4982330
1034,5275,4982800,6212,4982800
1034,5275,4983800,6212,4983800
1034,5275,4984800,6212,4984800
1034,5275,4984800,6212,4984800
1034,5275,4985270,6212,4985270
1035,5277,4986270,6212,4986270
1035,5277,4986270,6212,4986270
1035,5277,4986740,6212,4986740
1036,5279,4987740,6212,4987740
1036,5279,4987740,6212,4987740
1036,5279,4988330,6212,4988330
1036,5279,4989330,6212,4989330
1036,5279,4989330,6212,4989330
1036,5279,4990330,6212,4990330
1037,5287,4990980,6212,4990980
1037,5287,4991790,6212,4991790
1037,5287,4992790,6212,4992790
1037,5287,4993790,6212,4993790
1037,5287,4994790,6212,4994790
1037,5287,4995250,6212,4995250
1037,5287,4996060,6212,4996060
1037,5287,4997060,6212,4997060
1037,5287,4998060,6212,4998060
1038,5291,4999060,6212,4999060
1038,5291,5000060,6212,5000060
1038,5291,5001060,6212,5001060
1038,5291,5001870,6212,5001870
1038,5291,5001870,6212,5001870
1038,5291,5002100,6212,5002100
1039,5293,5002650,6212,5002650
1039,5293,5003650,6212,5003650
1039,5293,5003650,6212,5003650
1040,5301,5004650,6212,5004650
1040,5301,5005650,6212,5005650
1040,5301,5006650,6212,5006650
1040,5301,5007300,6212,5007300
1040,5301,5008300,6212,5008300
1041,5303,5009300,6212,5009300
1041,5303,5010110,6212,5010110
1041,5303,5010920,6212,5010920
1041,5303,5010920,6212,5010920
1041,5303,5011920,6212,5011920
1041,5303,5012390,6212,5012390
1042,5307,5013390,6212,5013390
1042,5307,5013860,6212,5013860
1042,5307,5014510,6212,5014510
1042,5307,5015510,6212,5015510
1042,5307,5016510,6212,5016510
1043,5315,5016970,6212,5016970
1043,5315,5017970,6212,5017970
1043,5315,5018780,6212,5018780
1043,5315,5019780,6212,5019780
1043,5315,5020250,6212,5020250
1043,5315,5021060,6212,5021060
1043,5315,5021060,6212,5021060
1043,5315,5021870,6212,5021870
1043,5315,5022680,6212,5022680
1043,5315,5022680,6212,5022680
1043,5315,5023150,6212,5023150
1043,5315,5023150,6212,5023150
1044,5319,5023960,6212,5023960
1044,5319,5024770,6212,5024770
1044,5319,5025580,6212,5025580
1044,5319,5026390,6212,5026390
1045,5327,5027390,6212,5027390
1045,5327,5028390,6212,5028390
1045,5327,5029390,6212,5029390
1045,5327,5030200,6212,5030200
1045,5327,5031200,6212,5031200
1045,5327,5032010,6212,5032010
1045,5327,5033010,6212,5033010
1045,5327,5034010,6212,5034010
1046,5329,5035010,6212,5035010
1046,5329,5035480,6212,5035480
1047,5337,5043480,6212,5043480
1047,5337,5043950,6212,5043950
1048,5345,5044950,6212,5044950
1048,5345,5045060,6212,5045060
1048,5345,5046060,6212,5046060
1048,5345,5046520,6212,5046520
1048,5345,5047330,6212,5047330
1048,5345,5048330,6212,5048330
1048,5345,5049330,6212,5049330
1048,5345,5050330,6212,5050330
1049,5353,5050980,6212,5050980
1049,5353,5051980,6212,5051980
1049,5353,5052790,6212,5052790
1049,5353,5053790,6212,5053790
1049,5353,5054250,6212,5054250
1049,5353,5054720,6212,5054720
1049,5353,5055720,6212,5055720
1049,5353,5056530,6212,5056530
1049,5353,5057530,6212,5057530
1049,5353,5058530,6212,5058530
1049,5353,5059530,6212,5059530
1050,5355,5059990,6212,5059990
1050,5355,5060990,6212,5060990
1050,5355,5060990,6212,5060990
1050,5355,5060990,6212,5060990
1051,5357,5061990,6212,5061990
1051,5357,5062990,6212,5062990
1051,5357,5063310,6212,5063310
1052,5359,5064120,6212,5064120
1052,5359,5065120,6212,5065120
1053,5361,5065930,6212,5065930
1053,5361,5066250,6212,5066250
1053,5361,5066250,6212,5066250
1053,5361,5067250,6212,5067250
1053,5361,5067730,6212,5067730
1054,5369,5068730,6212,5068730
1054,5369,5068730,6212,5068730
1054,5369,5069190,6212,5069190
1054,5369,5070190,6212,5070190
1054,5369,5071190,6212,5071190
1054,5369,5072190,6212,5072190
1054,5369,5072840,6212,5072840
1054,5369,5073840,6212,5073840
1054,5369,5074840,6212,5074840
1054,5369,5075000,6212,5075000
1055,5371,5075590,6212,5075590
1055,5371,5075590,6212,5075590
1055,5371,5076590,6212,5076590
1056,5379,5077590,6212,5077590
1056,5379,5077910,6212,5077910
1056,5379,5078720,6212,5078720
1056,5379,5079530,6212,5079530
1056,5379,5080530,6212,5080530
1056,5379,5080850,6212,5080850
1056,5379,5081850,6212,5081850
1056,5379,5082850,6212,5082850
1056,5379,5083170,6212,5083170
1056,5379,5084170,6212,5084170
1056,5379,5085170,6212,5085170
1056,5379,5085220,6212,5085220
1057,5387,5086220,6212,5086220
1057,5387,5087220,6212,5087220
1057,5387,5088220,6212,5088220
1057,5387,5089220,6212,5089220
1058,5389,5090220,6212,5090220
1058,5389,5091220,6212,5091220
1058,5389,5092030,6212,5092030
1058,5389,5092190,6212,5092190
1058,5389,5093000,6212,5093000
1058,5389,5093470,6212,5093470
1058,5389,5094280,6212,5094280
1058,5389,5095280,6212,5095280
1058,5389,5095280,6212,5095280
1059,5397,5096280,6212,5096280
1059,5397,5096280,6212,5096280
1059,5397,5097280,6212,5097280
1059,5397,5097750,6212,5097750
1059,5397,5097750,6212,5097750
1059,5397,5097750,6212,5097750
1059,5397,5098220,6212,5098220
1059,5397,5099220,6212,5099220
1059,5397,5099220,6212,5099220
1059,5397,5099590,6212,5099590
1059,5397,5099910,6212,5099910
1059,5397,5099910,6212,5099910
1059,5397,5100140,6212,5100140
1059,5397,5101140,6212,5101140
1059,5397,5102140,6212,5102140
1059,5397,5102140,6212,5102140
1059,5397,5102610,6212,5102610
1060,5405,5103610,6212,5103610
1060,5405,5104610,6212,5104610
1060,5405,5105610,6212,5105610
1060,5405,5106610,6212,5106610
1060,5405,5107610,6212,5107610
1060,5405,5108200,6212,5108200
1060,5405,5109010,6212,5109010
1060,5405,5109010,6212,5109010
1060,5405,5110010,6212,5110010
1060,5405,5111010,6212,5111010
1061,5407,5112010,6212,5112010
1061,5407,5113010,6212,5113010
1062,5409,5114010,6212,5114010
1062,5409,5115010,6212,5115010
1063,5411,5115470,6212,5115470
1063,5411,5116280,6212,5116280
1063,5411,5116280,6212,5116280
1063,5411,5116280,6212,5116280
1064,5413,5117280,6212,5117280
1064,5413,5118280,6212,5118280
1065,5415,5119280,6212,5119280
1065,5415,5119280,6212,5119280
1065,5415,5121280,6212,5121280
1065,5415,5122280,6212,5122280
1065,5415,5122600,6212,5122600
1065,5415,5123070,6212,5123070
1066,5417,5124070,6212,5124070
1066,5417,5125070,6212,5125070
1067,5419,5125540,6212,5125540
1067,5419,5126010,6212,5126010
1068,5421,5127010,6212,5127010
1068,5421,5127010,6212,5127010
1068,5421,5128010,6212,5128010
1068,5421,5129010,6212,5129010
1069,5423,5130010,6212,5130010
1070,5425,5131010,6212,5131010
1070,5425,5133010,6212,5133010
1070,5425,5134010,6212,5134010
1070,5425,5134010,6212,5134010
1070,5425,5135010,6212,5135010
1071,5433,5135330,6212,5135330
1071,5433,5136140,6212,5136140
1071,5433,5136610,6212,5136610
1071,5433,5137080,6212,5137080
1071,5433,5137080,6212,5137080
1071,5433,5138080,6212,5138080
1071,5433,5139080,6212,5139080
1071,5433,5139550,6212,5139550
1071,5433,5140020,6212,5140020
1072,5435,5141020,6212,5141020
1072,5435,5142020,6212,5142020
1072,5435,5142020,6212,5142020
1072,5435,5142830,6212,5142830
1072,5435,5142830,6212,5142830
1072,5435,5143420,6212,5143420
1073,5437,5144420,6212,5144420
1073,5437,5144880,6212,5144880
1073,5437,5145880,6212,5145880
1074,5445,5146880,6212,5146880
1075,5447,5147690,6212,5147690
1075,5447,5148010,6212,5148010
1075,5447,5148480,6212,5148480
1075,5447,5149480,6212,5149480
1075,5447,5150480,6212,5150480
1075,5447,5151480,6212,5151480
1075,5447,5152290,6212,5152290
1075,5447,5153100,6212,5153100
1076,5455,5161100,6212,5161100
1076,5455,5161420,6212,5161420
1076,5455,5162230,6212,5162230
1076,5455,5162700,6212,5162700
1076,5455,5163170,6212,5163170
1076,5455,5163170,6212,5163170
1077,5463,5163640,6212,5163640
1077,5463,5164640,6212,5164640
1077,5463,5165640,6212,5165640
1077,5463,5166110,6212,5166110
1077,5463,5166580,6212,5166580
1077,5463,5166900,6212,5166900
1077,5463,5167900,6212,5167900
1077,5463,5168220,6212,5168220
1077,5463,5168220,6212,5168220
1077,5463,5168220,6212,5168220
1077,5463,5169220,6212,5169220
1077,5463,5170220,6212,5170220
1077,5463,5170540,6212,5170540
1078,5471,5171540,6212,5171540
1078,5471,5172010,6212,5172010
1078,5471,5173010,6212,5173010
1078,5471,5173480,6212,5173480
1078,5471,5174480,6212,5174480
1078,5471,5175030,6212,5175030
1078,5471,5175840,6212,5175840
1078,5471,5176840,6212,5176840
1078,5471,5177840,6212,5177840
1079,5479,5178310,6212,5178310
1079,5479,5179310,6212,5179310
1079,5479,5180310,6212,5180310
1079,5479,5180780,6212,5180780
1079,5479,5181250,6212,5181250
1079,5479,5181250,6212,5181250
1079,5479,5181300,6212,5181300
1079,5479,5182300,6212,5182300
1079,5479,5183300,6212,5183300
1079,5479,5183770,6212,5183770
1080,5487,5184770,6212,5184770
1080,5487,5185240,6212,5185240
1080,5487,5186050,6212,5186050
1080,5487,5187050,6212,5187050
1080,5487,5187700,6212,5187700
1080,5487,5188700,6212,5188700
1080,5487,5189700,6212,5189700
1080,5487,5189700,6212,5189700
1080,5487,5190700,6212,5190700
1080,5487,5191700,6212,5191700
1080,5487,5192510,6212,5192510
1081,5495,5193510,6212,5193510
1081,5495,5194510,6212,5194510
1081,5495,5195510,6212,5195510
1081,5495,5196510,6212,5196510
1081,5495,5197510,6212,5197510
1081,5495,5198510,6212,5198510
1081,5495,5199510,6212,5199510
1081,5495,5200510,6212,5200510
1081,5495,5200730,6212,5200730
1082,5503,5201730,6212,5201730
1082,5503,5202730,6212,5202730
1082,5503,5202730,6212,5202730
1082,5503,5203730,6212,5203730
1082,5503,5203960,6212,5203960
1082,5503,5203960,6212,5203960
1082,5503,5204770,6212,5204770
1082,5503,5204770,6212,5204770
1082,5503,5205580,6212,5205580
1082,5503,5206580,6212,5206580
1082,5503,5206900,6212,5206900
1082,5503,5207370,6212,5207370
1082,5503,5208180,6212,5208180
1083,5505,5209180,6212,5209180
1083,5505,5209990,6212,5209990
1083,5505,5209990,6212,5209990
1084,5513,5210990,6212,5210990
1084,5513,5211990,6212,5211990
1084,5513,5212990,6212,5212990
1084,5513,5213990,6212,5213990
1084,5513,5214640,6212,5214640
1084,5513,5215640,6212,5215640
1084,5513,5215640,6212,5215640
1084,5513,5216110,6212,5216110
1084,5513,5217110,6212,5217110
1085,5521,5218110,6212,5218110
1085,5521,5219110,6212,5219110
1085,5521,5220110,6212,5220110
1085,5521,5221110,6212,5221110
1085,5521,5222110,6212,5222110
1085,5521,5223110,6212,5223110
1086,5529,5224110,6212,5224110
1086,5529,5225110,6212,5225110
1086,5529,5226110,6212,5226110
1086,5529,5227110,6212,5227110
1086,5529,5227760,6212,5227760
1087,5531,5228760,6212,5228760
1088,5533,5229760,6212,5229760
1088,5533,5229760,6212,5229760
1088,5533,5230130,6212,5230130
1088,5533,5231130,6212,5231130
1089,5541,5235130,6212,5235130
1089,5541,5236130,6212,5236130
1089,5541,5237130,6212,5237130
1089,5541,5238130,6212,5238130
1089,5541,5239130,6212,5239130
1090,5549,5239780,6212,5239780
1090,5549,5240250,6212,5240250
1090,5549,5240570,6212,5240570
1090,5549,5241570,6212,5241570
