ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
809116.89,19.86,6.26,293659.56,7.21
809116.89,19.86,6.26,293630.89,7.21
809360.92,19.87,6.27,293630.89,7.21
809224.95,19.87,6.27,293630.89,7.21
809520.97,19.88,6.28,293630.89,7.21
809523.61,19.88,6.28,293667.05,7.21
809387.63,19.88,6.29,293667.05,7.21
809631.67,19.89,6.29,293667.05,7.22
809822.12,19.9,6.3,294209.91,7.23
809874.82,19.91,6.31,294672.93,7.24
809717.46,19.9,6.3,294515.78,7.24
809907.92,19.91,6.31,295031.12,7.25
809907.92,19.91,6.31,295031.12,7.25
809712.15,19.91,6.31,294822.26,7.25
809576.17,19.91,6.31,294821.96,7.25
809576.17,19.91,6.31,294821.96,7.25
809440.2,19.91,6.31,294821.95,7.25
809068.2,19.9,6.3,295010.35,7.26
808932.22,19.9,6.31,295052.72,7.26
807932.22,19.88,6.29,294052.72,7.24
808228.24,19.89,6.3,294056.88,7.24
807931.81,19.89,6.29,293646.95,7.23
807725.38,19.88,6.29,293513.52,7.23
807729.35,19.88,6.29,293514.87,7.23
807357.35,19.88,6.28,293468.34,7.23
807361.45,19.88,6.28,293469.48,7.23
807225.47,19.88,6.28,294606.97,7.26
807068.11,19.88,6.28,294448.08,7.25
807131.98,19.88,6.28,294495.36,7.25
806974.63,19.88,6.28,294336.47,7.25
807852.83,19.9,6.31,294561.7,7.26
807716.85,19.91,6.31,294561.39,7.26
807716.85,19.91,6.31,294495.61,7.26
807769.55,19.91,6.31,294495.61,7.26
807633.57,19.91,6.32,294585.55,7.26
807497.59,19.91,6.32,294662.61,7.27
807793.62,19.92,6.33,294634.52,7.27
807846.32,19.93,6.33,295633.02,7.29
807721.16,19.93,6.33,295060.36,7.28
807763.04,19.94,6.34,295305.75,7.29
807627.06,19.94,6.34,295305.44,7.29
807491.09,19.94,6.34,295305.44,7.29
807355.11,19.94,6.34,295324.41,7.29
807219.13,19.94,6.34,295337.57,7.3
806899.13,19.94,6.34,295017.57,7.29
806763.15,19.94,6.34,294993.87,7.29
806391.16,19.93,6.33,294812.61,7.29
806443.86,19.94,6.34,294804.18,7.29
806252.52,19.93,6.33,294664.14,7.28
806116.55,19.93,6.34,294984.13,7.29
806116.55,19.93,6.34,294914.87,7.29
805980.57,19.94,6.34,294783.35,7.29
805779.3,19.93,6.33,294659.92,7.29
805779.3,19.93,6.33,294656.83,7.29
805643.33,19.93,6.34,294656.51,7.29
805939.35,19.94,6.35,294656.51,7.29
805939.35,19.94,6.35,294656.51,7.29
805992.05,19.95,6.35,294677.13,7.29
805856.07,19.95,6.35,294659.37,7.29
806046.52,19.96,6.36,295037.18,7.31
806000.28,19.96,6.36,294991.21,7.3
805864.3,19.96,6.36,294890.84,7.3
805917.0,19.96,6.37,294694.94,7.3
805588.66,19.96,6.36,295606.08,7.32
805741.95,19.96,6.37,295684.34,7.33
805743.27,19.96,6.37,295685.87,7.33
805607.29,19.97,6.37,295686.03,7.33
805607.29,19.97,6.37,295686.03,7.33
805471.31,19.97,6.37,295685.56,7.33
805335.34,19.97,6.37,295685.7,7.33
805631.36,19.98,6.38,295886.67,7.34
805495.38,19.98,6.38,295687.91,7.33
805548.08,19.99,6.39,295685.56,7.34
805422.92,19.99,6.39,295872.85,7.34
805464.81,19.99,6.4,296518.23,7.36
805328.83,19.99,6.4,296517.92,7.36
805192.85,20.0,6.4,296517.92,7.36
804820.85,19.99,6.39,296122.18,7.35
804544.15,19.98,6.39,295868.39,7.35
804408.17,19.99,6.39,295868.39,7.35
804460.87,19.99,6.39,296035.11,7.36
804324.89,19.99,6.39,296095.21,7.36
804276.22,20.0,6.4,296045.77,7.36
804918.28,20.02,6.42,297058.39,7.39
804918.28,20.02,6.42,297058.39,7.39
805214.3,20.03,6.43,297058.08,7.39
805078.33,20.03,6.43,297058.08,7.39
804942.35,20.03,6.43,297058.08,7.39
804570.35,20.02,6.43,297229.12,7.4
805031.58,20.04,6.44,297483.07,7.4
804877.57,20.03,6.44,297228.72,7.4
804741.6,20.03,6.44,297192.88,7.4
804985.63,20.04,6.45,298197.47,7.42
805049.15,20.05,6.45,297971.6,7.42
804964.23,20.05,6.45,298160.88,7.43
804810.46,20.05,6.45,298038.08,7.42
804674.49,20.05,6.45,298037.77,7.43
804538.51,20.05,6.46,298037.77,7.43
804402.53,20.05,6.46,298069.4,7.43
804266.55,20.06,6.46,298043.34,7.43
804130.58,20.06,6.46,298037.77,7.43
804130.58,20.06,6.46,298037.77,7.43
804183.28,20.06,6.47,298037.77,7.44
804235.98,20.07,6.47,298493.51,7.45
804100.0,20.07,6.47,298363.45,7.45
804100.0,20.07,6.47,298363.45,7.45
803964.03,20.07,6.47,298363.61,7.45
803964.03,20.07,6.47,298363.61,7.45
803828.05,20.07,6.48,298363.14,7.45
803828.05,20.07,6.48,298415.82,7.45
804018.5,20.08,6.48,298415.82,7.45
804018.5,20.08,6.48,298429.3,7.45
803882.52,20.08,6.49,298634.74,7.46
803935.22,20.09,6.49,298487.98,7.46
803799.25,20.09,6.49,298438.55,7.46
803663.27,20.09,6.49,298486.81,7.46
803477.66,20.09,6.49,298951.81,7.47
803330.86,20.09,6.49,298747.08,7.47
803194.89,20.09,6.49,298746.77,7.47
803058.91,20.09,6.49,298786.34,7.48
802922.93,20.09,6.5,298793.39,7.48
802922.93,20.09,6.5,299177.6,7.49
803393.56,20.11,6.51,301983.44,7.56
804776.85,20.15,6.55,301998.18,7.56
805072.87,20.16,6.56,301997.87,7.56
804849.07,20.16,6.56,301270.46,7.54
804713.1,20.16,6.56,301270.46,7.55
804577.12,20.16,6.56,301270.46,7.55
804397.11,20.16,6.56,300876.45,7.54
804261.13,20.16,6.56,300894.0,7.54
804125.16,20.16,6.56,301370.59,7.56
804189.02,20.17,6.57,302057.15,7.58
804053.05,20.17,6.57,302057.31,7.58
803917.07,20.17,6.57,302056.84,7.58
803917.07,20.17,6.57,302055.83,7.58
804235.24,20.18,6.59,301822.84,7.57
804099.26,20.19,6.59,301868.62,7.58
804099.26,20.19,6.59,301868.62,7.58
803963.29,20.19,6.59,301825.49,7.58
803827.31,20.19,6.59,301840.8,7.58
804123.33,20.2,6.6,302442.44,7.6
804007.45,20.2,6.6,302647.09,7.6
803871.47,20.2,6.6,302646.78,7.6
803735.49,20.2,6.6,302646.78,7.61
803643.17,20.2,6.61,302207.45,7.6
803939.19,20.21,6.62,302357.14,7.6
803786.04,20.22,6.62,302656.05,7.61
803650.06,20.22,6.62,302507.9,7.61
803840.51,20.22,6.63,302672.49,7.62
803500.96,20.22,6.62,304025.76,7.65
803502.29,20.22,6.62,304027.5,7.65
803366.31,20.22,6.62,304027.19,7.65
803397.73,20.23,6.63,304030.76,7.65
803261.75,20.23,6.63,304481.37,7.67
803578.55,20.24,6.64,303980.48,7.66
803379.6,20.24,6.64,304016.52,7.66
802873.52,20.23,6.63,303428.39,7.64
802873.52,20.23,6.63,303658.33,7.65
803258.18,20.24,6.64,303189.89,7.64
803122.2,20.24,6.64,304828.68,7.68
803018.68,20.24,6.65,303743.8,7.66
802990.24,20.24,6.65,303410.51,7.65
803021.29,20.25,6.65,305366.03,7.7
804245.9,20.28,6.68,305293.41,7.7
803779.98,20.27,6.67,304435.35,7.68
803337.66,20.26,6.67,304257.79,7.67
803201.68,20.27,6.67,304257.48,7.68
803586.34,20.28,6.68,304257.48,7.68
803639.04,20.28,6.68,304258.11,7.68
803503.06,20.28,6.69,304326.6,7.68
803199.68,20.28,6.68,304265.61,7.68
803063.7,20.28,6.68,304257.48,7.68
803063.7,20.28,6.68,305264.89,7.71
803015.03,20.28,6.69,305305.46,7.71
803068.37,20.29,6.69,304747.8,7.7
802911.01,20.29,6.69,304588.92,7.7
802692.48,20.29,6.69,304698.59,7.7
803153.71,20.3,6.7,304698.28,7.7
803017.73,20.3,6.7,304698.28,7.7
803017.73,20.3,6.7,304698.28,7.7
802881.75,20.3,6.7,304701.91,7.71
802414.55,20.29,6.7,304698.28,7.71
802278.57,20.3,6.7,304698.28,7.71
802278.57,20.3,6.7,304698.28,7.71
802142.59,20.3,6.7,304788.47,7.71
802006.62,20.3,6.7,304779.44,7.71
801870.64,20.3,6.7,304740.47,7.72
801870.64,20.3,6.7,304740.47,7.72
802061.09,20.31,6.71,305157.28,7.73
802357.11,20.32,6.72,305156.97,7.73
802221.13,20.32,6.72,305156.97,7.73
802085.16,20.32,6.72,305156.97,7.73
801713.16,20.32,6.72,305268.99,7.74
802017.33,20.33,6.73,305165.33,7.73
801647.18,20.32,6.72,305156.97,7.73
801511.2,20.32,6.72,306370.85,7.77
802498.07,20.35,6.75,306942.85,7.78
802362.09,20.35,6.75,306943.01,7.79
802226.12,20.35,6.76,306942.54,7.79
802226.12,20.35,6.76,306942.54,7.79
802090.14,20.36,6.76,306942.54,7.79
801893.71,20.35,6.75,306743.53,7.78
801893.71,20.35,6.75,306743.53,7.78
802278.37,20.36,6.77,306819.17,7.79
801883.57,20.36,6.76,306163.29,7.77
801883.57,20.36,6.76,306163.29,7.77
801492.93,20.35,6.75,306095.32,7.77
801356.96,20.35,6.76,306087.65,7.77
801652.98,20.36,6.77,306625.17,7.79
801527.82,20.36,6.77,306439.31,7.79
801407.5,20.37,6.77,306697.6,7.79
801271.52,20.37,6.77,306707.28,7.8
801567.55,20.38,6.78,306710.41,7.8
801431.57,20.38,6.78,306730.56,7.8
801111.57,20.37,6.78,306410.56,7.79
800975.59,20.38,6.78,306809.92,7.8
800975.59,20.38,6.78,306546.45,7.8
802182.6,20.41,6.81,309464.0,7.87
802026.56,20.41,6.81,309305.11,7.87
802903.65,20.43,6.84,309278.4,7.87
802767.67,20.43,6.84,309278.09,7.87
802767.67,20.43,6.84,309278.09,7.87
802767.67,20.43,6.84,309278.09,7.87
803063.69,20.44,6.85,309278.09,7.87
802927.71,20.45,6.85,309278.09,7.88
803118.17,20.45,6.86,309281.75,7.88
802982.19,20.46,6.86,309291.18,7.88
802610.19,20.45,6.85,310257.34,7.9
802662.89,20.46,6.86,309790.78,7.89
802614.86,20.46,6.86,309548.84,7.89
802579.61,20.46,6.86,310049.18,7.9
802632.32,20.47,6.87,310049.25,7.91
802496.34,20.47,6.87,310048.87,7.91
802360.36,20.47,6.87,310048.87,7.91
802656.38,20.48,6.88,310092.6,7.91
802520.41,20.48,6.89,310812.55,7.93
802406.06,20.49,6.89,310189.62,7.92
802112.27,20.48,6.88,309888.52,7.91
802112.27,20.48,6.88,309888.52,7.91
802886.27,20.5,6.91,311159.41,7.95
802458.01,20.5,6.9,311007.78,7.94
802842.67,20.51,6.91,311007.47,7.94
802706.69,20.51,6.91,311007.47,7.95
802570.72,20.51,6.91,311026.93,7.95
802434.74,20.51,6.92,311104.86,7.95
802298.76,20.51,6.92,311007.47,7.95
802113.88,20.51,6.91,311007.47,7.95
801977.9,20.51,6.92,311575.8,7.97
802065.2,20.52,6.92,311977.92,7.98
802406.68,20.53,6.93,311955.93,7.98
802406.68,20.53,6.93,311955.93,7.98
802270.71,20.53,6.93,311955.62,7.98
802134.73,20.53,6.94,311955.62,7.99
802187.43,20.54,6.94,311955.62,7.99
802051.45,20.54,6.94,312073.35,7.99
801915.48,20.54,6.94,312069.06,7.99
801915.48,20.54,6.94,312074.74,7.99
802387.44,20.56,6.96,313623.81,8.03
802440.79,20.56,6.96,313168.75,8.02
802372.3,20.57,6.97,313005.38,8.02
802236.32,20.57,6.97,313005.54,8.02
802100.34,20.57,6.97,313005.07,8.03
802153.04,20.57,6.98,313005.07,8.03
802153.04,20.57,6.98,313005.07,8.03
802017.07,20.58,6.98,313096.65,8.03
802304.94,20.59,6.99,313154.47,8.04
802168.96,20.59,6.99,313173.69,8.04
802032.98,20.59,6.99,313068.92,8.04
802085.68,20.6,7.0,313806.62,8.06
802138.39,20.6,7.0,313806.68,8.06
802002.41,20.6,7.01,313806.31,8.06
801866.43,20.6,7.01,313806.31,8.06
801730.45,20.61,7.01,313924.04,8.07
801594.48,20.61,7.01,313922.1,8.07
801458.5,20.61,7.01,313888.08,8.07
801511.2,20.62,7.02,314331.44,8.08
801511.2,20.62,7.02,314283.59,8.08
801375.22,20.62,7.02,314120.89,8.08
801239.25,20.62,7.02,314121.05,8.08
801291.95,20.62,7.03,314120.58,8.09
801155.97,20.63,7.03,314120.58,8.09
800782.12,20.62,7.02,313795.77,8.08
800782.12,20.62,7.02,313795.77,8.08
800646.14,20.62,7.02,313806.56,8.08
800942.17,20.63,7.03,313795.94,8.08
800806.19,20.63,7.04,313796.54,8.09
800222.76,20.62,7.02,313216.77,8.07
800222.76,20.62,7.02,313216.77,8.07
800275.46,20.63,7.03,313907.14,8.09
800328.16,20.63,7.04,314177.73,8.1
800328.16,20.63,7.04,314177.73,8.1
800192.18,20.63,7.04,314177.73,8.1
799820.18,20.63,7.03,313779.48,8.09
799711.5,20.63,7.03,313670.84,8.09
799955.54,20.63,7.04,313670.84,8.09
799819.56,20.64,7.04,313670.84,8.09
799683.58,20.64,7.04,313670.84,8.1
799683.58,20.64,7.04,313670.84,8.1
799547.61,20.64,7.04,313670.84,8.1
799738.06,20.65,7.05,314037.18,8.11
799790.76,20.65,7.06,314313.62,8.12
799654.78,20.66,7.06,314570.4,8.13
799518.81,20.66,7.06,314570.09,8.13
799382.83,20.66,7.06,314570.09,8.13
799246.85,20.66,7.06,314572.03,8.13
799110.87,20.66,7.07,314571.05,8.13
799406.9,20.67,7.08,314570.09,8.14
799597.35,20.68,7.08,314570.09,8.14
799053.44,20.69,7.09,314569.78,8.14
799053.44,20.69,7.09,314569.78,8.14
798847.01,20.69,7.09,314239.65,8.14
798475.01,20.68,7.08,314643.59,8.15
798339.03,20.68,7.08,314619.44,8.15
798203.06,20.68,7.08,314592.95,8.15
798044.38,20.68,7.08,314434.27,8.15
798097.08,20.68,7.09,314436.86,8.15
797961.1,20.69,7.09,314973.57,8.17
798257.12,20.7,7.1,314973.25,8.17
798320.64,20.7,7.1,314945.51,8.17
798184.66,20.7,7.11,314945.51,8.17
798184.66,20.7,7.11,315010.9,8.17
798048.69,20.71,7.11,315058.38,8.17
797901.89,20.71,7.11,314891.35,8.17
797539.89,20.7,7.1,314851.54,8.17
797403.92,20.7,7.1,314843.87,8.17
797708.09,20.71,7.12,315219.66,8.18
797572.11,20.71,7.12,315035.29,8.18
797595.68,20.72,7.12,315091.99,8.18
797470.52,20.72,7.12,314978.11,8.18
797512.41,20.72,7.13,315621.36,8.2
797613.58,20.73,7.13,315700.57,8.2
797477.6,20.73,7.13,315700.73,8.21
797341.62,20.73,7.13,315700.26,8.21
797205.65,20.73,7.13,315700.26,8.21
797069.67,20.73,7.14,315719.46,8.21
796933.69,20.73,7.14,315708.45,8.21
796933.69,20.73,7.14,315708.45,8.21
796797.71,20.74,7.14,315700.26,8.22
796797.71,20.74,7.14,315700.26,8.22
796797.71,20.74,7.14,315999.27,8.22
796850.41,20.74,7.14,315957.25,8.22
797146.44,20.75,7.15,316216.11,8.23
797199.14,20.76,7.16,316216.17,8.23
797063.16,20.76,7.16,316215.8,8.24
796922.7,20.76,7.16,316183.38,8.24
797218.72,20.77,7.17,316183.38,8.24
797228.5,20.77,7.17,316189.95,8.24
796856.51,20.76,7.16,316239.81,8.24
796720.53,20.76,7.17,316202.51,8.24
796584.55,20.76,7.17,316219.12,8.24
796637.25,20.77,7.17,316769.03,8.26
796512.09,20.77,7.18,316292.19,8.25
796367.94,20.77,7.18,316629.95,8.26
796231.96,20.78,7.18,316629.64,8.26
796095.99,20.78,7.18,316629.64,8.26
796095.99,20.78,7.18,316607.49,8.26
795805.97,20.77,7.17,316429.73,8.26
796101.99,20.78,7.18,316466.48,8.26
795729.99,20.78,7.18,316437.93,8.26
795594.02,20.78,7.18,316432.58,8.26
795768.62,20.78,7.18,319214.32,8.34
797095.95,20.82,7.22,319214.69,8.34
797391.97,20.83,7.23,319214.37,8.34
797391.97,20.83,7.23,319236.78,8.34
797582.42,20.84,7.24,319236.78,8.34
797446.44,20.84,7.24,319285.93,8.35
797310.47,20.84,7.25,319447.17,8.35
797174.49,20.85,7.25,319381.67,8.35
797060.15,20.85,7.25,320721.25,8.39
797392.96,20.86,7.27,320737.33,8.39
797256.98,20.86,7.27,320737.02,8.39
797256.98,20.86,7.27,320714.61,8.39
797121.01,20.87,7.27,320714.61,8.4
797121.01,20.87,7.27,320714.61,8.4
796750.68,20.86,7.26,320215.72,8.38
796484.85,20.86,7.26,319489.31,8.37
796348.87,20.86,7.26,319745.01,8.38
796212.89,20.86,7.27,319681.82,8.38
796508.91,20.87,7.28,319509.51,8.37
796378.17,20.87,7.27,320861.69,8.41
796442.04,20.88,7.28,320888.09,8.41
796042.03,20.87,7.27,320269.55,8.4
796042.03,20.87,7.27,320286.0,8.4
795867.53,20.87,7.27,320124.34,8.39
795731.55,20.87,7.27,320124.03,8.4
795595.57,20.87,7.27,320143.78,8.4
795698.59,20.88,7.28,319466.8,8.38
795123.77,20.87,7.27,319048.56,8.37
794987.8,20.87,7.28,319119.96,8.38
794851.82,20.87,7.28,319072.44,8.38
794748.29,20.88,7.28,319305.14,8.39
794790.18,20.88,7.29,320048.27,8.41
795071.4,20.9,7.3,319771.77,8.4
795367.42,20.91,7.31,319771.46,8.41
794995.42,20.9,7.3,319771.46,8.41
794859.45,20.9,7.3,319771.46,8.41
794859.45,20.9,7.3,319797.3,8.41
794859.45,20.9,7.3,319748.46,8.41
795049.9,20.91,7.31,319939.76,8.41
794913.92,20.91,7.31,319748.46,8.41
795209.94,20.92,7.32,321039.23,8.45
795978.12,20.95,7.35,322054.7,8.48
795403.3,20.94,7.34,321500.41,8.46
795350.62,20.94,7.34,320980.87,8.45
795129.37,20.93,7.34,320757.31,8.44
794602.52,20.93,7.33,320415.19,8.44
794466.54,20.93,7.33,320414.88,8.44
794467.86,20.93,7.33,320416.2,8.44
794331.88,20.93,7.33,320416.2,8.44
794195.91,20.93,7.33,321472.02,8.47
794248.61,20.94,7.34,320994.41,8.46
794145.08,20.94,7.34,320569.82,8.45
794063.96,20.94,7.35,321497.34,8.48
794402.1,20.96,7.36,321246.1,8.48
794266.12,20.96,7.36,321245.8,8.48
794020.04,20.96,7.36,321055.89,8.47
793884.06,20.96,7.36,321055.89,8.48
793748.09,20.96,7.36,321072.08,8.48
794044.11,20.97,7.37,321066.34,8.48
794044.11,20.97,7.37,321118.3,8.48
793908.13,20.97,7.37,321109.45,8.48
793772.15,20.97,7.38,321109.58,8.49
793772.15,20.97,7.38,321077.46,8.48
793631.69,20.97,7.37,321516.06,8.5
793495.72,20.97,7.38,321206.87,8.49
793495.72,20.97,7.38,321206.87,8.49
793495.72,20.97,7.38,321206.87,8.49
793548.42,20.98,7.38,321503.57,8.5
793412.44,20.98,7.38,321503.26,8.5
793276.46,20.98,7.39,321503.26,8.5
793466.92,20.99,7.39,321536.7,8.51
793170.49,20.99,7.39,321510.34,8.51
793170.49,20.99,7.39,321510.34,8.51
793360.94,21.0,7.4,321503.26,8.51
793413.64,21.0,7.4,321776.46,8.52
793413.64,21.0,7.4,321812.69,8.52
793277.66,21.0,7.41,321714.91,8.52
793281.63,21.0,7.41,321716.05,8.52
793124.27,21.0,7.4,321559.11,8.51
793452.24,21.01,7.42,322645.91,8.55
793452.24,21.01,7.42,322702.01,8.55
793146.15,21.01,7.41,322349.65,8.54
793146.15,21.01,7.41,322345.35,8.54
792738.15,21.0,7.4,321820.46,8.53
792738.15,21.0,7.4,321820.46,8.53
792579.47,21.0,7.4,321662.13,8.52
792443.49,21.0,7.4,321661.82,8.52
792739.51,21.01,7.41,321661.82,8.53
792357.52,21.0,7.41,321715.5,8.53
792221.54,21.01,7.41,321736.75,8.53
791924.51,21.0,7.4,321439.41,8.52
791788.53,21.0,7.4,321364.48,8.52
792173.19,21.01,7.42,322207.62,8.55
792225.89,21.02,7.42,321796.12,8.54
792133.57,21.02,7.42,321717.32,8.54
792046.49,21.03,7.43,322194.09,8.55
791910.51,21.03,7.43,322193.78,8.56
791963.21,21.03,7.44,322193.78,8.56
791827.24,21.04,7.44,322193.78,8.56
791691.26,21.04,7.44,322199.88,8.56
791743.96,21.04,7.45,322193.78,8.56
791796.66,21.05,7.45,322193.78,8.57
791849.36,21.06,7.46,322972.94,8.59
791713.39,21.06,7.46,322921.57,8.59
791191.52,21.05,7.45,322421.96,8.58
791055.54,21.05,7.45,322421.64,8.58
790919.56,21.05,7.45,322421.64,8.58
790698.02,21.05,7.45,322195.88,8.58
790562.04,21.05,7.45,322394.88,8.58
790562.04,21.05,7.45,322422.88,8.58
790562.04,21.05,7.45,322421.81,8.58
790614.75,21.05,7.46,322239.41,8.58
790478.77,21.06,7.46,322222.81,8.58
790669.22,21.06,7.47,322935.26,8.6
791008.89,21.08,7.48,323240.19,8.61
790638.89,21.07,7.47,322870.19,8.6
790647.94,21.07,7.48,322790.43,8.6
790377.99,21.07,7.47,322742.25,8.6
790242.02,21.07,7.47,322741.93,8.61
790294.72,21.08,7.48,322741.93,8.61
790158.74,21.08,7.48,322741.93,8.61
790211.44,21.08,7.49,322750.72,8.61
790075.46,21.09,7.49,322749.12,8.61
790128.17,21.09,7.49,322747.09,8.62
789878.23,21.09,7.49,322473.35,8.61
789742.25,21.09,7.49,323074.08,8.63
790126.91,21.1,7.5,323255.28,8.63
789990.93,21.1,7.51,323258.19,8.64
789990.93,21.1,7.51,323565.84,8.64
789990.93,21.1,7.51,323481.08,8.64
789806.05,21.1,7.5,323272.49,8.64
789858.75,21.11,7.51,323270.55,8.64
789563.0,21.1,7.5,323078.03,8.63
789427.02,21.1,7.5,323081.02,8.64
789291.04,21.1,7.51,323084.05,8.64
789587.06,21.11,7.52,323286.44,8.64
789718.02,21.12,7.52,324911.28,8.69
790638.08,21.15,7.55,325231.18,8.7
790934.1,21.16,7.56,325230.86,8.7
790798.13,21.16,7.56,325230.86,8.7
790662.15,21.16,7.56,325230.86,8.71
790290.15,21.16,7.56,325528.27,8.71
789930.52,21.15,7.55,325093.84,8.7
790226.54,21.16,7.56,324988.14,8.7
790090.57,21.16,7.57,324796.44,8.7
790281.02,21.17,7.58,325920.81,8.73
790084.92,21.17,7.57,326228.92,8.74
790490.26,21.18,7.59,325981.07,8.74
790340.64,21.18,7.59,325946.44,8.74
790204.66,21.19,7.59,325946.59,8.74
790045.98,21.18,7.59,325787.71,8.74
789910.0,21.19,7.59,325787.24,8.74
789774.03,21.19,7.59,325787.24,8.74
789638.05,21.19,7.59,325793.25,8.74
789690.75,21.2,7.6,325810.47,8.74
789971.86,21.21,7.61,326309.43,8.76
789846.7,21.21,7.61,326521.04,8.77
789699.9,21.21,7.61,326365.18,8.77
789699.9,21.21,7.61,326365.18,8.77
789563.93,21.21,7.61,326364.87,8.77
789427.95,21.21,7.62,326364.87,8.77
789723.97,21.22,7.63,326499.89,8.78
789776.67,21.23,7.63,326407.02,8.77
789404.67,21.22,7.63,326378.53,8.77
789457.38,21.23,7.63,326364.87,8.78
789457.38,21.23,7.63,326364.87,8.78
789321.4,21.23,7.63,327078.2,8.8
789595.16,21.24,7.65,327227.34,8.8
789564.55,21.25,7.65,327255.53,8.81
789428.57,21.25,7.65,327255.22,8.81
789481.28,21.25,7.66,327255.22,8.81
789345.3,21.26,7.66,327268.7,8.81
789058.21,21.25,7.65,327009.65,8.81
788922.23,21.25,7.66,327262.71,8.82
788922.23,21.25,7.66,327262.71,8.82
788786.26,21.26,7.66,327387.63,8.82
788737.58,21.26,7.66,327173.54,8.82
788790.93,21.27,7.67,327724.36,8.84
788494.5,21.26,7.66,327492.57,8.83
788273.22,21.26,7.66,327144.37,8.82
788325.92,21.27,7.67,327144.43,8.82
788621.94,21.28,7.68,327144.05,8.83
788249.94,21.27,7.67,327144.05,8.83
788545.96,21.28,7.68,327188.65,8.83
788545.96,21.28,7.68,327188.65,8.83
788409.98,21.28,7.68,327198.86,8.83
788037.99,21.27,7.68,327146.66,8.83
787902.01,21.28,7.68,328419.53,8.87
788285.33,21.29,7.69,328362.06,8.87
788663.98,21.31,7.71,328398.84,8.87
788960.01,21.32,7.72,328398.53,8.87
788960.01,21.32,7.72,328398.53,8.87
788771.42,21.31,7.72,328433.74,8.87
788635.44,21.32,7.72,328433.74,8.88
788499.46,21.32,7.72,328453.74,8.88
788363.49,21.32,7.72,328457.54,8.88
788227.51,21.32,7.72,328433.74,8.88
788004.05,21.32,7.72,329005.2,8.9
787889.71,21.32,7.72,328988.2,8.9
788745.75,21.34,7.75,330234.4,8.94
788799.03,21.35,7.75,329780.92,8.93
788989.48,21.36,7.76,329780.61,8.93
788853.5,21.36,7.76,329780.61,8.93
788382.05,21.35,7.75,329373.43,8.92
788434.76,21.36,7.76,329373.43,8.92
788434.76,21.36,7.76,329373.43,8.92
788298.78,21.36,7.76,329506.59,8.93
788351.48,21.37,7.77,329408.32,8.93
788215.5,21.37,7.77,329377.51,8.93
788079.52,21.37,7.77,330137.9,8.95
788132.23,21.38,7.78,330247.29,8.96
788376.26,21.39,7.79,330246.98,8.96
788240.28,21.39,7.79,330246.98,8.96
788104.31,21.39,7.79,330273.93,8.96
788157.01,21.4,7.8,330252.14,8.97
788021.03,21.4,7.8,330246.98,8.97
787885.05,21.4,7.8,330817.7,8.99
787759.89,21.4,7.8,330632.13,8.98
787801.78,21.41,7.81,330901.28,8.99
787665.8,21.41,7.81,330900.96,8.99
787969.97,21.42,7.82,330900.96,9.0
787834.0,21.42,7.83,330949.59,9.0
787886.7,21.43,7.83,330900.96,9.0
787939.4,21.44,7.84,330978.96,9.0
787803.42,21.44,7.84,330920.83,9.01
787803.42,21.44,7.84,330920.83,9.01
787825.05,21.44,7.84,332367.64,9.04
788158.37,21.45,7.86,332430.75,9.05
788022.39,21.46,7.86,332430.44,9.05
787886.41,21.46,7.86,332430.44,9.05
787892.0,21.46,7.86,332350.65,9.05
787756.03,21.46,7.87,332360.65,9.06
787620.05,21.47,7.87,332427.3,9.06
787511.37,21.46,7.86,332319.04,9.06
787375.39,21.46,7.87,332944.73,9.08
787737.74,21.48,7.88,333410.48,9.09
787967.46,21.49,7.89,333242.39,9.09
787831.48,21.49,7.9,333242.08,9.09
787695.51,21.5,7.9,333242.08,9.09
787991.53,21.51,7.91,333242.08,9.1
787855.55,21.51,7.91,333327.93,9.1
787908.25,21.52,7.92,333248.77,9.1
787568.24,21.51,7.91,333013.23,9.09
787196.24,21.5,7.9,333006.54,9.1
787500.41,21.51,7.91,333483.21,9.11
787203.98,21.51,7.91,333146.0,9.1
787207.95,21.51,7.91,333147.13,9.1
787207.95,21.51,7.91,333209.35,9.1
787051.91,21.5,7.91,333050.46,9.1
788200.87,21.53,7.94,334961.43,9.15
788064.89,21.54,7.94,334961.12,9.15
787730.15,21.53,7.93,334147.6,9.13
787594.18,21.53,7.94,334147.6,9.14
787458.2,21.54,7.94,334534.06,9.15
787458.2,21.54,7.94,334674.82,9.15
787365.49,21.54,7.94,334353.67,9.15
789052.4,21.59,7.99,337309.61,9.23
788916.42,21.59,7.99,337309.76,9.23
