ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
889519.2,37.31,16.82,506227.76,21.24
889301.75,37.31,16.81,506013.13,21.23
889301.75,37.31,16.81,506013.13,21.23
889096.77,37.31,16.82,506012.73,21.24
889331.2,37.33,16.83,506012.73,21.24
889126.22,37.34,16.84,506188.12,21.26
889110.03,37.35,16.85,506403.36,21.27
889093.83,37.36,16.87,506746.46,21.3
888888.85,37.37,16.87,506743.14,21.3
888509.45,37.36,16.86,506629.82,21.3
888493.25,37.37,16.88,506611.61,21.31
888288.28,37.38,16.88,506608.78,21.32
888272.08,37.39,16.9,506660.0,21.33
888067.1,37.4,16.9,506612.49,21.34
887862.13,37.41,16.91,506912.7,21.36
887657.15,37.41,16.92,506981.09,21.37
887657.15,37.41,16.92,506940.03,21.37
887452.18,37.42,16.92,506888.28,21.37
887435.98,37.43,16.94,506870.41,21.38
887419.78,37.45,16.95,506864.97,21.39
887817.99,37.47,16.97,506863.91,21.39
887634.38,37.46,16.97,506879.29,21.39
887429.41,37.47,16.97,506884.62,21.4
887431.85,37.47,16.97,506930.79,21.4
887226.87,37.48,16.98,506910.08,21.41
887226.87,37.48,16.98,506897.62,21.41
887210.68,37.49,16.99,507353.17,21.44
887210.68,37.49,16.99,507353.17,21.44
887194.48,37.5,17.0,507641.65,21.46
887196.92,37.5,17.0,507642.9,21.46
887374.23,37.52,17.02,508077.28,21.48
887375.45,37.52,17.02,508093.92,21.48
887375.45,37.52,17.02,508093.92,21.48
887379.11,37.52,17.02,508170.5,21.49
887174.14,37.53,17.03,508148.35,21.49
887408.57,37.54,17.05,508146.12,21.5
887203.59,37.55,17.05,508191.54,21.51
887203.59,37.55,17.05,508191.54,21.51
886998.62,37.56,17.06,508150.15,21.52
886998.62,37.56,17.06,508150.15,21.52
887175.92,37.58,17.08,508146.12,21.52
886796.51,37.57,17.07,508397.31,21.54
886919.75,37.58,17.08,508324.92,21.54
886099.85,37.61,17.11,508329.07,21.58
886334.28,37.63,17.13,508279.51,21.58
886318.08,37.64,17.14,509575.38,21.64
886318.08,37.64,17.14,509575.38,21.64
885938.67,37.63,17.13,509145.57,21.63
885596.39,37.62,17.13,509164.08,21.63
885596.39,37.62,17.13,509164.08,21.63
885391.42,37.63,17.13,509140.74,21.64
885186.44,37.64,17.14,509452.64,21.66
884981.75,37.63,17.14,509281.03,21.66
884981.75,37.63,17.14,509281.03,21.66
884965.55,37.65,17.15,509221.37,21.66
884760.57,37.65,17.16,509151.3,21.67
884601.8,37.65,17.15,508992.78,21.66
884585.6,37.66,17.16,508974.91,21.67
884428.04,37.66,17.16,508817.48,21.66
884223.07,37.66,17.17,508813.82,21.67
884206.87,37.68,17.18,508810.98,21.68
884190.67,37.69,17.19,508847.67,21.69
884174.47,37.7,17.2,508826.75,21.7
883969.5,37.71,17.21,508811.13,21.7
883764.52,37.72,17.22,509594.85,21.75
883559.55,37.72,17.23,509548.52,21.75
883357.43,37.72,17.22,509209.59,21.74
883357.43,37.72,17.22,509209.59,21.74
883152.46,37.73,17.23,509197.51,21.75
882947.48,37.73,17.24,509185.22,21.76
882742.51,37.74,17.24,509427.29,21.78
882537.53,37.75,17.25,509479.13,21.79
882537.53,37.75,17.25,509479.13,21.79
882537.53,37.75,17.25,509512.58,21.79
882242.96,37.74,17.24,509208.9,21.78
882226.76,37.75,17.26,509090.42,21.79
883059.76,37.8,17.31,510510.55,21.86
883243.06,37.82,17.32,510734.99,21.87
883038.08,37.83,17.33,510713.67,21.88
882833.1,37.83,17.34,510712.15,21.89
882816.91,37.85,17.35,510710.62,21.89
882816.91,37.85,17.35,510710.62,21.89
882611.93,37.85,17.36,510717.63,21.9
882406.96,37.86,17.36,510721.78,21.91
882406.96,37.86,17.36,510722.66,21.91
882409.4,37.86,17.36,510739.31,21.91
882393.2,37.87,17.38,510728.27,21.92
882377.01,37.89,17.39,511283.39,21.95
882360.81,37.9,17.4,511460.55,21.97
882595.24,37.92,17.42,511453.01,21.97
882215.83,37.91,17.41,511436.18,21.98
882450.26,37.92,17.43,511572.47,21.99
882450.26,37.92,17.43,511548.59,21.98
882434.07,37.94,17.44,511471.49,21.99
882434.07,37.94,17.44,511499.94,21.99
882229.09,37.94,17.45,511492.09,22.0
881849.68,37.94,17.44,511440.75,22.0
882084.11,37.95,17.46,512868.86,22.07
881959.84,37.96,17.47,512854.42,22.08
881959.84,37.96,17.47,512823.71,22.08
881751.18,37.97,17.47,511733.53,22.04
881531.33,37.98,17.48,512235.71,22.07
881326.35,37.99,17.49,512239.11,22.08
881121.38,37.99,17.5,512237.6,22.09
881355.81,38.01,17.51,512211.34,22.09
881355.81,38.01,17.51,512248.44,22.09
881150.83,38.02,17.52,512637.5,22.12
880945.86,38.03,17.53,512552.35,22.13
880945.86,38.03,17.53,512547.27,22.12
880740.88,38.03,17.54,512402.09,22.13
880545.91,38.04,17.55,512865.28,22.16
880519.71,38.05,17.56,512862.47,22.17
880503.51,38.07,17.57,512844.59,22.17
880503.51,38.07,17.57,512844.59,22.17
880298.54,38.08,17.58,512839.12,22.18
880093.56,38.08,17.59,512838.1,22.19
879803.24,38.08,17.58,512532.43,22.18
879803.24,38.08,17.58,512529.69,22.18
879423.83,38.07,17.57,512158.99,22.17
879423.83,38.07,17.57,512158.99,22.17
879407.63,38.08,17.58,512186.78,22.18
879202.66,38.09,17.59,512173.62,22.19
878997.68,38.09,17.6,512275.76,22.2
879232.11,38.11,17.62,512158.99,22.2
879027.14,38.12,17.62,512974.68,22.25
878822.16,38.13,17.63,512953.36,22.25
878822.16,38.13,17.63,512930.17,22.25
878617.18,38.14,17.64,512927.45,22.26
878412.21,38.14,17.65,512956.35,22.27
878207.23,38.15,17.65,512943.36,22.28
877827.83,38.14,17.64,512548.39,22.27
877622.85,38.15,17.65,512532.15,22.28
877417.88,38.16,17.66,512688.82,22.3
877401.68,38.17,17.67,512705.05,22.3
877196.7,38.18,17.68,512681.99,22.31
877180.51,38.19,17.69,512664.11,22.32
876975.53,38.2,17.7,512660.35,22.33
876770.56,38.21,17.71,512657.61,22.34
876770.56,38.21,17.71,512724.07,22.34
877098.26,38.23,17.73,512759.42,22.35
877082.07,38.24,17.74,512724.08,22.35
876877.09,38.25,17.75,512724.07,22.36
876878.31,38.25,17.75,512725.33,22.36
876673.34,38.25,17.76,512725.33,22.37
876170.65,38.24,17.75,512725.33,22.38
875965.68,38.25,17.75,513133.27,22.41
876293.39,38.27,17.77,513111.21,22.41
875969.35,38.26,17.77,513108.9,22.41
876183.95,38.28,17.79,513131.82,22.42
876183.95,38.28,17.79,513131.82,22.42
876183.95,38.28,17.79,513160.32,22.42
875978.98,38.29,17.79,513156.89,22.43
876213.41,38.31,17.81,513137.4,22.43
875972.67,38.3,17.81,513503.11,22.45
875973.9,38.3,17.81,513504.97,22.45
876097.13,38.32,17.82,513432.09,22.46
875912.15,38.33,17.83,513351.79,22.46
875768.48,38.34,17.84,514741.37,22.53
875597.09,38.35,17.85,514409.26,22.53
875831.52,38.37,17.87,514409.26,22.53
875626.55,38.37,17.88,514409.26,22.54
875247.14,38.36,17.87,514410.52,22.55
875042.17,38.37,17.87,514410.1,22.56
875042.17,38.37,17.87,514442.3,22.56
874837.19,38.38,17.88,514441.46,22.57
874632.22,38.39,17.89,514459.46,22.58
874427.24,38.4,17.9,514448.82,22.59
874550.48,38.41,17.91,514869.01,22.61
874345.5,38.42,17.92,514807.11,22.62
874137.29,38.42,17.92,514621.46,22.62
872497.48,38.48,17.98,514597.08,22.69
872292.51,38.49,17.99,514578.98,22.7
872292.51,38.49,17.99,514546.79,22.7
872087.53,38.49,18.0,514540.52,22.71
872087.53,38.49,18.0,514576.69,22.71
871882.56,38.5,18.0,514940.46,22.74
872210.27,38.52,18.02,514628.66,22.73
871886.23,38.52,18.02,514576.69,22.73
872039.46,38.53,18.04,516351.22,22.82
872428.64,38.56,18.06,516733.52,22.84
872223.66,38.57,18.07,516711.68,22.85
873092.7,38.62,18.12,516994.85,22.87
873307.3,38.64,18.14,516992.32,22.87
873307.3,38.64,18.14,516992.32,22.87
873102.33,38.64,18.15,517077.71,22.89
873336.76,38.66,18.16,517033.75,22.89
873336.76,38.66,18.16,517014.81,22.89
873131.78,38.67,18.17,516973.39,22.9
872926.81,38.68,18.18,518278.52,22.96
872762.18,38.69,18.19,517764.45,22.95
872762.18,38.69,18.19,517764.45,22.95
872705.64,38.7,18.2,517819.17,22.96
872500.66,38.71,18.21,517815.85,22.97
872295.68,38.72,18.22,517819.68,22.98
872090.71,38.72,18.23,517809.92,22.99
871885.73,38.73,18.23,517877.71,23.01
871680.76,38.74,18.24,517823.12,23.01
871305.21,38.73,18.23,517661.02,23.01
871100.23,38.74,18.24,517885.46,23.03
870905.26,38.75,18.25,517777.68,23.04
870905.26,38.75,18.25,517777.68,23.04
870906.48,38.75,18.25,517800.61,23.04
871139.2,38.77,18.27,518045.99,23.05
871123.0,38.78,18.28,518028.12,23.06
870783.43,38.77,18.27,517711.66,23.05
870435.73,38.76,18.26,517421.3,23.04
870230.75,38.77,18.27,517416.5,23.05
870025.78,38.78,18.28,517423.23,23.06
870149.01,38.8,18.3,517610.34,23.08
870150.24,38.8,18.3,517621.73,23.08
869945.26,38.8,18.31,517426.19,23.08
869929.06,38.82,18.32,517561.58,23.09
869724.09,38.83,18.33,517539.07,23.1
869519.11,38.83,18.34,518129.94,23.14
869314.14,38.84,18.34,518117.85,23.15
869109.16,38.85,18.35,518105.57,23.16
868904.19,38.86,18.36,518153.04,23.17
868887.99,38.87,18.37,518132.38,23.18
868887.99,38.87,18.37,518132.38,23.18
868670.53,38.87,18.37,518065.83,23.18
868465.55,38.87,18.38,518052.02,23.19
868699.98,38.89,18.39,518053.8,23.19
868495.01,38.9,18.4,518685.57,23.23
868478.81,38.91,18.42,518815.5,23.25
868478.81,38.91,18.42,518815.5,23.25
868273.84,38.92,18.42,518818.9,23.26
868068.86,38.93,18.43,518816.01,23.27
867863.88,38.94,18.44,518791.13,23.28
867987.12,38.96,18.46,518840.17,23.29
867607.71,38.95,18.45,518454.13,23.27
867402.74,38.95,18.46,518406.84,23.28
867197.76,38.96,18.47,518405.1,23.29
867181.57,38.98,18.48,518993.16,23.33
866839.35,38.97,18.47,518639.48,23.31
866634.38,38.98,18.48,518549.42,23.32
866868.81,38.99,18.5,518541.89,23.33
866663.83,39.0,18.51,518525.05,23.34
866274.43,38.99,18.5,518574.99,23.34
866508.86,39.01,18.52,518553.49,23.35
866098.91,39.03,18.53,519870.71,23.43
865974.64,39.04,18.54,519534.36,23.42
864334.83,39.11,18.61,519509.99,23.51
864334.83,39.11,18.61,519509.99,23.51
864330.3,39.12,18.63,518839.05,23.48
864246.21,39.13,18.64,519414.1,23.52
864041.24,39.14,18.64,519414.33,23.53
863836.26,39.15,18.65,519421.01,23.54
863631.28,39.16,18.66,519654.47,23.56
863634.95,39.16,18.66,519679.44,23.56
863429.97,39.17,18.67,519619.45,23.57
863225.0,39.18,18.68,519414.7,23.57
863225.0,39.18,18.68,519414.7,23.57
863226.22,39.18,18.68,519422.83,23.57
863210.02,39.19,18.69,519543.26,23.59
863193.82,39.2,18.71,519988.02,23.62
862988.85,39.21,18.71,519760.04,23.62
863112.08,39.23,18.73,519743.85,23.62
863112.08,39.23,18.73,519743.85,23.62
862907.11,39.24,18.74,519739.03,23.63
862702.13,39.25,18.75,519751.85,23.64
862497.16,39.25,18.76,519793.86,23.66
862292.18,39.26,18.77,519770.33,23.67
862087.21,39.27,18.77,520119.83,23.69
862264.51,39.29,18.79,519828.45,23.69
862059.53,39.3,18.8,520459.06,23.73
861854.56,39.31,18.81,520459.06,23.74
862088.99,39.33,18.83,520459.06,23.74
861884.01,39.34,18.84,520461.85,23.75
861679.04,39.34,18.85,520461.72,23.76
861474.06,39.35,18.85,520459.06,23.77
861269.09,39.36,18.86,520727.36,23.8
861064.11,39.37,18.87,520723.62,23.81
860859.14,39.38,18.88,520818.98,23.82
860654.16,39.39,18.89,520822.38,23.83
860284.75,39.38,18.88,520532.46,23.83
860268.56,39.39,18.89,520507.43,23.83
860252.36,39.41,18.91,520504.69,23.84
860252.36,39.41,18.91,520504.69,23.84
860047.38,39.41,18.92,520578.57,23.86
859842.41,39.42,18.93,520520.69,23.87
859637.43,39.43,18.93,520504.69,23.88
859432.46,39.44,18.94,520966.96,23.91
859666.89,39.46,18.96,521204.95,23.92
859666.89,39.46,18.96,521204.95,23.92
859461.91,39.47,18.97,521183.71,23.93
859256.94,39.48,18.98,521182.31,23.95
859051.96,39.49,18.99,521180.58,23.96
858846.99,39.49,19.0,521220.4,23.97
858846.99,39.49,19.0,521220.4,23.97
858846.99,39.49,19.0,521220.4,23.97
858830.79,39.51,19.01,521192.19,23.98
858814.59,39.52,19.03,521180.58,23.98
858609.62,39.53,19.03,521634.24,24.02
858609.62,39.53,19.03,521634.24,24.02
858609.62,39.53,19.03,521634.24,24.02
858609.62,39.53,19.03,521611.21,24.02
858404.64,39.54,19.04,521513.3,24.02
858199.67,39.55,19.05,521509.98,24.03
857994.69,39.56,19.06,521513.81,24.04
857615.28,39.55,19.05,521251.4,24.04
857410.31,39.56,19.06,521287.25,24.05
857394.11,39.57,19.07,521237.98,24.06
857189.14,39.58,19.08,521235.32,24.07
857189.14,39.58,19.08,521296.53,24.07
857004.16,39.59,19.09,522192.71,24.12
856799.18,39.6,19.1,522196.1,24.13
857308.09,39.63,19.14,522371.45,24.15
857103.11,39.64,19.15,522345.21,24.16
856898.13,39.65,19.15,522344.81,24.17
856693.16,39.66,19.16,522417.3,24.19
856488.18,39.67,19.17,522364.07,24.19
856611.42,39.69,19.19,522366.02,24.2
856611.42,39.69,19.19,522366.02,24.2
856855.85,39.71,19.21,523255.49,24.25
856829.65,39.72,19.22,523296.88,24.26
856276.38,39.71,19.21,522703.22,24.24
856071.4,39.72,19.22,522681.08,24.25
855866.43,39.73,19.23,522678.85,24.26
855866.43,39.73,19.23,522678.85,24.26
855661.45,39.73,19.24,522735.68,24.27
855456.48,39.74,19.25,522716.64,24.28
855251.5,39.75,19.25,522692.52,24.29
855046.53,39.76,19.26,523162.98,24.33
854881.9,39.77,19.27,522824.01,24.32
854967.78,39.79,19.29,523013.03,24.34
854588.38,39.78,19.28,522600.05,24.33
854572.18,39.79,19.3,522582.18,24.33
854695.42,39.81,19.31,522577.57,24.34
854679.22,39.83,19.33,522575.68,24.35
854381.01,39.82,19.32,522225.37,24.34
854558.31,39.84,19.34,522242.64,24.35
854559.66,39.84,19.34,522275.49,24.35
854354.69,39.85,19.35,522271.45,24.36
854149.71,39.85,19.36,522258.21,24.37
853944.74,39.86,19.37,523255.15,24.43
853739.76,39.87,19.38,523311.99,24.44
853441.55,39.86,19.37,523032.11,24.43
853425.35,39.88,19.38,523014.24,24.44
853548.59,39.9,19.4,523009.62,24.45
853548.59,39.9,19.4,523011.95,24.45
853343.61,39.91,19.41,523098.05,24.46
853184.83,39.9,19.4,522939.66,24.46
853419.26,39.92,19.42,522880.05,24.46
853403.07,39.94,19.44,522868.49,24.47
853403.07,39.94,19.44,522868.49,24.47
853104.86,39.93,19.43,522489.35,24.45
852899.88,39.94,19.44,522472.53,24.46
852694.91,39.95,19.45,523528.93,24.53
852489.93,39.96,19.46,523603.98,24.54
852491.15,39.96,19.46,523605.2,24.54
852491.15,39.96,19.46,523605.2,24.54
852286.18,39.96,19.47,523584.43,24.55
852081.2,39.97,19.48,523581.63,24.56
851876.22,39.98,19.49,523652.0,24.58
851671.25,39.99,19.49,523600.32,24.59
851671.25,39.99,19.49,523665.41,24.59
851671.25,39.99,19.49,523600.32,24.59
851671.25,39.99,19.49,523600.32,24.59
851466.27,40.0,19.5,523581.39,24.6
851466.27,40.0,19.5,523653.28,24.6
851261.3,40.01,19.51,523826.83,24.62
851461.99,40.04,19.54,524367.96,24.66
850851.35,40.03,19.53,523652.72,24.64
850553.14,40.02,19.52,523390.69,24.63
850536.94,40.04,19.54,523372.82,24.64
850520.74,40.05,19.55,523367.38,24.64
850315.77,40.06,19.56,523366.32,24.66
849939.36,40.05,19.55,522982.47,24.64
849941.8,40.05,19.55,522990.91,24.64
849941.8,40.05,19.55,522990.91,24.64
849941.8,40.05,19.55,523099.4,24.65
849736.83,40.06,19.56,523100.8,24.66
849720.63,40.07,19.58,523099.8,24.67
849515.65,40.08,19.59,523099.4,24.68
849499.46,40.1,19.6,523851.21,24.73
849500.68,40.1,19.6,523852.43,24.73
849484.48,40.11,19.61,524006.22,24.74
849484.48,40.11,19.61,523999.98,24.74
849279.51,40.12,19.62,523996.66,24.75
849074.53,40.13,19.63,524000.49,24.77
849308.96,40.15,19.65,523992.33,24.77
849103.99,40.16,19.66,524318.32,24.8
848899.01,40.17,19.67,524338.94,24.81
848519.6,40.16,19.66,524143.89,24.81
848477.23,40.18,19.68,525229.37,24.87
848339.98,40.19,19.69,524503.38,24.85
847904.68,40.19,19.69,524035.61,24.84
848139.11,40.21,19.71,524017.85,24.84
847934.13,40.22,19.72,524015.01,24.85
847729.16,40.23,19.73,524011.24,24.87
847712.96,40.24,19.74,524081.25,24.88
847343.55,40.23,19.74,524029.67,24.88
847138.58,40.24,19.74,524014.55,24.89
847122.38,40.26,19.76,524404.24,24.92
846914.17,40.25,19.75,524062.45,24.91
846897.97,40.27,19.77,524188.22,24.92
846900.42,40.27,19.77,524206.47,24.92
846900.42,40.27,19.77,524257.72,24.93
846900.42,40.27,19.77,524258.59,24.93
846695.44,40.28,19.78,524279.72,24.94
846486.67,40.27,19.77,524092.13,24.93
846281.7,40.28,19.78,524080.04,24.94
846281.7,40.28,19.78,524080.04,24.94
846516.13,40.3,19.8,524067.76,24.95
846311.15,40.31,19.81,524165.55,24.97
846106.18,40.32,19.82,524169.35,24.98
846106.18,40.32,19.82,524169.35,24.98
845901.2,40.33,19.83,524086.27,24.99
845696.22,40.34,19.84,524067.76,25.0
845491.25,40.35,19.85,524594.03,25.03
845491.25,40.35,19.85,524624.74,25.04
845491.25,40.35,19.85,524594.03,25.03
845376.87,40.36,19.86,524597.76,25.05
845171.89,40.37,19.87,524601.16,25.06
845349.2,40.39,19.89,524573.39,25.06
845333.0,40.41,19.91,524611.32,25.08
845128.02,40.41,19.92,524577.22,25.09
844923.05,40.42,19.93,524573.39,25.1
844718.07,40.43,19.94,524582.13,25.11
844932.67,40.45,19.96,525496.86,25.16
844640.39,40.45,19.95,525272.6,25.15
844435.42,40.46,19.96,525292.37,25.17
844435.42,40.46,19.96,525292.51,25.17
844230.44,40.47,19.97,525290.65,25.18
844230.44,40.47,19.97,525270.7,25.18
843820.49,40.49,19.99,525335.99,25.2
844054.92,40.51,20.01,525294.2,25.21
844038.72,40.52,20.02,525296.23,25.22
843833.75,40.53,20.03,525764.91,25.25
843630.31,40.52,20.03,525727.52,25.25
843614.11,40.54,20.04,525803.75,25.27
843409.14,40.55,20.05,525849.89,25.28
843204.16,40.56,20.06,525850.12,25.29
842999.19,40.57,20.07,525825.52,25.31
842619.78,40.56,20.06,525646.51,25.3
842414.81,40.57,20.07,525753.49,25.32
842209.83,40.58,20.08,525722.19,25.33
842004.85,40.59,20.09,525671.4,25.34
842004.85,40.59,20.09,525710.35,25.34
841799.88,40.6,20.1,526128.38,25.37
841799.88,40.6,20.1,526269.07,25.38
841635.26,40.61,20.11,526114.18,25.39
841342.98,40.6,20.1,525701.95,25.37
841147.41,40.6,20.1,525664.02,25.37
841147.41,40.6,20.1,525658.4,25.37
840902.08,40.6,20.11,525370.37,25.37
841136.51,40.63,20.13,525230.85,25.37
840931.53,40.64,20.14,525213.94,25.38
840726.56,40.64,20.15,528329.49,25.54
842168.72,40.73,20.24,528586.78,25.57
843322.27,40.8,20.3,529205.29,25.6
843117.3,40.81,20.31,529184.04,25.61
843117.3,40.81,20.31,529157.44,25.61
842912.32,40.82,20.32,529154.32,25.62
843240.03,40.84,20.34,529177.71,25.63
843240.03,40.84,20.34,529155.9,25.63
843035.05,40.85,20.35,529146.81,25.64
843018.86,40.87,20.37,529133.09,25.65
842694.82,40.86,20.36,529389.32,25.67
842678.63,40.88,20.38,529259.77,25.67
842662.43,40.89,20.39,529359.15,25.69
842457.45,40.9,20.4,529790.51,25.72
842252.48,40.91,20.41,529806.02,25.73
842236.28,40.93,20.43,529766.14,25.74
842236.28,40.93,20.43,529750.16,25.74
842031.31,40.94,20.44,529819.57,25.76
842015.11,40.95,20.45,529767.53,25.76
841015.11,40.92,20.42,528767.53,25.73
840810.13,40.93,20.43,528770.93,25.74
840810.13,40.93,20.43,528770.93,25.74
840810.13,40.93,20.43,528824.63,25.74
840605.16,40.94,20.44,528941.27,25.76
840605.16,40.94,20.44,528941.27,25.76
840904.88,40.98,20.48,529972.17,25.83
840699.91,40.99,20.49,529975.57,25.84
840683.71,41.0,20.5,529950.54,25.85
841011.42,41.02,20.53,529947.8,25.85
840816.32,41.02,20.52,529985.69,25.86
840611.35,41.03,20.53,529974.1,25.87
840406.37,41.04,20.54,529958.53,25.88
840014.93,41.03,20.53,529545.11,25.87
839809.96,41.04,20.54,529534.38,25.88
839604.98,41.05,20.55,530104.86,25.92
839400.0,41.06,20.56,530039.61,25.93
839195.03,41.07,20.57,530055.12,25.94
839195.03,41.07,20.57,530055.12,25.94
838990.05,41.08,20.58,530015.23,25.95
838973.86,41.1,20.6,530095.58,25.97
839188.46,41.12,20.62,530029.47,25.97
838890.87,41.11,20.61,529751.04,25.96
838874.67,41.13,20.63,529737.53,25.97
838669.7,41.14,20.64,530411.64,26.02
838464.72,41.15,20.65,530248.93,26.02
838468.38,41.15,20.65,530251.64,26.02
838263.41,41.16,20.66,530388.91,26.04
837443.51,41.2,20.7,530389.15,26.09
837427.31,41.21,20.72,530389.44,26.1
837222.33,41.22,20.73,530388.91,26.12
837222.33,41.22,20.73,530403.89,26.12
837456.76,41.24,20.75,530831.11,26.14
837459.21,41.24,20.75,530832.35,26.14
837089.8,41.24,20.74,530405.13,26.13
837073.6,41.25,20.75,530842.1,26.16
837196.84,41.27,20.77,530825.91,26.17
836898.63,41.26,20.76,530817.73,26.17
836882.43,41.28,20.78,530860.92,26.18
836677.46,41.29,20.79,530845.61,26.2
836854.76,41.31,20.81,530817.73,26.2
836857.2,41.31,20.81,530839.63,26.2
836652.23,41.32,20.82,531410.93,26.24
836652.23,41.32,20.82,531410.93,26.24
836467.25,41.33,20.83,531650.98,26.27
837135.04,41.37,20.88,532128.02,26.3
837369.47,41.39,20.9,532086.24,26.3
837369.47,41.39,20.9,532086.24,26.3
837369.47,41.39,20.9,532144.65,26.31
836773.95,41.39,20.89,531999.95,26.31
836568.98,41.4,20.9,532110.86,26.33
836552.78,41.41,20.91,531816.64,26.33
836347.8,41.42,20.92,533196.25,26.41
837384.3,41.49,21.0,534592.86,26.49
837187.77,41.5,21.0,533881.8,26.47
836810.22,41.5,21.0,533754.48,26.47
836189.72,41.48,20.99,533106.64,26.45
836173.52,41.5,21.0,533088.76,26.46
836174.74,41.5,21.0,533090.37,26.46
836409.17,41.52,21.02,533085.19,26.46
836204.2,41.53,21.03,533083.87,26.48
836381.5,41.55,21.06,533092.54,26.49
836176.52,41.56,21.07,533097.87,26.5
835971.55,41.57,21.08,533083.87,26.51
835766.57,41.58,21.09,533967.92,26.57
835766.57,41.58,21.09,533966.95,26.57
835981.17,41.61,21.11,534068.97,26.58
835981.17,41.61,21.11,534111.97,26.58
835981.17,41.61,21.11,534068.97,26.58
835776.2,41.62,21.12,534050.22,26.59
835776.2,41.62,21.12,534102.93,26.6
835396.79,41.61,21.11,534187.33,26.61
835191.82,41.62,21.12,534183.87,26.62
835175.62,41.63,21.14,534250.48,26.63
835298.85,41.65,21.16,534195.44,26.64
835093.88,41.66,21.17,534181.71,26.65
835328.31,41.69,21.19,534188.02,26.66
835312.11,41.7,21.2,535247.82,26.72
835313.33,41.7,21.2,535249.04,26.72
835108.36,41.71,21.22,535247.31,26.74
834903.38,41.72,21.23,535247.54,26.75
834523.98,41.71,21.22,534805.49,26.73
834309.97,41.71,21.21,534541.1,26.72
834293.77,41.72,21.23,534535.31,26.73
834088.8,41.74,21.24,534532.2,26.75
833883.82,41.75,21.25,534749.52,26.77
833883.82,41.75,21.25,534817.06,26.77
834061.13,41.77,21.27,534606.82,26.77
833762.92,41.76,21.26,534452.6,26.77
833746.72,41.77,21.28,534429.82,26.78
833751.6,41.78,21.28,534465.73,26.78
833546.63,41.79,21.29,535352.63,26.84
833341.65,41.8,21.3,535172.79,26.84
833556.25,41.82,21.32,535149.66,26.85
833351.28,41.83,21.33,535148.42,26.86
833192.5,41.82,21.33,534989.64,26.86
832987.52,41.84,21.34,535049.17,26.87
832782.55,41.85,21.35,534998.03,26.88
832577.57,41.86,21.36,534989.64,26.9
832372.6,41.87,21.37,535358.1,26.93
832167.62,41.88,21.38,535265.25,26.94
831878.05,41.87,21.37,535123.26,26.93
831861.85,41.89,21.39,535313.21,26.95
831656.87,41.9,21.4,535301.12,26.97
831451.9,41.91,21.41,535309.0,26.98
831686.33,41.93,21.43,535348.35,26.99
831686.33,41.93,21.43,535323.77,26.99
831306.92,41.92,21.42,535309.58,26.99
831290.72,41.94,21.44,535264.26,27.0
831085.75,41.95,21.45,535264.26,27.02
830880.77,41.96,21.46,535270.0,27.03
829240.97,42.05,21.55,535245.62,27.14
829045.99,42.06,21.56,535724.53,27.18
828831.02,42.07,21.57,535478.93,27.18
828626.04,42.08,21.58,535475.61,27.19
