ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454628.49,98.33
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458946.16,99.26,89.04,454619.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458626.16,99.26,89.04,454299.33,98.32
458627.54,99.26,89.04,454310.62,98.32
458627.54,99.26,89.04,454310.62,98.32
458627.54,99.26,89.04,454295.26,98.32
458627.54,99.26,89.04,454295.26,98.32
458627.54,99.26,89.04,454310.74,98.33
458627.54,99.26,89.04,454310.74,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454311.91,98.33
458630.28,99.26,89.04,454294.46,98.32
458630.28,99.26,89.04,454294.46,98.32
458630.28,99.26,89.04,454294.46,98.32
458630.28,99.26,89.04,454294.46,98.32
458630.28,99.26,89.04,454294.46,98.32
458630.28,99.26,89.04,454294.46,98.32
458630.28,99.26,89.04,454294.46,98.32
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
458630.28,99.26,89.04,454312.84,98.33
457630.28,99.26,89.04,453312.84,98.32
457630.28,99.26,89.04,453312.84,98.32
457630.28,99.26,89.04,453312.84,98.32
457630.28,99.26,89.04,453312.84,98.32
457630.28,99.26,89.04,453312.84,98.32
457630.28,99.26,89.04,453330.29,98.33
457630.28,99.26,89.04,453330.29,98.33
457630.28,99.26,89.04,453330.29,98.33
457630.28,99.26,89.04,453330.29,98.33
457630.28,99.26,89.04,453330.29,98.33
457630.28,99.26,89.04,453330.29,98.33
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453317.35,98.32
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453331.31,98.33
457630.28,99.26,89.04,453319.3,98.32
457630.28,99.26,89.04,453319.3,98.32
457630.28,99.26,89.04,453319.3,98.32
457630.28,99.26,89.04,453319.3,98.32
457630.28,99.26,89.04,453319.3,98.32
457630.28,99.26,89.04,453319.3,98.32
457630.28,99.26,89.04,453333.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457580.28,99.26,89.04,453283.28,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457581.66,99.26,89.04,453284.68,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453286.05,98.33
457583.03,99.26,89.04,453309.14,98.33
457583.03,99.26,89.04,453309.14,98.33
457583.03,99.26,89.04,453309.14,98.33
457425.77,99.26,89.04,453150.29,98.33
457425.77,99.26,89.04,453150.29,98.33
457425.77,99.26,89.04,453150.29,98.33
457425.77,99.26,89.04,453150.29,98.33
457425.77,99.26,89.04,453150.29,98.33
457425.77,99.26,89.04,453150.29,98.33
457425.77,99.26,89.04,453150.29,98.33
457425.77,99.26,89.04,453150.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452830.29,98.33
457105.77,99.26,89.04,452847.9,98.33
457105.77,99.26,89.04,452847.9,98.33
457105.77,99.26,89.04,452847.9,98.33
457105.77,99.26,89.04,452832.13,98.33
457105.77,99.26,89.04,452849.71,98.33
457105.77,99.26,89.04,452849.71,98.33
457105.77,99.26,89.04,452849.71,98.33
457105.77,99.26,89.04,452849.71,98.33
457105.77,99.26,89.04,452849.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452529.71,98.33
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452547.17,98.34
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456785.77,99.26,89.04,452535.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452425.15,98.33
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456675.77,99.26,89.04,452439.11,98.34
456677.15,99.26,89.04,452440.51,98.34
456518.52,99.26,89.04,452281.66,98.34
456518.52,99.26,89.04,452281.66,98.34
456518.52,99.26,89.04,452281.66,98.34
456518.52,99.26,89.04,452281.66,98.34
456198.52,99.26,89.04,451961.66,98.34
456198.52,99.26,89.04,451961.66,98.34
456198.52,99.26,89.04,451961.66,98.34
456198.52,99.26,89.04,451961.66,98.34
456198.52,99.26,89.04,451961.66,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451963.04,98.34
456199.89,99.26,89.04,451990.12,98.34
456199.89,99.26,89.04,451990.12,98.34
456091.26,99.26,89.04,451883.68,98.34
456091.26,99.26,89.04,451883.68,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455932.64,99.26,89.04,451725.06,98.34
455774.01,99.26,89.04,451543.85,98.34
455774.01,99.26,89.04,451543.85,98.34
455774.01,99.26,89.04,451543.85,98.34
455774.01,99.26,89.04,451543.85,98.34
455774.01,99.26,89.04,451543.85,98.34
455774.01,99.26,89.04,451543.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451223.85,98.34
455454.01,99.26,89.04,451245.19,98.34
455454.01,99.26,89.04,451245.19,98.34
455454.01,99.26,89.04,451245.19,98.34
455454.01,99.26,89.04,451245.19,98.34
455454.01,99.26,89.04,451245.19,98.34
455454.01,99.26,89.04,451245.19,98.34
455454.01,99.26,89.04,451245.19,98.34
455454.01,99.26,89.04,451245.19,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451087.29,98.34
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451133.16,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
455295.38,99.26,89.04,451131.31,98.35
