ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1041270.2,24.98,6.08,339826.58,8.15
1041077.61,24.99,6.08,339789.24,8.16
1041317.74,24.99,6.09,339895.04,8.16
1041317.74,24.99,6.09,339895.04,8.16
1041024.73,24.99,6.08,339689.59,8.15
1040652.02,24.98,6.08,339612.55,8.15
1040892.14,24.99,6.09,339573.42,8.15
1040887.52,25.0,6.09,339567.38,8.15
1040524.8,24.99,6.09,340414.21,8.18
1040520.18,25.0,6.09,339944.57,8.17
1040742.38,25.0,6.1,339838.22,8.16
1040549.79,25.01,6.1,339895.28,8.17
1040357.2,25.01,6.1,339858.6,8.17
1040164.61,25.01,6.1,339826.7,8.17
1040164.61,25.01,6.1,339826.7,8.17
1040159.99,25.01,6.11,340741.0,8.19
1040159.99,25.01,6.11,340741.0,8.19
1040050.25,25.01,6.11,340634.44,8.19
1040290.38,25.02,6.11,340998.84,8.2
1040097.79,25.02,6.12,341195.21,8.21
1039905.2,25.02,6.12,341027.74,8.21
1040070.13,25.03,6.13,341026.65,8.21
1039877.54,25.03,6.13,340982.96,8.21
1039877.54,25.03,6.13,340982.96,8.21
1039877.54,25.03,6.13,340982.96,8.21
1039767.8,25.03,6.12,340901.28,8.21
1039763.18,25.03,6.13,340918.14,8.21
1039568.44,25.03,6.13,340784.3,8.21
1039408.89,25.03,6.13,340779.62,8.21
1039408.89,25.03,6.13,340779.62,8.21
1039077.48,25.03,6.12,340480.08,8.2
1039317.61,25.04,6.13,340453.22,8.2
1039125.02,25.04,6.13,340481.88,8.2
1038932.43,25.04,6.13,340417.81,8.2
1038739.83,25.04,6.14,340416.37,8.21
1038547.24,25.04,6.14,340545.76,8.21
1038354.65,25.04,6.14,340506.94,8.21
1038350.03,25.05,6.14,340489.7,8.21
1038157.44,25.05,6.14,340558.94,8.22
1037964.85,25.05,6.15,340379.52,8.22
1037806.39,25.05,6.14,340221.07,8.21
1037433.67,25.04,6.14,340208.03,8.21
1037274.13,25.04,6.14,340210.55,8.21
1037274.13,25.04,6.14,340210.55,8.21
1037081.54,25.05,6.14,340171.75,8.22
1037081.54,25.05,6.14,340171.75,8.22
1037081.54,25.05,6.14,340171.75,8.22
1036888.95,25.05,6.14,340227.98,8.22
1036888.95,25.05,6.14,340227.98,8.22
1036696.36,25.05,6.14,340279.84,8.22
1036503.77,25.05,6.14,340182.8,8.22
1036311.18,25.05,6.15,340250.89,8.23
1036306.55,25.06,6.15,340440.54,8.23
1036546.67,25.07,6.16,340380.11,8.23
1036678.56,25.07,6.17,340349.98,8.23
1036900.77,25.08,6.18,342384.56,8.28
1036900.77,25.08,6.18,342384.56,8.28
1036717.6,25.08,6.18,342439.69,8.29
1036515.59,25.08,6.18,342280.55,8.28
1035007.9,25.1,6.19,342219.41,8.3
1035036.32,25.1,6.2,342229.27,8.3
1034876.78,25.1,6.2,342215.43,8.3
1034684.19,25.11,6.2,342273.73,8.3
1034684.19,25.11,6.2,342273.73,8.3
1034491.6,25.11,6.2,342221.07,8.31
1034299.01,25.11,6.2,342184.89,8.31
1034106.42,25.11,6.2,342781.16,8.32
1033733.7,25.1,6.2,342373.79,8.31
1033559.95,25.11,6.2,342026.44,8.31
1033274.89,25.1,6.19,341697.51,8.3
1033489.42,25.11,6.21,342005.34,8.31
1033329.88,25.11,6.21,342000.52,8.31
1033570.0,25.12,6.22,341973.49,8.31
1033377.41,25.12,6.22,341945.57,8.31
1032758.85,25.11,6.21,341372.06,8.3
1032754.22,25.12,6.21,341353.08,8.3
1032561.63,25.12,6.22,341479.99,8.31
1032369.04,25.12,6.22,341394.44,8.31
1031996.33,25.12,6.21,341444.55,8.31
1031996.33,25.12,6.21,341444.55,8.31
1032181.66,25.12,6.22,341399.11,8.31
1031989.07,25.13,6.22,341341.73,8.31
1032229.2,25.13,6.23,341330.17,8.31
1032229.2,25.13,6.23,341330.17,8.31
1032055.45,25.14,6.23,341871.43,8.33
1032240.79,25.14,6.24,342460.25,8.34
1032372.67,25.15,6.25,342794.42,8.35
1032368.05,25.16,6.25,343408.28,8.37
1032210.08,25.15,6.25,343257.23,8.36
1032210.08,25.15,6.25,343257.23,8.36
1032210.08,25.15,6.25,343257.23,8.36
1032005.36,25.15,6.24,343253.24,8.37
1031886.73,25.15,6.25,343021.2,8.36
1031886.73,25.15,6.25,343021.2,8.36
1031886.73,25.15,6.25,343021.2,8.36
1031514.02,25.15,6.24,343264.71,8.37
1031228.62,25.15,6.24,342943.09,8.36
1030232.88,25.13,6.22,341947.35,8.34
1030506.05,25.14,6.23,341952.05,8.34
1030506.05,25.14,6.23,341952.05,8.34
1030301.33,25.13,6.23,341510.24,8.33
1030301.33,25.13,6.23,341510.24,8.33
1029928.61,25.13,6.22,341480.81,8.33
1029928.61,25.13,6.22,341480.81,8.33
1029769.06,25.13,6.22,341474.94,8.33
1029611.1,25.13,6.22,341354.0,8.33
1029418.51,25.13,6.22,341323.6,8.33
1029260.05,25.13,6.22,341165.15,8.33
1029260.05,25.13,6.22,341165.15,8.33
1029067.46,25.13,6.22,341325.79,8.33
1029067.46,25.13,6.22,341325.79,8.33
1029062.84,25.13,6.23,341315.82,8.34
1028870.25,25.13,6.23,341172.13,8.33
1028855.79,25.14,6.23,342987.72,8.38
1029095.91,25.15,6.24,343077.25,8.38
1029091.29,25.15,6.25,343022.86,8.38
1028982.86,25.16,6.25,341675.31,8.35
1028978.23,25.16,6.26,341630.93,8.35
1028813.01,25.16,6.26,341627.99,8.36
1028614.74,25.16,6.26,341597.48,8.36
1028416.47,25.17,6.26,341659.09,8.36
1028218.2,25.17,6.26,341641.87,8.36
1027899.47,25.16,6.26,341322.78,8.36
1027701.2,25.16,6.26,341273.94,8.36
1027328.49,25.16,6.25,341272.0,8.36
1027323.86,25.16,6.26,341947.68,8.38
1027133.9,25.16,6.25,341994.73,8.38
1027104.98,25.16,6.26,342201.18,8.38
1027104.98,25.16,6.26,342201.18,8.38
1026906.71,25.17,6.26,342651.61,8.4
1026701.99,25.16,6.26,342346.36,8.39
1026701.99,25.16,6.26,342346.36,8.39
1026542.45,25.16,6.26,342338.1,8.39
1026782.57,25.17,6.27,342403.79,8.39
1026782.57,25.17,6.27,342403.79,8.39
1026777.95,25.18,6.27,342774.83,8.41
1026777.95,25.18,6.27,342774.83,8.41
1026942.87,25.19,6.28,342773.75,8.41
1026892.87,25.18,6.28,342723.75,8.41
1027094.5,25.2,6.29,342801.51,8.41
1027089.87,25.2,6.3,342778.25,8.41
1026717.16,25.19,6.29,342776.0,8.41
1026849.04,25.2,6.3,342827.14,8.41
1026859.43,25.2,6.3,342954.63,8.42
1026666.84,25.2,6.3,342927.19,8.42
1026666.84,25.2,6.3,342927.19,8.42
1026474.25,25.2,6.3,343055.05,8.42
1026281.66,25.21,6.3,343040.81,8.43
1026521.79,25.21,6.31,343004.45,8.43
1026329.2,25.22,6.31,343007.8,8.43
1026324.57,25.22,6.32,342983.35,8.43
1026250.73,25.23,6.32,343151.32,8.43
1026246.11,25.23,6.33,343140.24,8.44
1026457.8,25.24,6.34,343527.29,8.45
1026298.26,25.24,6.34,343523.29,8.45
1025925.54,25.24,6.33,343791.85,8.46
1025639.57,25.23,6.33,343622.94,8.45
1025446.98,25.23,6.33,343596.6,8.46
1025442.35,25.24,6.33,343982.12,8.47
1025249.76,25.24,6.34,344340.88,8.48
1025057.17,25.24,6.34,344247.06,8.48
1025096.54,25.25,6.34,345831.98,8.52
1025096.54,25.25,6.34,345831.98,8.52
1025336.66,25.26,6.35,346606.65,8.54
1025958.2,25.28,6.37,346434.11,8.54
1025798.65,25.28,6.38,346439.53,8.54
1025425.93,25.28,6.37,346526.13,8.54
1025231.19,25.27,6.37,346131.76,8.53
1025034.25,25.27,6.36,345919.83,8.53
1024841.66,25.27,6.36,345893.21,8.53
1025060.04,25.28,6.37,345887.54,8.53
1025055.41,25.28,6.38,345860.1,8.53
1024862.82,25.29,6.38,345965.79,8.54
1024658.1,25.28,6.38,345957.03,8.54
1024465.51,25.28,6.38,346068.01,8.54
1023867.34,25.28,6.37,345518.9,8.53
1023248.78,25.27,6.36,344802.58,8.51
1022533.15,25.25,6.35,344105.15,8.5
1022533.15,25.25,6.35,344105.15,8.5
1022533.15,25.25,6.35,344105.15,8.5
1022528.52,25.26,6.35,344142.58,8.5
1022523.9,25.26,6.36,344123.51,8.5
1022331.31,25.27,6.36,344014.36,8.5
1022331.31,25.27,6.36,344004.59,8.5
1022216.68,25.27,6.36,344026.6,8.5
1022216.68,25.27,6.36,344026.6,8.5
1022452.38,25.28,6.38,344628.79,8.52
1022452.38,25.28,6.38,344628.79,8.52
1022584.27,25.29,6.38,344650.65,8.52
1022584.27,25.29,6.38,344650.65,8.52
1022424.72,25.29,6.39,344656.06,8.53
1022420.1,25.3,6.39,344680.53,8.53
1022227.5,25.3,6.39,344653.91,8.53
1022034.91,25.3,6.39,344635.12,8.53
1021840.17,25.3,6.39,344176.07,8.52
1021647.58,25.3,6.39,344287.88,8.53
1021454.99,25.3,6.39,344284.16,8.53
1021281.25,25.3,6.4,344827.08,8.54
1021121.7,25.3,6.4,344832.5,8.54
1021121.7,25.3,6.4,344832.5,8.54
1021361.83,25.31,6.41,345326.59,8.56
1021169.23,25.31,6.41,345301.81,8.56
1020796.52,25.31,6.4,345747.37,8.57
1020791.89,25.31,6.41,346213.58,8.58
1020599.3,25.31,6.41,346192.95,8.59
1020599.3,25.31,6.41,346192.95,8.59
1020817.68,25.32,6.42,346187.28,8.59
1020625.09,25.32,6.42,346299.09,8.59
1020432.5,25.33,6.42,346184.14,8.59
1021046.16,25.35,6.44,347761.13,8.63
1020886.61,25.35,6.44,347766.54,8.64
1020694.02,25.35,6.45,347741.76,8.64
1020694.02,25.35,6.45,347859.96,8.64
1020689.4,25.36,6.45,347832.52,8.64
1020496.81,25.36,6.45,347922.2,8.65
1020498.28,25.36,6.45,347917.07,8.65
1019799.43,25.35,6.44,347145.4,8.63
1019606.84,25.35,6.44,347030.83,8.63
1019846.96,25.36,6.45,347074.65,8.63
1020069.17,25.37,6.46,347040.38,8.63
1019876.58,25.37,6.46,347153.75,8.63
1019717.03,25.37,6.46,347149.75,8.64
1019543.29,25.37,6.47,347789.94,8.66
1019170.57,25.37,6.46,347773.46,8.66
1019188.52,25.37,6.47,347460.27,8.65
1018995.92,25.37,6.47,347431.54,8.65
1019127.81,25.38,6.48,347668.79,8.66
1019367.93,25.39,6.48,347552.92,8.66
1019382.61,25.39,6.48,347568.35,8.66
1019190.02,25.39,6.49,347996.57,8.67
1018997.43,25.39,6.49,347706.2,8.66
1020323.62,25.43,6.53,350306.54,8.73
1020318.99,25.44,6.53,350560.5,8.74
1020031.07,25.43,6.53,350498.53,8.74
1020026.44,25.44,6.53,351683.72,8.77
1020026.44,25.44,6.53,351683.72,8.77
1019738.51,25.43,6.53,351340.21,8.76
1019316.54,25.43,6.52,350882.95,8.75
1019316.54,25.43,6.52,350882.95,8.75
1019022.07,25.42,6.52,350768.94,8.75
1018822.21,25.42,6.51,350421.06,8.74
1018617.49,25.42,6.51,350814.53,8.75
1018645.91,25.42,6.52,350824.39,8.76
1018641.28,25.43,6.52,350802.02,8.76
1018481.74,25.43,6.52,350796.76,8.76
1018193.81,25.42,6.52,350104.37,8.74
1018189.18,25.43,6.52,350082.08,8.74
1017996.59,25.43,6.52,350052.37,8.74
1017633.88,25.42,6.52,350088.03,8.75
1017441.28,25.43,6.52,350129.88,8.75
1017441.28,25.43,6.52,350129.88,8.75
1017248.69,25.43,6.52,350166.05,8.75
1017244.07,25.43,6.53,350159.85,8.75
1017086.1,25.43,6.52,350008.45,8.75
1016893.51,25.43,6.52,349927.71,8.75
1016700.73,25.43,6.52,349593.35,8.74
1016265.2,25.42,6.52,348880.98,8.73
1016265.2,25.42,6.52,348880.98,8.73
1016265.2,25.42,6.52,348880.98,8.73
1016265.2,25.42,6.52,348880.98,8.73
1016095.98,25.43,6.52,348307.44,8.72
1016095.98,25.43,6.52,348307.44,8.72
1015903.39,25.43,6.52,348774.7,8.73
1015803.61,25.43,6.52,348616.05,8.73
1015518.2,25.43,6.52,348283.98,8.72
1015518.2,25.43,6.52,348283.98,8.72
1015650.09,25.44,6.53,348364.5,8.73
1015890.21,25.45,6.54,348649.18,8.73
1015730.67,25.45,6.54,348654.59,8.74
1015538.08,25.45,6.54,348627.97,8.74
1015165.36,25.44,6.54,348349.56,8.73
1015413.65,25.45,6.55,348266.74,8.73
1015042.77,25.45,6.54,349368.65,8.76
1014850.18,25.45,6.54,349375.19,8.76
1014657.59,25.45,6.54,349645.92,8.77
1014465.0,25.45,6.55,349532.12,8.77
1014458.03,25.46,6.55,349676.95,8.78
1014458.03,25.46,6.55,349676.95,8.78
1014298.48,25.46,6.55,349682.36,8.78
1014086.47,25.46,6.55,349616.69,8.78
1014086.47,25.46,6.55,349727.89,8.78
1013791.99,25.45,6.54,349120.68,8.76
1013557.19,25.45,6.54,349022.06,8.76
1013557.19,25.45,6.54,349022.06,8.76
1013779.4,25.46,6.55,349823.76,8.79
1013586.81,25.46,6.56,349798.97,8.79
1013859.98,25.47,6.57,349803.62,8.79
1013667.39,25.47,6.57,349890.72,8.79
1013474.8,25.48,6.57,349822.25,8.79
1013282.21,25.48,6.57,349782.57,8.79
1012909.49,25.47,6.56,349753.18,8.79
1012735.75,25.47,6.57,349835.44,8.8
1012450.68,25.47,6.56,349407.19,8.79
1012291.14,25.47,6.56,349403.19,8.79
1012291.14,25.47,6.56,349403.19,8.79
1012585.96,25.48,6.58,350070.05,8.81
1012428.0,25.48,6.57,349917.62,8.81
1012668.12,25.49,6.58,349985.3,8.81
1013093.06,25.51,6.6,350634.73,8.83
1013093.06,25.51,6.6,350634.73,8.83
1013093.06,25.51,6.6,350634.73,8.83
1012720.34,25.5,6.59,350595.81,8.83
1012527.75,25.5,6.59,350569.47,8.83
1012659.64,25.51,6.6,350526.9,8.83
1012467.05,25.51,6.6,350517.25,8.83
1012707.17,25.52,6.61,351432.89,8.86
1012702.54,25.53,6.62,351033.21,8.85
1012509.95,25.53,6.62,351275.52,8.86
1012505.33,25.53,6.62,351033.6,8.85
1012500.7,25.54,6.63,350843.78,8.85
1012336.38,25.54,6.63,350801.56,8.85
1012301.14,25.54,6.64,351813.15,8.88
1011937.85,25.54,6.63,352942.95,8.91
1011778.3,25.54,6.63,352934.36,8.91
1012203.24,25.56,6.65,352697.27,8.91
1012302.47,25.56,6.66,352567.4,8.9
1012302.47,25.56,6.66,352567.4,8.9
1012467.4,25.57,6.66,352566.32,8.9
1012059.65,25.57,6.66,352427.96,8.9
1011765.17,25.56,6.65,352397.63,8.9
1011572.58,25.56,6.66,352370.49,8.9
1011379.99,25.56,6.66,352545.31,8.91
1011187.4,25.57,6.66,352390.27,8.91
1010994.81,25.57,6.66,352508.65,8.91
1011326.85,25.58,6.67,352574.64,8.92
1011326.85,25.58,6.67,352574.64,8.92
1011326.85,25.58,6.67,352574.64,8.92
1011218.68,25.58,6.67,352820.52,8.93
1011218.68,25.58,6.67,352820.52,8.93
1011447.93,25.59,6.69,353182.73,8.94
1011288.39,25.6,6.69,353188.15,8.94
1011283.76,25.6,6.69,353155.2,8.94
1011091.17,25.6,6.7,353119.44,8.94
1010898.58,25.6,6.7,353135.13,8.94
1010898.58,25.6,6.7,353135.13,8.94
1010707.69,25.6,6.69,353095.41,8.94
1010703.06,25.61,6.7,353197.37,8.95
1010510.47,25.61,6.7,353469.0,8.96
1010317.88,25.61,6.7,353297.35,8.96
1010144.14,25.61,6.7,353252.86,8.96
1010139.51,25.62,6.71,353185.2,8.96
1010139.51,25.62,6.71,353185.2,8.96
1010434.33,25.63,6.72,353854.89,8.98
1010666.29,25.64,6.73,354353.49,8.99
1010506.75,25.64,6.74,354358.9,8.99
1010314.16,25.64,6.74,354320.87,8.99
1010309.53,25.65,6.74,354577.27,9.0
1010304.91,25.65,6.75,355122.55,9.02
1010112.31,25.66,6.75,355115.17,9.02
1009947.09,25.66,6.75,355112.05,9.02
1009754.5,25.66,6.75,355228.15,9.03
1009556.23,25.66,6.75,355202.4,9.03
1009363.64,25.66,6.76,355078.54,9.03
1009381.99,25.67,6.76,355091.8,9.03
1009381.99,25.67,6.76,355091.8,9.03
1009189.4,25.67,6.76,355229.69,9.04
1009035.79,25.67,6.77,355372.17,9.04
1009021.09,25.68,6.77,355350.66,9.04
1008789.52,25.68,6.77,355056.92,9.04
1008414.97,25.67,6.77,355039.97,9.04
1008414.97,25.67,6.77,355039.97,9.04
1008216.7,25.67,6.77,355247.27,9.05
1008446.76,25.68,6.78,355224.1,9.05
1008248.49,25.68,6.78,355221.68,9.05
1008423.76,25.69,6.79,355254.07,9.05
1008423.76,25.69,6.79,355254.07,9.05
1008409.06,25.7,6.79,355235.72,9.05
1008394.37,25.7,6.8,355221.43,9.05
1008394.37,25.7,6.8,355221.43,9.05
1008394.37,25.7,6.8,355221.43,9.05
1008021.65,25.7,6.79,355210.61,9.05
1007911.9,25.69,6.79,355105.28,9.05
1008087.17,25.7,6.8,356468.43,9.09
1007888.9,25.7,6.8,356362.08,9.09
1007190.05,25.69,6.79,355592.24,9.07
1007190.05,25.69,6.79,355592.24,9.07
1006491.19,25.68,6.78,354820.58,9.05
1006613.01,25.69,6.78,355201.81,9.06
1006641.43,25.69,6.79,355211.67,9.07
1006899.08,25.71,6.8,356449.67,9.1
1006200.22,25.7,6.79,355678.01,9.08
1006343.51,25.71,6.8,355307.26,9.08
1005850.93,25.7,6.8,354418.52,9.06
1005691.38,25.7,6.8,354423.94,9.06
1005931.51,25.71,6.81,354396.91,9.06
1006063.39,25.72,6.81,354436.15,9.06
1005326.07,25.73,6.82,355090.25,9.09
1005326.07,25.73,6.82,355090.25,9.09
1005122.06,25.72,6.82,354735.27,9.08
1004749.34,25.72,6.81,354708.06,9.08
1004556.75,25.72,6.81,354683.28,9.08
1004556.75,25.72,6.81,354683.28,9.08
1004398.79,25.72,6.81,354531.88,9.08
1004394.16,25.72,6.82,354513.43,9.08
1004297.61,25.73,6.82,353746.84,9.06
1004297.61,25.73,6.82,353746.84,9.06
1004292.98,25.73,6.83,353725.72,9.06
1004100.39,25.73,6.83,353812.82,9.07
1004100.39,25.73,6.83,353812.82,9.07
1003907.8,25.73,6.83,353734.37,9.07
1003726.05,25.74,6.83,353709.73,9.07
1003726.05,25.74,6.83,353709.73,9.07
1003533.46,25.74,6.83,353680.77,9.07
1003781.75,25.75,6.84,354128.22,9.08
1003589.16,25.75,6.84,354402.13,9.09
1003589.16,25.75,6.84,354402.13,9.09
1003405.99,25.75,6.84,354300.16,9.09
1003401.37,25.76,6.85,353847.89,9.08
1003401.37,25.76,6.85,353847.89,9.08
1003203.1,25.76,6.85,353820.34,9.08
1003001.08,25.76,6.85,353626.94,9.08
1002802.81,25.76,6.85,353711.3,9.09
1002604.54,25.76,6.86,353660.48,9.09
1002406.27,25.76,6.86,353636.69,9.09
1002406.27,25.76,6.86,353636.69,9.09
1002208.0,25.76,6.86,354065.82,9.1
1002208.0,25.76,6.86,354065.82,9.1
1002208.0,25.76,6.86,354065.82,9.1
1002203.38,25.77,6.87,355759.25,9.15
1001832.5,25.76,6.86,355342.33,9.14
1001860.92,25.77,6.86,355352.19,9.14
1001754.04,25.77,6.87,355214.91,9.14
1001549.31,25.77,6.87,355119.93,9.14
1001789.44,25.78,6.87,355092.9,9.14
1001789.44,25.78,6.87,355092.9,9.14
1001789.44,25.78,6.87,355092.9,9.14
1001499.78,25.78,6.87,354763.3,9.13
1001340.23,25.78,6.88,354759.29,9.13
1001335.61,25.79,6.88,354740.32,9.14
1001143.02,25.79,6.88,354708.55,9.14
1000950.42,25.79,6.88,354741.65,9.14
1000757.83,25.79,6.89,355653.45,9.17
1000565.24,25.79,6.89,354807.87,9.15
1000565.24,25.79,6.89,354807.87,9.15
1000270.77,25.79,6.88,354644.02,9.14
999898.05,25.78,6.88,354694.13,9.15
1000138.18,25.79,6.89,354661.69,9.15
999964.43,25.79,6.89,355304.39,9.16
999964.43,25.79,6.89,355304.39,9.16
1000178.97,25.8,6.9,355213.19,9.16
999806.25,25.8,6.89,355189.12,9.17
999806.25,25.8,6.89,355189.12,9.17
999938.14,25.81,6.9,355567.98,9.18
999778.59,25.81,6.9,355558.21,9.18
999586.0,25.81,6.91,355637.01,9.18
999393.41,25.81,6.91,355570.05,9.18
998774.85,25.8,6.9,354893.85,9.17
998582.26,25.8,6.9,354869.69,9.17
998389.67,25.81,6.9,355428.38,9.19
998389.67,25.81,6.9,355428.38,9.19
998382.7,25.81,6.91,355253.79,9.18
998382.7,25.81,6.91,355253.79,9.18
998378.07,25.82,6.91,355174.21,9.18
998373.44,25.82,6.92,355506.68,9.2
998213.9,25.83,6.92,355498.09,9.2
998358.73,25.84,6.93,355774.16,9.21
998598.85,25.85,6.94,356441.47,9.23
998408.89,25.84,6.94,355977.54,9.21
998216.3,25.84,6.94,355950.36,9.22
998244.72,25.85,6.94,355960.22,9.22
998244.72,25.85,6.94,355960.22,9.22
998244.72,25.85,6.94,355960.22,9.22
998052.13,25.85,6.95,356003.86,9.22
997897.23,25.85,6.95,356277.36,9.23
997181.6,25.84,6.94,355578.14,9.21
997068.26,25.85,6.94,356946.95,9.25
996908.72,25.85,6.94,356949.47,9.26
997645.26,25.87,6.97,356925.53,9.26
997452.67,25.88,6.97,356901.81,9.26
997452.67,25.88,6.97,356901.81,9.26
997260.08,25.88,6.97,356966.24,9.26
997260.08,25.88,6.97,356966.24,9.26
996887.36,25.87,6.97,356887.57,9.26
996694.77,25.87,6.97,356889.56,9.26
996694.77,25.87,6.97,356889.56,9.26
996694.77,25.87,6.97,356889.56,9.26
996826.65,25.88,6.98,356855.37,9.27
996634.06,25.88,6.98,356858.98,9.27
996874.19,25.89,6.99,356914.2,9.27
996700.44,25.89,6.99,356907.2,9.27
996264.92,25.89,6.98,356215.55,9.26
995976.99,25.88,6.98,356200.08,9.26
995772.27,25.88,6.98,355982.93,9.25
995570.26,25.88,6.98,356117.78,9.26
995410.71,25.88,6.98,356113.78,9.26
995410.71,25.88,6.98,356113.78,9.26
995218.12,25.89,6.98,356082.02,9.26
995025.53,25.89,6.98,357152.02,9.29
995020.9,25.89,6.99,357117.96,9.29
994828.31,25.9,6.99,356692.22,9.28
994626.3,25.9,6.99,356454.39,9.28
994712.14,25.91,7.0,357951.4,9.32
995847.42,25.94,7.04,357776.23,9.32
996069.63,25.95,7.05,357748.69,9.32
995910.08,25.95,7.05,357749.02,9.32
995717.49,25.96,7.05,357712.93,9.32
995344.77,25.95,7.04,357999.44,9.33
995344.77,25.95,7.04,357999.44,9.33
995152.18,25.95,7.05,358042.32,9.34
994959.59,25.95,7.05,358010.73,9.34
994959.59,25.95,7.05,358010.73,9.34
994754.87,25.95,7.04,357749.17,9.33
994562.28,25.95,7.05,357725.24,9.33
994562.28,25.95,7.05,357725.24,9.33
994562.28,25.95,7.05,357725.24,9.33
994557.65,25.96,7.05,357686.31,9.33
994365.06,25.96,7.05,357859.42,9.34
994172.47,25.96,7.05,357684.75,9.34
994304.36,25.97,7.06,357774.28,9.34
994009.88,25.96,7.06,358857.82,9.37
994009.88,25.96,7.06,358857.82,9.37
994141.76,25.97,7.06,359114.98,9.38
994170.18,25.98,7.07,359124.84,9.38
994170.18,25.98,7.07,359124.84,9.38
993977.59,25.98,7.07,359113.66,9.39
993977.59,25.98,7.07,359043.81,9.38
993819.63,25.97,7.07,358922.88,9.38
993660.08,25.98,7.07,358914.28,9.38
993662.54,25.98,7.07,358981.36,9.38
993327.74,25.97,7.07,358723.07,9.38
993327.74,25.97,7.07,358723.07,9.38
993323.11,25.98,7.07,358700.7,9.38
993323.11,25.98,7.07,358700.7,9.38
993165.36,25.97,7.07,358549.65,9.38
992972.77,25.98,7.07,358521.88,9.38
993212.89,25.98,7.08,358498.25,9.38
992830.18,25.98,7.07,358513.65,9.38
992637.59,25.98,7.07,358641.45,9.39
992343.11,25.97,7.07,358333.51,9.38
992144.84,25.98,7.07,358237.24,9.38
992476.89,25.99,7.08,358217.96,9.38
992476.89,25.99,7.08,358217.96,9.38
992284.3,25.99,7.08,358120.22,9.38
992284.3,25.99,7.08,358120.22,9.38
992091.71,25.99,7.08,358785.29,9.4
992087.08,26.0,7.09,358855.51,9.4
992700.74,26.02,7.11,359488.28,9.42
992502.47,26.02,7.11,359432.13,9.42
992497.84,26.03,7.12,359490.69,9.43
992497.84,26.03,7.12,359490.69,9.43
992493.22,26.03,7.13,359768.09,9.44
992294.95,26.03,7.13,362255.6,9.5
992294.95,26.03,7.13,362255.6,9.5
992099.26,26.03,7.13,361900.58,9.5
992225.76,26.04,7.14,361736.03,9.5
992115.92,26.04,7.14,362542.63,9.52
991956.37,26.05,7.14,362534.04,9.52
991956.37,26.05,7.14,362534.04,9.52
991956.37,26.05,7.14,362534.04,9.52
991951.75,26.05,7.15,362821.82,9.53
992937.81,26.08,7.18,362516.03,9.52
993102.74,26.09,7.19,362514.95,9.52
993342.86,26.1,7.2,362483.99,9.53
993008.06,26.1,7.19,362215.76,9.52
993003.43,26.1,7.2,362278.69,9.52
993003.43,26.1,7.2,362278.69,9.52
992810.84,26.1,7.2,362251.51,9.52
992806.22,26.11,7.2,362217.46,9.53
992321.77,26.1,7.2,362000.08,9.52
992317.15,26.11,7.2,361981.39,9.52
992124.56,26.11,7.2,362128.84,9.53
992119.93,26.12,7.21,362106.36,9.53
991825.46,26.11,7.2,362104.17,9.53
991632.86,26.11,7.21,362130.22,9.54
991407.9,26.11,7.2,362773.19,9.55
991215.31,26.11,7.2,363255.48,9.57
991215.31,26.11,7.2,363255.48,9.57
991215.31,26.11,7.2,363255.48,9.57
991547.35,26.12,7.22,363179.24,9.57
991542.73,26.13,7.22,363755.1,9.58
991351.84,26.12,7.22,364095.07,9.59
991237.21,26.13,7.22,363638.71,9.58
991489.7,26.14,7.24,364192.5,9.6
991762.87,26.15,7.25,364197.19,9.6
991762.87,26.15,7.25,364197.19,9.6
991603.32,26.15,7.25,364202.61,9.61
991603.32,26.15,7.25,364202.61,9.61
991410.73,26.16,7.25,364175.99,9.61
991218.14,26.16,7.25,364157.2,9.61
990845.42,26.15,7.25,364127.77,9.61
990129.79,26.14,7.23,363349.16,9.59
990369.92,26.15,7.24,363454.96,9.6
989750.45,26.14,7.23,362630.38,9.58
989882.33,26.15,7.24,362552.09,9.58
989509.62,26.14,7.24,362513.36,9.58
989215.87,26.13,7.23,362158.99,9.57
989023.28,26.14,7.23,362209.7,9.57
988830.69,26.14,7.23,362270.78,9.58
988672.73,26.14,7.23,362151.35,9.57
988480.14,26.14,7.23,362108.66,9.57
988326.53,26.14,7.23,362102.51,9.58
988166.98,26.14,7.24,362096.63,9.58
988162.36,26.15,7.24,362090.69,9.58
988384.57,26.16,7.25,362986.08,9.61
988191.97,26.16,7.25,363032.27,9.61
987960.4,26.16,7.26,362948.18,9.61
