ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1163,5812,4878430,6212,4878430
1163,5812,4878590,6212,4878590
1163,5812,4878590,6212,4878590
1163,5812,4879400,6212,4879400
1163,5812,4879400,6212,4879400
1163,5812,4880210,6212,4880210
1164,5820,4881020,6212,4881020
1164,5820,4881570,6212,4881570
1164,5820,4882380,6212,4882380
1164,5820,4883190,6212,4883190
1164,5820,4883780,6212,4883780
1164,5820,4884100,6212,4884100
1164,5820,4884420,6212,4884420
1164,5820,4884420,6212,4884420
1164,5820,4885230,6212,4885230
1164,5820,4886040,6212,4886040
1164,5820,4886630,6212,4886630
1164,5820,4886950,6212,4886950
1165,5828,4887420,6212,4887420
1165,5828,4887420,6212,4887420
1165,5828,4887420,6212,4887420
1165,5828,4887640,6212,4887640
1165,5828,4887800,6212,4887800
1165,5828,4888610,6212,4888610
1165,5828,4889080,6212,4889080
1165,5828,4889550,6212,4889550
1165,5828,4890360,6212,4890360
1165,5828,4891170,6212,4891170
1165,5828,4891390,6212,4891390
1165,5828,4891620,6212,4891620
1165,5828,4891620,6212,4891620
1165,5828,4892430,6212,4892430
1165,5828,4892890,6212,4892890
1165,5828,4892940,6212,4892940
1165,5828,4893260,6212,4893260
1165,5828,4893850,6212,4893850
1165,5828,4894170,6212,4894170
1165,5828,4894490,6212,4894490
1166,5836,4894860,6212,4894860
1166,5836,4895090,6212,4895090
1166,5836,4895740,6212,4895740
1166,5836,4896550,6212,4896550
1166,5836,4897020,6212,4897020
1166,5836,4897340,6212,4897340
1166,5836,4897660,6212,4897660
1166,5836,4897980,6212,4897980
1166,5836,4898790,6212,4898790
1166,5836,4899340,6212,4899340
1166,5836,4900150,6212,4900150
1166,5836,4900150,6212,4900150
1166,5836,4900380,6212,4900380
1166,5836,4900700,6212,4900700
1166,5836,4901020,6212,4901020
1166,5836,4901610,6212,4901610
1166,5836,4901610,6212,4901610
1167,5844,4902420,6212,4902420
1167,5844,4903230,6212,4903230
1167,5844,4903230,6212,4903230
1167,5844,4904040,6212,4904040
1167,5844,4904510,6212,4904510
1167,5844,4904510,6212,4904510
1167,5844,4904510,6212,4904510
1167,5844,4904980,6212,4904980
1167,5844,4905790,6212,4905790
1167,5844,4906600,6212,4906600
1167,5844,4907410,6212,4907410
1167,5844,4907880,6212,4907880
1168,5852,4908690,6212,4908690
1168,5852,4909500,6212,4909500
1168,5852,4910310,6212,4910310
1168,5852,4911120,6212,4911120
1168,5852,4911930,6212,4911930
1168,5852,4912740,6212,4912740
1168,5852,4913550,6212,4913550
1168,5852,4914360,6212,4914360
1168,5852,4914730,6212,4914730
1169,5860,4914950,6212,4914950
1169,5860,4915270,6212,4915270
1169,5860,4916080,6212,4916080
1169,5860,4916080,6212,4916080
1169,5860,4916890,6212,4916890
1169,5860,4917110,6212,4917110
1169,5860,4917580,6212,4917580
1169,5860,4918040,6212,4918040
1169,5860,4918510,6212,4918510
1169,5860,4918510,6212,4918510
1169,5860,4919320,6212,4919320
1169,5860,4919640,6212,4919640
1169,5860,4919870,6212,4919870
1169,5860,4920190,6212,4920190
1169,5860,4920780,6212,4920780
1169,5860,4921370,6212,4921370
1170,5868,4922180,6212,4922180
1170,5868,4922650,6212,4922650
1170,5868,4923460,6212,4923460
1170,5868,4923620,6212,4923620
1170,5868,4923940,6212,4923940
1170,5868,4924410,6212,4924410
1170,5868,4924410,6212,4924410
1170,5868,4924870,6212,4924870
1170,5868,4925520,6212,4925520
1170,5868,4926330,6212,4926330
1170,5868,4927140,6212,4927140
1170,5868,4927140,6212,4927140
1170,5868,4927950,6212,4927950
1170,5868,4928420,6212,4928420
1170,5868,4928740,6212,4928740
1171,5876,4928970,6212,4928970
1171,5876,4929560,6212,4929560
1171,5876,4929560,6212,4929560
1171,5876,4930030,6212,4930030
1171,5876,4930840,6212,4930840
1171,5876,4931110,6212,4931110
1171,5876,4931920,6212,4931920
1171,5876,4932470,6212,4932470
1171,5876,4933120,6212,4933120
1171,5876,4933120,6212,4933120
1171,5876,4933120,6212,4933120
1171,5876,4933580,6212,4933580
1171,5876,4934390,6212,4934390
1172,5884,4935200,6212,4935200
1172,5884,4936010,6212,4936010
1172,5884,4936600,6212,4936600
1172,5884,4937070,6212,4937070
1172,5884,4937070,6212,4937070
1172,5884,4937540,6212,4937540
1172,5884,4937760,6212,4937760
1172,5884,4937760,6212,4937760
1172,5884,4938080,6212,4938080
1172,5884,4938550,6212,4938550
1172,5884,4939020,6212,4939020
1172,5884,4939490,6212,4939490
1172,5884,4939960,6212,4939960
1172,5884,4940420,6212,4940420
1172,5884,4940420,6212,4940420
1172,5884,4941230,6212,4941230
1172,5884,4941230,6212,4941230
1172,5884,4941550,6212,4941550
1172,5884,4942140,6212,4942140
1173,5892,4942950,6212,4942950
1173,5892,4943420,6212,4943420
1173,5892,4944230,6212,4944230
1173,5892,4944550,6212,4944550
1173,5892,4945360,6212,4945360
1173,5892,4945680,6212,4945680
1173,5892,4946490,6212,4946490
1173,5892,4947140,6212,4947140
1173,5892,4947140,6212,4947140
1173,5892,4947950,6212,4947950
1173,5892,4947950,6212,4947950
1173,5892,4948170,6212,4948170
1173,5892,4948980,6212,4948980
1174,5900,4949790,6212,4949790
1174,5900,4950440,6212,4950440
1174,5900,4950910,6212,4950910
1174,5900,4950910,6212,4950910
1174,5900,4951380,6212,4951380
1174,5900,4952190,6212,4952190
1174,5900,4953000,6212,4953000
1174,5900,4953470,6212,4953470
1174,5900,4953470,6212,4953470
1174,5900,4953930,6212,4953930
1174,5900,4954740,6212,4954740
1174,5900,4955550,6212,4955550
1175,5908,4956360,6212,4956360
1175,5908,4957170,6212,4957170
1175,5908,4957490,6212,4957490
1175,5908,4957490,6212,4957490
1175,5908,4958080,6212,4958080
1175,5908,4958550,6212,4958550
1175,5908,4959360,6212,4959360
1175,5908,4959360,6212,4959360
1175,5908,4960170,6212,4960170
1175,5908,4960820,6212,4960820
1175,5908,4961290,6212,4961290
1175,5908,4962100,6212,4962100
1175,5908,4962910,6212,4962910
1176,5916,4963720,6212,4963720
1176,5916,4963950,6212,4963950
1176,5916,4964760,6212,4964760
1176,5916,4965230,6212,4965230
1176,5916,4965230,6212,4965230
1176,5916,4965230,6212,4965230
1176,5916,4965700,6212,4965700
1176,5916,4966350,6212,4966350
1176,5916,4966350,6212,4966350
1176,5916,4966350,6212,4966350
1176,5916,4966350,6212,4966350
1176,5916,4967160,6212,4967160
1176,5916,4967970,6212,4967970
1176,5916,4968780,6212,4968780
1176,5916,4969590,6212,4969590
1176,5916,4969820,6212,4969820
1177,5924,4970630,6212,4970630
1177,5924,4971440,6212,4971440
1177,5924,4972250,6212,4972250
1177,5924,4972900,6212,4972900
1177,5924,4973370,6212,4973370
1177,5924,4973840,6212,4973840
1177,5924,4974310,6212,4974310
1177,5924,4974780,6212,4974780
1177,5924,4974780,6212,4974780
1177,5924,4975250,6212,4975250
1177,5924,4975720,6212,4975720
1177,5924,4976530,6212,4976530
1177,5924,4976530,6212,4976530
1177,5924,4976530,6212,4976530
1178,5932,4977340,6212,4977340
1178,5932,4977660,6212,4977660
1178,5932,4978470,6212,4978470
1178,5932,4979280,6212,4979280
1178,5932,4979650,6212,4979650
1178,5932,4980240,6212,4980240
1178,5932,4980240,6212,4980240
1178,5932,4980710,6212,4980710
1178,5932,4981360,6212,4981360
1178,5932,4982170,6212,4982170
1178,5932,4982820,6212,4982820
1178,5932,4983290,6212,4983290
1178,5932,4983610,6212,4983610
1179,5940,4984420,6212,4984420
1179,5940,4984890,6212,4984890
1179,5940,4985700,6212,4985700
1179,5940,4986510,6212,4986510
1179,5940,4986510,6212,4986510
1179,5940,4987320,6212,4987320
1179,5940,4987320,6212,4987320
1179,5940,4987790,6212,4987790
1179,5940,4988340,6212,4988340
1179,5940,4988810,6212,4988810
1179,5940,4989280,6212,4989280
1179,5940,4990090,6212,4990090
1179,5940,4990090,6212,4990090
1180,5948,4990900,6212,4990900
1180,5948,4990900,6212,4990900
1180,5948,4991220,6212,4991220
1180,5948,4991690,6212,4991690
1180,5948,4992160,6212,4992160
1180,5948,4992160,6212,4992160
1180,5948,4992160,6212,4992160
1180,5948,4992480,6212,4992480
1180,5948,4993290,6212,4993290
1180,5948,4993750,6212,4993750
1180,5948,4993910,6212,4993910
1180,5948,4994720,6212,4994720
1180,5948,4994950,6212,4994950
1180,5948,4995760,6212,4995760
1180,5948,4996220,6212,4996220
1180,5948,4996220,6212,4996220
1180,5948,4996540,6212,4996540
1180,5948,4996860,6212,4996860
1180,5948,4996860,6212,4996860
1180,5948,4997670,6212,4997670
1180,5948,4998130,6212,4998130
1180,5948,4998360,6212,4998360
1181,5956,4998830,6212,4998830
1181,5956,4999640,6212,4999640
1181,5956,5000450,6212,5000450
1181,5956,5000500,6212,5000500
1181,5956,5000970,6212,5000970
1181,5956,5001290,6212,5001290
1181,5956,5002100,6212,5002100
1181,5956,5002910,6212,5002910
1181,5956,5003720,6212,5003720
1181,5956,5003940,6212,5003940
1181,5956,5004160,6212,5004160
1181,5956,5004710,6212,5004710
1181,5956,5005030,6212,5005030
1182,5964,5005620,6212,5005620
1182,5964,5005730,6212,5005730
1182,5964,5005730,6212,5005730
1182,5964,5006200,6212,5006200
1182,5964,5007010,6212,5007010
1182,5964,5007480,6212,5007480
1182,5964,5007950,6212,5007950
1182,5964,5007950,6212,5007950
1182,5964,5008600,6212,5008600
1182,5964,5009250,6212,5009250
1182,5964,5010060,6212,5010060
1182,5964,5010060,6212,5010060
1182,5964,5010280,6212,5010280
1182,5964,5010280,6212,5010280
1182,5964,5010280,6212,5010280
1182,5964,5011090,6212,5011090
1182,5964,5011560,6212,5011560
1183,5972,5012030,6212,5012030
1183,5972,5012840,6212,5012840
1183,5972,5013390,6212,5013390
1183,5972,5014200,6212,5014200
1183,5972,5015010,6212,5015010
1183,5972,5015480,6212,5015480
1183,5972,5016130,6212,5016130
1183,5972,5016600,6212,5016600
1183,5972,5017410,6212,5017410
1184,5980,5018220,6212,5018220
1184,5980,5018220,6212,5018220
1184,5980,5018380,6212,5018380
1184,5980,5019190,6212,5019190
1184,5980,5019660,6212,5019660
1184,5980,5020310,6212,5020310
1184,5980,5020630,6212,5020630
1184,5980,5021100,6212,5021100
1184,5980,5021100,6212,5021100
1184,5980,5021420,6212,5021420
1184,5980,5021740,6212,5021740
1184,5980,5022210,6212,5022210
1184,5980,5023020,6212,5023020
1184,5980,5023490,6212,5023490
1184,5980,5023490,6212,5023490
1184,5980,5024300,6212,5024300
1184,5980,5025110,6212,5025110
1184,5980,5025270,6212,5025270
1184,5980,5025270,6212,5025270
1185,5988,5026080,6212,5026080
1185,5988,5026310,6212,5026310
1185,5988,5027120,6212,5027120
1185,5988,5027120,6212,5027120
1185,5988,5027120,6212,5027120
1185,5988,5027590,6212,5027590
1185,5988,5028400,6212,5028400
1185,5988,5028950,6212,5028950
1185,5988,5029420,6212,5029420
1185,5988,5029890,6212,5029890
1185,5988,5030360,6212,5030360
1185,5988,5031170,6212,5031170
1185,5988,5031490,6212,5031490
1185,5988,5031960,6212,5031960
1185,5988,5032180,6212,5032180
1185,5988,5032990,6212,5032990
1186,5996,5033800,6212,5033800
1186,5996,5034270,6212,5034270
1186,5996,5035080,6212,5035080
1186,5996,5035550,6212,5035550
1186,5996,5035550,6212,5035550
1186,5996,5036360,6212,5036360
1186,5996,5037010,6212,5037010
1186,5996,5037820,6212,5037820
1186,5996,5038290,6212,5038290
1186,5996,5039100,6212,5039100
1186,5996,5039210,6212,5039210
1187,6004,5040020,6212,5040020
1187,6004,5040490,6212,5040490
1187,6004,5040960,6212,5040960
1187,6004,5041280,6212,5041280
1187,6004,5042090,6212,5042090
1187,6004,5042900,6212,5042900
1187,6004,5043550,6212,5043550
1187,6004,5044200,6212,5044200
1187,6004,5044670,6212,5044670
1187,6004,5044990,6212,5044990
1187,6004,5045640,6212,5045640
1187,6004,5046110,6212,5046110
1188,6012,5046920,6212,5046920
1188,6012,5047730,6212,5047730
1188,6012,5047950,6212,5047950
1188,6012,5048420,6212,5048420
1188,6012,5049070,6212,5049070
1188,6012,5049540,6212,5049540
1188,6012,5049860,6212,5049860
1188,6012,5050670,6212,5050670
1188,6012,5051480,6212,5051480
1188,6012,5052130,6212,5052130
1188,6012,5052600,6212,5052600
1188,6012,5053250,6212,5053250
1189,6020,5053900,6212,5053900
1189,6020,5054450,6212,5054450
1189,6020,5054450,6212,5054450
1189,6020,5055260,6212,5055260
1189,6020,5055580,6212,5055580
1189,6020,5056230,6212,5056230
1189,6020,5056700,6212,5056700
1189,6020,5056920,6212,5056920
1189,6020,5057510,6212,5057510
1189,6020,5058320,6212,5058320
1189,6020,5059130,6212,5059130
1189,6020,5059600,6212,5059600
1190,6028,5060410,6212,5060410
1190,6028,5060870,6212,5060870
1190,6028,5061680,6212,5061680
1190,6028,5062270,6212,5062270
1190,6028,5063080,6212,5063080
1190,6028,5063730,6212,5063730
1190,6028,5064200,6212,5064200
1190,6028,5065010,6212,5065010
1190,6028,5065170,6212,5065170
1190,6028,5065540,6212,5065540
1190,6028,5066350,6212,5066350
1190,6028,5066820,6212,5066820
1190,6028,5067040,6212,5067040
1191,6036,5067510,6212,5067510
1191,6036,5067510,6212,5067510
1191,6036,5068320,6212,5068320
1191,6036,5068480,6212,5068480
1191,6036,5069290,6212,5069290
1191,6036,5069520,6212,5069520
1191,6036,5069680,6212,5069680
1191,6036,5070150,6212,5070150
1191,6036,5070960,6212,5070960
1191,6036,5071430,6212,5071430
1191,6036,5071900,6212,5071900
1191,6036,5072710,6212,5072710
1191,6036,5073030,6212,5073030
1191,6036,5073500,6212,5073500
1191,6036,5074310,6212,5074310
1192,6044,5075120,6212,5075120
1192,6044,5075590,6212,5075590
1192,6044,5076400,6212,5076400
1192,6044,5076720,6212,5076720
1192,6044,5077190,6212,5077190
1192,6044,5077840,6212,5077840
1192,6044,5078210,6212,5078210
1192,6044,5079020,6212,5079020
1192,6044,5079340,6212,5079340
1192,6044,5079340,6212,5079340
1192,6044,5080150,6212,5080150
1192,6044,5080960,6212,5080960
1192,6044,5081420,6212,5081420
1192,6044,5081890,6212,5081890
1192,6044,5081890,6212,5081890
1192,6044,5082360,6212,5082360
1193,6052,5082830,6212,5082830
1193,6052,5083640,6212,5083640
1193,6052,5084190,6212,5084190
1193,6052,5084660,6212,5084660
1193,6052,5085250,6212,5085250
1193,6052,5085480,6212,5085480
1193,6052,5086290,6212,5086290
1193,6052,5086290,6212,5086290
1193,6052,5087100,6212,5087100
1193,6052,5087910,6212,5087910
1193,6052,5088230,6212,5088230
1193,6052,5088880,6212,5088880
1193,6052,5088880,6212,5088880
1194,6060,5089350,6212,5089350
1194,6060,5089670,6212,5089670
1194,6060,5090140,6212,5090140
1194,6060,5090610,6212,5090610
1194,6060,5090610,6212,5090610
1194,6060,5091420,6212,5091420
1194,6060,5092230,6212,5092230
1194,6060,5093040,6212,5093040
1194,6060,5093510,6212,5093510
1194,6060,5093730,6212,5093730
1194,6060,5094320,6212,5094320
1194,6060,5094780,6212,5094780
1194,6060,5094940,6212,5094940
1194,6060,5095260,6212,5095260
1194,6060,5095590,6212,5095590
1194,6060,5096400,6212,5096400
1194,6060,5096870,6212,5096870
1195,6068,5097680,6212,5097680
1195,6068,5098000,6212,5098000
1195,6068,5098810,6212,5098810
1195,6068,5098810,6212,5098810
1195,6068,5098810,6212,5098810
1195,6068,5099130,6212,5099130
1195,6068,5099780,6212,5099780
1195,6068,5099780,6212,5099780
1195,6068,5100430,6212,5100430
1195,6068,5100750,6212,5100750
1195,6068,5101070,6212,5101070
1195,6068,5101880,6212,5101880
1195,6068,5102360,6212,5102360
1195,6068,5103010,6212,5103010
1195,6068,5103480,6212,5103480
1196,6076,5104290,6212,5104290
1196,6076,5104610,6212,5104610
1196,6076,5105080,6212,5105080
1196,6076,5105550,6212,5105550
1196,6076,5106200,6212,5106200
1196,6076,5106200,6212,5106200
1196,6076,5107010,6212,5107010
1196,6076,5107820,6212,5107820
1196,6076,5108290,6212,5108290
1196,6076,5109100,6212,5109100
1196,6076,5109910,6212,5109910
1196,6076,5110560,6212,5110560
1197,6084,5111020,6212,5111020
1197,6084,5111830,6212,5111830
1197,6084,5112300,6212,5112300
1197,6084,5112300,6212,5112300
1197,6084,5113110,6212,5113110
1197,6084,5113920,6212,5113920
1197,6084,5113920,6212,5113920
1197,6084,5114240,6212,5114240
1197,6084,5114700,6212,5114700
1197,6084,5115170,6212,5115170
1197,6084,5115490,6212,5115490
1197,6084,5116300,6212,5116300
1197,6084,5116520,6212,5116520
1197,6084,5117330,6212,5117330
1198,6092,5118140,6212,5118140
1198,6092,5118140,6212,5118140
1198,6092,5118950,6212,5118950
1198,6092,5119760,6212,5119760
1198,6092,5120570,6212,5120570
1198,6092,5121380,6212,5121380
1198,6092,5122190,6212,5122190
1198,6092,5123000,6212,5123000
1198,6092,5123470,6212,5123470
1198,6092,5124280,6212,5124280
1199,6100,5125090,6212,5125090
1199,6100,5125560,6212,5125560
1199,6100,5125560,6212,5125560
1199,6100,5126110,6212,5126110
1199,6100,5126430,6212,5126430
1199,6100,5126890,6212,5126890
1199,6100,5127360,6212,5127360
1199,6100,5128010,6212,5128010
1199,6100,5128480,6212,5128480
1199,6100,5129290,6212,5129290
1199,6100,5130100,6212,5130100
1199,6100,5130690,6212,5130690
1200,6108,5131500,6212,5131500
1200,6108,5131500,6212,5131500
1200,6108,5131730,6212,5131730
1200,6108,5132190,6212,5132190
1200,6108,5132190,6212,5132190
1200,6108,5133000,6212,5133000
1200,6108,5133320,6212,5133320
1200,6108,5133790,6212,5133790
1200,6108,5133950,6212,5133950
1200,6108,5134760,6212,5134760
1200,6108,5135110,6212,5135110
1200,6108,5135430,6212,5135430
1200,6108,5135750,6212,5135750
1200,6108,5136560,6212,5136560
1200,6108,5136780,6212,5136780
1200,6108,5137590,6212,5137590
1200,6108,5137820,6212,5137820
1200,6108,5138290,6212,5138290
1201,6116,5139100,6212,5139100
1201,6116,5139420,6212,5139420
1201,6116,5139890,6212,5139890
1201,6116,5140210,6212,5140210
1201,6116,5140680,6212,5140680
1201,6116,5141000,6212,5141000
1201,6116,5141650,6212,5141650
1201,6116,5141650,6212,5141650
1201,6116,5142300,6212,5142300
1201,6116,5142300,6212,5142300
1201,6116,5143110,6212,5143110
1201,6116,5143760,6212,5143760
1201,6116,5144230,6212,5144230
1201,6116,5144460,6212,5144460
1202,6124,5145050,6212,5145050
1202,6124,5145520,6212,5145520
1202,6124,5145990,6212,5145990
1202,6124,5146800,6212,5146800
1202,6124,5147120,6212,5147120
1202,6124,5147930,6212,5147930
1202,6124,5148400,6212,5148400
1202,6124,5148870,6212,5148870
1202,6124,5149680,6212,5149680
1202,6124,5149680,6212,5149680
1202,6124,5150490,6212,5150490
1202,6124,5151300,6212,5151300
1203,6132,5152110,6212,5152110
1203,6132,5152920,6212,5152920
1203,6132,5153730,6212,5153730
1203,6132,5154540,6212,5154540
1203,6132,5155190,6212,5155190
1203,6132,5156000,6212,5156000
1203,6132,5156320,6212,5156320
1203,6132,5157130,6212,5157130
1203,6132,5157780,6212,5157780
1204,6140,5158430,6212,5158430
1204,6140,5158750,6212,5158750
1204,6140,5159220,6212,5159220
1204,6140,5159450,6212,5159450
1204,6140,5159450,6212,5159450
1204,6140,5159920,6212,5159920
1204,6140,5160730,6212,5160730
1204,6140,5161540,6212,5161540
1204,6140,5162350,6212,5162350
1204,6140,5163160,6212,5163160
1204,6140,5163970,6212,5163970
1204,6140,5164620,6212,5164620
1204,6140,5164620,6212,5164620
1205,6148,5165430,6212,5165430
1205,6148,5165660,6212,5165660
1205,6148,5165980,6212,5165980
1205,6148,5166570,6212,5166570
1205,6148,5167380,6212,5167380
1205,6148,5168190,6212,5168190
1205,6148,5169000,6212,5169000
1205,6148,5169370,6212,5169370
1205,6148,5169850,6212,5169850
1205,6148,5170660,6212,5170660
1205,6148,5171130,6212,5171130
1205,6148,5171940,6212,5171940
1206,6156,5172400,6212,5172400
1206,6156,5172720,6212,5172720
1206,6156,5173530,6212,5173530
1206,6156,5173690,6212,5173690
1206,6156,5173690,6212,5173690
1206,6156,5174500,6212,5174500
1206,6156,5175310,6212,5175310
1206,6156,5175780,6212,5175780
1206,6156,5175780,6212,5175780
1206,6156,5176100,6212,5176100
1206,6156,5176100,6212,5176100
1206,6156,5176570,6212,5176570
1206,6156,5177380,6212,5177380
1206,6156,5177730,6212,5177730
1206,6156,5178200,6212,5178200
1206,6156,5178570,6212,5178570
1206,6156,5179030,6212,5179030
1207,6164,5179840,6212,5179840
1207,6164,5180650,6212,5180650
1207,6164,5180650,6212,5180650
1207,6164,5181460,6212,5181460
1207,6164,5181780,6212,5181780
1207,6164,5181780,6212,5181780
1207,6164,5182430,6212,5182430
1207,6164,5182650,6212,5182650
1207,6164,5183120,6212,5183120
1207,6164,5183590,6212,5183590
1207,6164,5184060,6212,5184060
1207,6164,5184870,6212,5184870
1207,6164,5185520,6212,5185520
1207,6164,5185750,6212,5185750
1207,6164,5186220,6212,5186220
1207,6164,5186380,6212,5186380
1208,6172,5186850,6212,5186850
1208,6172,5187320,6212,5187320
1208,6172,5188130,6212,5188130
1208,6172,5188600,6212,5188600
1208,6172,5188600,6212,5188600
1208,6172,5189410,6212,5189410
1208,6172,5190060,6212,5190060
1208,6172,5190530,6212,5190530
1208,6172,5190530,6212,5190530
1208,6172,5191000,6212,5191000
1208,6172,5191230,6212,5191230
1208,6172,5191820,6212,5191820
1208,6172,5192470,6212,5192470
1208,6172,5192630,6212,5192630
1209,6180,5193220,6212,5193220
1209,6180,5193690,6212,5193690
1209,6180,5194500,6212,5194500
1209,6180,5194500,6212,5194500
1209,6180,5195090,6212,5195090
1209,6180,5195550,6212,5195550
1209,6180,5196360,6212,5196360
1209,6180,5196360,6212,5196360
1209,6180,5196950,6212,5196950
1209,6180,5197420,6212,5197420
1209,6180,5197890,6212,5197890
1209,6180,5198540,6212,5198540
1209,6180,5198540,6212,5198540
1209,6180,5199010,6212,5199010
1209,6180,5199010,6212,5199010
