ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630719.07,99.11,78.62,626891.51,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626908.16,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630721.52,99.11,78.62,626906.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
630611.52,99.11,78.62,626796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629611.52,99.11,78.61,625796.7,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
629616.34,99.11,78.62,625802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624802.68,98.51
628616.34,99.11,78.61,624783.12,98.51
628616.34,99.11,78.61,624783.12,98.51
628616.34,99.11,78.61,624783.12,98.51
628616.34,99.11,78.61,624761.07,98.5
628616.34,99.11,78.61,624761.07,98.5
628616.34,99.11,78.61,624761.07,98.5
628616.34,99.11,78.61,624761.07,98.5
628616.34,99.11,78.61,624761.07,98.5
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628616.34,99.11,78.61,624812.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
628246.34,99.11,78.61,624442.6,98.51
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627948.99,99.22,78.72,624155.57,98.62
627790.21,99.22,78.72,624007.08,98.62
627790.21,99.22,78.72,624007.08,98.62
627790.21,99.22,78.72,624007.08,98.62
627790.21,99.22,78.72,624007.08,98.62
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627681.43,99.22,78.72,623956.27,98.63
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627687.35,99.22,78.72,624103.89,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,623965.81,98.66
627528.57,99.22,78.72,624244.71,98.7
627528.57,99.22,78.72,624244.71,98.7
627528.57,99.22,78.72,624244.71,98.7
627528.57,99.22,78.72,624244.71,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624316.21,98.71
627528.57,99.22,78.72,624316.21,98.71
627528.57,99.22,78.72,624316.21,98.71
627528.57,99.22,78.72,624316.21,98.71
627528.57,99.22,78.72,624316.21,98.71
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624248.68,98.7
627528.57,99.22,78.72,624320.35,98.71
627528.57,99.22,78.72,624320.35,98.71
627528.57,99.22,78.72,624320.35,98.71
627528.57,99.22,78.72,624320.35,98.71
626528.57,99.22,78.72,623320.35,98.71
626528.57,99.22,78.72,623320.35,98.71
626528.57,99.22,78.72,623320.35,98.71
626528.57,99.22,78.72,623320.35,98.71
626528.57,99.22,78.72,623320.35,98.71
626528.57,99.22,78.72,623320.35,98.71
626528.57,99.22,78.72,623320.35,98.71
626528.57,99.22,78.72,623294.57,98.71
626528.57,99.22,78.72,623294.57,98.71
626528.57,99.22,78.72,623294.57,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626528.57,99.22,78.72,623327.98,98.71
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626537.18,99.22,78.72,623336.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623286.85,98.72
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623366.2,98.73
626487.18,99.22,78.72,623367.85,98.73
626487.18,99.22,78.72,623367.85,98.73
626487.18,99.22,78.72,623367.85,98.73
626487.18,99.22,78.72,623367.85,98.73
626487.18,99.22,78.72,623367.85,98.73
626487.18,99.22,78.72,623435.39,98.74
626487.18,99.22,78.72,623435.39,98.74
626495.86,99.22,78.73,623594.16,98.76
626495.86,99.22,78.73,623594.16,98.76
626495.86,99.22,78.73,623594.16,98.76
626495.86,99.22,78.73,623594.16,98.76
626495.86,99.22,78.73,623594.16,98.76
626495.86,99.22,78.73,623594.16,98.76
626495.86,99.22,78.73,623594.16,98.76
626495.86,99.22,78.73,623594.16,98.76
626500.74,99.22,78.73,623603.43,98.77
